structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
11	1	N/A	-67.66226532973317	C15H10O6	[M + H]+	XCLBJTYTTUIYQL	InChI=1S/C15H10O6/c16-8-1-7(2-9(17)3-8)11-6-21-13-5-10(18)4-12(19)14(13)15(11)20/h1-6,16-19H	null	C1=C(C=C(C=C1O)O)C2=COC3=CC(=CC(=C3C2=O)O)O	2.29999995	46879752	COCONUT:(CNP0177849);Natural Products:(UNPD180033);database;PubChem:(46879752);PubMed	68721606722
12	1	N/A	-73.83544467296849	C15H10O6	[M + H]+	XHEFDIBZLJXQHF	InChI=1S/C15H10O6/c16-8-2-3-9-12(6-8)21-15(14(20)13(9)19)7-1-4-10(17)11(18)5-7/h1-6,16-18,20H	Cotinin	C1=CC(=C(C=C1C2=C(C(=O)C3=C(O2)C=C(C=C3)O)O)O)O	2.0	5281614;12309893;54758660	SuperNatural:(SN00000344);ZINC bio:(ZINC00039111);additional;MeSH:(5281614);PubMed;NORMAN:(NS00018308);COCONUT:(CNP0085662 CNP0276366);KNApSAcK:(4579);Natural Products:(UNPD147413);database;PubChem:(5281614 12309893 54758660);CHEBI:(42567 71992);PubChem class - bio and metabolites;KEGG:(C10041);PubChem class - safety and toxic;Training Set;PubChem class - drug;Biocyc:(CPD-13503)	68840909174
13	1	N/A	-74.08247049972843	C15H10O6	[M + H]+	ABDQTIKKAYGHNV	InChI=1S/C15H10O6/c16-8-3-1-2-7(4-8)15-14(20)13(19)12-10(18)5-9(17)6-11(12)21-15/h1-6,16-18,20H	null	C1=CC(=CC(=C1)O)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O	1.78977811	9860659	COCONUT:(CNP0219017);HMDB:(125209);Natural Products:(UNPD166110);database;PubChem:(9860659);PubChem class - bio and metabolites;KEGG Mine	77328318474
14	1	N/A	-74.46780036244307	C15H10O6	[M + H]+	CCCIGFPBADVTFE	InChI=1S/C15H10O6/c16-8-1-2-9-10(17)6-13(21-14(9)5-8)7-3-11(18)15(20)12(19)4-7/h1-6,16,18-20H	7,3,4,5-tetrahydroxyflavone	C1=CC2=C(C=C1O)OC(=CC2=O)C3=CC(=C(C(=C3)O)O)O	1.81215119	5393164	COCONUT:(CNP0159041);HMDB:(140457);KNApSAcK:(3873);Natural Products:(UNPD173292);database;PubChem:(5393164);SuperNatural:(SN00024269);ZINC bio:(ZINC17887543);additional;PubChem class - bio and metabolites;Training Set;PubMed	68739981402
15	1	N/A	-76.18380596181915	C15H10O6	[M + H]+	JHOUXIKRWSICJN	InChI=1S/C15H10O6/c16-7-1-3-9(11(18)5-7)15-14(20)13(19)10-4-2-8(17)6-12(10)21-15/h1-6,16-18,20H	null	C1=CC(=C(C=C1O)O)C2=C(C(=O)C3=C(O2)C=C(C=C3)O)O	1.78977811	91261503	COCONUT:(CNP0295450);Natural Products:(UNPD207631);database;PubChem:(91261503);PubMed;KEGG Mine	77311541314
16	1	N/A	-79.2402760291647	C15H10O6	[M + H]+	OKWARDZSQXQGBL	InChI=1S/C15H10O6/c16-8-4-9-11(18)6-14(21-15(9)13(20)5-8)7-1-2-10(17)12(19)3-7/h1-6,16-17,19-20H	null	C1=CC(=C(C=C1C2=CC(=O)C3=CC(=CC(=C3O2)O)O)O)O	1.81215119	""	COCONUT:(CNP0148683);Natural Products:(UNPD100146);database	68721606656
17	1	N/A	-80.83507381794338	C15H10O6	[M + H]+	ARYCMKPCDNHQCL	InChI=1S/C15H10O6/c16-9-3-1-7(5-12(9)19)13-6-11(18)8-2-4-10(17)14(20)15(8)21-13/h1-6,16-17,19-20H	3'',4'',7,8-Tetrahydroxyflavone	C1=CC(=C(C=C1C2=CC(=O)C3=C(O2)C(=C(C=C3)O)O)O)O	1.79999995	688798	COCONUT:(CNP0284172);Natural Products:(UNPD153592);database;PubChem:(688798);SuperNatural:(SN00000696);CHEBI:(125596);ZINC bio:(ZINC00057844);additional;Training Set;PubMed	68723204194
18	1	N/A	-87.48357327755137	C15H10O6	[M + H]+	VEVZSMAEJFVWIL	InChI=1S/C15H10O6/c16-8-4-11(18)9-6-13(20)15(21-14(9)5-8)7-1-2-10(17)12(19)3-7/h1-6H,(H4-,16,17,18,19,20)/p+1	Cyanidin	C1=CC(=C(C=C1C2=[O+]C3=CC(=CC(=C3C=C2O)O)O)O)O	2.68552542	128861	SuperNatural:(SN00156768);ZINC bio:(ZINC03775158);additional;MeSH:(128861);Plantcyc:(CPD-591);PubMed;NORMAN:(NS00002029);COCONUT:(CNP0199736 CNP0231159);Natural Products:(UNPD184013);PubChem:(128861);CHEBI:(27843);PubChem class - bio and metabolites;KEGG:(C05905);YMDB:(1659);Training Set;Biocyc:(CPD-591)	20965734
19	1	N/A	-88.25300033430761	C15H10O6	[M + H]+	NHFGEHLUROYMEB	InChI=1S/C15H10O6/c16-9-3-8-5-13(7-1-2-10(17)11(18)4-7)21-15(20)14(8)12(19)6-9/h1-6,16-19H	Thunberginol B	C1=CC(=C(C=C1C2=CC3=CC(=CC(=C3C(=O)O2)O)O)O)O	2.70000005	5473310	COCONUT:(CNP0292698);KNApSAcK:(50256);Natural Products:(UNPD162178);database;PubChem:(5473310);SuperNatural:(SN00297452);additional;MeSH:(5473310);Training Set;PubMed	68723195990
20	1	N/A	-89.31025976059684	C15H10O6	[M + H]+	NCHZDDLXWRFDTE	InChI=1S/C15H10O6/c16-7-1-2-9(11(18)4-7)14-6-12(19)10-3-8(17)5-13(20)15(10)21-14/h1-6,16-18,20H	null	C1=CC(=C(C=C1O)O)C2=CC(=O)C3=CC(=CC(=C3O2)O)O	1.81215119	""	COCONUT:(CNP0302549);Natural Products:(UNPD114628);database	68721606656
21	1	N/A	-90.61618593705498	C15H10O6	[M + H]+	YFVNYAXYZNDLIY	InChI=1S/C15H10O6/c16-8-1-2-9-13(5-8)21-6-10(14(9)19)7-3-11(17)15(20)12(18)4-7/h1-6,16-18,20H	Baptigenin	C1=CC2=C(C=C1O)OC=C(C2=O)C3=CC(=C(C(=C3)O)O)O	1.79999995	9965663	COCONUT:(CNP0350876);KNApSAcK:(9394);Natural Products:(UNPD50701);database;PubChem:(9965663);SuperNatural:(SN00311140);KEGG Mine	77312589842
22	1	N/A	-92.03092841522766	C15H10O6	[M + H]+	VMOBWBRUROXCOO	InChI=1S/C15H10O6/c16-10-3-1-7(5-12(10)18)9-6-21-15-8(13(9)19)2-4-11(17)14(15)20/h1-6,16-18,20H	null	C1=CC(=C(C=C1C2=COC3=C(C2=O)C=CC(=C3O)O)O)O	1.79999995	42604622	COCONUT:(CNP0350336);HMDB:(41702);database;PubChem:(42604622);CHEBI:(88812);PubChem class - bio and metabolites;PubMed;KEGG Mine	77328285802
23	1	N/A	-96.97591873970805	C15H10O6	[M + H]+	TXPADJQVZAFBTP	InChI=1S/C15H10O6/c16-8-3-1-7(2-4-8)12-14(19)13-10(18)5-9(17)6-11(13)21-15(12)20/h1-6,16-19H	null	C1=CC(=CC=C1C2=C(C3=C(C=C(C=C3OC2=O)O)O)O)O	2.4000001	54728923	COCONUT:(CNP0084537);database;PubChem:(54728923);PubMed;KEGG Mine	77311508546
24	1	N/A	-98.5168448306598	C15H10O6	[M + H]+	WQUAABPUMMPCJB	InChI=1S/C15H10O6/c16-8-6-9(17)11(18)15-10(8)12(19)13(20)14(21-15)7-4-2-1-3-5-7/h1-6,16-18,20H	8-Hydroxygalangin	C1=CC=C(C=C1)C2=C(C(=O)C3=C(O2)C(=C(C=C3O)O)O)O	2.5	5362017	COCONUT:(CNP0303097);KNApSAcK:(4551);Natural Products:(UNPD59503);database;PubChem:(5362017);SuperNatural:(SN00324342);KEGG Mine	77312589842
25	1	N/A	-99.41769549958421	C15H10O6	[M + H]+	QMMUPEDRUCMYIY	InChI=1S/C15H10O6/c16-10-2-1-7(3-11(10)17)9-6-21-14-5-13(19)12(18)4-8(14)15(9)20/h1-6,16-19H	6,3'',4''-Tetrahydroxyisoflavone	C1=CC(=C(C=C1C2=COC3=CC(=C(C=C3C2=O)O)O)O)O	1.79999995	5466141	COCONUT:(CNP0021848);HMDB:(133988);database;PubChem:(5466141);PubChem class - bio and metabolites;MeSH:(5466141);PubMed;KEGG Mine	77328285774
26	1	N/A	-100.8604732350412	C15H10O6	[M + H]+	UGXNCLFMWOIXDZ	InChI=1S/C15H10O6/c16-8-4-12(18)10-6-9(15(20)21-14(10)5-8)7-1-2-11(17)13(19)3-7/h1-6,16-19H	null	C1=CC(=C(C=C1C2=CC3=C(C=C(C=C3OC2=O)O)O)O)O	2.0999999	52937587	COCONUT:(CNP0332112);Natural Products:(UNPD207602);database;PubChem:(52937587);PubMed	68721606722
27	1	N/A	-102.34799277577918	C15H10O6	[M + H]+	GGHXUACYEVVMIT	InChI=1S/C15H10O6/c16-9-2-1-7(3-11(9)18)14-5-10(17)8-4-12(19)13(20)6-15(8)21-14/h1-6,16,18-20H	null	C1=CC(=C(C=C1C2=CC(=O)C3=CC(=C(C=C3O2)O)O)O)O	1.81215119	24721539	COCONUT:(CNP0264101);HMDB:(133315);Natural Products:(UNPD120734);database;PubChem:(24721539);ZINC bio:(ZINC14757256);additional;PubChem class - bio and metabolites;PubMed	68738916426
28	1	N/A	-103.91805896791757	C15H10O6	[M + H]+	NXHQVROAKYDSNW	InChI=1S/C15H10O6/c16-8-3-1-7(2-4-8)12-6-10(18)13-9(17)5-11(19)14(20)15(13)21-12/h1-6,16-17,19-20H	Isoscutellarein	C1=CC(=CC=C1C2=CC(=O)C3=C(O2)C(=C(C=C3O)O)O)O	1.81215119	5281665	HMDB:(130166);SuperNatural:(SN00157856);ZINC bio:(ZINC06536302);MeSH:(5281665);PubMed;COCONUT:(CNP0187853);KNApSAcK:(3848);Natural Products:(UNPD113598);database;PubChem:(5281665);CHEBI:(6059);PubChem class - bio and metabolites;KEGG:(C10097)	68739441022
29	1	N/A	-104.11424101182646	C15H10O6	[M + H]+	DIJLMQKOVNSDRQ	InChI=1S/C15H10O6/c16-8-4-2-1-3-7(8)12-6-10(18)13-9(17)5-11(19)14(20)15(13)21-12/h1-6,16-17,19-20H	null	C1=CC=C(C(=C1)C2=CC(=O)C3=C(O2)C(=C(C=C3O)O)O)O	2.29999995	14825647	COCONUT:(CNP0292498);Natural Products:(UNPD19982);database;PubChem:(14825647);SuperNatural:(SN00378170);KEGG Mine	77312589826
30	1	N/A	-106.22561448089532	C15H10O6	[M + H]+	HDXSEWOOSVMREY	InChI=1S/C15H10O6/c16-8-3-1-7(2-4-8)9-6-21-11-5-10(17)14(19)15(20)12(11)13(9)18/h1-6,16-17,19-20H	6-Hydroxygenistein	C1=CC(=CC=C1C2=COC3=C(C2=O)C(=C(C(=C3)O)O)O)O	2.29999995	6063386	COCONUT:(CNP0322936);HMDB:(41688);KNApSAcK:(9454);Natural Products:(UNPD145611);database;PubChem:(6063386);SuperNatural:(SN00252554);PubChem class - bio and metabolites;PubMed;KEGG Mine	77329367130
31	1	N/A	-106.35435769278388	C15H10O6	[M + H]+	VASFLQKDXBAWEL	InChI=1S/C15H10O6/c16-8-3-1-7(2-4-8)14-13(20)12(19)11-9(17)5-6-10(18)15(11)21-14/h1-6,16-18,20H	null	C1=CC(=CC=C1C2=C(C(=O)C3=C(C=CC(=C3O2)O)O)O)O	2.5	12305712	COCONUT:(CNP0117307);Natural Products:(UNPD22854);database;PubChem:(12305712)	68721606658
32	1	N/A	-106.37074864119761	C15H10O6	[M + H]+	SDILYIBSLKZODH	InChI=1S/C15H10O6/c16-8-6-9-10(12(18)11(8)17)13(19)14(20)15(21-9)7-4-2-1-3-5-7/h1-6,16-18,20H	6-Hydroxygalangin	C1=CC=C(C=C1)C2=C(C(=O)C3=C(O2)C=C(C(=C3O)O)O)O	2.5	15233950;17840574	COCONUT:(CNP0241556);HMDB:(125367);KNApSAcK:(4542);Natural Products:(UNPD26786);database;PubChem:(15233950 17840574);SuperNatural:(SN00395230);PubChem class - bio and metabolites;PubMed;KEGG Mine	77329367130
33	1	N/A	-109.60928367780585	C15H10O6	[M + H]+	YXNPLJZTPMOXKR	InChI=1S/C15H10O6/c16-8-3-1-7(2-4-8)14-13(20)11(18)9-5-6-10(17)12(19)15(9)21-14/h1-6,16-17,19-20H	3,7,8,4''-Tetrahydroxyflavone	C1=CC(=CC=C1C2=C(C(=O)C3=C(O2)C(=C(C=C3)O)O)O)O	2.0	22239065	COCONUT:(CNP0141346);KNApSAcK:(4575);Natural Products:(UNPD1001);database;PubChem:(22239065);SuperNatural:(SN00257806);ZINC bio:(ZINC12359395);PubMed;KEGG Mine	77312598098
34	1	N/A	-110.41863538909388	C15H10O6	[M + H]+	ZKZCRGBCWBCSNJ	InChI=1S/C15H10O6/c16-8-3-1-7(2-4-8)9-6-21-15-12(13(9)19)10(17)5-11(18)14(15)20/h1-6,16-18,20H	8-Hydroxygenistein	C1=CC(=CC=C1C2=COC3=C(C2=O)C(=CC(=C3O)O)O)O	2.29999995	5492944	COCONUT:(CNP0123635);KNApSAcK:(18071);Natural Products:(UNPD36234);database;PubChem:(5492944);SuperNatural:(SN00235466);PubChem class - safety and toxic;PubMed;KEGG Mine	77379698770
35	1	N/A	-112.03169143038522	C15H10O6	[M + H]+	BYXJBJUCNOOYRF	InChI=1S/C15H10O6/c16-8-3-1-7(2-4-8)12-6-10(17)9-5-11(18)13(19)14(20)15(9)21-12/h1-6,16,18-20H	4H-1-Benzopyran-4-one, 6,7,8-trihydroxy-2-(4-hydroxyphenyl)-	C1=CC(=CC=C1C2=CC(=O)C3=CC(=C(C(=C3O2)O)O)O)O	1.79999995	16657778	COCONUT:(CNP0192875);Natural Products:(UNPD123278);database;PubChem:(16657778);SuperNatural:(SN00380920);PubMed	68722655298
36	1	N/A	-113.94379351367546	C15H10O6	[M + H]+	JVXZRQGOGOXCEC	InChI=1S/C15H10O6/c16-8-3-1-7(2-4-8)11-5-9(17)13-12(21-11)6-10(18)14(19)15(13)20/h1-6,16,18-20H	Scutellarein	C1=CC(=CC=C1C2=CC(=O)C3=C(O2)C=C(C(=C3O)O)O)O	1.81215119	5281697;86289526	HMDB:(128587);SuperNatural:(SN00013745);ZINC bio:(ZINC05842416);additional;MeSH:(5281697);Plantcyc:(CPD-12726 CTAB);PubMed;COCONUT:(CNP0180049 CNP0290456);KNApSAcK:(3834);Natural Products:(UNPD159784);database;PubChem:(5281697 86289526);CHEBI:(78328 9062);PubChem class - bio and metabolites;KEGG:(C10184);Training Set;Biocyc:(CPD-12726)	68740114814
37	1	N/A	-115.93810850691355	C15H10O6	[M + H]+	CDRYROJFUGYDQH	InChI=1S/C15H10O6/c16-8-3-1-7(2-4-8)10-6-21-15-9(12(10)18)5-11(17)13(19)14(15)20/h1-6,16-17,19-20H	null	C1=CC(=CC=C1C2=COC3=C(C(=C(C=C3C2=O)O)O)O)O	1.79999995	91482804	COCONUT:(CNP0216091);HMDB:(132872);Natural Products:(UNPD12597);database;PubChem:(91482804);SuperNatural:(SN00368489);PubChem class - bio and metabolites;PubMed;KEGG Mine	77329367114
38	1	N/A	-116.44608718967709	C15H10O6	[M + H]+	JUNABCRYHWUBLN	InChI=1S/C15H10O6/c16-8-4-2-1-3-7(8)11-5-9(17)13-12(21-11)6-10(18)14(19)15(13)20/h1-6,16,18-20H	null	C1=CC=C(C(=C1)C2=CC(=O)C3=C(O2)C=C(C(=C3O)O)O)O	2.29999995	57168286	COCONUT:(CNP0205924);Natural Products:(UNPD127813);database;PubChem:(57168286);SuperNatural:(SN00370024);KEGG Mine	77312589826
39	1	N/A	-118.93896765119706	C15H10O6	[M + H]+	MMEMQPVSEZVECO	InChI=1S/C15H10O6/c16-7-1-2-8(12(18)5-7)10-6-21-15-9(13(10)19)3-4-11(17)14(15)20/h1-6,16-18,20H	7,8,2'',4''-Tetrahydroxyisoflavone	C1=CC(=C(C=C1O)O)C2=COC3=C(C2=O)C=CC(=C3O)O	1.79999995	5378260	COCONUT:(CNP0193776);HMDB:(134022);KNApSAcK:(9853);Natural Products:(UNPD19080);database;PubChem:(5378260);SuperNatural:(SN00267711);PubChem class - bio and metabolites;KEGG Mine	77329367066
40	1	N/A	-120.92313834114104	C15H10O6	[M + H]+	BXPBSBBFPNTFFT	InChI=1S/C15H10O6/c16-8-2-4-12-9(6-8)13(19)14(20)15(21-12)7-1-3-10(17)11(18)5-7/h1-6,16-18,20H	2-(3,4-dihydroxyphenyl)-3,6-dihydroxychromen-4-one	C1=CC(=C(C=C1C2=C(C(=O)C3=C(O2)C=CC(=C3)O)O)O)O	2.0	667581	COCONUT:(CNP0347678);database;PubChem:(667581);SuperNatural:(SN00000254);ZINC bio:(ZINC00008662);additional;PubChem class - bio and metabolites;PubMed;KEGG Mine	77329866818
41	1	N/A	-122.3151642357238	C15H10O6	[M + H]+	OZOZCKVLUMXFGS	InChI=1S/C15H10O6/c16-7-1-3-9(11(18)5-7)13-14(19)10-4-2-8(17)6-12(10)21-15(13)20/h1-6,16-19H	3-(2,4-dihydroxyphenyl)-4,7-dihydroxy-2H-chromen-2-one	C1=CC(=C(C=C1O)O)C2=C(C3=C(C=C(C=C3)O)OC2=O)O	1.79999995	46926131;54679752	COCONUT:(CNP0256553);KNApSAcK:(38520);Natural Products:(UNPD198131);database;PubChem:(46926131 54679752);CHEBI:(65453);MeSH:(54679752);PubMed;Biocyc:(CPD-11783);KEGG Mine	77311543414
42	1	N/A	-123.86251500440375	C15H10O6	[M + H]+	DNISTMYBAOCXPD	InChI=1S/C15H10O6/c16-7-2-4-12-10(5-7)13(19)14(20)15(21-12)9-3-1-8(17)6-11(9)18/h1-6,16-18,20H	3,6,2,4-tetrahydroxyflavone	C1=CC(=C(C=C1O)O)C2=C(C(=O)C3=C(O2)C=CC(=C3)O)O	1.78977811	688718	COCONUT:(CNP0245400);database;PubChem:(688718);SuperNatural:(SN00000614);ZINC bio:(ZINC00057756);additional;Training Set;PubMed;KEGG Mine	77313105986
43	1	N/A	-125.96823647477302	C15H10O6	[M + H]+	VXVVPCKMPQFWKQ	InChI=1S/C15H10O6/c16-8-3-1-7(2-4-8)15-14(20)13(19)11-10(21-15)6-5-9(17)12(11)18/h1-6,16-18,20H	null	C1=CC(=CC=C1C2=C(C(=O)C3=C(O2)C=CC(=C3O)O)O)O	2.5	57017443	COCONUT:(CNP0111615);Natural Products:(UNPD31422);database;PubChem:(57017443);KEGG Mine	77311541250
44	1	N/A	-126.3422169468194	C15H10O6	[M + H]+	UBSCDKPKWHYZNX	InChI=1S/C15H10O6/c16-8-1-3-10(4-2-8)20-14-7-12(19)15-11(18)5-9(17)6-13(15)21-14/h1-7,16-18H	Demethoxycapillarisin	C1=CC(=CC=C1O)OC2=CC(=O)C3=C(C=C(C=C3O2)O)O	2.30245924	5316511	COCONUT:(CNP0159436 CNP0396326);KNApSAcK:(38303);Natural Products:(UNPD96455);database;PubChem:(5316511);SuperNatural:(SN00159201);CHEBI:(81338);MeSH:(5316511);KEGG:(C17786);PubMed	68722655606
45	1	N/A	-129.9749849036966	C15H10O6	[M + H]+	GCOMSCHVZJIJQS	InChI=1S/C15H10O6/c16-8-6-9(7-4-2-1-3-5-7)21-15-10(8)11(17)12(18)13(19)14(15)20/h1-6,17-20H	4H-1-Benzopyran-4-one, 5,6,7,8-tetrahydroxy-2-phenyl-	C1=CC=C(C=C1)C2=CC(=O)C3=C(C(=C(C(=C3O2)O)O)O)O	2.29999995	11550975	HMDB:(130178);database;PubChem:(11550975);KEGG Mine;PubChem class - bio and metabolites	77326188554
46	1	N/A	-130.3031951697177	C15H10O6	[M + H]+	FIQFPWJQOCOBJX	InChI=1S/C15H10O6/c1-6-2-8(15(19)20)12-10(3-6)21-11-5-7(16)4-9(17)13(11)14(12)18/h2-5,16-17H,1H3,(H,19,20)	null	CC1=CC(=C2C(=C1)OC3=CC(=CC(=C3C2=O)O)O)C(=O)O	2.70000005	129881813	COCONUT:(CNP0256312);Natural Products:(UNPD166646);database;PubChem:(129881813);SuperNatural:(SN00259460)	68722655234
47	1	N/A	-131.26210229981953	C15H10O6	[M + H]+	VGONRPRFJVEJKB	InChI=1S/C15H10O6/c16-8-3-1-7(2-4-8)15-11(18)5-9-12(21-15)6-10(17)14(20)13(9)19/h1-6H,(H4-,16,17,18,19,20)/p+1	Aurantinidin	C1=CC(=CC=C1C2=C(C=C3C(=[O+]2)C=C(C(=C3O)O)O)O)O	2.68552542	441648	COCONUT:(CNP0340915);HMDB:(140805);KNApSAcK:(6613);PubChem:(441648);CHEBI:(2923);PubChem class - bio and metabolites;KEGG:(C08575);Biocyc:(CPD-15048)	18876730
