structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
26	1	N/A	-309.5537954691414	C21H20O8	[M + H]+	YQFYGJODQACLJG	InChI=1S/C21H20O8/c1-26-12-4-2-11(3-5-12)18-9-15(22)14-8-13(6-7-17(14)29-18)28-21-20(25)19(24)16(23)10-27-21/h2-9,16,19-21,23-25H,10H2,1H3	null	COC1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C=CC(=C3)OC4C(C(C(CO4)O)O)O	1.77225125	""	COCONUT:(CNP0330807);KNApSAcK:(20681);Natural Products:(UNPD95438);database;SuperNatural:(SN00403163)	68722655248
27	1	N/A	-313.7655500560319	C21H20O8	[M + H]+	NORMTIXLPBZOKX	InChI=1S/C21H20O8/c1-9-20(26)14(25)8-16(28-9)18-13(24)7-17-19(21(18)27)12(23)6-15(29-17)10-2-4-11(22)5-3-10/h2-7,9,14,16,20,22,24-27H,8H2,1H3	Torosaflavone A	CC1C(C(CC(O1)C2=C(C3=C(C=C2O)OC(=CC3=O)C4=CC=C(C=C4)O)O)O)O	1.70000005	14445195;44257658	COCONUT:(CNP0180959);KNApSAcK:(6100);Natural Products:(UNPD121560 UNPD18092);database;PubChem:(14445195 44257658);SuperNatural:(SN00295936 SN00322244)	68722655250
28	1	N/A	-316.26940481863414	C21H20O8	[M + H]+	FARFZQNVSOJULQ	InChI=1S/C21H20O8/c1-21(2,26)16-7-11-18(24)10(6-15(27-3)20(11)29-16)12-8-28-14-5-9(22)4-13(23)17(14)19(12)25/h4-6,8,16,22-24,26H,7H2,1-3H3	null	CC(C)(C1CC2=C(C(=CC(=C2O1)OC)C3=COC4=CC(=CC(=C4C3=O)O)O)O)O	2.43576193	""	COCONUT:(CNP0342911);KNApSAcK:(19608);Natural Products:(UNPD184794);database;SuperNatural:(SN00262348)	68722655248
29	1	N/A	-318.5099315951813	C21H20O8	[M + H]+	XYXFJJWGCIXAQQ	InChI=1S/C21H20O8/c1-21(2,26)16-7-11-18(24)15(27-3)6-10(20(11)29-16)12-8-28-14-5-9(22)4-13(23)17(14)19(12)25/h4-6,8,16,22-24,26H,7H2,1-3H3	null	CC(C)(C1CC2=C(O1)C(=CC(=C2O)OC)C3=COC4=CC(=CC(=C4C3=O)O)O)O	2.43576193	""	COCONUT:(CNP0416226);KNApSAcK:(19606);Natural Products:(UNPD18452);database;SuperNatural:(SN00265670)	68722655248
30	1	N/A	-320.1769405896969	C21H20O8	[M + H]+	ZPJUGZJBVBQASU	InChI=1S/C21H20O8/c1-23-15-6-13(7-17-20(15)28-11-26-17)4-3-5-25-19(22)10-14-8-16(24-2)21-18(9-14)27-12-29-21/h3-4,6-9H,5,10-12H2,1-2H3	[(E)-3-(7-methoxy-1,3-benzodioxol-5-yl)prop-2-enyl] 2-(7-methoxy-1,3-benzodioxol-5-yl)acetate	COC1=CC(=CC2=C1OCO2)CC(=O)OCC=CC3=CC4=C(C(=C3)OC)OCO4	3.4000001	5316047	COCONUT:(CNP0330032);Natural Products:(UNPD9432);database;PubChem:(5316047);SuperNatural:(SN00158367)	68722655234
31	1	N/A	-324.9286135237231	C21H20O8	[M + H]+	KCTFPBYBZISAEX	InChI=1S/C21H20O8/c22-10-16-18(24)19(25)20(26)21(29-16)28-14-8-4-7-13-17(14)12(23)9-15(27-13)11-5-2-1-3-6-11/h1-9,16,18-22,24-26H,10H2	null	C1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C=CC=C3OC4C(C(C(C(O4)CO)O)O)O	1.0	131752853	COCONUT:(CNP0019105);HMDB:(40556);database;PubChem:(131752853);PubChem class - bio and metabolites	68738351114
32	1	N/A	-346.0734105201638	C21H20O8	[M + H]+	BZHMTPJDQAFTNF	InChI=1S/C21H20O8/c1-9-20(27)15(26)8-17(28-9)19-13(24)6-12(23)18-14(25)7-16(29-21(18)19)10-2-4-11(22)5-3-10/h2-7,9,15,17,20,22-24,26-27H,8H2,1H3	7-De-O-methylaciculatin	CC1C(C(CC(O1)C2=C(C=C(C3=C2OC(=CC3=O)C4=CC=C(C=C4)O)O)O)O)O	1.70000005	57332512;57332513;101887718;101887720	COCONUT:(CNP0130138);Natural Products:(UNPD207143 UNPD207144);database;PubChem:(57332512 57332513 101887718 101887720);PubMed	68721606722
33	1	N/A	-346.83547773712746	C21H20O8	[M + H]+	IGLUETUHJXMGBD	InChI=1S/C21H20O8/c22-10-17-18(24)19(25)20(26)21(29-17)27-12-6-7-15-13(8-12)14(23)9-16(28-15)11-4-2-1-3-5-11/h1-9,17-22,24-26H,10H2	Ambap20594-05-2	C1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C=CC(=C3)OC4C(C(C(C(O4)CO)O)O)O	1.0	20769154;22507442;24211967;51521829;51521830;51402804;51402805;91398019	COCONUT:(CNP0379363);database;PubChem:(20769154 22507442 24211967 51521829 51521830 51402804 51402805 91398019);SuperNatural:(SN00020208 SN00215541 SN00011091 SN00020207 SN00011092);ZINC bio:(ZINC04349271 ZINC04349275 ZINC04349277 ZINC13424722 ZINC13424723);additional;Plantcyc:(CPD-8143);Training Set;PubMed;Biocyc:(CPD-8143)	68723304514
34	1	N/A	-359.5685088507044	C21H20O8	[M + H]+	JGRNHVPRYPQZEC	InChI=1S/C21H20O8/c1-23-18-12(3-5-15-19(18)29-10-27-15)17-13-7-24-20(21(13,22)8-25-17)11-2-4-14-16(6-11)28-9-26-14/h2-6,13,17,20,22H,7-10H2,1H3	null	COC1=C(C=CC2=C1OCO2)C3C4COC(C4(CO3)O)C5=CC6=C(C=C5)OCO6	1.93942344	""	COCONUT:(CNP0123576);Natural Products:(UNPD218432);database	68721606656
35	1	N/A	-367.8435907480072	C21H20O8	[M + H]+	OWCHPBVMSHIYCQ	InChI=1S/C21H20O8/c1-8(22)21(28)6-10-13(11(23)7-21)19(26)16-15(18(10)25)17(24)9-4-3-5-12(29-2)14(9)20(16)27/h3-5,8,11,22-23,25-26,28H,6-7H2,1-2H3	6,7,9,11-tetrahydroxy-9-(1-hydroxyethyl)-4-methoxy-8,10-dihydro-7H-tetracene-5,12-dione	CC(C1(CC(C2=C(C1)C(=C3C(=C2O)C(=O)C4=C(C3=O)C=CC=C4OC)O)O)O)O	1.45041907	147191;319362;15612090;15612091	COCONUT:(CNP0234040);Natural Products:(UNPD24946);database;PubChem:(147191 319362 15612090 15612091);SuperNatural:(SN00249966);KEGG Mine	77312589826
36	1	N/A	-370.2170048682877	C21H20O8	[M + H]+	UJMAXNZYJVBCFP	InChI=1S/C21H20O8/c1-21(2)5-4-10-13(29-21)8-14-15(16(10)24)17(25)18(26)19(28-14)9-6-11(22)20(27-3)12(23)7-9/h4-8,18-19,22-24,26H,1-3H3	null	CC1(C=CC2=C(C3=C(C=C2O1)OC(C(C3=O)O)C4=CC(=C(C(=C4)O)OC)O)O)C	2.70000005	102442213	COCONUT:(CNP0230003);Natural Products:(UNPD211127);database;PubChem:(102442213)	68721606658
37	1	N/A	-372.5882634088403	C21H20O8	[M + H]+	MTCOVRSZCNNQLP	InChI=1S/C21H20O8/c1-21-8-4-5-11(28-21)13-16(24)14-15(23)12-10(7-6-9(22)17(12)25-2)27-18(14)20(26-3)19(13)29-21/h6-7,11,22,24H,4-5,8H2,1-3H3	null	CC12CCCC(O1)C3=C(O2)C(=C4C(=C3O)C(=O)C5=C(O4)C=CC(=C5OC)O)OC	3.4000001	24039292;38359725;38359729;98050491;98050492	COCONUT:(CNP0151106);database;PubChem:(24039292 38359725 38359729 98050491 98050492);SuperNatural:(SN00029876 SN00029877);ZINC bio:(ZINC31166234 ZINC31166238);additional;Training Set	68723171330
38	1	N/A	-373.18124747943676	C21H20O8	[M + H]+	IGJIPNOEJDYNRR	InChI=1S/C21H20O8/c1-29-12-4-2-3-10-14(12)20(27)16-15(18(10)25)19(26)11-7-21(28,13(23)8-22)6-5-9(11)17(16)24/h2-4,13,22-24,26,28H,5-8H2,1H3	Aglycone C	COC1=CC=CC2=C1C(=O)C3=C(C4=C(CC(CC4)(C(CO)O)O)C(=C3C2=O)O)O	2.29999995	161952;3081104;29976966;45038813;46780615;46780616;71315450;92969708;92969709	MeSH:(161952 3081104 45038813);database;PubChem:(161952 3081104 29976966 45038813 46780615 46780616 71315450 92969708 92969709);PubMed;PubChem class - bio and metabolites	68736254022
39	1	N/A	-383.10415606525453	C21H20O8	[M + H]+	ALERWSUCKXPZFW	InChI=1S/C21H20O8/c22-14-15(23)18-21(29-18,11-27-19(25)12-7-3-1-4-8-12)17(24)16(14)28-20(26)13-9-5-2-6-10-13/h1-10,14-18,22-24H,11H2	[(1R,2R,3R,4R,5S,6S)-4-benzoyloxy-2,3,5-trihydroxy-7-oxabicyclo[4.1.0]heptan-6-yl]methyl benzoate	C1=CC=C(C=C1)C(=O)OCC23C(C(C(C(C2O3)O)O)OC(=O)C4=CC=CC=C4)O	0.899999976	16741701	COCONUT:(CNP0134705);Natural Products:(UNPD198331);database;PubChem:(16741701)	68721606658
40	1	N/A	-383.34458580087653	C21H20O8	[M + H]+	QMDNJBCDIVVUNM	InChI=1S/C21H20O8/c22-8-15-17(25)18(26)19(27)21(29-15)13-3-1-2-12-16(24)14(9-28-20(12)13)10-4-6-11(23)7-5-10/h1-7,9,15,17-19,21-23,25-27H,8H2	null	C1=CC2=C(C(=C1)C3C(C(C(C(O3)CO)O)O)O)OC=C(C2=O)C4=CC=C(C=C4)O	0.618974209	""	COCONUT:(CNP0300223);Natural Products:(UNPD56247);database;SuperNatural:(SN00317768)	68722655232
41	1	N/A	-384.25574100698645	C21H20O8	[M + H]+	XFWPEWCRDHUVPK	InChI=1S/C21H20O8/c1-21(2,26)5-4-10-17(24)14(27-3)8-11-15-18(25)16-12(23)6-9(22)7-13(16)28-20(15)29-19(10)11/h6-8,22-24,26H,4-5H2,1-3H3	null	CC(C)(CCC1=C2C(=CC(=C1O)OC)C3=C(O2)OC4=CC(=CC(=C4C3=O)O)O)O	3.48580217	""	COCONUT:(CNP0230627);KNApSAcK:(19599);Natural Products:(UNPD143237);database	68721606672
42	1	N/A	-391.53239132479007	C21H20O8	[M + H]+	MQZCUJOHTHEMJF	InChI=1S/C21H20O8/c22-15(11-6-12-4-2-1-3-5-12)13-7-9-14(10-8-13)28-21-18(25)16(23)17(24)19(29-21)20(26)27/h1-11,16-19,21,23-25H,(H,26,27)	null	C1=CC=C(C=C1)C=CC(=O)C2=CC=C(C=C2)OC3C(C(C(C(O3)C(=O)O)O)O)O	1.79999995	131839144	HMDB:(135621);database;PubChem:(131839144);PubChem class - bio and metabolites	68736253962
