structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
11	1	N/A	-174.2697803028899	C16H14O5	[M + H]+	QRJHBESWVKYHHF	InChI=1S/C16H14O5/c1-9(2)7-13(18)21-16-14-11(5-6-19-14)8-10-3-4-12(17)20-15(10)16/h3-6,8-9H,7H2,1-2H3	Butanoic acid, 3-methyl-, 7-oxo-7H-furo[3,2-g][1]benzopyran-9-yl ester	CC(C)CC(=O)OC1=C2C(=CC3=C1OC=C3)C=CC(=O)O2	3.40677238	71421713	COCONUT:(CNP0105983);Natural Products:(UNPD43523);database;PubChem:(71421713)	68721606658
12	1	N/A	-247.3412203847464	C16H14O5	[M + H]+	CESWUYPTJUTSCP	InChI=1S/C16H14O5/c1-18-9-4-5-10-11-7-14(19-2)15(20-3)8-12(11)16(17)21-13(10)6-9/h4-8H,1-3H3	null	COC1=CC2=C(C=C1)C3=CC(=C(C=C3C(=O)O2)OC)OC	3.12664676	""	COCONUT:(CNP0176916);Natural Products:(UNPD168490);database	68721606656
13	1	N/A	-250.25508405378898	C16H14O5	[M + H]+	DMOSJPZKOKLUKK	InChI=1S/C16H14O5/c1-21-16-8-12(18)6-7-13(16)15(20)9-14(19)10-2-4-11(17)5-3-10/h2-8,17-18H,9H2,1H3	2''-O-Methyllicodione	COC1=C(C=CC(=C1)O)C(=O)CC(=O)C2=CC=C(C=C2)O	2.4000001	439850;86289305	COCONUT:(CNP0265446);KNApSAcK:(6995);Natural Products:(UNPD159192);database;PubChem:(439850 86289305);SuperNatural:(SN00364424);CHEBI:(77642 15789);KEGG:(C02922);PubMed	68722655602
14	1	N/A	-250.30960754534217	C16H14O5	[M + H]+	MMFNBDHJTRBPEN	InChI=1S/C16H14O5/c1-8-4-10-9(5-12(8)17)11-6-15(20-3)16(18)21-14(11)7-13(10)19-2/h4-7,17H,1-3H3	Trigoflavidol C	CC1=CC2=C(C=C3C(=C2C=C1O)C=C(C(=O)O3)OC)OC	3.29999995	59051759	COCONUT:(CNP0149185);MeSH:(59051759);Natural Products:(UNPD224928);database;PubChem:(59051759);PubMed	68721606726
15	1	N/A	-251.93498534095153	C16H14O5	[M + H]+	GMVYLXBMPRDZDR	InChI=1S/C16H14O5/c1-8-11(18)6-12(19)15-13(20)7-14(21-16(8)15)9-2-4-10(17)5-3-9/h2-6,14,17-19H,7H2,1H3	8-methylnaringenin	CC1=C2C(=C(C=C1O)O)C(=O)CC(O2)C3=CC=C(C=C3)O	2.79999995	16094542;44418717;59072632	COCONUT:(CNP0273666);Natural Products:(UNPD41041 UNPD112465);database;PubChem:(16094542 44418717 59072632);SuperNatural:(SN00247215 SN00303058);PubMed;KEGG Mine	77312589890
16	1	N/A	-254.17739646687104	C16H14O5	[M + H]+	HZKOLWYPUTXVDI	InChI=1S/C16H14O5/c1-18-9-7-12(20-3)15-13(8-9)21-11-6-4-5-10(19-2)14(11)16(15)17/h4-8H,1-3H3	null	COC1=CC=CC2=C1C(=O)C3=C(C=C(C=C3O2)OC)OC	2.99709463	""	COCONUT:(CNP0304091);Natural Products:(UNPD60788);database;SuperNatural:(SN00324657)	68722655232
17	1	N/A	-254.5628535852139	C16H14O5	[M + H]+	CWZLMWSCLBFCBY	InChI=1S/C16H14O5/c1-20-14-6-11(18)7-15-16(14)12(19)8-13(21-15)9-2-4-10(17)5-3-9/h2-7,13,17-18H,8H2,1H3	5-O-Methylnaringenin	COC1=CC(=CC2=C1C(=O)CC(O2)C3=CC=C(C=C3)O)O	2.20000005	182315;188424;40577064	COCONUT:(CNP0297983);KNApSAcK:(8225);Natural Products:(UNPD126496);database;PubChem:(182315 188424 40577064);SuperNatural:(SN00013816 SN00013815);ZINC bio:(ZINC05999024 ZINC05999025);additional;PubChem class - safety and toxic;Training Set;PubMed;KEGG Mine	77380247634
18	1	N/A	-259.79548894438466	C16H14O5	[M + H]+	DCCBMAKQGXCAQH	InChI=1S/C16H14O5/c1-19-12-6-15(20-2)13-8-14(21-16(13)7-12)9-3-10(17)5-11(18)4-9/h3-8,17-18H,1-2H3	Moracin A	COC1=CC2=C(C=C(O2)C3=CC(=CC(=C3)O)O)C(=C1)OC	3.20000005	441839	COCONUT:(CNP0186804);KNApSAcK:(2403);Natural Products:(UNPD117709);database;PubChem:(441839);SuperNatural:(SN00369133);CHEBI:(6994);KEGG:(C08844);PubMed	68722655602
19	1	N/A	-264.4617844067084	C16H14O5	[M + H]+	TYNPXQCRAYBXPN	InChI=1S/C16H14O5/c1-18-9-4-5-10-13(8-9)21-16(17)11-6-7-12(19-2)15(20-3)14(10)11/h4-8H,1-3H3	null	COC1=CC2=C(C=C1)C3=C(C=CC(=C3OC)OC)C(=O)O2	3.12664676	""	COCONUT:(CNP0202198);Natural Products:(UNPD102930);database	68721606656
20	1	N/A	-268.6226509941985	C16H14O5	[M + H]+	SLFZBNOERHGNMI	InChI=1S/C16H14O5/c1-8-11(18)6-14-15(16(8)20)12(19)7-13(21-14)9-2-4-10(17)5-3-9/h2-6,13,17-18,20H,7H2,1H3	Poriol	CC1=C(C2=C(C=C1O)OC(CC2=O)C3=CC=C(C=C3)O)O	2.79999995	301798;59072631;92258068	COCONUT:(CNP0247452);KNApSAcK:(8237);Natural Products:(UNPD167075 UNPD113891);database;PubChem:(301798 59072631 92258068);SuperNatural:(SN00321970 SN00156489);ZINC bio:(ZINC05202283);additional;Training Set;PubMed;KEGG Mine	77313138770
21	1	N/A	-272.00917046785503	C16H14O5	[M + H]+	SEHDRAXGPBPQKE	InChI=1S/C16H14O5/c1-8-11(18)6-12(19)15-13(20)7-14(21-16(8)15)9-4-2-3-5-10(9)17/h2-6,14,17-19H,7H2,1H3	pisonivanone	CC1=C2C(=C(C=C1O)O)C(=O)CC(O2)C3=CC=CC=C3O	2.79999995	53262726;71590746	COCONUT:(CNP0146962);Natural Products:(UNPD201430);database;PubChem:(53262726 71590746);PubMed;CHEBI:(67364)	68721606754
22	1	N/A	-274.87730167124295	C16H14O5	[M + H]+	QPXNGPAKICJSFR	InChI=1S/C16H14O5/c1-8-4-9(19-2)7-13-14(8)11-5-10(20-3)6-12(17)15(11)16(18)21-13/h4-7,17H,1-3H3	null	CC1=CC(=CC2=C1C3=C(C(=CC(=C3)OC)O)C(=O)O2)OC	3.5	132574802	COCONUT:(CNP0200742);Natural Products:(UNPD118434);database;PubChem:(132574802)	68721606658
23	1	N/A	-275.2086748434555	C16H14O5	[M + H]+	LMFLOMBYUXRHIL	InChI=1S/C16H14O5/c1-19-13-7-9(8-14(20-2)16(13)18)10-3-4-12-11(15(10)17)5-6-21-12/h3-8,17-18H,1-2H3	null	COC1=CC(=CC(=C1O)OC)C2=C(C3=C(C=C2)OC=C3)O	3.20000005	85693147	COCONUT:(CNP0162954);Natural Products:(UNPD73989);database;PubChem:(85693147);SuperNatural:(SN00250941)	68722655234
24	1	N/A	-275.32491614417194	C16H14O5	[M + H]+	KVXUOBIXFSVRHK	InChI=1S/C16H14O5/c1-8-4-9(19-2)6-12-11-5-10(20-3)7-13(17)14(11)16(18)21-15(8)12/h4-7,17H,1-3H3	null	CC1=C2C(=CC(=C1)OC)C3=CC(=CC(=C3C(=O)O2)O)OC	3.20029521	""	COCONUT:(CNP0112023);Natural Products:(UNPD30512);database;SuperNatural:(SN00336168)	68722655232
25	1	N/A	-276.55900929449655	C16H14O5	[M + H]+	YLWPIKMCIOUJLN	InChI=1S/C16H14O5/c1-8-4-9(17)5-13-14(8)11-6-10(19-2)7-12(20-3)15(11)16(18)21-13/h4-7,17H,1-3H3	null	CC1=CC(=CC2=C1C3=C(C(=CC(=C3)OC)OC)C(=O)O2)O	3.0	73212177	PubChem:(73212177);COCONUT:(CNP0354035);database	68721573890
26	1	N/A	-277.42713587739803	C16H14O5	[M + H]+	VRKLYIMHAUMSFM	InChI=1S/C16H14O5/c1-20-14-6-9(17)7-15-16(14)12(19)8-13(21-15)10-4-2-3-5-11(10)18/h2-7,13,17-18H,8H2,1H3	null	COC1=CC(=CC2=C1C(=O)CC(O2)C3=CC=CC=C3O)O	2.20000005	91538517	COCONUT:(CNP0182753);Natural Products:(UNPD28330);database;PubChem:(91538517);SuperNatural:(SN00328636);PubMed	68722655298
27	1	N/A	-277.7443154049347	C16H14O5	[M + H]+	FIASLUPJXGTCKM	InChI=1S/C16H14O5/c17-11-3-1-9(2-4-11)5-10-8-21-14-7-12(18)6-13(19)15(14)16(10)20/h1-4,6-7,10,17-19H,5,8H2	5,7-dihydroxy-3-(4-hydroxybenzyl)-2,3-dihydro-4H-chromen-4-one	C1C(C(=O)C2=C(C=C(C=C2O1)O)O)CC3=CC=C(C=C3)O	2.9000001	638291;9971218;92446292	COCONUT:(CNP0360945);HMDB:(38448);KNApSAcK:(46586);Natural Products:(UNPD113722 UNPD33833);database;PubChem:(638291 9971218 92446292);SuperNatural:(SN00364106 SN00158145);PubChem class - bio and metabolites;PubMed	68739432538
28	1	N/A	-280.42275207367396	C16H14O5	[M + H]+	HVULMIKUBSLJMI	InChI=1S/C16H14O5/c1-21-16-9-10(17)5-6-12(16)15(20)8-7-11-13(18)3-2-4-14(11)19/h2-9,17-19H,1H3	null	COC1=C(C=CC(=C1)O)C(=O)C=CC2=C(C=CC=C2O)O	2.47728801	""	COCONUT:(CNP0331722);Natural Products:(UNPD96767);database;SuperNatural:(SN00314883)	68722655232
29	1	N/A	-280.5227857992802	C16H14O5	[M + H]+	DJOJDHGQRNZXQQ	InChI=1S/C16H14O5/c1-20-11-6-12(18)16-13(19)8-14(21-15(16)7-11)9-2-4-10(17)5-3-9/h2-7,14,17-18H,8H2,1H3	Sakuranetin	COC1=CC(=C2C(=O)CC(OC2=C1)C3=CC=C(C=C3)O)O	2.70000005	73571;821416;348130	HMDB:(30090);SuperNatural:(SN00001341 SN00001342);ZINC bio:(ZINC00338283 ZINC00338284);additional;MeSH:(73571);Plantcyc:(CPD-7079);PubMed;NORMAN:(NS00015854);COCONUT:(CNP0163749);KNApSAcK:(999);Natural Products:(UNPD162908 UNPD186305);database;PubChem:(73571 821416 348130);CHEBI:(28927);PubChem class - bio and metabolites;KEGG:(C09833);Training Set;Biocyc:(CPD-7079)	68740376958
30	1	N/A	-281.02415998739536	C16H14O5	[M + H]+	CGARGJZZBOHMIZ	InChI=1S/C16H14O5/c1-19-15(17)11-3-7-13(8-4-11)21-14-9-5-12(6-10-14)16(18)20-2/h3-10H,1-2H3	Oprea1_608588	COC(=O)C1=CC=C(C=C1)OC2=CC=C(C=C2)C(=O)OC	3.23313999	84405	NORMAN:(NS00055436);COCONUT:(CNP0229278);Natural Products:(UNPD152847);database;PubChem:(84405);SuperNatural:(SN00381667);ZINC bio:(ZINC00156071);PubMed	68722925634
31	1	N/A	-281.33455991262474	C16H14O5	[M + H]+	HMUJXQRRKBLVOO	InChI=1S/C16H14O5/c1-20-11-4-2-9(3-5-11)14-8-13(19)16-12(18)6-10(17)7-15(16)21-14/h2-7,14,17-18H,8H2,1H3	ponciretin	COC1=CC=C(C=C1)C2CC(=O)C3=C(C=C(C=C3O2)O)O	2.70000005	1149877;160481;5118250;25201019	HMDB:(132458);SuperNatural:(SN00002792 SN00001771);ZINC bio:(ZINC00895707 ZINC02146973);additional;MeSH:(160481 25201019);Plantcyc:(CPD-7080);PubMed;NORMAN:(NS00042921);COCONUT:(CNP0161664 CNP0182182);KNApSAcK:(973);Natural Products:(UNPD163615 UNPD75496);database;PubChem:(1149877 160481 5118250 25201019);CHEBI:(27552);PubChem class - bio and metabolites;KEGG:(C05334);Training Set;Biocyc:(CPD-7080)	68740376958
32	1	N/A	-284.6056173424083	C16H14O5	[M + H]+	GXNRMGXAKSADKB	InChI=1S/C16H14O5/c1-9(2)12(17)8-20-16-14-11(5-6-19-14)7-10-3-4-13(18)21-15(10)16/h3-4,7H,1,5-6,8H2,2H3	null	CC(=C)C(=O)COC1=C2C(=CC3=C1OCC3)C=CC(=O)O2	2.85525823	""	COCONUT:(CNP0106335);Natural Products:(UNPD206011);database	68721606656
33	1	N/A	-286.0101954308444	C16H14O5	[M + H]+	GLBWMOHCXNPFLS	InChI=1S/C16H14O5/c1-21-11-7-13(18)16(14(19)8-11)15(20)9-12(17)10-5-3-2-4-6-10/h2-8,18-19H,9H2,1H3	2'',6'',beta-Trihydroxy-4''-methoxychalcone	COC1=CC(=C(C(=C1)O)C(=O)CC(=O)C2=CC=CC=C2)O	2.9000001	42607650	COCONUT:(CNP0156082);Natural Products:(UNPD25589);database;PubChem:(42607650);SuperNatural:(SN00290882)	68722655234
34	1	N/A	-288.65055175480256	C16H14O5	[M + H]+	RWLCJUJOUDVNQX	InChI=1S/C16H14O5/c1-20-9-6-12(18)16-13(19)8-14(21-15(16)7-9)10-4-2-3-5-11(10)17/h2-7,14,17-18H,8H2,1H3	Dihydroechioidinin	COC1=CC(=C2C(=O)CC(OC2=C1)C3=CC=CC=C3O)O	2.70000005	15491078;73196511	COCONUT:(CNP0165177);KNApSAcK:(14114);Natural Products:(UNPD104875);database;PubChem:(15491078 73196511);SuperNatural:(SN00263315);PubMed;KEGG Mine	77312589906
35	1	N/A	-288.7594116010248	C16H14O5	[M + H]+	FKAOWOSRYSMEBS	InChI=1S/C16H14O5/c1-20-15-12(19)7-10(17)14-11(18)8-13(21-16(14)15)9-5-3-2-4-6-9/h2-7,13,17,19H,8H2,1H3	Dihydrowogonin	COC1=C(C=C(C2=C1OC(CC2=O)C3=CC=CC=C3)O)O	2.70000005	10265977;11491431;101944839	COCONUT:(CNP0247932);HMDB:(37489);KNApSAcK:(8156);Natural Products:(UNPD16387);database;PubChem:(10265977 11491431 101944839);SuperNatural:(SN00021059);ZINC bio:(ZINC14807112);PubChem class - bio and metabolites;KEGG Mine	77329375258
36	1	N/A	-288.88276863693187	C16H14O5	[M + H]+	YGMHIBLUWGDWKP	InChI=1S/C16H14O5/c1-19-13-7-3-11(4-8-13)15(17)21-16(18)12-5-9-14(20-2)10-6-12/h3-10H,1-2H3	4-Anisic anhydride	COC1=CC=C(C=C1)C(=O)OC(=O)C2=CC=C(C=C2)OC	3.20000005	69928	NORMAN:(NS00038042);COCONUT:(CNP0178977);Natural Products:(UNPD60633);database;PubChem:(69928);SuperNatural:(SN00268572);PubChem class - safety and toxic;PubMed	68790026306
37	1	N/A	-291.19798674388505	C16H14O5	[M + H]+	WEMBDZBXWPOBGL	InChI=1S/C16H14O5/c1-18-9-4-5-12-11(6-9)16(17)15-13(20-3)7-10(19-2)8-14(15)21-12/h4-8H,1-3H3	1,3,7-Trimethoxyxanthone	COC1=CC2=C(C=C1)OC3=C(C2=O)C(=CC(=C3)OC)OC	2.9000001	145706	COCONUT:(CNP0114280);Natural Products:(UNPD93889);database;PubChem:(145706);SuperNatural:(SN00347761);PubMed	68722655298
38	1	N/A	-292.49607704131074	C16H14O5	[M + H]+	GRHSSRUEUOYZIV	InChI=1S/C16H14O5/c1-8-15(20)14-12(19)6-11(18)7-13(14)21-16(8)9-2-4-10(17)5-3-9/h2-8,16-19H,1H3	3-Methylnaringenin	CC1C(OC2=CC(=CC(=C2C1=O)O)O)C3=CC=C(C=C3)O	3.0	125526;14756305;14756306;14756307	COCONUT:(CNP0302706);KNApSAcK:(8408);Natural Products:(UNPD24294 UNPD23670);database;PubChem:(125526 14756305 14756306 14756307);SuperNatural:(SN00295225 SN00309486);MeSH:(125526);PubMed	68722655318
39	1	N/A	-292.90233074736926	C16H14O5	[M + H]+	IOZGPYPDGKRGMG	InChI=1S/C16H14O5/c1-20-13-5-3-2-4-10(13)14-8-12(19)16-11(18)6-9(17)7-15(16)21-14/h2-7,14,17-18H,8H2,1H3	5,7-dihydroxy-2-(2-methoxyphenyl)-2,3-dihydrochromen-4-one	COC1=CC=CC=C1C2CC(=O)C3=C(C=C(C=C3O2)O)O	2.70000005	6431752;71506788	COCONUT:(CNP0207250);Natural Products:(UNPD166972);database;PubChem:(6431752 71506788);SuperNatural:(SN00377759)	68722655234
40	1	N/A	-293.42037681842214	C16H14O5	[M + H]+	HSJFYRYGGKLQBT	InChI=1S/C16H14O5/c1-11(17)20-13-8-4-3-7-12(13)16(18)21-15-10-6-5-9-14(15)19-2/h3-10H,1-2H3	Broncaspin	CC(=O)OC1=CC=CC=C1C(=O)OC2=CC=CC=C2OC	3.2680757	68749	NORMAN:(NS00033326);database;PubChem:(68749);CHEBI:(135185);ZINC bio:(ZINC00000348);MeSH:(68749);PubMed	68719747174
41	1	N/A	-293.7268984888481	C16H14O5	[M + H]+	BMGKZGNJRBKRFC	InChI=1S/C16H14O5/c1-20-16-12(18)7-6-11-13(19)8-14(21-15(11)16)9-2-4-10(17)5-3-9/h2-7,14,17-18H,8H2,1H3	null	COC1=C(C=CC2=C1OC(CC2=O)C3=CC=C(C=C3)O)O	2.20000005	10636929;101708183	COCONUT:(CNP0317875);HMDB:(31420);Natural Products:(UNPD77910);database;PubChem:(10636929 101708183);SuperNatural:(SN00281126);PubChem class - bio and metabolites	68739432458
42	1	N/A	-294.5082390417921	C16H14O5	[M + H]+	RZTTWIXYIUTQIT	InChI=1S/C16H14O5/c1-18-9-7-12(20-3)14-13(8-9)21-16-10(15(14)17)5-4-6-11(16)19-2/h4-8H,1-3H3	9H-Xanthen-9-one, 1,3,5-trimethoxy-	COC1=CC=CC2=C1OC3=C(C2=O)C(=CC(=C3)OC)OC	2.9000001	11953368	COCONUT:(CNP0380943);Natural Products:(UNPD149097);database;PubChem:(11953368);SuperNatural:(SN00306269);PubMed	68722655298
43	1	N/A	-295.3427670775678	C16H14O5	[M + H]+	QDLAGTHXVHQKRE	InChI=1S/C16H14O5/c1-8-4-9(19-2)6-12-14(8)16(18)15-11(17)5-10(20-3)7-13(15)21-12/h4-7,17H,1-3H3	Lichexanthone	CC1=CC(=CC2=C1C(=O)C3=C(C=C(C=C3O2)OC)O)OC	3.5	5358904	COCONUT:(CNP0277395);KNApSAcK:(37418);Natural Products:(UNPD152474);database;PubChem:(5358904);SuperNatural:(SN00265321);CHEBI:(67821);MeSH:(5358904);PubMed	68722655350
44	1	N/A	-295.6877451635236	C16H14O5	[M + H]+	HFPQKJMLIONCGP	InChI=1S/C16H14O5/c1-8-4-11(17)15-13(21-8)6-9-5-10(19-2)7-12(20-3)14(9)16(15)18/h4-7,18H,1-3H3	Rubrofusarin B	CC1=CC(=O)C2=C(C3=C(C=C(C=C3C=C2O1)OC)OC)O	3.29999995	176918	COCONUT:(CNP0239283);KNApSAcK:(34659);Natural Products:(UNPD20717);database;PubChem:(176918);SuperNatural:(SN00277760);CHEBI:(133805);PubMed;KEGG Mine	77312589938
45	1	N/A	-295.7484037081981	C16H14O5	[M + H]+	XDUMEMHVASIJJD	InChI=1S/C16H14O5/c1-8-4-11(18)15-13(21-8)6-9-5-10(17)7-12(19-2)14(9)16(15)20-3/h4-7,17H,1-3H3	null	COc1cc(O)cc2cc3oc(C)cc(=O)c3c(OC)c12	2.922335547627649	""	""	0
46	1	N/A	-295.7784195548375	C16H14O5	[M + H]+	UZRINNSKXOMIIO	InChI=1S/C16H14O5/c1-20-10-3-5-12-15(7-10)21-14-6-9(18)2-4-11(14)13(8-17)16(12)19/h2-8,13,16,18-19H,1H3	null	COC1=CC2=C(C=C1)C(C(C3=C(O2)C=C(C=C3)O)C=O)O	2.12581301	""	COCONUT:(CNP0214830);Natural Products:(UNPD207241);database	68721606656
47	1	N/A	-295.80400700428817	C16H14O5	[M + H]+	URZDJYXLWNGUFQ	InChI=1S/C16H14O5/c1-7-4-9-5-10-6-11(20-3)8(2)14(17)12(10)15(18)13(9)16(19)21-7/h4-6,17-18H,1-3H3	null	CC1=CC2=C(C(=C3C(=C2)C=C(C(=C3O)C)OC)O)C(=O)O1	3.13142872	""	COCONUT:(CNP0307224);Natural Products:(UNPD64570);database;SuperNatural:(SN00371143);KEGG Mine	77312589824
48	1	N/A	-296.38743152926713	C16H14O5	[M + H]+	LLVZBTTVGJRIPK	InChI=1S/C16H14O5/c1-8-4-10(17)14-12(5-8)21-13-7-9(19-2)6-11(20-3)15(13)16(14)18/h4-7,17H,1-3H3	null	CC1=CC(=C2C(=C1)OC3=C(C2=O)C(=CC(=C3)OC)OC)O	3.5	122226172	PubChem:(122226172);COCONUT:(CNP0355037);database	68721573890
49	1	N/A	-297.46946040668706	C16H14O5	[M + H]+	KKWPTRUHVUCXOB	InChI=1S/C16H14O5/c1-20-11-5-2-9(3-6-11)16-15(19)14(18)12-7-4-10(17)8-13(12)21-16/h2-8,15-17,19H,1H3	null	COC1=CC=C(C=C1)C2C(C(=O)C3=C(O2)C=C(C=C3)O)O	2.03941584	""	database;KEGG Mine	77309411328
50	1	N/A	-297.81993977224755	C16H14O5	[M + H]+	PMPFXXWLTIMSFY	InChI=1S/C16H14O5/c1-7-4-10(17)14-12(21-7)6-9-5-11(20-3)8(2)15(18)13(9)16(14)19/h4-6,18-19H,1-3H3	4H-Naphtho[2, 5,6-dihydroxy-8-methoxy-2,7-dimethyl-	CC1=CC(=O)C2=C(O1)C=C3C=C(C(=C(C3=C2O)O)C)OC	3.29999995	100260	COCONUT:(CNP0157963);KNApSAcK:(2444);Natural Products:(UNPD28460);database;PubChem:(100260);SuperNatural:(SN00155919);KEGG Mine	77312589842
