structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
12	1	N/A	-118.05281796201078	C12H22O4	[M - H]-	OQFYXOBMUBGANU	InChI=1S/C12H22O4/c1-4-7-8-9-10(11(13)15-5-2)12(14)16-6-3/h10H,4-9H2,1-3H3	Diethyl pentylmalonate	CCCCCC(C(=O)OCC)C(=O)OCC	3.4000001	80167;11118203	PubChem:(80167 11118203);NORMAN:(NS00034421);database	68719738882
13	1	N/A	-126.06392527628293	C12H22O4	[M - H]-	KBWXASVSLITUCI	InChI=1S/C12H22O4/c1-10(14)5-3-2-4-6-11(9-13)7-8-12(15)16/h7-8,10-11,13-14H,2-6,9H2,1H3,(H,15,16)	null	CC(O)CCCCCC(/C=C/C(=O)O)CO	2.1442415766536773	""	""	0
14	1	N/A	-127.19918765506667	C12H22O4	[M - H]-	PZPWIVLDUYGWEU	InChI=1S/C12H22O4/c1-9(13)6-4-2-3-5-7-11-10(14)8-12(15)16-11/h9-11,13-14H,2-8H2,1H3	null	CC(CCCCCCC1C(CC(=O)O1)O)O	1.5	122186299;139584375	COCONUT:(CNP0214058);database;PubChem:(122186299 139584375);PubMed	68721573954
15	1	N/A	-128.03612183892417	C12H22O4	[M - H]-	WTYYGFLRBWMFRY	InChI=1S/C12H22O4/c1(3-5-13-7-11-9-15-11)2-4-6-14-8-12-10-16-12/h11-12H,1-10H2	1,6-Bis(2,3-epoxypropoxy)hexane	C1C(O1)COCCCCCCOCC2CO2	0.699999988	85960;10776530;92177364;92257765;92257767;89669898	NORMAN:(NS00011509);MeSH:(85960);database;PubChem class - safety and toxic;PubChem:(85960 10776530 92177364 92257765 92257767 89669898);PubMed	68786847814
16	1	N/A	-136.5970310388767	C12H22O4	[M - H]-	QOIUJZNTHOTPEI	InChI=1S/C12H22O4/c1-10(13)9-11(14)7-5-3-2-4-6-8-12(15)16/h6,8,10-11,13-14H,2-5,7,9H2,1H3,(H,15,16)	null	CC(O)CC(O)CCCCC/C=C/C(=O)O	2.36717395584211	""	""	0
17	1	N/A	-141.21848707953126	C12H22O4	[M - H]-	JWZVDINGVWOBKH	InChI=1S/C12H22O4/c1-2-3-4-5-6-10(14)11-9(7-13)8-16-12(11)15/h9-11,13-14H,2-8H2,1H3	Virginiamycin butanolide D	CCCCCCC(C1C(COC1=O)CO)O	2.20000005	130532;23241331;23241332;101601977;135057111	COCONUT:(CNP0301867);KNApSAcK:(372);Natural Products:(UNPD57987);database;PubChem:(130532 23241331 23241332 101601977 135057111);SuperNatural:(SN00304249);MeSH:(130532);PubMed;Biocyc:(CPD-19912)	68722657366
18	1	N/A	-147.99457361488106	C12H22O4	[M - H]-	YUXIBTJKHLUKBD	InChI=1S/C12H22O4/c1-3-5-9-15-11(13)7-8-12(14)16-10-6-4-2/h3-10H2,1-2H3	Tabatrex	CCCCOC(=O)CCC(=O)OCCCC	2.94602537	8830	NORMAN:(NS00015271);database;PubChem class - food;PubChem:(8830);CHEBI:(82263);ZINC bio:(ZINC01576862);HSDB:(141-03-7);MeSH:(8830);KEGG:(C19143);PubChem class - safety and toxic;PubMed	68921074534
19	1	N/A	-151.92626903699406	C12H22O4	[M - H]-	CTRDXWHAKGQMPY	InChI=1S/C12H22O4/c1-9-6-4-2-3-5-7-10(13)11(14)8-12(15)16-9/h9-11,13-14H,2-8H2,1H3	null	CC1CCCCCCC(C(CC(=O)O1)O)O	1.5	102181687	COCONUT:(CNP0369043);Natural Products:(UNPD79423);database;PubChem:(102181687);SuperNatural:(SN00249098)	68722655234
20	1	N/A	-152.68516412546725	C12H22O4	[M - H]-	GQSGRFRXNNYHRR	InChI=1S/C12H22O4/c1-2-5-10(13)6-3-7-11(14)8-4-9-12(15)16/h3,7,10-11,13-14H,2,4-6,8-9H2,1H3,(H,15,16)	null	CCCC(CC=CC(CCCC(=O)O)O)O	1.20000005	129684427;139583704	COCONUT:(CNP0115175);database;PubChem:(129684427 139583704);KEGG Mine	77311508482
21	1	N/A	-157.4553917715581	C12H22O4	[M - H]-	CEFRPJWASZYWLC	InChI=1S/C12H22O4/c1-4-15-11(13)8-6-7-10(3)9-12(14)16-5-2/h10H,4-9H2,1-3H3	null	CCOC(=O)CCCC(C)CC(=O)OCC	2.29999995	101694037;101694038;121008602	COCONUT:(CNP0240427);Natural Products:(UNPD2487);database;PubChem:(101694037 101694038 121008602);SuperNatural:(SN00392369)	68722655234
22	1	N/A	-159.65333593946372	C12H22O4	[M - H]-	VXAQATSKSFDXMV	InChI=1S/C12H22O4/c1-8(13)12(2,16)5-3-4-9-6-10(9)7-11(14)15/h8-10,13,16H,3-7H2,1-2H3,(H,14,15)	null	CC(O)C(C)(O)CCC[C@@H]1C[C@@H]1CC(=O)O	1.5696499641417425	""	""	0
23	1	N/A	-163.37348225958172	C12H22O4	[M - H]-	QCOAPBRVQHMEPF	InChI=1S/C12H22O4/c1-9(2)7-15-11(13)5-6-12(14)16-8-10(3)4/h9-10H,5-8H2,1-4H3	Isobutyl succinate	CC(C)COC(=O)CCC(=O)OCC(C)C	2.50688195	70214	NORMAN:(NS00019478);COCONUT:(CNP0252399);database;PubChem:(70214);PubMed	68721836098
24	1	N/A	-163.3789522004252	C12H22O4	[M - H]-	GOORECODRBZTKF	InChI=1S/C12H22O4/c1-11(2,3)15-9(13)7-8-10(14)16-12(4,5)6/h7-8H2,1-6H3	Di-tert-butyl succinate	CC(C)(C)OC(=O)CCC(=O)OC(C)(C)C	1.79999995	10966312	COCONUT:(CNP0299759);Natural Products:(UNPD55636);database;PubChem:(10966312);SuperNatural:(SN00236072)	68722655234
25	1	N/A	-163.38125005947242	C12H22O4	[M - H]-	DABGRVPOVJVANL	InChI=1S/C12H22O4/c1-3-4-5-6-10(14)7-8-11(15)12(16)9(2)13/h9,12-13,16H,3-8H2,1-2H3	null	CCCCCC(=O)CCC(=O)C(C(C)O)O	0.600000024	57461625	COCONUT:(CNP0162328);Natural Products:(UNPD11652);database;PubChem:(57461625);SuperNatural:(SN00312461)	68722655234
26	1	N/A	-166.8875070643922	C12H22O4	[M - H]-	DRHZNTAKNLCGTI	InChI=1S/C12H22O4/c1-8(2)4-3-5-11(14)10-6-9(7-13)16-12(10)15/h8-11,13-14H,3-7H2,1-2H3	null	CC(C)CCCC(C1CC(OC1=O)CO)O	2.0999999	57509302;95789833;95789834;95789835;95789836;100853557;100853559	COCONUT:(CNP0087343);database;PubChem:(57509302 95789833 95789834 95789835 95789836 100853557 100853559);SuperNatural:(SN00041432 SN00041429 SN00041431 SN00041430);ZINC bio:(ZINC72319870 ZINC72319871 ZINC72319872 ZINC72319873);additional	68723154946
27	1	N/A	-167.15673317557363	C12H22O4	[M - H]-	UWAPUEALJOJXHQ	InChI=1S/C12H22O4/c1-2-3-8-6-11(15)12(16-8)10(14)5-7-4-9(7)13/h7-15H,2-6H2,1H3	null	CCCC1CC(C(O1)C(CC2CC2O)O)O	1.0	139591535	PubChem:(139591535);database	68719476738
28	1	N/A	-167.50412740115226	C12H22O4	[M - H]-	KWEIJKWXQKCOKC	InChI=1S/C12H22O4/c1-3-8(2)4-5-11(14)10-6-9(7-13)16-12(10)15/h8-11,13-14H,3-7H2,1-2H3	null	CCC(C)CCC(C1CC(OC1=O)CO)O	2.0999999	23930375;92852005;92852037;124873030;124388857	COCONUT:(CNP0087354);database;PubChem:(23930375 92852005 92852037 124873030 124388857);additional	68722098178
29	1	N/A	-169.14307441396645	C12H22O4	[M - H]-	TYLXUBSIWBBGAA	InChI=1S/C12H22O4/c1-4-15-12(14)9(3)11-6-5-10(16-11)7-8(2)13/h8-11,13H,4-7H2,1-3H3	null	CCOC(=O)C(C)C1CCC(O1)CC(C)O	1.60000002	139586446;139587982	PubChem:(139586446 139587982);COCONUT:(CNP0352005);database	68721573890
30	1	N/A	-169.4114863676108	C12H22O4	[M - H]-	QGTBRAFPWNISIJ	InChI=1S/C12H22O4/c1-4-5-6-14-7-8-15-9-10-16-12(13)11(2)3/h2,4-10H2,1,3H3	2-(2-Butoxyethoxy)ethyl methacrylate	CCCCOCCOCCOC(=O)C(=C)C	2.0	81768	NORMAN:(NS00011510);database;PubChem class - safety and toxic;PubChem:(81768)	68786847746
31	1	N/A	-175.02069068293204	C12H22O4	[M - H]-	LOMGRMLVVBQVNJ	InChI=1S/C12H22O4/c1-3-8(2)4-5-10(14)11-9(6-13)7-16-12(11)15/h8-11,13-14H,3-7H2,1-2H3	Virginiamycin butanolide B	CCC(C)CCC(C1C(COC1=O)CO)O	2.0	130999;23241325;23241326;23241327;23241328;101601975;101685734	COCONUT:(CNP0326697);KNApSAcK:(375);Natural Products:(UNPD89855);database;PubChem:(130999 23241325 23241326 23241327 23241328 101601975 101685734);SuperNatural:(SN00227863);MeSH:(130999);PubMed;Biocyc:(CPD-19908)	68722657366
32	1	N/A	-176.37520537757484	C12H22O4	[M - H]-	MPJCIHOJXMCSIM	InChI=1S/C12H22O4/c1-5-15-11(13)10(8-7-9(3)4)12(14)16-6-2/h9-10H,5-8H2,1-4H3	zlchem 384	CCOC(=O)C(CCC(C)C)C(=O)OCC	3.0999999	79384	NORMAN:(NS00032903);database;PubChem class - safety and toxic;PubChem:(79384)	68786847746
33	1	N/A	-177.23941495151843	C12H22O4	[M - H]-	DKMLRGPNHSVESG	InChI=1S/C12H22O4/c1-9(2)10(8-12(14)16-4)6-5-7-11(13)15-3/h9-10H,5-8H2,1-4H3	null	CC(C)C(CCCC(=O)OC)CC(=O)OC	2.54322958	""	COCONUT:(CNP0337164);Natural Products:(UNPD189040);database;SuperNatural:(SN00389402)	68722655232
34	1	N/A	-188.8047313939974	C12H22O4	[M - H]-	MZARLLPKPUWXEX	InChI=1S/C12H22O4/c1-8(2)4-3-5-10(14)11-9(6-13)7-16-12(11)15/h8-11,13-14H,3-7H2,1-2H3	Virginiamycin butanolide A	CC(C)CCCC(C1C(COC1=O)CO)O	2.0	131003;10036830;15625168;23241324;40561590;101071080;101071081;101140043;101982149;124356229;133556345	COCONUT:(CNP0228048);KNApSAcK:(371);Natural Products:(UNPD110000);database;PubChem:(131003 10036830 15625168 23241324 40561590 101071080 101071081 101140043 101982149 124356229 133556345);SuperNatural:(SN00281459 SN00036371);ZINC bio:(ZINC05758862 ZINC05759046);MeSH:(131003);PubMed;Biocyc:(CPD-19906 CPD-19907)	68722665558
35	1	N/A	-197.10660139182448	C12H22O4	[M - H]-	QKUJJZCQQUIMAA	InChI=1S/C12H22O4/c1-5-9(13)8(3)10(14)12(4)6-7(2)11(15)16-12/h7-10,13-14H,5-6H2,1-4H3	null	CCC(C(C)C(C1(CC(C(=O)O1)C)C)O)O	1.5	139586290	PubChem:(139586290);COCONUT:(CNP0418281);database	68721573890
36	1	N/A	-202.05022768217725	C12H22O4	[M - H]-	AHSYORCLENEWMX	InChI=1S/C12H22O4/c1-3-9(13)5-4-6-11-8(2)10(14)7-12(15)16-11/h8-11,13-14H,3-7H2,1-2H3	(4R,5S,6S)-4-hydroxy-6-[(4S)-4-hydroxyhexyl]-5-methyloxan-2-one	CCC(CCCC1C(C(CC(=O)O1)O)C)O	1.39999998	11424727	COCONUT:(CNP0289167);Natural Products:(UNPD158407);database;PubChem:(11424727);SuperNatural:(SN00291739)	68722655234
37	1	N/A	-221.5809351649049	C12H22O4	[M - H]-	MHAOGLXADUGTJY	InChI=1S/C12H22O4/c1-9(2)12(16-14)6-5-10(3)7-8-15-11(4)13/h10,12,14H,1,5-8H2,2-4H3	null	CC(CCC(C(=C)C)OO)CCOC(=O)C	2.5999999	102530876	COCONUT:(CNP0299288);KNApSAcK:(22688);Natural Products:(UNPD55114);database;PubChem:(102530876);SuperNatural:(SN00290480)	68722655250
38	1	N/A	-235.77077039997255	C12H22O4	[M - H]-	VDWRKBZMQNPUOB	InChI=1S/C12H22O4/c1-2-9-3-4-12(15-7-9)5-11(14)10(6-13)8-16-12/h9-11,13-14H,2-8H2,1H3	Talaromycin E	CCC1CCC2(CC(C(CO2)CO)O)OC1	1.20000005	158564;158569;183311;184994;10105263;11107154;13778220;13778222;10263249;11299178;10376562;10421379;22610470;22953501	COCONUT:(CNP0408372);HMDB:(30143);KNApSAcK:(40437);Natural Products:(UNPD38033 UNPD49074 UNPD145734 UNPD153644 UNPD78213 UNPD96456 UNPD48233 UNPD144929 UNPD137690);database;PubChem:(158564 158569 183311 184994 10105263 11107154 13778220 13778222 10263249 11299178 10376562 10421379 22610470 22953501);SuperNatural:(SN00245812 SN00395321 SN00346576 SN00339447 SN00227414 SN00368416 SN00254273 SN00249494);PubChem class - bio and metabolites;MeSH:(158569 184994 13778222);PubMed	68739432542
39	1	N/A	-240.61082453858873	C12H22O4	[M - H]-	BRMHQSNKWAJMJF	InChI=1S/C12H22O4/c1-5-12(6-13,7-14)8-16-11(15)10(4)9(2)3/h13-14H,5-8H2,1-4H3	2,2-bis(hydroxymethyl)butyl 2,3-dimethylbut-2-enoate	CCC(CO)(CO)COC(=O)C(=C(C)C)C	1.60000002	21930810	PubChem:(21930810);PubMed;database	68719476802
40	1	N/A	-241.76097785869297	C12H22O4	[M - H]-	CMRPPBFRISETMO	InChI=1S/C12H22O4/c1-5-6-11(3,15)10(14)12(4)7-8(2)9(13)16-12/h8,10,14-15H,5-7H2,1-4H3	null	CCCC(C)(C(C1(CC(C(=O)O1)C)C)O)O	1.20000005	139583234	PubChem:(139583234);COCONUT:(CNP0102493);database	68721573890
41	1	N/A	-245.19105313510445	C12H22O4	[M - H]-	VPJHVQMOXPUFGS	InChI=1S/C12H22O4/c1-7-9(14)5-10(15)11(2)6-8(13)3-4-12(7,11)16/h7-10,13-16H,3-6H2,1-2H3	null	CC1C(CC(C2(C1(CCC(C2)O)O)C)O)O	0.0	102202598	PubChem:(102202598);database	68719476738
42	1	N/A	-258.183141305274	C12H22O4	[M - H]-	ARSRADVFWDFHKN	InChI=1S/C12H22O4/c1-5-10(14)8(2)11(15)6-7-12(4,16)9(3)13/h6-9,11,13,15-16H,5H2,1-4H3	null	CCC(=O)[C@@H](C)[C@@H](O)/C=C/[C@](C)(O)[C@@H](C)O	0.9029013928661089	""	""	0
43	1	N/A	-310.7523743845102	C12H22O4	[M - H]-	BWZMJRSMHQDFIT	InChI=1S/C12H22O4/c1-7(2)9-5-4-8(3)6-10(9)16-12(15)11(13)14/h7-11,13-14H,4-6H2,1-3H3	(-)-Menthyl 2,2-Dihydroxyacetate	CC1CCC(C(C1)OC(=O)C(O)O)C(C)C	2.4000001	3560362;7578094;7373179;14902005;28409496;28409499;51407481;51407482;51407483;57375656;68213374;102601877;121594840	NORMAN:(NS00040889);database;PubChem class - safety and toxic;PubChem:(3560362 7578094 7373179 14902005 28409496 28409499 51407481 51407482 51407483 57375656 68213374 102601877 121594840)	68786847746
