structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
18	1	N/A	-231.77730058288265	C28H36O10	[M + H3N + H]+	PLLFBEMGGFOMJL	InChI=1S/C28H36O10/c1-13-18-9-10-34-20(18)11-19-23(13)24(37-16(4)31)25(38-17(5)32)28(33)26(6,7)21(35-14(2)29)12-22(27(19,28)8)36-15(3)30/h9-10,19,21-25,33H,1,11-12H2,2-8H3	null	CC(=O)OC1CC(C2(C3CC4=C(C=CO4)C(=C)C3C(C(C2(C1(C)C)O)OC(=O)C)OC(=O)C)C)OC(=O)C	2.3390789	""	COCONUT:(CNP0263946);Natural Products:(UNPD228100);database	68721606656
19	1	N/A	-241.14108988075446	C28H36O10	[M + H3N + H]+	YTHKMAIVPFVDNU	InChI=1S/C28H36O10/c1-17-4-7-20-27(2,19(17)6-5-18-13-15-36-26(18)35)14-12-21(38-25(34)11-9-23(31)32)28(20,3)16-37-24(33)10-8-22(29)30/h5-6,13,19-21H,1,4,7-12,14-16H2,2-3H3,(H,29,30)(H,31,32)	Dehydroandrograpolide Succinate	CC12CCC(C(C1CCC(=C)C2C=CC3=CCOC3=O)(C)COC(=O)CCC(=O)O)OC(=O)CCC(=O)O	2.70000005	173560;3769833;3769834;5918012;7163178;7163179;6540717;11854372;11887370;16401144;26879154;26879156;26879158;26879160;25564422;25564434;46859456;51695580;51695582;51695584;71827514;71827515;100858164;124426951;131707814;132399077;135630700;137795397	COCONUT:(CNP0054359 CNP0346497 CNP0382487);database;PubChem:(173560 3769833 3769834 5918012 7163178 7163179 6540717 11854372 11887370 16401144 26879154 26879156 26879158 26879160 25564422 25564434 46859456 51695580 51695582 51695584 71827514 71827515 100858164 124426951 131707814 132399077 135630700 137795397);SuperNatural:(SN00087991 SN00074386 SN00087990 SN00083048);ZINC bio:(ZINC04273374 ZINC08951891 ZINC12867941 ZINC12867955)	68722630658
20	1	N/A	-246.7735945233207	C28H36O10	[M + H3N + H]+	SVLAIBOYFCQLIY	InChI=1S/C28H36O10/c1-12-8-25(9-13(2)22(32)37-25)38-27-14(12)5-19-28(27,35-19)21-15(29)6-16-23(3,4)34-18-7-20(31)36-26(16,18)11-24(21,33)10-17(27)30/h9,12,14-19,21,29-30,33H,5-8,10-11H2,1-4H3	null	CC1CC2(C=C(C(=O)O2)C)OC34C1CC5C3(O5)C6C(CC7C(OC8C7(CC6(CC4O)O)OC(=O)C8)(C)C)O	0.100000001	24879112;101849436	COCONUT:(CNP0219075);Natural Products:(UNPD108285);database;PubChem:(24879112 101849436);SuperNatural:(SN00309865)	68722655234
21	1	N/A	-254.0697718518789	C28H36O10	[M + H3N + H]+	LOSIVEQYDNWLAN	InChI=1S/C28H36O10/c1-13-10-27-14(2)8-21-22(26(21,7)12-36-16(4)30)20(23(27)33)9-19(11-35-15(3)29)25(38-18(6)32)28(27,34)24(13)37-17(5)31/h9-10,14,20-22,24-25,34H,8,11-12H2,1-7H3	16-Hydroxyingenol tetraacetate	CC1CC2C(C2(C)COC(=O)C)C3C=C(C(C4(C1(C3=O)C=C(C4OC(=O)C)C)O)OC(=O)C)COC(=O)C	0.699999988	3085013	COCONUT:(CNP0136863);Natural Products:(UNPD195432);database;PubChem:(3085013);SuperNatural:(SN00274946)	68722655234
22	1	N/A	-261.3922159614037	C28H36O10	[M + H3N + H]+	QVDSQJYLZJYHMK	InChI=1S/C28H36O10/c1-11-5-15(34-23(11)32)21-12(2)13-6-19-28(36-19)22-14(29)7-16-24(3,4)35-18-8-20(31)37-26(16,18)10-25(22,33)9-17(30)27(13,28)38-21/h5,12-19,21-22,29-30,33H,6-10H2,1-4H3	Kadcoccilactone J	CC1C2CC3C4(C2(C(CC5(C4C(CC6C(OC7C6(C5)OC(=O)C7)(C)C)O)O)O)OC1C8C=C(C(=O)O8)C)O3	-0.100000001	24970866;44567837;102395584;138112635	COCONUT:(CNP0309847);KNApSAcK:(39530);Natural Products:(UNPD67617);database;PubChem:(24970866 44567837 102395584 138112635);SuperNatural:(SN00294043);PubMed	68722655314
23	1	N/A	-262.4121981684519	C28H36O10	[M + H3N + H]+	JOQZKEFBHIMDMX	InChI=1S/C28H36O10/c1-12(29)38-19-9-18(32)28-11-37-24(35)26(19,3)16(28)8-17(31)27(4)21-15(30)7-14(13-5-6-36-10-13)25(21,2)23(34)20(33)22(27)28/h5-6,10,14,16-19,21-24,31-32,34-35H,7-9,11H2,1-4H3	null	CC(=O)OC1CC(C23COC(C1(C2CC(C4(C3C(=O)C(C5(C4C(=O)CC5C6=COC=C6)C)O)C)O)C)O)O	-0.100000001	101672375	COCONUT:(CNP0333130);Natural Products:(UNPD98664);database;PubChem:(101672375);SuperNatural:(SN00347460)	68722655234
24	1	N/A	-262.64852587959484	C28H36O10	[M + H3N + H]+	OZDJONMGTDYJGH	InChI=1S/C28H36O10/c1-13-21(26(6)10-9-18(31)25(4,5)17(26)12-20(32)35-8)22(36-14(2)29)23(37-15(3)30)27(7)16(24(33)34)11-19-28(13,27)38-19/h9-10,16-17,19,21-23H,1,11-12H2,2-8H3,(H,33,34)	null	CC(=O)OC1C(C(=C)C23C(O2)CC(C3(C1OC(=O)C)C)C(=O)O)C4(C=CC(=O)C(C4CC(=O)OC)(C)C)C	1.79999995	24764409	COCONUT:(CNP0286248);Natural Products:(UNPD15550);database;PubChem:(24764409);SuperNatural:(SN00297545)	68722655234
25	1	N/A	-274.7543621701919	C28H36O10	[M + H3N + H]+	UXVRDUFFNLUIPX	InChI=1S/C28H36O10/c1-15-10-11-21(33)26(7,8)13-12-16(2)24(34)28(38-20(6)32)14-27(9,37-19(5)31)25(36-18(4)30)22(28)23(15)35-17(3)29/h10-13,16,22-23,25H,1,14H2,2-9H3	Esulatin E	CC1C=CC(C(=O)C=CC(=C)C(C2C(C(CC2(C1=O)OC(=O)C)(C)OC(=O)C)OC(=O)C)OC(=O)C)(C)C	2.70000005	15834517;53344600	COCONUT:(CNP0279590);KNApSAcK:(48976);Natural Products:(UNPD106269);database;PubChem:(15834517 53344600);SuperNatural:(SN00227344);PubMed	68722655314
26	1	N/A	-287.8279814489728	C28H36O10	[M + H3N + H]+	HISRAYIPWNHFKY	InChI=1S/C28H36O10/c1-15(29)26-9-4-3-8-20(30)37-18-12-19-28(14-35-28)25(18,2)21-16(6-5-7-17(21)36-19)13-33-23(31)22-27(38-22,24(26)32)10-11-34-26/h3-4,8-9,15-19,21-22,24,29,32H,5-7,10-14H2,1-2H3	null	CC(C12C=CC=CC(=O)OC3CC4C5(C3(C6C(CCCC6O4)COC(=O)C7C(C1O)(O7)CCO2)C)CO5)O	0.757046402	""	COCONUT:(CNP0294279);Natural Products:(UNPD48704);database	68721606656
27	1	N/A	-291.0920593134663	C28H36O10	[M + H3N + H]+	JETBGBSBIDQNNO	InChI=1S/C28H36O10/c1-8-9-21(32)36-19-12-14(2)13-20-28(27(7,38-28)25(33)37-20)24(35-17(5)30)22-15(3)18(31)10-11-26(22,6)23(19)34-16(4)29/h10-11,13,15,19-20,22-24H,8-9,12H2,1-7H3	null	CCCC(=O)OC1CC(=CC2C3(C(C4C(C(=O)C=CC4(C1OC(=O)C)C)C)OC(=O)C)C(O3)(C(=O)O2)C)C	2.5	46837689	COCONUT:(CNP0163412);Natural Products:(UNPD8416 UNPD228792);database;PubChem:(46837689);SuperNatural:(SN00363136)	68722655234
28	1	N/A	-295.49843137314707	C28H36O10	[M + H3N + H]+	CZVMQSIKLDVNCY	InChI=1S/C28H36O10/c1-14-16-8-9-26(4)23(15-10-20(30)36-24(15)34-7)35-22(32)13-28(14,26)37-18-12-21(31)38-25(2,3)17(27(16,18)5)11-19(29)33-6/h10,16-18,23-24H,1,8-9,11-13H2,2-7H3	null	CC1(C(C2(C3CCC4(C(OC(=O)CC4(C3=C)OC2CC(=O)O1)C5=CC(=O)OC5OC)C)C)CC(=O)OC)C	1.29999995	21596507	COCONUT:(CNP0314096);Natural Products:(UNPD72805);database;PubChem:(21596507);SuperNatural:(SN00292911)	68722655234
29	1	N/A	-301.32505677341163	C28H36O10	[M + H3N + H]+	WYLVLSTYZQUIIN	InChI=1S/C28H36O10/c1-9-15(4)27(34)35-19(11-10-14(2)3)18(7)22-23(36-20(31)12-16(5)29)25(33)28(8)26(38-28)24(22)37-21(32)13-17(6)30/h9-10,19,22-24,26H,7,11-13H2,1-6,8H3	null	C=C([C@H]1[C@@H](OC(=O)CC(C)=O)[C@@H]2O[C@]2(C)C(=O)[C@H]1OC(=O)CC(C)=O)[C@H](CC=C(C)C)OC(=O)/C(C)=C\C	2.7994164017322225	""	""	0
30	1	N/A	-339.31026627594116	C28H36O10	[M + H3N + H]+	ULHRLJDDVCQHQE	InChI=1S/C28H36O10/c1-12(2)18-7-15-8-25(10-29)17-6-5-13(3)16(17)9-26(15,27(18,25)24(32)33)11-34-28-22(31)20-19(35-14(4)30)21(37-28)23(36-20)38-28/h7,10,12-13,15-17,19-23,31H,5-6,8-9,11H2,1-4H3,(H,32,33)	8-[(6-Acetyloxy-9-hydroxy-2,4,8-trioxatricyclo[3.3.1.0<3,7>]nonyloxy)methyl]-1-formyl-5-methyl-10-(methylethyl)tetracyclo[7.4.0.0<2,6>.0<8,12>]tridec-10-ene-9-carboxylic acid	CC1CCC2C1CC3(C4CC2(C3(C(=C4)C(C)C)C(=O)O)C=O)COC56C(C7C(C(O5)C(O7)O6)OC(=O)C)O	1.20000005	486304;10792362;15970168;100921388;139584598	COCONUT:(CNP0199218);KNApSAcK:(16124);Natural Products:(UNPD4227);database;PubChem:(486304 10792362 15970168 100921388 139584598);SuperNatural:(SN00398579);MeSH:(100921388);PubMed	68722655318
31	1	N/A	-341.0337121076453	C28H36O10	[M + H3N + H]+	HYLKUZRJQSPXAI	InChI=1S/C28H36O10/c1-16-21(33)20(19(32)12-8-6-10-14-30)22-26(3)24(35)17(18(31)11-7-5-9-13-29)15-25(2,36)28(26,37)38-27(22,4)23(16)34/h5-6,8-10,12,17,22,29-30,32-33,36-37H,7,11,13-15H2,1-4H3	null	CC1=C(O)C(=C(O)C=CC=CCO)[C@@H]2[C@]3(C)C(=O)C(C(=O)CCC=CCO)C[C@](C)(O)[C@]3(O)O[C@]2(C)C1=O	0.8677012023215429	""	""	0
32	1	N/A	-360.4343454936515	C28H36O10	[M + H3N + H]+	WDGSJYYXVXQQHP	InChI=1S/C28H36O10/c1-13-16-12-34-23(31)20(16)22(32-7)15-9-17-25(5,36-21(13)15)10-18(30)28-24(3,4)37-27(33-8,38-28)11-19(26(17,28)6)35-14(2)29/h17-19,30H,9-12H2,1-8H3	(1R,3S,5aR,6R,7aS,14aR,14bS)-6-hydroxy-3,13-dimethoxy-5,5,7a,9,14b-pentamethyl-12-oxo-1,2,3,7,7a,10,12,14,14a,14b-decahydro-6H-3,5a-epoxyfuro[3,4-i]oxepino[4,3-a]xanthen-1(5H)-yl acetate	CC1=C2COC(=O)C2=C(C3=C1OC4(CC(C56C(OC(O5)(CC(C6(C4C3)C)OC(=O)C)OC)(C)C)O)C)OC	2.4000001	157979;13942818;95790031;95790032;95790033;95790034;124804760;124804761;124804762	COCONUT:(CNP0140963);HMDB:(31140);Natural Products:(UNPD41538);database;PubChem:(157979 13942818 95790031 95790032 95790033 95790034 124804760 124804761 124804762);SuperNatural:(SN00249922 SN00041658 SN00041659 SN00041657 SN00041656);ZINC bio:(ZINC72320099 ZINC72320100 ZINC72320101 ZINC72320102);additional;PubChem class - bio and metabolites;Training Set	68739981322
33	1	N/A	-374.46430468336507	C28H36O10	[M + H3N + H]+	FGVDMOOUPMLQRT	InChI=1S/C28H36O10/c1-13-16-12-34-23(31)20(16)22(32-7)15-9-17-25(5,36-21(13)15)11-19(35-14(2)29)28-24(3,4)37-27(33-8,38-28)10-18(30)26(17,28)6/h17-19,30H,9-12H2,1-8H3	null	CC1=C2COC(=O)C2=C(C3=C1OC4(CC(C56C(OC(O5)(CC(C6(C4C3)C)O)OC)(C)C)OC(=O)C)C)OC	2.4000001	71465191;102060394	COCONUT:(CNP0272936);HMDB:(34076);Natural Products:(UNPD2410);database;PubChem:(71465191 102060394);SuperNatural:(SN00336705);PubChem class - bio and metabolites	68739432458
34	1	N/A	-409.44687172751594	C28H36O10	[M + H3N + H]+	LAWHMUYVIUCKNM	InChI=1S/C28H36O10/c1-13-15-12-34-23(31)17(15)20(32-7)18-19(13)36-26(6)11-16(30)28-24(3,4)37-27(33-8,38-28)10-9-25(28,5)22(26)21(18)35-14(2)29/h16,21-22,30H,9-12H2,1-8H3	null	CC1=C2COC(=O)C2=C(C3=C1OC4(CC(C56C(OC(O5)(CCC6(C4C3OC(=O)C)C)OC)(C)C)O)C)OC	2.20000005	56839851	PubChem:(56839851);COCONUT:(CNP0354332);database	68721573890
