structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
11	1	N/A	-176.7347182101877	C12H17NO	[M + H]+	KUYQDJOFVBGZID	InChI=1S/C12H17NO/c1-4-13(5-2)12(14)11-9-7-6-8-10(11)3/h6-9H,4-5H2,1-3H3	o-Toluamide,N-diethyl-	CCN(CC)C(=O)C1=CC=CC=C1C	2.8057642	75945;129887241	MeSH:(75945);database;PubChem class - safety and toxic;PubChem:(75945 129887241);PubMed	68786585670
12	1	N/A	-179.24782654576563	C12H17NO	[M + H]+	DSYVYGLBPDTBKH	InChI=1S/C12H17NO/c1-4-12(14)13(5-2)11-8-6-7-10(3)9-11/h6-9H,4-5H2,1-3H3	Propanamide, N-ethyl-N-(3-methylphenyl)-	CCC(=O)N(CC)C1=CC=CC(=C1)C	2.5	44150680	NORMAN:(NS00010094);database;PubChem class - safety and toxic;PubChem:(44150680)	68786847746
13	1	N/A	-179.6334584389204	C12H17NO	[M + H]+	DGQUHAZEXMTKBQ	InChI=1S/C12H17NO/c1-4-13-10(3)12(14)11-8-6-5-7-9(11)2/h5-8,10,13H,4H2,1-3H3	null	CCNC(C)C(=O)C1=CC=CC=C1C	2.29999995	91696118;121490906;121490907	NORMAN:(NS00017336);database;Training Set;PubChem:(91696118 121490906 121490907);additional	68720279554
14	1	N/A	-181.15101030611285	C12H17NO	[M + H]+	MMOXZBCLCQITDF	InChI=1S/C12H17NO/c1-4-13(5-2)12(14)11-8-6-7-10(3)9-11/h6-9H,4-5H2,1-3H3	Delphene	CCN(CC)C(=O)C1=CC=CC(=C1)C	2.8057642	4284;46780574;129318176	SuperNatural:(SN00359525);ZINC bio:(ZINC00001291);additional;HSDB:(134-62-3);MeSH:(4284);PubMed;NORMAN:(NS00000221);COCONUT:(CNP0316487);Natural Products:(UNPD96143);database;PubChem:(4284 46780574 129318176);CHEBI:(7071);PubChem class - bio and metabolites;KEGG:(C10935);PubChem class - safety and toxic;Training Set;PubChem class - drug	68840907622
15	1	N/A	-183.21297517068535	C12H17NO	[M + H]+	GEKLDGQKEZAPFZ	InChI=1S/C12H17NO/c1-4-13-10(3)12(14)11-7-5-6-9(2)8-11/h5-8,10,13H,4H2,1-3H3	null	CCNC(C)C(=O)C1=CC=CC(=C1)C	2.29999995	91696119;97183942;97183943	NORMAN:(NS00017413);database;PubChem:(91696119 97183942 97183943);additional	68720263170
16	1	N/A	-183.40425904669848	C12H17NO	[M + H]+	HEPVRDHGUWFXJS	InChI=1S/C12H17NO/c1-3-11(13-4-2)12(14)10-8-6-5-7-9-10/h5-9,11,13H,3-4H2,1-2H3	N-Ethylbuphedrone	CCC(C(=O)C1=CC=CC=C1)NCC	2.5	20326296;94862566;94862567	NORMAN:(NS00015486);COCONUT:(CNP0348133);database;Training Set;PubChem:(20326296 94862566 94862567);additional	68722376706
17	1	N/A	-197.09266963914638	C12H17NO	[M + H]+	YXDQCHJILIFZBY	InChI=1S/C12H17NO/c14-10-12(6-8-13-9-7-12)11-4-2-1-3-5-11/h1-5,13-14H,6-10H2	Oprea1_497251	C1CNCCC1(CO)C2=CC=CC=C2	1.39999998	77896	NORMAN:(NS00031122);database;PubChem class - safety and toxic;PubChem:(77896)	68786847746
18	1	N/A	-202.65189300177104	C12H17NO	[M + H]+	KJZBZOFESQSBCV	InChI=1S/C12H17NO/c14-12(6-8-13-9-7-12)10-11-4-2-1-3-5-11/h1-5,13-14H,6-10H2	ACMC-20amoy	C1CNCCC1(CC2=CC=CC=C2)O	1.39999998	98152;6932340	NORMAN:(NS00018258);database;PubChem class - safety and toxic;PubChem:(98152 6932340);PubMed	68786847810
19	1	N/A	-203.044026186842	C12H17NO	[M + H]+	FUYPDKFWOHBUFT	InChI=1S/C12H17NO/c1-4-10-5-7-11(8-6-10)12(14)9(2)13-3/h5-9,13H,4H2,1-3H3	null	CCC1=CC=C(C=C1)C(=O)C(C)NC	2.4000001	71316576;71316578;76974165;93798209;93798210	NORMAN:(NS00015360);database;PubChem:(71316576 71316578 76974165 93798209 93798210);additional	68720263170
20	1	N/A	-205.04038988001352	C12H17NO	[M + H]+	ILGRTMNCRBDXBI	InChI=1S/C12H17NO/c1-3-7-11(14)12(13-2)10-8-5-4-6-9-10/h4-6,8-9,12-13H,3,7H2,1-2H3	null	CCCC(=O)C(C1=CC=CC=C1)NC	2.0999999	91710915;121491350;121491351	NORMAN:(NS00017420);database;Training Set;PubChem:(91710915 121491350 121491351);additional	68720279554
21	1	N/A	-205.36453833527952	C12H17NO	[M + H]+	WLIWIUNEJRETFX	InChI=1S/C12H17NO/c1-3-7-11(13-2)12(14)10-8-5-4-6-9-10/h4-6,8-9,11,13H,3,7H2,1-2H3	Pentedrone	CCCC(C(=O)C1=CC=CC=C1)NC	2.5	57501499;71750193;76956152;76956154;76974157;76974159;76974549	NORMAN:(NS00009456);database;PubChem:(57501499 71750193 76956152 76956154 76974157 76974159 76974549);additional;MeSH:(57501499);PubChem class - safety and toxic;PubMed	68787372102
22	1	N/A	-218.93738528821083	C12H17NO	[M + H]+	FHQMNXWCKXZQEW	InChI=1S/C12H17NO/c1-4-10-7-5-6-8-11(10)12(14)9(2)13-3/h5-9,13H,4H2,1-3H3	null	CCC1=CC=CC=C1C(=O)C(C)NC	2.4000001	91693752;121488909;121488910	NORMAN:(NS00017959);database;PubChem:(91693752 121488909 121488910);additional	68720263170
23	1	N/A	-219.0844217253622	C12H17NO	[M + H]+	JBQDMDOQOVFOKH	InChI=1S/C12H17NO/c1-4-10-8-6-7-9-11(10)12(14)13(3)5-2/h6-9H,4-5H2,1-3H3	null	CCC1=CC=CC=C1C(=O)N(C)CC	2.82393789	53946834	PubChem:(53946834);PubMed;database	68719476802
24	1	N/A	-222.2603496196564	C12H17NO	[M + H]+	MEFDFYOJQUOHCR	InChI=1S/C12H17NO/c1-10-2-4-11(5-3-10)12(14)6-8-13-9-7-12/h2-5,13-14H,6-9H2,1H3	4-p-Tolylpiperidin-4-ol	CC1=CC=C(C=C1)C2(CCNCC2)O	1.29999995	93912;59127199	PubChem:(93912 59127199);NORMAN:(NS00033829);database	68719738882
25	1	N/A	-226.3650916348507	C12H17NO	[M + H]+	JVMCZMQYJIRKRV	InChI=1S/C12H17NO/c1-13-9-7-12(14,8-10-13)11-5-3-2-4-6-11/h2-6,14H,7-10H2,1H3	Oprea1_254943	CN1CCC(CC1)(C2=CC=CC=C2)O	1.39999998	78670;6921061;12218281	NORMAN:(NS00031947);database;PubChem class - safety and toxic;PubChem:(78670 6921061 12218281);PubMed	68786847810
26	1	N/A	-227.47425040519173	C12H17NO	[M + H]+	XKZMMQQSZJUMDL	InChI=1S/C12H17NO/c1-4-10-6-5-7-11(8-10)12(14)9(2)13-3/h5-9,13H,4H2,1-3H3	null	CCC1=CC(=CC=C1)C(=O)C(C)NC	2.4000001	91693753;97183940;97183941	NORMAN:(NS00017960);database;PubChem:(91693753 97183940 97183941);additional	68720263170
27	1	N/A	-236.6265837863941	C12H17NO	[M + H]+	GMWLLQUZDNDCMN	InChI=1S/C12H17NO/c1-8-5-6-11(9(2)7-8)12(14)10(3)13-4/h5-7,10,13H,1-4H3	null	CC1=CC(=C(C=C1)C(=O)C(C)NC)C	2.29999995	82100563;93798885;93798886	NORMAN:(NS00018381);database;PubChem:(82100563 93798885 93798886);additional	68720263170
28	1	N/A	-236.88749727969386	C12H17NO	[M + H]+	FXLSIGLYVVJURY	InChI=1S/C12H17NO/c1-9-5-7-11(8-6-9)12(14)10(2)13(3)4/h5-8,10H,1-4H3	null	CC1=CC=C(C=C1)C(=O)C(C)N(C)C	2.4000001	43794768;124405282;124405283	NORMAN:(NS00017952);MeSH:(43794768);database;PubChem:(43794768 124405282 124405283);PubMed	68719738950
29	1	N/A	-237.18123978195376	C12H17NO	[M + H]+	IBZRXTVDTGVBIS	InChI=1S/C12H17NO/c1-8-5-6-11(7-9(8)2)12(14)10(3)13-4/h5-7,10,13H,1-4H3	3,4-Dimethylmethcathinone	CC1=C(C=C(C=C1)C(=O)C(C)NC)C	2.29999995	52161149;52161151;52988261;131847001	NORMAN:(NS00015356);MeSH:(52988261);database;PubChem:(52161149 52161151 52988261 131847001);PubMed;additional	68720263238
30	1	N/A	-237.68763477567185	C12H17NO	[M + H]+	IBKTXALXQACSRE	InChI=1S/C12H17NO/c1-10(9-13(2)3)12(14)11-7-5-4-6-8-11/h4-8,10H,9H2,1-3H3	2-Methyl-3-dimethylaminopropiophenone	CC(CN(C)C)C(=O)C1=CC=CC=C1	2.10682249	99013;6935643;6935644;6935645;6935646	NORMAN:(NS00041261);database;PubChem:(99013 6935643 6935644 6935645 6935646);PubMed	68719738946
31	1	N/A	-240.58670185566908	C12H17NO	[M + H]+	APVRHNHXZXFDLN	InChI=1S/C12H17NO/c1-8-6-5-7-11(9(8)2)12(14)10(3)13-4/h5-7,10,13H,1-4H3	null	CC1=C(C(=CC=C1)C(=O)C(C)NC)C	2.29999995	91693751;121491138;121491140	NORMAN:(NS00017417);database;PubChem:(91693751 121491138 121491140);additional	68720263170
32	1	N/A	-242.21531440535773	C12H17NO	[M + H]+	FZKYTDWNVRRSEP	InChI=1S/C12H17NO/c1-2-13-6-5-11-7-10(9-14)3-4-12(11)8-13/h3-4,7,14H,2,5-6,8-9H2,1H3	null	CCN1CCC2=C(C1)C=CC(=C2)CO	1.29999995	83956293	COCONUT:(CNP0137782);Natural Products:(UNPD205357);database;PubChem:(83956293)	68721606658
33	1	N/A	-242.63581631775506	C12H17NO	[M + H]+	KJUOROGOOZJYAI	InChI=1S/C12H17NO/c1-12(2)9-14-11(8-13-12)10-6-4-3-5-7-10/h3-7,11,13H,8-9H2,1-2H3	36981-93-8 (hydrochloride)	CC1(COC(CN1)C2=CC=CC=C2)C	1.60000002	97711;36689627;40492067	MeSH:(97711);database;PubChem class - safety and toxic;PubChem:(97711 36689627 40492067);PubMed	68786585670
34	1	N/A	-244.59178500186158	C12H17NO	[M + H]+	ZOGGCQVVLHCLHY	InChI=1S/C12H17NO/c1-4-11(13-3)12(14)10-7-5-9(2)6-8-10/h5-8,11,13H,4H2,1-3H3	null	CCC(C(=O)C1=CC=C(C=C1)C)NC	2.5	71750237;71750239;95436798;95436799	NORMAN:(NS00017338);database;PubChem:(71750237 71750239 95436798 95436799);additional	68720263170
35	1	N/A	-246.5717994796832	C12H17NO	[M + H]+	HHPJDYZRNRHFBT	InChI=1S/C12H17NO/c1-9-12(14-10(2)13(9)3)11-7-5-4-6-8-11/h4-10,12H,1-3H3	2,3,4-trimethyl-5-phenyl-1,3-oxazolidine	CC1C(OC(N1C)C)C2=CC=CC=C2	2.4000001	5322112;13215046;13215047;13215049;13215050;101010630;131883139	COCONUT:(CNP0040945 CNP0181749);Natural Products:(UNPD152641);database;PubChem:(5322112 13215046 13215047 13215049 13215050 101010630 131883139);SuperNatural:(SN00168990 SN00306956)	68722655234
36	1	N/A	-249.93328395867854	C12H17NO	[M + H]+	AVEJEOTYLAFEDZ	InChI=1S/C12H17NO/c1-10(14)13-12(2,3)9-11-7-5-4-6-8-11/h4-8H,9H2,1-3H3,(H,13,14)	N-Acetylphentermine	CC(=O)NC(C)(C)CC1=CC=CC=C1	2.0999999	266405	NORMAN:(NS00006198);database;PubChem class - safety and toxic;PubChem:(266405)	68786847746
37	1	N/A	-255.65405588040915	C12H17NO	[M + H]+	XOVCOZPZAACWRA	InChI=1S/C12H17NO/c1-10(2)7-8-13-9-11-5-3-4-6-12(11)14/h3-6,9-10,14H,7-8H2,1-2H3	null	CC(C)CCN=CC1=CC=CC=C1O	3.00876784	429328	PubChem:(429328);database	68719476738
38	1	N/A	-257.23692383128906	C12H17NO	[M + H]+	DIBVQPBOLRPBAF	InChI=1S/C12H17NO/c1-4-10-9(3)7-6-8-11(10)12(14)13-5-2/h6-8H,4-5H2,1-3H3,(H,13,14)	null	CCC1=C(C=CC=C1C(=O)NCC)C	2.70000005	68202527	PubChem:(68202527);database	68719476738
39	1	N/A	-258.16830910934965	C12H17NO	[M + H]+	XTCTXCSGKAZSKT	InChI=1S/C12H17NO/c1-4-11(13-3)12(14)10-7-5-6-9(2)8-10/h5-8,11,13H,4H2,1-3H3	null	CCC(C(=O)C1=CC=CC(=C1)C)NC	2.5	91696188;124518653;124518654	NORMAN:(NS00017568);database;PubChem:(91696188 124518653 124518654);additional	68720263170
40	1	N/A	-270.05046837495263	C12H17NO	[M + H]+	IAAIMIULTLQXBS	InChI=1S/C12H17NO/c1-10(12(14)13(2)3)9-11-7-5-4-6-8-11/h4-8,10H,9H2,1-3H3	N,N,2-trimethyl-3-phenylpropanamide	CC(CC1=CC=CC=C1)C(=O)N(C)C	2.20000005	4089420;92141123;89847418	NORMAN:(NS00057351);database;PubChem class - safety and toxic;PubChem:(4089420 92141123 89847418)	68786847746
41	1	N/A	-270.10675840004455	C12H17NO	[M + H]+	RDLKKRWBZLFOAU	InChI=1S/C12H17NO/c1-2-3-4-5-9-12(14)11-8-6-7-10-13-11/h6-8,10H,2-5,9H2,1H3	1-pyridin-2-ylheptan-1-one	CCCCCCC(=O)C1=CC=CC=N1	3.26796865	1738104	COCONUT:(CNP0317762);Natural Products:(UNPD77771);database;PubChem:(1738104);SuperNatural:(SN00051785);ZINC bio:(ZINC02077789)	68722663426
42	1	N/A	-277.85669093333667	C12H17NO	[M + H]+	RYZBRYZTGMIVCE	InChI=1S/C12H17NO/c1-8-7-10-5-4-6-11(14)12(10)9(2)13(8)3/h4-6,8-9,14H,7H2,1-3H3	N-Methyl-phylline A	CC1CC2=C(C(N1C)C)C(=CC=C2)O	2.29999995	376073;4595741;101258388	COCONUT:(CNP0310089);Natural Products:(UNPD679);database;PubChem:(376073 4595741 101258388);SuperNatural:(SN00349623)	68722655234
43	1	N/A	-284.18675857535254	C12H17NO	[M + H]+	PLQTZOCLUHHCOI	InChI=1S/C12H17NO/c1-9(13-2)7-10-3-4-12-11(8-10)5-6-14-12/h3-4,8-9,13H,5-7H2,1-2H3	null	CC(CC1=CC2=C(C=C1)OCC2)NC	2.20000005	112500533;121489366;121489367	NORMAN:(NS00017355);database;Training Set;PubChem:(112500533 121489366 121489367);additional	68720279554
44	1	N/A	-302.1915379655626	C12H17NO	[M + H]+	SNPZDXACCGIJNK	InChI=1S/C12H17NO/c1-4-10-7-6-8-11(5-2)12(10)13-9(3)14/h6-8H,4-5H2,1-3H3,(H,13,14)	Maybridge3_004511	CCC1=C(C(=CC=C1)CC)NC(=O)C	3.18566751	85534	COCONUT:(CNP0003164);HMDB:(32854);database;PubChem:(85534);PubChem class - bio and metabolites	68738351114
45	1	N/A	-303.4933616897933	C12H17NO	[M + H]+	LNODIGSABOGNBQ	InChI=1S/C12H17NO/c1-4-10(2)12(14)13(3)11-8-6-5-7-9-11/h5-10H,4H2,1-3H3	N,2-dimethyl-N-phenylbutanamide	CCC(C)C(=O)N(C)C1=CC=CC=C1	2.70000005	163414;40425657;40453973	NORMAN:(NS00012315);database;PubChem class - safety and toxic;Training Set;PubChem:(163414 40425657 40453973)	68786864130
46	1	N/A	-312.7556143729474	C12H17NO	[M + H]+	ZVRWNVUYVZNZDJ	InChI=1S/C12H17NO/c1-3-9(4-2)10-6-5-7-11(8-10)12(13)14/h5-9H,3-4H2,1-2H3,(H2,13,14)	null	CCC(CC)C1=CC(=CC=C1)C(=O)N	2.90255928	129699909	PubChem:(129699909);database	68719476738
47	1	N/A	-324.059072497582	C12H17NO	[M + H]+	KCZRCYBAYWJVGD	InChI=1S/C12H17NO/c1-4-13(5-2)12-7-6-11(9-14)10(3)8-12/h6-9H,4-5H2,1-3H3	Ambcb9071344	CCN(CC)C1=CC(=C(C=C1)C=O)C	2.5999999	66695	PubChem:(66695);NORMAN:(NS00039434);database	68719738882
48	1	N/A	-348.40943574945646	C12H17NO	[M + H]+	FDJAKSHVOONYHX	InChI=1S/C12H17NO/c1-9-11(13(2)3)8-10-6-4-5-7-12(10)14-9/h4-7,9,11H,8H2,1-3H3	Trebenzomina	CC1C(CC2=CC=CC=C2O1)N(C)C	2.5	32142;22811078;76963052;76963053;76963054	MeSH:(32142);database;PubChem class - safety and toxic;PubChem:(32142 22811078 76963052 76963053 76963054);PubMed;ZINC bio:(ZINC02014911 ZINC02014912 ZINC02014913 ZINC04626703)	68786593862
49	1	N/A	-355.3172301161974	C12H17NO	[M + H]+	RWHIJOQHFSUJTN	InChI=1S/C12H17NO/c1-4-9-6-7-11(12(13)14)10(5-2)8(9)3/h6-7H,4-5H2,1-3H3,(H2,13,14)	2,4-diethyl-3-methylbenzamide	CCC1=C(C(=C(C=C1)C(=O)N)CC)C	2.79999995	21571725	PubChem:(21571725);database	68719476738
50	1	N/A	-374.14308664811773	C12H17NO	[M + H]+	MMUVMQBKPYDMKS	InChI=1S/C12H17NO/c1-8-3-5-10(14)7-12-11(8)6-4-9(2)13-12/h4,6,8,10,14H,3,5,7H2,1-2H3	null	CC1CCC(CC2=C1C=CC(=N2)C)O	2.0	56930756;56930757;76461741	COCONUT:(CNP0300348);Natural Products:(UNPD206149 UNPD206148);database;PubChem:(56930756 56930757 76461741)	68721606658
