structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
11	1	N/A	-71.09323462811436	C30H26O12	[M + H]+	ZUAQDESYZRTAMM	InChI=1S/C30H26O12/c31-13-2-3-14-22(8-13)42-30(11-1-4-16(32)17(33)5-11)28(40)24(14)25-18(34)10-23-15(26(25)38)9-21(37)29(41-23)12-6-19(35)27(39)20(36)7-12/h1-8,10,21,24,28-40H,9H2	null	C1C(C(OC2=C1C(=C(C(=C2)O)C3C(C(OC4=C3C=CC(=C4)O)C5=CC(=C(C=C5)O)O)O)O)C6=CC(=C(C(=C6)O)O)O)O	2.4000001	51041987	COCONUT:(CNP0194656);Natural Products:(UNPD3675);database;PubChem:(51041987);SuperNatural:(SN00303716);CHEBI:(68335)	68722655266
12	1	N/A	-71.09323462811436	C30H26O12	[M + H]+	ZZQWVIIANPZUFQ	InChI=1S/C30H26O12/c31-13-2-3-14-22(8-13)42-30(12-6-19(35)27(39)20(36)7-12)28(40)24(14)25-18(34)10-23-15(26(25)38)9-21(37)29(41-23)11-1-4-16(32)17(33)5-11/h1-8,10,21,24,28-40H,9H2	(2R,3S)-2-(3,4-dihydroxyphenyl)-6-[(2R,3S,4S)-3,7-dihydroxy-2-(3,4,5-trihydroxyphenyl)-3,4-dihydro-2H-chromen-4-yl]-3,4-dihydro-2H-chromene-3,5,7-triol	C1C(C(OC2=C1C(=C(C(=C2)O)C3C(C(OC4=C3C=CC(=C4)O)C5=CC(=C(C(=C5)O)O)O)O)O)C6=CC(=C(C=C6)O)O)O	2.4000001	21626725	COCONUT:(CNP0140638);KNApSAcK:(20668);database;PubChem:(21626725)	68721573906
13	1	N/A	-79.09633410717008	C30H26O12	[M + H]+	JGOTXORLVJKLDL	InChI=1S/C30H26O12/c31-16-3-1-11(5-19(16)34)27-24(39)9-15-18(33)10-21(36)25(29(15)41-27)13-7-22(37)26(40)30-14(13)8-23(38)28(42-30)12-2-4-17(32)20(35)6-12/h1-7,10,23-24,27-28,31-40H,8-9H2	null	C1C(C(OC2=C1C(=CC(=C2O)O)C3=C(C=C(C4=C3OC(C(C4)O)C5=CC(=C(C=C5)O)O)O)O)C6=CC(=C(C=C6)O)O)O	2.5	11039129;85376525	PubChem:(11039129 85376525);KNApSAcK:(8923);database	68719476754
14	1	N/A	-80.69722050205128	C30H26O12	[M + H]+	JJOXZVNBLRGKCB	InChI=1S/C30H26O12/c31-13-2-3-14(17(33)8-13)24-25-23(41-29(27(24)40)12-6-20(36)26(39)21(37)7-12)10-18(34)15-9-22(38)28(42-30(15)25)11-1-4-16(32)19(35)5-11/h1-8,10,22,24,27-29,31-40H,9H2	null	Oc1ccc(C2c3c(cc(O)c4c3OC(c3ccc(O)c(O)c3)C(O)C4)OC(c3cc(O)c(O)c(O)c3)C2O)c(O)c1	2.494293062361823	""	""	0
15	1	N/A	-94.54607254975951	C30H26O12	[M + H]+	RWRTUINVQGEZBY	InChI=1S/C30H26O12/c31-17-3-1-11(6-19(17)33)27-22(36)8-13-5-15(24(38)26(40)29(13)41-27)14-9-21(35)25(39)30-16(14)10-23(37)28(42-30)12-2-4-18(32)20(34)7-12/h1-7,9,22-23,27-28,31-40H,8,10H2	null	C1C(C(OC2=C1C=C(C(=C2O)O)C3=CC(=C(C4=C3CC(C(O4)C5=CC(=C(C=C5)O)O)O)O)O)C6=CC(=C(C=C6)O)O)O	2.74775147	""	COCONUT:(CNP0319747);KNApSAcK:(8925);Natural Products:(UNPD80339);database;SuperNatural:(SN00284554)	68722655248
16	1	N/A	-98.69452535635551	C30H26O12	[M + H]+	TXLFUHUBGBCKNS	InChI=1S/C30H26O12/c31-15-4-2-14(3-5-15)30(29(39)27(38)26-22(37)9-17(33)11-24(26)41-30)42-25-12-18-20(35)8-16(32)10-23(18)40-28(25)13-1-6-19(34)21(36)7-13/h1-11,25,27-29,31-39H,12H2	null	C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)OC4(C(C(C5=C(C=C(C=C5O4)O)O)O)O)C6=CC=C(C=C6)O	2.29999995	102115502	PubChem:(102115502);database	68719476738
17	1	N/A	-112.57010491367645	C30H26O12	[M + H]+	NNMQHEZXCOOCBM	InChI=1S/C30H26O12/c31-17-3-1-11(5-19(17)33)27-23(37)9-15-13(7-21(35)25(39)29(15)41-27)14-8-22(36)26(40)30-16(14)10-24(38)28(42-30)12-2-4-18(32)20(34)6-12/h1-8,23-24,27-28,31-40H,9-10H2	null	Oc1ccc(C2Oc3c(O)c(O)cc(-c4cc(O)c(O)c5c4CC(O)C(c4ccc(O)c(O)c4)O5)c3CC2O)cc1O	2.748006812171019	""	""	0
18	1	N/A	-115.31065847641132	C30H26O12	[M + H]+	OHIUVDQGXUITJQ	InChI=1S/C30H26O12/c31-13-7-20(36)23-22(8-13)42-30(12-2-4-17(33)19(35)6-12)28(40)25(23)24-21(37)9-14-15(26(24)38)10-41-29(27(14)39)11-1-3-16(32)18(34)5-11/h1-9,25,27-40H,10H2	null	C1C2=C(C(=C(C=C2C(C(O1)C3=CC(=C(C=C3)O)O)O)O)C4C(C(OC5=CC(=CC(=C45)O)O)C6=CC(=C(C=C6)O)O)O)O	1.60000002	131752344;131752345;131752346	COCONUT:(CNP0002697);HMDB:(38367 38368 38369);database;PubChem:(131752344 131752345 131752346);PubChem class - bio and metabolites	68738351114
19	1	N/A	-139.50767099579238	C30H26O12	[M + H]+	YLJPYOLVJNBPLX	InChI=1S/C30H26O12/c31-16-4-1-11(8-19(16)34)27-21(36)10-13-7-15(23(37)26(40)29(13)41-27)22-14-3-6-18(33)24(38)30(14)42-28(25(22)39)12-2-5-17(32)20(35)9-12/h1-9,21-22,25,27-28,31-40H,10H2	null	C1C(C(OC2=C(C(=C(C=C21)C3C(C(OC4=C3C=CC(=C4O)O)C5=CC(=C(C=C5)O)O)O)O)O)C6=CC(=C(C=C6)O)O)O	2.4000001	101422284	COCONUT:(CNP0111710);KNApSAcK:(9184);Natural Products:(UNPD31190);database;PubChem:(101422284);SuperNatural:(SN00231681)	68722655250
20	1	N/A	-170.8735372061864	C30H26O12	[M + H]+	BFSYZZVJZUULHI	InChI=1S/C30H26O12/c31-13-4-1-11(2-5-13)27-25(39)22(36)16-10-15(21(35)26(40)30(16)41-27)20-14-6-8-18(33)23(37)29(14)42-28(24(20)38)12-3-7-17(32)19(34)9-12/h1-10,20,22,24-25,27-28,31-40H	null	C1=CC(=CC=C1C2C(C(C3=C(O2)C(=C(C(=C3)C4C(C(OC5=C4C=CC(=C5O)O)C6=CC(=C(C=C6)O)O)O)O)O)O)O)O	1.60000002	101193704	COCONUT:(CNP0174688);Natural Products:(UNPD110387);database;PubChem:(101193704);SuperNatural:(SN00288564)	68722655234
21	1	N/A	-170.8735372061864	C30H26O12	[M + H]+	JTEDEUOFSUSIID	InChI=1S/C30H26O12/c31-13-4-1-11(2-5-13)27-24(38)20(14-6-8-18(33)23(37)29(14)41-27)15-10-16-22(36)25(39)28(42-30(16)26(40)21(15)35)12-3-7-17(32)19(34)9-12/h1-10,20,22,24-25,27-28,31-40H	null	C1=CC(=CC=C1C2C(C(C3=C(O2)C(=C(C=C3)O)O)C4=C(C(=C5C(=C4)C(C(C(O5)C6=CC(=C(C=C6)O)O)O)O)O)O)O)O	1.97868752	""	COCONUT:(CNP0275688);Natural Products:(UNPD146930 UNPD178377);database;SuperNatural:(SN00351578 SN00308907)	68722655232
22	1	N/A	-189.19268404872685	C30H26O12	[M + H]+	OIDGTXPFGQJCKF	InChI=1S/C30H26O12/c31-13-5-1-11(2-6-13)27-23(37)21(35)17-9-15(19(33)25(39)29(17)41-27)16-10-18-22(36)24(38)28(12-3-7-14(32)8-4-12)42-30(18)26(40)20(16)34/h1-10,21-24,27-28,31-40H	null	C1=CC(=CC=C1C2C(C(C3=C(O2)C(=C(C(=C3)C4=CC5=C(C(=C4O)O)OC(C(C5O)O)C6=CC=C(C=C6)O)O)O)O)O)O	1.71709549	""	COCONUT:(CNP0121763);Natural Products:(UNPD56428);database;SuperNatural:(SN00250625)	68722655232
23	1	N/A	-204.79685388259028	C30H26O12	[M + H]+	JKYOAXJUOXSWNA	InChI=1S/C30H26O12/c31-14-4-1-12(2-5-14)25-23(38)29(15-6-9-18(33)21(36)27(15)40-25)42-30-16-7-10-19(34)22(37)28(16)41-26(24(30)39)13-3-8-17(32)20(35)11-13/h1-11,23-26,29-39H	null	C1=CC(=CC=C1C2C(C(C3=C(O2)C(=C(C=C3)O)O)OC4C(C(OC5=C4C=CC(=C5O)O)C6=CC(=C(C=C6)O)O)O)O)O	2.0	101051683;101422266;100978649;100978650	COCONUT:(CNP0172809);KNApSAcK:(13271);Natural Products:(UNPD191114);database;PubChem:(101051683 101422266 100978649 100978650);SuperNatural:(SN00381942)	68722655250
24	1	N/A	-279.89823045714354	C30H26O12	[M + H]+	DAIIZVGCRDFTIV	InChI=1S/C30H26O12/c1-14-24(36)28(41-22(35)11-4-15-2-7-17(31)8-3-15)26(38)30(39-14)42-29-25(37)23-20(34)12-19(33)13-21(23)40-27(29)16-5-9-18(32)10-6-16/h2-14,24,26,28,30-34,36,38H,1H3	[(2S,3R,4R,5S,6S)-2-[5,7-dihydroxy-2-(4-hydroxyphenyl)-4-oxochromen-3-yl]oxy-3,5-dihydroxy-6-methyloxan-4-yl] (E)-3-(4-hydroxyphenyl)prop-2-enoate	CC1C(C(C(C(O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC=C(C=C4)O)O)OC(=O)C=CC5=CC=C(C=C5)O)O	3.5	16747731	COCONUT:(CNP0268356);Natural Products:(UNPD223521 UNPD141814);database;PubChem:(16747731);SuperNatural:(SN00306966)	68722655234
25	1	N/A	-286.7040230324879	C30H26O12	[M + H]+	RFTKNPGPPJOOBI	InChI=1S/C30H26O12/c1-14-27(41-22(35)11-4-15-2-7-17(31)8-3-15)25(37)26(38)30(39-14)42-29-24(36)23-20(34)12-19(33)13-21(23)40-28(29)16-5-9-18(32)10-6-16/h2-14,25-27,30-34,37-38H,1H3	Kaempferol 3-(4''''-p-coumarylrhamnoside)	CC1C(C(C(C(O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC=C(C=C4)O)O)O)OC(=O)C=CC5=CC=C(C=C5)O	3.5	44258957;101422316;127027032;131839393	COCONUT:(CNP0182926);HMDB:(136118);KNApSAcK:(5864);Natural Products:(UNPD42136 UNPD148590 UNPD230639);database;PubChem:(44258957 101422316 127027032 131839393);SuperNatural:(SN00143653 SN00336342 SN00143654);PubChem class - bio and metabolites;PubMed	68739432538
26	1	N/A	-287.35439706698213	C30H26O12	[M + H]+	XTSAKAIOOOOJPS	InChI=1S/C30H26O12/c1-14-24(36)26(38)29(41-22(35)11-4-15-2-7-17(31)8-3-15)30(39-14)42-28-25(37)23-20(34)12-19(33)13-21(23)40-27(28)16-5-9-18(32)10-6-16/h2-14,24,26,29-34,36,38H,1H3	Kaempferol 3-(2-(E)-p-coumarylrhamnoside)	CC1C(C(C(C(O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC=C(C=C4)O)OC(=O)C=CC5=CC=C(C=C5)O)O)O	3.5	44258956;44259008;49836074;129625836;135016456	COCONUT:(CNP0254195);HMDB:(136117);KNApSAcK:(5863);Natural Products:(UNPD40080);database;PubChem:(44258956 44259008 49836074 129625836 135016456);SuperNatural:(SN00267572);PubChem class - bio and metabolites	68739432474
27	1	N/A	-296.3577610997859	C30H26O12	[M + H]+	WFOXEJOHYRIRDJ	InChI=1S/C30H26O12/c1-14-27(37)29(42-25(36)9-4-15-2-6-17(31)7-3-15)28(38)30(39-14)41-23-10-16(5-8-19(23)33)22-13-21(35)26-20(34)11-18(32)12-24(26)40-22/h2-14,27-34,37-38H,1H3	[(2S,3R,4R,5S,6S)-2-[5-(5,7-dihydroxy-4-oxochromen-2-yl)-2-hydroxyphenoxy]-3,5-dihydroxy-6-methyloxan-4-yl] (E)-3-(4-hydroxyphenyl)prop-2-enoate	CC1C(C(C(C(O1)OC2=C(C=CC(=C2)C3=CC(=O)C4=C(C=C(C=C4O3)O)O)O)O)OC(=O)C=CC5=CC=C(C=C5)O)O	3.29999995	11734548	COCONUT:(CNP0278638);Natural Products:(UNPD149134);database;PubChem:(11734548);SuperNatural:(SN00352844)	68722655234
28	1	N/A	-299.8641489502272	C30H26O12	[M + H]+	JOFMVECTSKDCMJ	InChI=1S/C30H26O12/c31-14-24-27(37)29(42-25(36)10-3-15-1-6-17(32)7-2-15)28(38)30(41-24)39-19-8-4-16(5-9-19)22-13-21(35)26-20(34)11-18(33)12-23(26)40-22/h1-13,24,27-34,37-38H,14H2	null	C1=CC(=CC=C1C=CC(=O)OC2C(C(OC(C2O)OC3=CC=C(C=C3)C4=CC(=O)C5=C(C=C(C=C5O4)O)O)CO)O)O	2.46233344	44245040	COCONUT:(CNP0361967);Natural Products:(UNPD151759);database;PubChem:(44245040)	68721606658
29	1	N/A	-303.12078693657753	C30H26O12	[M + H]+	IWXHBHAWFWYVKP	InChI=1S/C30H26O12/c1-14-27(37)28(38)29(42-25(36)9-4-15-2-6-17(31)7-3-15)30(39-14)41-23-10-16(5-8-19(23)33)22-13-21(35)26-20(34)11-18(32)12-24(26)40-22/h2-14,27-34,37-38H,1H3	null	CC1C(C(C(C(O1)OC2=C(C=CC(=C2)C3=CC(=O)C4=C(C=C(C=C4O3)O)O)O)OC(=O)C=CC5=CC=C(C=C5)O)O)O	3.29999995	10929914	COCONUT:(CNP0120015);Natural Products:(UNPD153276);database;PubChem:(10929914);SuperNatural:(SN00400823)	68722655234
30	1	N/A	-310.0279729267756	C30H26O12	[M + H]+	FITSQGVBTPBMCU	InChI=1S/C30H26O12/c31-14-24-27(37)28(38)29(42-25(36)10-3-15-1-6-17(32)7-2-15)30(41-24)39-19-8-4-16(5-9-19)22-13-21(35)26-20(34)11-18(33)12-23(26)40-22/h1-13,24,27-34,37-38H,14H2	[(2S,3R,4S,5S,6R)-2-[4-(5,7-dihydroxy-4-oxochromen-2-yl)phenoxy]-4,5-dihydroxy-6-(hydroxymethyl)oxan-3-yl] (E)-3-(4-hydroxyphenyl)prop-2-enoate	C1=CC(=CC=C1C=CC(=O)OC2C(C(C(OC2OC3=CC=C(C=C3)C4=CC(=O)C5=C(C=C(C=C5O4)O)O)CO)O)O)O	3.20000005	11843573;44583918	COCONUT:(CNP0294200);Natural Products:(UNPD164003);database;PubChem:(11843573 44583918);SuperNatural:(SN00357060);PubMed	68722655298
31	1	N/A	-312.25351526265746	C30H26O12	[M + H]+	PIXLMMCJKULCET	InChI=1S/C30H26O12/c1-39-22-12-16(5-8-26(31)32)4-7-21(22)42-25(30(37)38)15-18-11-20(29(36)24(14-18)41-3)19-10-17(6-9-27(33)34)13-23(40-2)28(19)35/h4-15,35-36H,1-3H3,(H,31,32)(H,33,34)(H,37,38)	null	COC1=CC(=CC(=C1O)C2=C(C(=CC(=C2)C=C(C(=O)O)OC3=C(C=C(C=C3)C=CC(=O)O)OC)OC)O)C=CC(=O)O	4.30000019	71578617;129850470	COCONUT:(CNP0321886);HMDB:(29298);Natural Products:(UNPD8335);database;PubChem:(71578617 129850470);SuperNatural:(SN00306747);PubChem class - bio and metabolites;MeSH:(71578617);PubMed	68739432526
32	1	N/A	-312.7886803572461	C30H26O12	[M + H]+	UWXGIJKBCAIMFK	InChI=1S/C30H26O12/c1-38-23-13-18(4-8-20(23)31)15-26(29(34)35)42-22-10-6-19(14-25(22)40-3)16-27(30(36)37)41-21-9-5-17(7-11-28(32)33)12-24(21)39-2/h4-16,31H,1-3H3,(H,32,33)(H,34,35)(H,36,37)	(Z)-2-[4-[(Z)-2-carboxy-2-[4-[(E)-2-carboxyethenyl]-2-methoxyphenoxy]ethenyl]-2-methoxyphenoxy]-3-(4-hydroxy-3-methoxyphenyl)prop-2-enoic acid	COC1=C(C=CC(=C1)C=CC(=O)O)OC(=CC2=CC(=C(C=C2)OC(=CC3=CC(=C(C=C3)O)OC)C(=O)O)OC)C(=O)O	4.80000019	21580474;101520211	COCONUT:(CNP0422536);Natural Products:(UNPD214091 UNPD192478);database;PubChem:(21580474 101520211);SuperNatural:(SN00309563)	68722655234
33	1	N/A	-312.84234716497815	C30H26O12	[M + H]+	HIVMDOSHUCWOJU	InChI=1S/C30H26O12/c31-17-6-1-15(2-7-17)3-10-25(35)39-14-24-27(36)28(37)29(38)30(42-24)40-19-8-4-16(5-9-19)22-13-21(34)26-20(33)11-18(32)12-23(26)41-22/h1-13,24,27-33,36-38H,14H2	null	C1=CC(=CC=C1C=CC(=O)OCC2C(C(C(C(O2)OC3=CC=C(C=C3)C4=CC(=O)C5=C(C=C(C=C5O4)O)O)O)O)O)O	2.46233344	44583919;44245039;101404971;122625276	COCONUT:(CNP0115684);Natural Products:(UNPD2386 UNPD46790);database;PubChem:(44583919 44245039 101404971 122625276);SuperNatural:(SN00248042 SN00342107);PubMed	68722655298
34	1	N/A	-320.64779166261957	C30H26O12	[M + H]+	GWZPLSXOUZIKAN	InChI=1S/C30H26O12/c31-17-9-7-16(8-10-17)28-29(25(36)23-19(33)12-18(32)13-20(23)40-28)42-30-27(38)26(37)24(35)21(41-30)14-39-22(34)11-6-15-4-2-1-3-5-15/h1-13,21,24,26-27,30-33,35,37-38H,14H2	Kaempferol 3-(6''''-(Z)-cinnamylglucoside)	C1=CC=C(C=C1)C=CC(=O)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC=C(C=C5)O)O)O)O	2.79999995	44258860;101422336	COCONUT:(CNP0158753);KNApSAcK:(5848);Natural Products:(UNPD12177 UNPD125868);database;PubChem:(44258860 101422336);SuperNatural:(SN00263696 SN00299014)	68722655250
