,CID,MolecularFormula,CanonicalSMILES,InChIKey,Formula Score,Structure Score,Consensus Score
10,10761496,C20H14ClNO4,COC1=C(C=C2C(=C1)C3=CC=CC=C3O2)C(=O)NC4=C(C=CC(=C4)Cl)O,YBPDJPODYNDAOG-UHFFFAOYSA-N,0.9999999999996902,0.9185210087579114,0.9429647061304449
11,46495478,C20H14ClNO4,CC(=CC1=CC2=C(C=C1)OCO2)C=C3C(=O)OC(=N3)C4=CC=C(C=C4)Cl,VQOMELUXNIVITH-PZDOZSIMSA-N,0.9999999999996902,0.9143999922857399,0.940079994599925
12,53262886,C20H14ClNO4,COC1=C(C=C(C=C1)C(=O)N2C3=CC=CC=C3OC4=C2C=C(C=C4)Cl)O,AKPZHHOHBHOKKR-UHFFFAOYSA-N,0.9999999999996902,0.9053808493024315,0.9337665945116091
13,37348086,C20H14ClNO4,C1OC2=C(O1)C=C(C=C2)C(=O)NC3=CC=CC=C3OC4=CC=CC=C4Cl,LGDYAFCOIBAPLU-UHFFFAOYSA-N,0.9999999999996902,0.9032683594358855,0.9322878516050268
14,19663968,C20H14ClNO4,CC(=CC1=CC2=C(C=C1)OCO2)C=C3C(=O)OC(=N3)C4=CC=CC=C4Cl,JNMPIQBVWFOOMC-PZDOZSIMSA-N,0.9999999999996902,0.898147025954866,0.9287029181683133
15,52896437,C20H14ClNO4,C1OC2=C(O1)C=C(C=C2)C(=O)NC3=C(C=CC(=C3)Cl)OC4=CC=CC=C4,DCBFHBWQJVCCLF-UHFFFAOYSA-N,0.9999999999996902,0.8921195467363587,0.9244836827153582
16,125617120,C20H14ClNO4,C1OC2=C(O1)C=C(C=C2)C(=O)NC3=CC=C(C=C3)OC4=CC=CC=C4Cl,JYTUYOBVBNNCQK-UHFFFAOYSA-N,0.9999999999996902,0.8910305160132327,0.9237213612091699
17,1298025,C20H14ClNO4,C1OC2=C(O1)C=C(C=C2)C(=O)NC3=CC=C(C=C3)OC4=CC=C(C=C4)Cl,UVBTXBJXHDDHOY-UHFFFAOYSA-N,0.9999999999996902,0.8886327407251893,0.9220429185075396
18,57667926,C20H14ClNO4,C1OC2=C(O1)C=C(C=C2)NC3=C(C=CC(=C3)C4=CC(=CC=C4)Cl)C(=O)O,AHRWNHNJBCVKTE-UHFFFAOYSA-N,0.9999999999996902,0.8866490317766706,0.9206543222435766
19,17472447,C20H14ClNO4,C1OC2=C(O1)C=C(C(=C2)NC(=O)C3=CC=CC=C3OC4=CC=CC=C4)Cl,RWJWYGKNYJCQHC-UHFFFAOYSA-N,0.9999999999996902,0.8765207065391624,0.9135644945773207
20,5350243,C20H14ClNO4,CC(=O)OC1=CC=CC2=C1N=C(C=C2)C=CC3=CC4=C(C=C3Cl)OCO4,BJPGYSCAANWDHM-SOFGYWHQSA-N,0.9999999999996902,0.8719184085889744,0.9103428860121892
21,17530138,C20H14ClNO4,COC1=CC=CC=C1C2=NC(=CC3=CC4=C(C=CC(=C4)Cl)OC3)C(=O)O2,WEWUFLJCWZSHAZ-SXGWCWSVSA-N,0.9999999999996902,0.8711482677096681,0.9098037873966747
22,139201357,C20H14ClNO4,COC(=O)C1=C2C(=CN1CC3=CC=C(C=C3)Cl)C4=CC=CC=C4OC2=O,PNRVFHZJOJCUJM-UHFFFAOYSA-N,0.9999999999996902,0.8653223610351194,0.9057256527244906
23,135513298,C20H14ClNO4,CC1=CC(=O)N=C2C3=C1C=CC(=C3OC2=C(C4=CC=C(C=C4)Cl)O)OC,VIYTUYNGSCGLCT-ZZEZOPTASA-N,0.9999999999996902,0.8652151635482389,0.9056506144836742
24,76335055,C20H14ClNO4,CC1=CC(=O)OC2=C1C=CC(=C2C3=NOC(=C3)C4=CC=C(C=C4)Cl)OC,SDVJNMOZBUHUEY-UHFFFAOYSA-N,0.9999999999996902,0.8618196843626971,0.903273779053795
25,70045630,C20H14ClNO4,C1CN2C(=C(C=C(C2=O)C3=CC=CC=C3)OC(=O)O)C4=C1C=CC(=C4)Cl,CKJXFISQQHUSOG-UHFFFAOYSA-N,0.9999999999996902,0.858983468371529,0.9012884278599773
26,126091947,C20H14ClNO4,COC1=C(C(=CC(=C1)C=C2C(=NOC2=O)C3=CC=CC=C3)Cl)OCC#C,BULGDDPTSLGFCK-GDNBJRDFSA-N,0.9999999999996902,0.8580059531487965,0.9006041672040646
27,25601425,C20H14ClNO4,COC1=CC=C(C=C1)C2=NC(=CC3=CC4=C(C=CC(=C4)Cl)OC3)C(=O)O2,QWZZAINMVUITMP-MFOYZWKCSA-N,0.9999999999996902,0.8538578541975498,0.897700497938192
28,4019748,C20H14ClNO4,CC1=C2C(=C(C=C1)Cl)C(=CC(=N2)C3=CC4=C(O3)C=C(C=C4)OC)C(=O)O,VRILJZVPFKFFAY-UHFFFAOYSA-N,0.9999999999996902,0.8528890890281423,0.8970223623196067
29,40753306,C20H14ClNO4,C1OC2=C(O1)C=C(C=C2)C=CC(=O)OCC3=CC4=CC=CC=C4N=C3Cl,RRWZJPATUYMIOQ-SOFGYWHQSA-N,0.9999999999996902,0.8510232138957239,0.8957162497269138
30,8716326,C20H14ClNO4,COC1=CC2=C(C=C1)C(=CC(=O)O2)COC3=C4C(=C(C=C3)Cl)C=CC=N4,XAOIDHDRCMXVQK-UHFFFAOYSA-N,0.9999999999996902,0.84941143620145,0.8945880053409221
31,4689078,C20H14ClNO4,CC1=C2C(=C(C=C1)Cl)C(=CC(=N2)C3=CC4=C(O3)C(=CC=C4)OC)C(=O)O,MIRNCPMHQQINCX-UHFFFAOYSA-N,0.9999999999996902,0.8493751254429378,0.8945625878099634
32,5222703,C20H14ClNO4,CC1=CC(=CC2=C1N=C(C=C2C(=O)O)C3=CC4=C(O3)C=C(C=C4)OC)Cl,JJURGPUEYLIVHJ-UHFFFAOYSA-N,0.9999999999996902,0.8471746032783387,0.8930222222947442
33,6491462,C20H14ClNO4,COC1=C(C=CC(=C1)C=C2C(=O)OC(=N2)C3=CC=CC=C3Cl)OCC#C,BUYRLODDDDBDCN-LFIBNONCSA-N,0.9999999999996902,0.847043671946789,0.8929305703626593
34,44294451,C20H14ClNO4,COC1=C(C=CC(=C1)C(=O)O)C2=CC=C(N2)C3=CC4=C(O3)C(=CC=C4)Cl,MIDUGVDGSDKJEX-UHFFFAOYSA-N,0.9999999999996902,0.8460663840598799,0.892246468841823
35,142715848,C20H14ClNO4,COC1=C(C=CC(=C1)O)C2=NC3=C(O2)C=C(C=C3)OC4=CC=C(C=C4)Cl,ZXJKLFYELBFZPY-UHFFFAOYSA-N,0.9999999999996902,0.8451900801957609,0.8916330561369397
36,54581297,C20H14ClNO4,COC1=C(C=C(C=C1)C=CC2=C(C(=O)OC3=C2C=C(C=C3)Cl)C#N)OC,ADFCRMGZJIJKMV-ZZXKWVIFSA-N,0.9999999999996902,0.8445407397019413,0.8911785177912659
37,40103276,C20H14ClNO4,COC1=CC=CC(=C1)C2=NC(=CC3=CC4=C(C=CC(=C4)Cl)OC3)C(=O)O2,OYTWVZDLVZIEPB-IUXPMGMMSA-N,0.9999999999996902,0.8445077124417608,0.8911553987091396
38,76324128,C20H14ClNO4,CC1=CC(=O)OC2=C1C=CC(=C2)OC3=CC(=NC4=C3C=CC=C4OC)Cl,AEVQVTSKXFTMCV-UHFFFAOYSA-N,0.9999999999996902,0.8440294138108594,0.8908205896675085
39,17538054,C20H14ClNO4,COC1=CC2=C(C=C1)C=C(CO2)C=C3C(=O)OC(=N3)C4=CC=CC=C4Cl,KXRNRGJVZLVYAD-MFOYZWKCSA-N,0.9999999999996902,0.8406978242337761,0.8884884769635504
40,4041749,C20H14ClNO4,CC1=C(C=CC2=C1N=C(C=C2C(=O)O)C3=CC4=C(O3)C=C(C=C4)OC)Cl,QYVWDNRSQMSESR-UHFFFAOYSA-N,0.9999999999996902,0.8381399176144315,0.886697942330009
41,22922151,C20H14ClNO4,COC1=C(OC2=C1C=C(C=C2)C(=O)OC)C3=NC4=C(C=CC(=C4)Cl)C=C3,IECQCCYKQIJHTD-UHFFFAOYSA-N,0.9999999999996902,0.8377637326093499,0.886434612826452
42,6491461,C20H14ClNO4,COC1=C(C(=CC(=C1)C=C2C(=O)OC(=N2)C3=CC=CC=C3)Cl)OCC#C,YDLMIAFYTJQCNG-LFIBNONCSA-N,0.9999999999996902,0.8355122434583653,0.8848585704207628
43,3602446,C20H14ClNO4,CC1=CC(=CC2=C1N=C(C=C2C(=O)O)C3=CC4=C(O3)C(=CC=C4)OC)Cl,LUXNSPRLTYWKGI-UHFFFAOYSA-N,0.9999999999996902,0.8317872787456291,0.8822510951218474
44,101235361,C20H14ClNO4,CCOC(=O)C1=C2C=CC=CN2C(=C1)C3=CC(=O)C4=C(O3)C=CC(=C4)Cl,JXZGXVDOTDKNBB-UHFFFAOYSA-N,0.9999999999996902,0.8302695581278758,0.8811886906894202
45,51057624,C20H14ClNO4,C1OC2=CC=CC(=C2O1)NC(=O)C=CC3=CC=C(O3)C4=CC=C(C=C4)Cl,SYKCAGCPWXVVQI-PKNBQFBNSA-N,0.9999999999996902,0.829165583572556,0.8804159085006962
46,121131538,C20H14ClNO4,C1=CC=C2C(=C1)C(=O)C=C(O2)C(=O)NCC#CCOC3=CC=CC=C3Cl,WOWJRXBEDMNTME-UHFFFAOYSA-N,0.9999999999996902,0.8282838211324611,0.8797986747926299
47,90548536,C20H14ClNO4,COC1=CC=CC2=C1OC(=O)C(=C2)C(=O)NCC#CC3=CC(=CC=C3)Cl,FCZDBSRERZHRFP-UHFFFAOYSA-N,0.9999999999996902,0.8275635172491462,0.8792944620743093
48,125751593,C20H14ClNO4,COC1=C(C=CC(=C1)C=C2C=C(OC2=O)C3=CC=C(C=C3)Cl)OCC#N,VIQXXUMCMLYYPW-XNTDXEJSSA-N,0.9999999999996902,0.8267181496422055,0.8787027047494509
49,90548804,C20H14ClNO4,COC1=CC=CC2=C1OC(=O)C(=C2)C(=O)NCC#CC3=CC=CC=C3Cl,LJZIVELLALDFQT-UHFFFAOYSA-N,0.9999999999996902,0.8263812972505007,0.8784669080752574
50,3942811,C20H14ClNO4,CC1=CC(=CC2=C1N=C(C=C2C(=O)O)C3=CC4=C(O3)C=CC(=C4)OC)Cl,JZDPMIWPVZVSEF-UHFFFAOYSA-N,0.9999999999996902,0.8235057891847891,0.8764540524292594
51,3602445,C20H14ClNO4,CC1=C2C(=C(C=C1)Cl)C(=CC(=N2)C3=CC4=C(O3)C=CC(=C4)OC)C(=O)O,WXLRZNWLDUCEJG-UHFFFAOYSA-N,0.9999999999996902,0.8232719202856114,0.8762903441998349
52,6491474,C20H14ClNO4,COC1=C(C=CC(=C1)C=C2C(=O)OC(=N2)C3=CC=C(C=C3)Cl)OCC#C,HQPBQGCSTSLTAI-LFIBNONCSA-N,0.9999999999996902,0.8217212767629124,0.8752048937339456
53,4223700,C20H14ClNO4,CC1=C(C=CC2=C1N=C(C=C2C(=O)O)C3=CC4=C(O3)C(=CC=C4)OC)Cl,KWGXUZSTYTWTRN-UHFFFAOYSA-N,0.9999999999996902,0.8213124768986048,0.8749187338289304
54,3919296,C20H14ClNO4,CC1=C(C=CC2=C1N=C(C=C2C(=O)O)C3=CC4=C(O3)C=CC(=C4)OC)Cl,BLPNHEUSSHCKTC-UHFFFAOYSA-N,0.9999999999996902,0.8176096143304823,0.8723267300312447
55,90574897,C20H14ClNO4,C1=CC=C2C(=C1)C=C(C(=O)O2)C(=O)NCC#CCOC3=CC=CC=C3Cl,IABAIWNVKJEUAL-UHFFFAOYSA-N,0.9999999999996902,0.8174269132561576,0.8721988392792173
56,27105754,C20H14ClNO4,COC1=C(C=CC(=C1)C=CC(=O)C2=CC3=C(O2)C=CC(=C3)Cl)OCC#N,FZNVTQHLQAMGRC-GORDUTHDSA-N,0.9999999999996902,0.8125212689557035,0.8687648882688994
57,118156159,C20H14ClNO4,CCOC(=O)C1=C(C2=C(C3=CC=CC=C3O2)NC1=O)C4=CC(=CC=C4)Cl,QNSQBSYNZLQNMJ-UHFFFAOYSA-N,0.9999999999996902,0.8125031094309743,0.8687521766015891
58,57703757,C20H14ClNO4,COC1=C(C=C(C=C1)C(=O)C2=CC=C(C=C2)[N+](=O)[O-])C3=CC(=CC=C3)Cl,DYKSEARSVTTYLR-UHFFFAOYSA-N,0.9999999999996902,0.8066076593416829,0.8646253615390851
59,46459576,C20H14ClNO4,CC1=CC2=C(C=C1)C(=CC(=O)O2)COC(=O)C3=C(C4=CC=CC=C4N3)Cl,YDQIYQJGYAFRQZ-UHFFFAOYSA-N,0.9999999999996902,0.8065366639662777,0.8645756647763014
60,3155506,C20H14ClNO4,CCOC(=O)C1=C(C2=C(C3=C(O2)C=CC(=C3)Cl)NC1=O)C4=CC=CC=C4,FDADTQJNPRLJGY-UHFFFAOYSA-N,0.9999999999996902,0.8040858149387827,0.862860070457055
61,118156155,C20H14ClNO4,CCOC(=O)C1=C(C2=C(C3=CC=CC=C3O2)NC1=O)C4=CC=C(C=C4)Cl,CIQYJDDGJYQXEZ-UHFFFAOYSA-N,0.9999999999996902,0.802654606367358,0.8618582244570576
62,24391107,C20H14ClNO4,C1C(=O)N(C2=CC=CC=C2O1)CC(=O)OC3=CC=C(C4=CC=CC=C43)Cl,QAZCLUVSYOXRCY-UHFFFAOYSA-N,0.9999999999996902,0.801515570999913,0.8610608996998461
63,67593301,C20H14ClNO4,COC1=CC2=CC(=CC2=C(O1)Cl)N3C=CC=C3C4=CC=C(C=C4)C(=O)O,QGZYFCXBMRWJBL-UHFFFAOYSA-N,0.9999999999996902,0.7992290921550076,0.8594603645084122
64,18709790,C20H14ClNO4,COC1=CC(=C2C(=C1)C=C(O2)C3=CC=C(N3)C4=CC=C(C=C4)C(=O)O)Cl,PZHIYXGDDJBVSY-UHFFFAOYSA-N,0.9999999999996902,0.7988178486454319,0.8591724940517094
65,9137816,C20H14ClNO4,CC1=CC(=O)OC2=C1C=CC(=C2)OCC3=NC=C(O3)C4=CC=C(C=C4)Cl,WEMNKEMCPIHKNV-UHFFFAOYSA-N,0.9999999999996902,0.7969477345400953,0.8578634141779737
66,20321326,C20H14ClNO4,COC1=CC=C(C=C1)OC2=C(C=C(C=C2)C(=O)C(=O)C3=CN=CC=C3)Cl,UOLUOBPJWICALQ-UHFFFAOYSA-N,0.9999999999996902,0.796137576663188,0.8572963036641386
67,8254775,C20H14ClNO4,C1C(=O)NC2=C(O1)C=CC(=C2)C(=O)COC3=CC=C(C4=CC=CC=C43)Cl,UZVPYNVESWOADJ-UHFFFAOYSA-N,0.9999999999996902,0.7953107306711404,0.8567175114697054
68,125554145,C20H14ClNO4,COC1=C(C(=CC(=C1)C=C(C#N)C2=CC=C(C=C2)C(=O)O)Cl)OCC#C,NETLGKRPAHORHT-SXGWCWSVSA-N,0.9999999999996902,0.7946434438011395,0.8562504106607047
69,52015679,C20H14ClNO4,C1=CC=C(C(=C1)CCNC(=O)C2=CC3=C(O2)OC4=CC=CC=C4C3=O)Cl,BHPHANSCZVRBDN-UHFFFAOYSA-N,0.9999999999996902,0.7937997814147459,0.8556598469902292
70,130392119,C20H14ClNO4,COC1=CC2=C(C=C1)C=CC3=C2C=C(C(O3)C4=CC=CC=C4Cl)[N+](=O)[O-],PXPJTMMXIJLUKA-UHFFFAOYSA-N,0.9999999999996902,0.7928924033579384,0.8550246823504639
71,18803121,C20H14ClNO4,C1=CC=C2C(=C1)C=CC=C2OCCN3C4=C(C=C(C=C4)Cl)C(=O)OC3=O,YCCJQFTYSKZLCG-UHFFFAOYSA-N,0.9999999999996902,0.7917077073268554,0.8541953951287058
72,133784617,C20H14ClNO4,CC1=CC(=O)OC2=C1C=CC(=C2)OCC3=CC(=NO3)C4=CC=C(C=C4)Cl,NESSDIKEYVJVJI-UHFFFAOYSA-N,0.9999999999996902,0.7905682085758726,0.8533977460030178
73,122385796,C20H14ClNO4,CCOC(=O)C1=C2C(=O)OC3=C(N2C=C1C4=CC=CC=C4)C=CC(=C3)Cl,JGFBCPZUESLNDQ-UHFFFAOYSA-N,0.9999999999996902,0.7904742782647641,0.853331994785242
74,4809231,C20H14ClNO4,CC1=CC(=O)OC2=CC(=C(C=C12)Cl)OCC3=NC=C(O3)C4=CC=CC=C4,HBDMKICUUPARKJ-UHFFFAOYSA-N,0.9999999999996902,0.7891734931742208,0.8524214452218617
75,2551536,C20H14ClNO4,C1COC(=O)C1OC(=O)C2=CC(=NC3=CC=CC=C32)C4=CC=CC=C4Cl,BRMIRCBQBIVQJI-SFHVURJKSA-N,0.9999999999996902,0.7891069083451832,0.8523748358415353
76,168287362,C20H14ClNO4,C1C(OC(=O)C2=C(C=C(C(=C21)C3=CC=NC=C3)O)O)C4=CC=CC=C4Cl,ZBXAWGOTIZQGFY-UHFFFAOYSA-N,0.9999999999996902,0.7879341844484574,0.8515539291138272
77,122385793,C20H14ClNO4,CCOC(=O)C1=C2C(=O)OC3=CC=CC=C3N2C=C1C4=CC=C(C=C4)Cl,KUELFVRMTSTVRS-UHFFFAOYSA-N,0.9999999999996902,0.7870769806610757,0.85095388646266
78,4822862,C20H14ClNO4,CC1=CC(=O)OC2=CC(=C(C=C12)Cl)OCC(=O)C3=CNC4=CC=CC=C43,DPLPXWPPMDIPKL-UHFFFAOYSA-N,0.9999999999996902,0.7864600727534252,0.8505220509273046
79,24578331,C20H14ClNO4,CC1=NOC(=C1)COC2=C(C=C3C(=CC(=O)OC3=C2)C4=CC=CC=C4)Cl,FMVUEEWVWVKBJT-UHFFFAOYSA-N,0.9999999999996902,0.7854919619287186,0.8498443733500101
80,9355880,C20H14ClNO4,CC1=CC(=O)OC2=CC(=C(C=C12)Cl)OCC3=NOC(=C3)C4=CC=CC=C4,LVYDHZTTWFFILE-UHFFFAOYSA-N,0.9999999999996902,0.7839797308414932,0.8487858115889522
81,118156158,C20H14ClNO4,CCOC(=O)C1=C(C2=C(C3=CC=CC=C3O2)NC1=O)C4=CC=CC=C4Cl,MBZNZOODOQNBIV-UHFFFAOYSA-N,0.9999999999996902,0.7838861806790596,0.8487203264752488
82,18803122,C20H14ClNO4,C1=CC=C2C=C(C=CC2=C1)OCCN3C4=C(C=C(C=C4)Cl)C(=O)OC3=O,PCVUFGMFQAJJDK-UHFFFAOYSA-N,0.9999999999996902,0.7835682779008266,0.8484977945304857
83,24280197,C20H14ClNO4,CCC(=O)NC1=C(OC2=CC=CC=C21)C3=CC(=O)OC4=C3C=C(C=C4)Cl,LXWJQQJKQRZXNG-UHFFFAOYSA-N,0.9999999999996902,0.7822682078429861,0.8475877454899974
84,35498736,C20H14ClNO4,CC1=CC(=O)OC2=C1C=CC(=C2)OCC3=NC=C(O3)C4=CC(=CC=C4)Cl,VFIUJJPUYWGWAD-UHFFFAOYSA-N,0.9999999999996902,0.7793520720208755,0.8455464504145198
85,93730115,C20H14ClNO4,CC1=CC2=C(C=C1Cl)C(=CC(=O)O2)CNC(=O)C3=CC4=CC=CC=C4O3,VRYGGIFFXPTRNR-UHFFFAOYSA-N,0.9999999999996902,0.779323302652067,0.8455263118563539
86,39968164,C20H14ClNO4,CCC1=CC2=C(C=C1Cl)C(=CC(=O)O2)CN3C(=O)C4=CC=CC=C4C3=O,QQCVXBGVDABTKF-UHFFFAOYSA-N,0.9999999999996902,0.7789056055322572,0.8452339238724871
87,52015681,C20H14ClNO4,C1=CC=C2C(=C1)C(=O)C3=C(O2)OC(=C3)C(=O)NCCC4=CC=C(C=C4)Cl,IPEOHMUFNPPFLG-UHFFFAOYSA-N,0.9999999999996902,0.7788988449657652,0.8452291914759427
88,3877730,C20H14ClNO4,C1COC(=O)C1OC(=O)C2=CC(=NC3=CC=CC=C32)C4=CC=C(C=C4)Cl,ZKCNFYXILVBSSV-UHFFFAOYSA-N,0.9999999999996902,0.7785157561718475,0.8449610293202003
89,7888966,C20H14ClNO4,CC1=CC2=C(C=C1Cl)C(=CC(=O)O2)COC(=O)C3=CNC4=CC=CC=C43,OQRKXZMSZXPQQX-UHFFFAOYSA-N,0.9999999999996902,0.7780177228066312,0.8446124059645488
90,16741543,C20H14ClNO4,C1C(=C(C2=CN(C3=C2C=C(C=C3)Cl)CC4=CC=CC=C4)O)C(=O)C(=O)O1,DQWYVUQBYSCCIX-VLGSPTGOSA-N,0.9999999999996902,0.777690113019111,0.8443830791132847
91,8056977,C20H14ClNO4,CC1=CC2=C(C=C1Cl)C(=CC(=O)O2)C3=C(C4=CC=CC=C4O3)NC(=O)C,QNMPYVDVZMFEJC-UHFFFAOYSA-N,0.9999999999996902,0.7773787840136155,0.8441651488094379
92,71492168,C20H14ClNO4,COC(=O)C1=CC(=O)N(C=C1C(=O)C2=CC=CC=C2)C3=CC=C(C=C3)Cl,SKQZKSNQWHBOEV-UHFFFAOYSA-N,0.9999999999996902,0.7772351191867338,0.8440645834306206
93,52015601,C20H14ClNO4,CN(CC1=CC=C(C=C1)Cl)C(=O)C2=CC3=C(O2)OC4=CC=CC=C4C3=O,AOXLMTXSXGAUKA-UHFFFAOYSA-N,0.9999999999996902,0.7764743213241869,0.8435320249268379
94,18208366,C20H14ClNO4,C1=CC=C2C(=C1)C=CC=C2OC(=O)CCN3C4=C(C=C(C=C4)Cl)OC3=O,PXRJYFHSBBIJFO-UHFFFAOYSA-N,0.9999999999996902,0.7758426034892447,0.8430898224423784
95,69019275,C20H14ClNO4,C1C(OC2=C(C1=O)C=C(C=C2)O)C3=CC(=CC=C3)OC4=NC=C(C=C4)Cl,SUOCONDMYXEQMG-UHFFFAOYSA-N,0.9999999999996902,0.7750433041949361,0.8425303129363622
96,7466084,C20H14ClNO4,CC1=CC2=C(C=C1Cl)C(=CC(=O)O2)COC(=O)C3=CC4=CC=CC=C4N3,HZIPFGNCKXGFSM-UHFFFAOYSA-N,0.9999999999996902,0.774863653626687,0.8424045575385879
97,101911734,C20H14ClNO4,COC(=O)C=CC1=C2C(=CC=C1)C(=O)C(=CC2=O)NC3=CC(=CC=C3)Cl,LUZJWLOQLMADLD-CMDGGOBGSA-N,0.9999999999996902,0.7741914522411117,0.8419340165686853
98,55999185,C20H14ClNO4,C1COC2=C1C=C(C=C2)C(=O)COC(=O)C3=CC4=C(C=C3)N=C(C=C4)Cl,LGLTVAYVVNZVJI-UHFFFAOYSA-N,0.9999999999996902,0.7736264064751427,0.8415384845325069
99,18803595,C20H14ClNO4,C1=CC=C2C=C(C=CC2=C1)OCCN3C4=C(C=CC=C4Cl)C(=O)OC3=O,LIKYYSMDKSULDN-UHFFFAOYSA-N,0.9999999999996902,0.771917907136593,0.8403425349955223
100,93730550,C20H14ClNO4,CC1=CC2=C(C=C1)OC(=O)C=C2CNC(=O)C3=CC4=C(O3)C=CC(=C4)Cl,XAPFRBZQZXETHE-UHFFFAOYSA-N,0.9999999999996902,0.7716182649390443,0.840132785457238
101,9456948,C20H14ClNO4,C1=CC=C2C(=C1)C=C(C(=N2)Cl)COC(=O)CC3=COC4=C3C=CC(=C4)O,LHVIGYSPGRYJFR-UHFFFAOYSA-N,0.9999999999996902,0.7698274944317145,0.8388792461021071
102,68962473,C20H14ClNO4,C1=CC=C(C=C1)C(=O)NC2=CC(=C(C=C2O)OC(=O)C3=CC=CC=C3)Cl,GVRRMCVDRQSDOV-UHFFFAOYSA-N,0.9999999999996902,0.7690198586265354,0.8383139010384819
103,171038290,C20H14ClNO4,CN1C2=CC=CC=C2C3=C(C1=O)C(=C(O3)C4=CC=C(C=C4)Cl)CC(=O)O,CHYYOLIPUIGUOX-UHFFFAOYSA-N,0.9999999999996902,0.7679927708358669,0.837594939585014
104,52015680,C20H14ClNO4,C1=CC=C2C(=C1)C(=O)C3=C(O2)OC(=C3)C(=O)NCCC4=CC(=CC=C4)Cl,ODLSXNYKEAWEDS-UHFFFAOYSA-N,0.9999999999996902,0.7679595745367195,0.8375717021756106
105,18803594,C20H14ClNO4,C1=CC=C2C(=C1)C=CC=C2OCCN3C4=C(C=CC=C4Cl)C(=O)OC3=O,OKYORLVOHBAPTH-UHFFFAOYSA-N,0.9999999999996902,0.7670203447553504,0.8369142413286523
106,24517978,C20H14ClNO4,CC1=CC(=O)OC2=C1C=CC(=C2)NC(=O)C3=CC4=C(C=CC(=C4)Cl)OC3,SIERTEGKUFJFRG-UHFFFAOYSA-N,0.9999999999996902,0.7668530908039514,0.836797163562673
107,7947320,C20H14ClNO4,COC1=CC2=C(C=C1)C=C(C=C2)C(=O)C=CC3=CC(=C(C=C3)Cl)[N+](=O)[O-],NZKDNMYLVQDTEK-YCRREMRBSA-N,0.9999999999996902,0.766381955951172,0.8364673691657274
108,133783913,C20H14ClNO4,CC1=CC(=O)OC2=CC(=C(C=C12)Cl)OCC3=CC(=NO3)C4=CC=CC=C4,LKYXLANGGBCJFB-UHFFFAOYSA-N,0.9999999999996902,0.7653902372106859,0.835773166047387
109,24578328,C20H14ClNO4,CC1=CC(=NO1)COC2=C(C=C3C(=CC(=O)OC3=C2)C4=CC=CC=C4)Cl,STCKFLFPRGLPBF-UHFFFAOYSA-N,0.9999999999996902,0.7630401012666264,0.8341280708865455
