,CID,MolecularFormula,CanonicalSMILES,InChIKey,Formula Score,Structure Score,Consensus Score
18,125617120,C20H14ClNO4,C1OC2=C(O1)C=C(C=C2)C(=O)NC3=CC=C(C=C3)OC4=CC=CC=C4Cl,JYTUYOBVBNNCQK-UHFFFAOYSA-N,0.9999999999996902,0.8922993258106681,0.9246095280673747
19,17472447,C20H14ClNO4,C1OC2=C(O1)C=C(C(=C2)NC(=O)C3=CC=CC=C3OC4=CC=CC=C4)Cl,RWJWYGKNYJCQHC-UHFFFAOYSA-N,0.9999999999996902,0.8892847554708092,0.9224993288294734
20,5350243,C20H14ClNO4,CC(=O)OC1=CC=CC2=C1N=C(C=C2)C=CC3=CC4=C(C=C3Cl)OCO4,BJPGYSCAANWDHM-SOFGYWHQSA-N,0.9999999999996902,0.8811550697702244,0.916808548839064
21,25601425,C20H14ClNO4,COC1=CC=C(C=C1)C2=NC(=CC3=CC4=C(C=CC(=C4)Cl)OC3)C(=O)O2,QWZZAINMVUITMP-MFOYZWKCSA-N,0.9999999999996902,0.8806575325120076,0.9164602727583124
22,17530138,C20H14ClNO4,COC1=CC=CC=C1C2=NC(=CC3=CC4=C(C=CC(=C4)Cl)OC3)C(=O)O2,WEWUFLJCWZSHAZ-SXGWCWSVSA-N,0.9999999999996902,0.8794390296046999,0.915607320723197
23,70045630,C20H14ClNO4,C1CN2C(=C(C=C(C2=O)C3=CC=CC=C3)OC(=O)O)C4=C1C=CC(=C4)Cl,CKJXFISQQHUSOG-UHFFFAOYSA-N,0.9999999999996902,0.878571266245179,0.9149998863715323
24,40753306,C20H14ClNO4,C1OC2=C(O1)C=C(C=C2)C=CC(=O)OCC3=CC4=CC=CC=C4N=C3Cl,RRWZJPATUYMIOQ-SOFGYWHQSA-N,0.9999999999996902,0.8705104612699194,0.9093573228888505
25,8716326,C20H14ClNO4,COC1=CC2=C(C=C1)C(=CC(=O)O2)COC3=C4C(=C(C=C3)Cl)C=CC=N4,XAOIDHDRCMXVQK-UHFFFAOYSA-N,0.9999999999996902,0.8684483944526369,0.9079138761167529
26,135513298,C20H14ClNO4,CC1=CC(=O)N=C2C3=C1C=CC(=C3OC2=C(C4=CC=C(C=C4)Cl)O)OC,VIYTUYNGSCGLCT-ZZEZOPTASA-N,0.9999999999996902,0.8649527704917036,0.9054669393440995
27,76324128,C20H14ClNO4,CC1=CC(=O)OC2=C1C=CC(=C2)OC3=CC(=NC4=C3C=CC=C4OC)Cl,AEVQVTSKXFTMCV-UHFFFAOYSA-N,0.9999999999996902,0.8598373749643481,0.9018861624749508
28,44294451,C20H14ClNO4,COC1=C(C=CC(=C1)C(=O)O)C2=CC=C(N2)C3=CC4=C(O3)C(=CC=C4)Cl,MIDUGVDGSDKJEX-UHFFFAOYSA-N,0.9999999999996902,0.8590746920871005,0.9013522844608775
29,54581297,C20H14ClNO4,COC1=C(C=C(C=C1)C=CC2=C(C(=O)OC3=C2C=C(C=C3)Cl)C#N)OC,ADFCRMGZJIJKMV-ZZXKWVIFSA-N,0.9999999999996902,0.8590529147580951,0.9013370403305736
30,139201357,C20H14ClNO4,COC(=O)C1=C2C(=CN1CC3=CC=C(C=C3)Cl)C4=CC=CC=C4OC2=O,PNRVFHZJOJCUJM-UHFFFAOYSA-N,0.9999999999996902,0.8584303146505737,0.9009012202553086
31,3602446,C20H14ClNO4,CC1=CC(=CC2=C1N=C(C=C2C(=O)O)C3=CC4=C(O3)C(=CC=C4)OC)Cl,LUXNSPRLTYWKGI-UHFFFAOYSA-N,0.9999999999996902,0.8570593871093342,0.8999415709764409
32,6491462,C20H14ClNO4,COC1=C(C=CC(=C1)C=C2C(=O)OC(=N2)C3=CC=CC=C3Cl)OCC#C,BUYRLODDDDBDCN-LFIBNONCSA-N,0.9999999999996902,0.8563238149504627,0.899426670465231
33,4689078,C20H14ClNO4,CC1=C2C(=C(C=C1)Cl)C(=CC(=N2)C3=CC4=C(O3)C(=CC=C4)OC)C(=O)O,MIRNCPMHQQINCX-UHFFFAOYSA-N,0.9999999999996902,0.8552343511919256,0.898664045834255
34,76335055,C20H14ClNO4,CC1=CC(=O)OC2=C1C=CC(=C2C3=NOC(=C3)C4=CC=C(C=C4)Cl)OC,SDVJNMOZBUHUEY-UHFFFAOYSA-N,0.9999999999996902,0.8547220119245792,0.8983054083471125
35,40103276,C20H14ClNO4,COC1=CC=CC(=C1)C2=NC(=CC3=CC4=C(C=CC(=C4)Cl)OC3)C(=O)O2,OYTWVZDLVZIEPB-IUXPMGMMSA-N,0.9999999999996902,0.8538315984863928,0.8976821189403821
36,126091947,C20H14ClNO4,COC1=C(C(=CC(=C1)C=C2C(=NOC2=O)C3=CC=CC=C3)Cl)OCC#C,BULGDDPTSLGFCK-GDNBJRDFSA-N,0.9999999999996902,0.8488231777661772,0.894176224436231
37,142715848,C20H14ClNO4,COC1=C(C=CC(=C1)O)C2=NC3=C(O2)C=C(C=C3)OC4=CC=C(C=C4)Cl,ZXJKLFYELBFZPY-UHFFFAOYSA-N,0.9999999999996902,0.8484450681163433,0.8939115476813473
38,2551536,C20H14ClNO4,C1COC(=O)C1OC(=O)C2=CC(=NC3=CC=CC=C32)C4=CC=CC=C4Cl,BRMIRCBQBIVQJI-SFHVURJKSA-N,0.9999999999996902,0.8483687393542966,0.8938581175479146
39,22922151,C20H14ClNO4,COC1=C(OC2=C1C=C(C=C2)C(=O)OC)C3=NC4=C(C=CC(=C4)Cl)C=C3,IECQCCYKQIJHTD-UHFFFAOYSA-N,0.9999999999996902,0.846844530725175,0.8927911715075294
40,4223700,C20H14ClNO4,CC1=C(C=CC2=C1N=C(C=C2C(=O)O)C3=CC4=C(O3)C(=CC=C4)OC)Cl,KWGXUZSTYTWTRN-UHFFFAOYSA-N,0.9999999999996902,0.8459962384915621,0.8921973669440004
41,17538054,C20H14ClNO4,COC1=CC2=C(C=C1)C=C(CO2)C=C3C(=O)OC(=N3)C4=CC=CC=C4Cl,KXRNRGJVZLVYAD-MFOYZWKCSA-N,0.9999999999996902,0.8453599670638825,0.8917519769446247
42,6491461,C20H14ClNO4,COC1=C(C(=CC(=C1)C=C2C(=O)OC(=N2)C3=CC=CC=C3)Cl)OCC#C,YDLMIAFYTJQCNG-LFIBNONCSA-N,0.9999999999996902,0.8444953555780498,0.8911467489045419
43,90548536,C20H14ClNO4,COC1=CC=CC2=C1OC(=O)C(=C2)C(=O)NCC#CC3=CC(=CC=C3)Cl,FCZDBSRERZHRFP-UHFFFAOYSA-N,0.9999999999996902,0.8444448267364685,0.891111378715435
44,90548804,C20H14ClNO4,COC1=CC=CC2=C1OC(=O)C(=C2)C(=O)NCC#CC3=CC=CC=C3Cl,LJZIVELLALDFQT-UHFFFAOYSA-N,0.9999999999996902,0.8414768938201947,0.8890338256740433
45,27105754,C20H14ClNO4,COC1=C(C=CC(=C1)C=CC(=O)C2=CC3=C(O2)C=CC(=C3)Cl)OCC#N,FZNVTQHLQAMGRC-GORDUTHDSA-N,0.9999999999996902,0.8389510274325696,0.8872657192027058
46,51057624,C20H14ClNO4,C1OC2=CC=CC(=C2O1)NC(=O)C=CC3=CC=C(O3)C4=CC=C(C=C4)Cl,SYKCAGCPWXVVQI-PKNBQFBNSA-N,0.9999999999996902,0.8376091454313561,0.8863264018018564
47,5222703,C20H14ClNO4,CC1=CC(=CC2=C1N=C(C=C2C(=O)O)C3=CC4=C(O3)C=C(C=C4)OC)Cl,JJURGPUEYLIVHJ-UHFFFAOYSA-N,0.9999999999996902,0.8368181508851227,0.8857727056194928
48,3877730,C20H14ClNO4,C1COC(=O)C1OC(=O)C2=CC(=NC3=CC=CC=C32)C4=CC=C(C=C4)Cl,ZKCNFYXILVBSSV-UHFFFAOYSA-N,0.9999999999996902,0.8355824679787608,0.8849077275850397
49,4019748,C20H14ClNO4,CC1=C2C(=C(C=C1)Cl)C(=CC(=N2)C3=CC4=C(O3)C=C(C=C4)OC)C(=O)O,VRILJZVPFKFFAY-UHFFFAOYSA-N,0.9999999999996902,0.8323712529942623,0.8826598770958907
50,6491474,C20H14ClNO4,COC1=C(C=CC(=C1)C=C2C(=O)OC(=N2)C3=CC=C(C=C3)Cl)OCC#C,HQPBQGCSTSLTAI-LFIBNONCSA-N,0.9999999999996902,0.8312760392328072,0.8818932274628721
51,4041749,C20H14ClNO4,CC1=C(C=CC2=C1N=C(C=C2C(=O)O)C3=CC4=C(O3)C=C(C=C4)OC)Cl,QYVWDNRSQMSESR-UHFFFAOYSA-N,0.9999999999996902,0.8296551168560518,0.8807585817991432
52,121131538,C20H14ClNO4,C1=CC=C2C(=C1)C(=O)C=C(O2)C(=O)NCC#CCOC3=CC=CC=C3Cl,WOWJRXBEDMNTME-UHFFFAOYSA-N,0.9999999999996902,0.8289313201835945,0.8802519241284232
53,8254775,C20H14ClNO4,C1C(=O)NC2=C(O1)C=CC(=C2)C(=O)COC3=CC=C(C4=CC=CC=C43)Cl,UZVPYNVESWOADJ-UHFFFAOYSA-N,0.9999999999996902,0.827748471672973,0.8794239301709881
54,125751593,C20H14ClNO4,COC1=C(C=CC(=C1)C=C2C=C(OC2=O)C3=CC=C(C=C3)Cl)OCC#N,VIQXXUMCMLYYPW-XNTDXEJSSA-N,0.9999999999996902,0.8273626834704491,0.8791538784292214
55,118156159,C20H14ClNO4,CCOC(=O)C1=C(C2=C(C3=CC=CC=C3O2)NC1=O)C4=CC(=CC=C4)Cl,QNSQBSYNZLQNMJ-UHFFFAOYSA-N,0.9999999999996902,0.8260451663533724,0.8782316164472677
56,3942811,C20H14ClNO4,CC1=CC(=CC2=C1N=C(C=C2C(=O)O)C3=CC4=C(O3)C=CC(=C4)OC)Cl,JZDPMIWPVZVSEF-UHFFFAOYSA-N,0.9999999999996902,0.8235770867519701,0.8765039607262861
57,57703757,C20H14ClNO4,COC1=C(C=C(C=C1)C(=O)C2=CC=C(C=C2)[N+](=O)[O-])C3=CC(=CC=C3)Cl,DYKSEARSVTTYLR-UHFFFAOYSA-N,0.9999999999996902,0.8229380290561532,0.8760566203392142
58,3602445,C20H14ClNO4,CC1=C2C(=C(C=C1)Cl)C(=CC(=N2)C3=CC4=C(O3)C=CC(=C4)OC)C(=O)O,WXLRZNWLDUCEJG-UHFFFAOYSA-N,0.9999999999996902,0.8189066690214308,0.8732346683149086
59,118156155,C20H14ClNO4,CCOC(=O)C1=C(C2=C(C3=CC=CC=C3O2)NC1=O)C4=CC=C(C=C4)Cl,CIQYJDDGJYQXEZ-UHFFFAOYSA-N,0.9999999999996902,0.8171477488321177,0.8720034241823895
60,24391107,C20H14ClNO4,C1C(=O)N(C2=CC=CC=C2O1)CC(=O)OC3=CC=C(C4=CC=CC=C43)Cl,QAZCLUVSYOXRCY-UHFFFAOYSA-N,0.9999999999996902,0.8159301088071422,0.8711510761649066
61,125554145,C20H14ClNO4,COC1=C(C(=CC(=C1)C=C(C#N)C2=CC=C(C=C2)C(=O)O)Cl)OCC#C,NETLGKRPAHORHT-SXGWCWSVSA-N,0.9999999999996902,0.8147729855661187,0.8703410898961901
62,18803121,C20H14ClNO4,C1=CC=C2C(=C1)C=CC=C2OCCN3C4=C(C=C(C=C4)Cl)C(=O)OC3=O,YCCJQFTYSKZLCG-UHFFFAOYSA-N,0.9999999999996902,0.8133875990652502,0.8693713193455821
63,3155506,C20H14ClNO4,CCOC(=O)C1=C(C2=C(C3=C(O2)C=CC(=C3)Cl)NC1=O)C4=CC=CC=C4,FDADTQJNPRLJGY-UHFFFAOYSA-N,0.9999999999996902,0.8113346397859774,0.8679342478500913
64,168287362,C20H14ClNO4,C1C(OC(=O)C2=C(C=C(C(=C21)C3=CC=NC=C3)O)O)C4=CC=CC=C4Cl,ZBXAWGOTIZQGFY-UHFFFAOYSA-N,0.9999999999996902,0.8105660597175042,0.8673962418021599
65,101235361,C20H14ClNO4,CCOC(=O)C1=C2C=CC=CN2C(=C1)C3=CC(=O)C4=C(O3)C=CC(=C4)Cl,JXZGXVDOTDKNBB-UHFFFAOYSA-N,0.9999999999996902,0.8088322536777744,0.8661825775743492
66,3919296,C20H14ClNO4,CC1=C(C=CC2=C1N=C(C=C2C(=O)O)C3=CC4=C(O3)C=CC(=C4)OC)Cl,BLPNHEUSSHCKTC-UHFFFAOYSA-N,0.9999999999996902,0.8084185862454447,0.8658930103717184
67,67593301,C20H14ClNO4,COC1=CC2=CC(=CC2=C(O1)Cl)N3C=CC=C3C4=CC=C(C=C4)C(=O)O,QGZYFCXBMRWJBL-UHFFFAOYSA-N,0.9999999999996902,0.8079227162574605,0.8655459013801294
68,90574897,C20H14ClNO4,C1=CC=C2C(=C1)C=C(C(=O)O2)C(=O)NCC#CCOC3=CC=CC=C3Cl,IABAIWNVKJEUAL-UHFFFAOYSA-N,0.9999999999996902,0.8076880222561973,0.8653816155792451
69,2142424,C20H14ClNO4,C1=CC=C(C(=C1)C2=CC=CC=C2C(=O)O)C(=O)NC3=C(C=CC(=C3)Cl)O,WMSNATBZZADWIV-UHFFFAOYSA-N,0.9999999999996902,0.8063951104957746,0.8644765773469492
70,52015679,C20H14ClNO4,C1=CC=C(C(=C1)CCNC(=O)C2=CC3=C(O2)OC4=CC=CC=C4C3=O)Cl,BHPHANSCZVRBDN-UHFFFAOYSA-N,0.9999999999996902,0.8060999993427858,0.8642699995398571
71,20321326,C20H14ClNO4,COC1=CC=C(C=C1)OC2=C(C=C(C=C2)C(=O)C(=O)C3=CN=CC=C3)Cl,UOLUOBPJWICALQ-UHFFFAOYSA-N,0.9999999999996902,0.8058586753961903,0.8641010727772402
72,24578331,C20H14ClNO4,CC1=NOC(=C1)COC2=C(C=C3C(=CC(=O)OC3=C2)C4=CC=CC=C4)Cl,FMVUEEWVWVKBJT-UHFFFAOYSA-N,0.9999999999996902,0.8019903446236712,0.8613932412364769
73,55999185,C20H14ClNO4,C1COC2=C1C=C(C=C2)C(=O)COC(=O)C3=CC4=C(C=C3)N=C(C=C4)Cl,LGLTVAYVVNZVJI-UHFFFAOYSA-N,0.9999999999996902,0.801652023129676,0.8611564161906802
74,46459576,C20H14ClNO4,CC1=CC2=C(C=C1)C(=CC(=O)O2)COC(=O)C3=C(C4=CC=CC=C4N3)Cl,YDQIYQJGYAFRQZ-UHFFFAOYSA-N,0.9999999999996902,0.8015926184567195,0.8611148329196106
75,18208366,C20H14ClNO4,C1=CC=C2C(=C1)C=CC=C2OC(=O)CCN3C4=C(C=C(C=C4)Cl)OC3=O,PXRJYFHSBBIJFO-UHFFFAOYSA-N,0.9999999999996902,0.8010350751025652,0.8607245525717027
76,171038290,C20H14ClNO4,CN1C2=CC=CC=C2C3=C(C1=O)C(=C(O3)C4=CC=C(C=C4)Cl)CC(=O)O,CHYYOLIPUIGUOX-UHFFFAOYSA-N,0.9999999999996902,0.8005596161419506,0.8603917312992724
77,16741543,C20H14ClNO4,C1C(=C(C2=CN(C3=C2C=C(C=C3)Cl)CC4=CC=CC=C4)O)C(=O)C(=O)O1,DQWYVUQBYSCCIX-VLGSPTGOSA-N,0.9999999999996902,0.798353792250779,0.8588476545754522
78,118156158,C20H14ClNO4,CCOC(=O)C1=C(C2=C(C3=CC=CC=C3O2)NC1=O)C4=CC=CC=C4Cl,MBZNZOODOQNBIV-UHFFFAOYSA-N,0.9999999999996902,0.7977547957694291,0.8584283570385074
79,130392119,C20H14ClNO4,COC1=CC2=C(C=C1)C=CC3=C2C=C(C(O3)C4=CC=CC=C4Cl)[N+](=O)[O-],PXPJTMMXIJLUKA-UHFFFAOYSA-N,0.9999999999996902,0.7974977025128267,0.8582483917588857
80,46853578,C20H14ClNO4,C1=CC=C(C=C1)C2=CC(=C(C=C2)C(=O)O)NC(=O)C3=C(C(=CC=C3)Cl)O,DXHAHSCDOLTPRW-UHFFFAOYSA-N,0.9999999999996902,0.7960872638400286,0.8572610846879269
81,18803595,C20H14ClNO4,C1=CC=C2C=C(C=CC2=C1)OCCN3C4=C(C=CC=C4Cl)C(=O)OC3=O,LIKYYSMDKSULDN-UHFFFAOYSA-N,0.9999999999996902,0.7947626521003011,0.8563338564701177
82,101911734,C20H14ClNO4,COC(=O)C=CC1=C2C(=CC=C1)C(=O)C(=CC2=O)NC3=CC(=CC=C3)Cl,LUZJWLOQLMADLD-CMDGGOBGSA-N,0.9999999999996902,0.7942883358707838,0.8560018351094558
83,9456948,C20H14ClNO4,C1=CC=C2C(=C1)C=C(C(=N2)Cl)COC(=O)CC3=COC4=C3C=CC(=C4)O,LHVIGYSPGRYJFR-UHFFFAOYSA-N,0.9999999999996902,0.7939136600467899,0.85573956203266
84,7947320,C20H14ClNO4,COC1=CC2=C(C=C1)C=C(C=C2)C(=O)C=CC3=CC(=C(C=C3)Cl)[N+](=O)[O-],NZKDNMYLVQDTEK-YCRREMRBSA-N,0.9999999999996902,0.7937884984600129,0.8556519489219161
85,69019275,C20H14ClNO4,C1C(OC2=C(C1=O)C=C(C=C2)O)C3=CC(=CC=C3)OC4=NC=C(C=C4)Cl,SUOCONDMYXEQMG-UHFFFAOYSA-N,0.9999999999996902,0.7932234848983138,0.8552564394287268
86,18803122,C20H14ClNO4,C1=CC=C2C=C(C=CC2=C1)OCCN3C4=C(C=C(C=C4)Cl)C(=O)OC3=O,PCVUFGMFQAJJDK-UHFFFAOYSA-N,0.9999999999996902,0.7930164838543126,0.8551115386979258
87,46853565,C20H14ClNO4,C1=CC=C(C=C1)C2=CC(=C(C=C2)C(=O)O)NC(=O)C3=C(C=CC(=C3)Cl)O,QBVNCIUOHUBDIS-UHFFFAOYSA-N,0.9999999999996902,0.7929040048727256,0.855032803410815
88,122385796,C20H14ClNO4,CCOC(=O)C1=C2C(=O)OC3=C(N2C=C1C4=CC=CC=C4)C=CC(=C3)Cl,JGFBCPZUESLNDQ-UHFFFAOYSA-N,0.9999999999996902,0.7925763672699148,0.8548034570888474
89,52015601,C20H14ClNO4,CN(CC1=CC=C(C=C1)Cl)C(=O)C2=CC3=C(O2)OC4=CC=CC=C4C3=O,AOXLMTXSXGAUKA-UHFFFAOYSA-N,0.9999999999996902,0.7925037479897326,0.8547526235927199
90,52015681,C20H14ClNO4,C1=CC=C2C(=C1)C(=O)C3=C(O2)OC(=C3)C(=O)NCCC4=CC=C(C=C4)Cl,IPEOHMUFNPPFLG-UHFFFAOYSA-N,0.9999999999996902,0.7923062455148089,0.8546143718602732
91,122385793,C20H14ClNO4,CCOC(=O)C1=C2C(=O)OC3=CC=CC=C3N2C=C1C4=CC=C(C=C4)Cl,KUELFVRMTSTVRS-UHFFFAOYSA-N,0.9999999999996902,0.7921442914459503,0.8545010040120722
92,18803594,C20H14ClNO4,C1=CC=C2C(=C1)C=CC=C2OCCN3C4=C(C=CC=C4Cl)C(=O)OC3=O,OKYORLVOHBAPTH-UHFFFAOYSA-N,0.9999999999996902,0.7891823809404305,0.8524276666582085
93,57879609,C20H14ClNO4,C1=CC=C(C=C1)C(=O)NC2=C(C=CC(=C2)C3=CC(=C(C=C3)O)Cl)C(=O)O,LKNBXEMIUYRSQQ-UHFFFAOYSA-N,0.9999999999996902,0.7886063824649532,0.8520244677253743
94,52015680,C20H14ClNO4,C1=CC=C2C(=C1)C(=O)C3=C(O2)OC(=C3)C(=O)NCCC4=CC(=CC=C4)Cl,ODLSXNYKEAWEDS-UHFFFAOYSA-N,0.9999999999996902,0.7877061438390219,0.8513943006872224
95,4822862,C20H14ClNO4,CC1=CC(=O)OC2=CC(=C(C=C12)Cl)OCC(=O)C3=CNC4=CC=CC=C43,DPLPXWPPMDIPKL-UHFFFAOYSA-N,0.9999999999996902,0.7873530630142077,0.8511471441098524
96,24517978,C20H14ClNO4,CC1=CC(=O)OC2=C1C=CC(=C2)NC(=O)C3=CC4=C(C=CC(=C4)Cl)OC3,SIERTEGKUFJFRG-UHFFFAOYSA-N,0.9999999999996902,0.7866909696767364,0.8506836787736225
97,46853577,C20H14ClNO4,C1=CC=C(C=C1)C2=CC(=C(C=C2)C(=O)O)NC(=O)C3=C(C=C(C=C3)Cl)O,RENMYCUJXYANBN-UHFFFAOYSA-N,0.9999999999996902,0.7850129640013678,0.8495090748008645
98,24280197,C20H14ClNO4,CCC(=O)NC1=C(OC2=CC=CC=C21)C3=CC(=O)OC4=C3C=C(C=C4)Cl,LXWJQQJKQRZXNG-UHFFFAOYSA-N,0.9999999999996902,0.7834397052691218,0.8484077936882923
99,18709790,C20H14ClNO4,COC1=CC(=C2C(=C1)C=C(O2)C3=CC=C(N3)C4=CC=C(C=C4)C(=O)O)Cl,PZHIYXGDDJBVSY-UHFFFAOYSA-N,0.9999999999996902,0.7833590503234692,0.8483513352263354
100,133784617,C20H14ClNO4,CC1=CC(=O)OC2=C1C=CC(=C2)OCC3=CC(=NO3)C4=CC=C(C=C4)Cl,NESSDIKEYVJVJI-UHFFFAOYSA-N,0.9999999999996902,0.7822713497360053,0.8475899448151107
101,101784473,C20H14ClNO4,COC(=O)C1=C(C2=C(C=C3N2C1=CC=C3)C4=CC=C(C=C4)Cl)C(=O)OC,POCTYKLGWWJUEK-UHFFFAOYSA-N,0.9999999999996902,0.7812880283158126,0.8469016198209758
102,9355880,C20H14ClNO4,CC1=CC(=O)OC2=CC(=C(C=C12)Cl)OCC3=NOC(=C3)C4=CC=CC=C4,LVYDHZTTWFFILE-UHFFFAOYSA-N,0.9999999999996902,0.7810976220670164,0.8467683354468185
103,8056977,C20H14ClNO4,CC1=CC2=C(C=C1Cl)C(=CC(=O)O2)C3=C(C4=CC=CC=C4O3)NC(=O)C,QNMPYVDVZMFEJC-UHFFFAOYSA-N,0.9999999999996902,0.7810869997265636,0.8467608998085014
104,39968164,C20H14ClNO4,CCC1=CC2=C(C=C1Cl)C(=CC(=O)O2)CN3C(=O)C4=CC=CC=C4C3=O,QQCVXBGVDABTKF-UHFFFAOYSA-N,0.9999999999996902,0.7789120649735028,0.8452384454813591
105,9137816,C20H14ClNO4,CC1=CC(=O)OC2=C1C=CC(=C2)OCC3=NC=C(O3)C4=CC=C(C=C4)Cl,WEMNKEMCPIHKNV-UHFFFAOYSA-N,0.9999999999996902,0.7784685596032346,0.8449279917221713
106,7787433,C20H14ClNO4,C1=CC=C(C=C1)C2=CC=C(C=C2)COC(=O)C3=C(C=CC(=C3)Cl)[N+](=O)[O-],ODCSHRPDXMBJPA-UHFFFAOYSA-N,0.9999999999996902,0.777856007753599,0.8444992054274263
107,7860346,C20H14ClNO4,C1=CC=C(C=C1)C2=CC=C(C=C2)COC(=O)C3=C(C=C(C=C3)Cl)[N+](=O)[O-],LDBKAQBECOQCFB-UHFFFAOYSA-N,0.9999999999996902,0.775318845273868,0.8427231916916147
108,5106418,C20H14ClNO4,CCOC1=CC2=C(C=C1)N=C(C=C2C(=O)O)C3=CC4=C(O3)C=CC(=C4)Cl,YQAKBRHPMJAQCN-UHFFFAOYSA-N,0.9999999999996902,0.7750868136243964,0.8425607695369846
109,16551193,C20H14ClNO4,CC1=CC(=O)OC2=C1C=CC(=C2)NC(=O)C3=C(C4=C(O3)C(=CC=C4)Cl)C,KGFRLCBYEAJZBW-UHFFFAOYSA-N,0.9999999999996902,0.7744391876069459,0.8421074313247692
