structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
11	1	N/A	-92.10013053212454	C25H28O5	[M + H]+	OKUXAUZJIPCHNX	InChI=1S/C25H28O5/c1-15(2)8-7-9-16(3)12-13-18-19(26)14-20-21(22(18)27)23(28)24(29)25(30-20)17-10-5-4-6-11-17/h4-6,8,10-12,14,24-27,29H,7,9,13H2,1-3H3	null	CC(=CCCC(=CCC1=C(C2=C(C=C1O)OC(C(C2=O)O)C3=CC=CC=C3)O)C)C	6.0	129710485	COCONUT:(CNP0309723);KNApSAcK:(8646);Natural Products:(UNPD119166);database;PubChem:(129710485);SuperNatural:(SN00393236)	68722655250
12	1	N/A	-97.76518531314505	C25H28O5	[M + H]+	WTJXQLRTGAFRSC	InChI=1S/C25H28O5/c1-16(2)5-4-6-17(3)11-12-29-20-13-21(27)25-22(28)15-23(30-24(25)14-20)18-7-9-19(26)10-8-18/h5,7-11,13-14,23,26-27H,4,6,12,15H2,1-3H3	(2S)-7-[(2E)-3,7-dimethylocta-2,6-dienoxy]-5-hydroxy-2-(4-hydroxyphenyl)-2,3-dihydrochromen-4-one	CC(=CCCC(=CCOC1=CC(=C2C(=O)CC(OC2=C1)C3=CC=C(C=C3)O)O)C)C	6.0999999	5716904;66773709;77232705	COCONUT:(CNP0234167);Natural Products:(UNPD80859);database;PubChem:(5716904 66773709 77232705);SuperNatural:(SN00274503);PubMed	68722655298
13	1	N/A	-99.82975883383477	C25H28O5	[M + H]+	KKTGOPZGAOCPHN	InChI=1S/C25H28O5/c1-14(2)5-7-16-11-20-22(28)13-23(18-10-8-17(26)12-21(18)27)30-25(20)19(24(16)29)9-6-15(3)4/h5-6,8,10-12,23,26-27,29H,7,9,13H2,1-4H3	null	CC(=CCC1=CC2=C(C(=C1O)CC=C(C)C)OC(CC2=O)C3=C(C=C(C=C3)O)O)C	5.69999981	133082530;129686087	COCONUT:(CNP0318833);Natural Products:(UNPD126805);database;PubChem:(133082530 129686087);SuperNatural:(SN00159216 SN00245721)	68722655234
14	1	N/A	-101.16937321616597	C25H28O5	[M + H]+	IMVVTJRFNWPNCQ	InChI=1S/C25H28O5/c1-14(2)5-6-17(15(3)4)11-19-20(27)12-21(28)24-22(29)13-23(30-25(19)24)16-7-9-18(26)10-8-16/h5,7-10,12,17,23,26-28H,3,6,11,13H2,1-2,4H3	Leachianone E	CC(=CCC(CC1=C2C(=C(C=C1O)O)C(=O)CC(O2)C3=CC=C(C=C3)O)C(=C)C)C	6.0999999	42607931	COCONUT:(CNP0265695);KNApSAcK:(8522);Natural Products:(UNPD149149);database;PubChem:(42607931);SuperNatural:(SN00277723)	68722655250
15	1	N/A	-106.96249210248843	C25H28O5	[M + H]+	GVXVZXDPRNGAOE	InChI=1S/C25H28O5/c1-16(2)5-4-6-17(3)7-13-20-22(28)15-23(29)24(25(20)30)21(27)14-10-18-8-11-19(26)12-9-18/h5,7-12,14-15,26,28-30H,4,6,13H2,1-3H3	3''-geranylchalconaringenin	CC(=CCCC(=CCC1=C(C(=C(C=C1O)O)C(=O)C=CC2=CC=C(C=C2)O)O)C)C	6.5999999	10070028;25200904;25244218;87071261	COCONUT:(CNP0113942);HMDB:(31236);KNApSAcK:(14471);Natural Products:(UNPD65952);database;PubChem:(10070028 25200904 25244218 87071261);SuperNatural:(SN00309207);PubChem class - bio and metabolites;PubMed;Biocyc:(CPD-7123)	68739434586
16	1	N/A	-111.12951330792919	C25H28O5	[M + H]+	ITVZAHAQSAAKJV	InChI=1S/C25H28O5/c1-14(2)5-7-17-13-20-22(28)23(29)24(16-8-10-18(26)11-9-16)30-25(20)19(21(17)27)12-6-15(3)4/h5-6,8-11,13,23-24,26-27,29H,7,12H2,1-4H3	Lespeflorin B2	CC(=CCC1=CC2=C(C(=C1O)CC=C(C)C)OC(C(C2=O)O)C3=CC=C(C=C3)O)C	5.5	23958195	COCONUT:(CNP0204704);Natural Products:(UNPD191824);database;PubChem:(23958195);SuperNatural:(SN00029149);CHEBI:(66561);ZINC bio:(ZINC31161049);PubMed	68722663522
17	1	N/A	-113.67040880561336	C25H28O5	[M + H]+	XQNULGVMJUJZML	InChI=1S/C25H28O5/c1-14(2)5-7-17-21(26)11-9-16(23(17)28)20-13-30-25-18(8-6-15(3)4)22(27)12-10-19(25)24(20)29/h5-6,9-12,20,26-28H,7-8,13H2,1-4H3	null	CC(=CCC1=C(C=CC(=C1O)C2COC3=C(C2=O)C=CC(=C3CC=C(C)C)O)O)C	5.9000001	10982434;101263233;101263234	COCONUT:(CNP0106026);KNApSAcK:(18922);Natural Products:(UNPD43404);database;PubChem:(10982434 101263233 101263234);SuperNatural:(SN00276444);PubMed	68722655314
18	1	N/A	-115.86901241159845	C25H28O5	[M + H]+	YFTKBDQVWMZIOT	InChI=1S/C25H28O5/c1-15(2)5-4-6-16(3)7-8-18-11-17(9-10-21(18)27)20-14-30-23-13-19(26)12-22(28)24(23)25(20)29/h5,7,9-13,20,26-28H,4,6,8,14H2,1-3H3	null	CC(=CCCC(=CCC1=C(C=CC(=C1)C2COC3=CC(=CC(=C3C2=O)O)O)O)C)C	6.30000019	15227647	COCONUT:(CNP0319660);KNApSAcK:(19521);Natural Products:(UNPD80263);database;PubChem:(15227647)	68721606674
19	1	N/A	-116.30373412443006	C25H28O5	[M + H]+	OZGKAPGLVKJUDB	InChI=1S/C25H28O5/c1-15(2)11-18(26)12-16(3)9-10-19-20(27)13-21(28)24-22(29)14-23(30-25(19)24)17-7-5-4-6-8-17/h4-9,11,13,18,23,26-28H,10,12,14H2,1-3H3	null	CC(=CC(CC(=CCC1=C(C=C(C2=C1OC(CC2=O)C3=CC=CC=C3)O)O)C)O)C	4.87858772	""	COCONUT:(CNP0234009);Natural Products:(UNPD120609);database;SuperNatural:(SN00320396)	68722655232
20	1	N/A	-117.69080607427307	C25H28O5	[M + H]+	LAQLCZKPJGMFRM	InChI=1S/C25H28O5/c1-14(2)5-7-16-13-17(8-11-20(16)26)24-23(29)22(28)19-10-12-21(27)18(25(19)30-24)9-6-15(3)4/h5-6,8,10-13,23-24,26-27,29H,7,9H2,1-4H3	3-Hydroxyglabrol	CC(=CCC1=C(C=CC(=C1)C2C(C(=O)C3=C(O2)C(=C(C=C3)O)CC=C(C)C)O)O)C	5.5	480854;5318216;78190875;137631533	COCONUT:(CNP0138769);HMDB:(29532);KNApSAcK:(8611);Natural Products:(UNPD193467 UNPD49301);database;PubChem:(480854 5318216 78190875 137631533);SuperNatural:(SN00157622 SN00328283 SN00158491);additional;PubChem class - bio and metabolites;PubMed	68739956826
21	1	N/A	-120.14994429283165	C25H28O5	[M + H]+	JBALWYDBIPVNKZ	InChI=1S/C25H28O5/c1-14(2)5-7-16-11-19-23(12-22(16)27)30-13-20(25(19)29)17-9-10-21(26)18(24(17)28)8-6-15(3)4/h5-6,9-12,20,26-28H,7-8,13H2,1-4H3	2''-Hydroxy-5-prenylneobaraisoflavanone	CC(=CCC1=CC2=C(C=C1O)OCC(C2=O)C3=C(C(=C(C=C3)O)CC=C(C)C)O)C	5.9000001	10787612	PubChem:(10787612);KNApSAcK:(18903);database	68719476754
22	1	N/A	-122.30912682136962	C25H28O5	[M + H]+	BAIKLEGWKHNKLT	InChI=1S/C25H28O5/c1-14(2)5-7-16-9-18(23(28)11-21(16)26)20-13-30-24-12-22(27)17(8-6-15(3)4)10-19(24)25(20)29/h5-6,9-12,20,26-28H,7-8,13H2,1-4H3	null	CC(=CCC1=CC(=C(C=C1O)O)C2COC3=C(C2=O)C=C(C(=C3)O)CC=C(C)C)C	5.9000001	101678896	COCONUT:(CNP0166009);KNApSAcK:(19535);Natural Products:(UNPD167340);database;PubChem:(101678896);SuperNatural:(SN00281995)	68722655250
23	1	N/A	-123.65592973176368	C25H28O5	[M + H]+	JKLKEFNYCCESHZ	InChI=1S/C25H28O5/c1-15(2)6-4-5-7-16(3)10-18-11-17(8-9-20(18)27)23-14-22(29)25-21(28)12-19(26)13-24(25)30-23/h6-9,11-13,23,26-28H,4-5,10,14H2,1-3H3	null	CC(=CCCC=C(C)CC1=C(C=CC(=C1)C2CC(=O)C3=C(C=C(C=C3O2)O)O)O)C	5.39391565	""	COCONUT:(CNP0183276);Natural Products:(UNPD223856);database	68721606656
24	1	N/A	-124.96620317866594	C25H28O5	[M + H]+	DOJVDXBXUHQIRO	InChI=1S/C25H28O5/c1-15(2)5-12-19-23(28)20(13-6-16(3)4)25(30)22(24(19)29)21(27)14-9-17-7-10-18(26)11-8-17/h5-11,14,26,28-30H,12-13H2,1-4H3	3'',5''-diprenylchalconaringenin	CC(=CCC1=C(C(=C(C(=C1O)C(=O)C=CC2=CC=C(C=C2)O)O)CC=C(C)C)O)C	6.69999981	25244079;25244080	COCONUT:(CNP0003524);HMDB:(31235);database;PubChem:(25244079 25244080);PubChem class - bio and metabolites;Biocyc:(CPD-7124);KEGG Mine	77328287754
25	1	N/A	-126.72527807957428	C25H28O5	[M + H]+	YELBDRXMPXVGQT	InChI=1S/C25H28O5/c1-14(2)5-7-16-11-18(9-10-20(16)26)25-24(29)23(28)19-12-17(8-6-15(3)4)21(27)13-22(19)30-25/h5-6,9-13,24-27,29H,7-8H2,1-4H3	Lespeflorin B1	CC(=CCC1=CC2=C(C=C1O)OC(C(C2=O)O)C3=CC(=C(C=C3)O)CC=C(C)C)C	5.5	25243246	COCONUT:(CNP0248029);Natural Products:(UNPD117289);database;PubChem:(25243246);SuperNatural:(SN00249342);PubMed	68722655298
26	1	N/A	-128.13246288460027	C25H28O5	[M + H]+	VDOHBGQSFOWYTB	InChI=1S/C25H28O5/c1-15(2)5-7-17-11-18(9-10-21(17)26)22(27)13-24(29)20-12-19(8-6-16(3)4)23(28)14-25(20)30/h5-6,9-12,14,26,28,30H,7-8,13H2,1-4H3	null	CC(=CCC1=CC(=C(C=C1O)O)C(=O)CC(=O)C2=CC(=C(C=C2)O)CC=C(C)C)C	6.5	15742118	COCONUT:(CNP0143251);Natural Products:(UNPD152039);database;PubChem:(15742118);SuperNatural:(SN00368856);PubMed	68722655298
27	1	N/A	-130.7756838114167	C25H28O5	[M + H]+	UUJGHXKKHDPLPR	InChI=1S/C25H28O5/c1-14(2)5-7-17-18(26)12-19(27)23-20(28)13-22(29-24(17)23)15-6-8-21-16(11-15)9-10-25(3,4)30-21/h5-6,8,11-12,22,26-27H,7,9-10,13H2,1-4H3	Euchrenone a16	CC(=CCC1=C2C(=C(C=C1O)O)C(=O)CC(O2)C3=CC4=C(C=C3)OC(CC4)(C)C)C	5.69999981	636551;22297222	COCONUT:(CNP0256122);KNApSAcK:(14238);Natural Products:(UNPD134584);database;PubChem:(636551 22297222)	68721606674
28	1	N/A	-131.64728426085276	C25H28O5	[M + H]+	XTXBYTLPTUGDBR	InChI=1S/C25H28O5/c1-6-25(4,5)15-8-10-18(26)17(11-15)22-13-21(29)23-20(28)12-19(27)16(24(23)30-22)9-7-14(2)3/h6-8,10-12,22,26-28H,1,9,13H2,2-5H3	(2S)-5,7-dihydroxy-2-[2-hydroxy-5-(2-methylbut-3-en-2-yl)phenyl]-8-(3-methylbut-2-en-1-yl)-2,3-dihydro-4H-chromen-4-one	CC(=CCC1=C2C(=C(C=C1O)O)C(=O)CC(O2)C3=C(C=CC(=C3)C(C)(C)C=C)O)C	6.30000019	51040684	COCONUT:(CNP0147637);Natural Products:(UNPD183956);database;PubChem:(51040684);SuperNatural:(SN00373747);CHEBI:(68373);PubMed	68722655330
29	1	N/A	-139.2639238257189	C25H28O5	[M + H]+	BYNSAEDEZFVSHZ	InChI=1S/C25H28O5/c1-15(2)6-4-5-7-16(3)10-18-11-17(8-9-20(18)27)23-14-22(29)25-21(28)12-19(26)13-24(25)30-23/h6,8-13,23,26-28H,4-5,7,14H2,1-3H3	Macarangaflavanone A	CC(=CCCCC(=CC1=C(C=CC(=C1)C2CC(=O)C3=C(C=C(C=C3O2)O)O)O)C)C	6.4000001	42607932	PubChem:(42607932);KNApSAcK:(14186);database	68719476754
30	1	N/A	-141.17671580212277	C25H28O5	[M + H]+	OGBMVWVBHWHRGD	InChI=1S/C25H28O5/c1-14(2)9-10-16(15(3)4)11-18-20(27)12-21(28)24-22(29)13-23(30-25(18)24)17-7-5-6-8-19(17)26/h5-9,12,16,23,26-28H,3,10-11,13H2,1-2,4H3	Kushenol A	CC(=CCC(CC1=C2C(=C(C=C1O)O)C(=O)CC(O2)C3=CC=CC=C3O)C(=C)C)C	6.0999999	5318890;21721828;44563121;133612505	COCONUT:(CNP0228383);KNApSAcK:(8270);Natural Products:(UNPD83571 UNPD112753 UNPD46994);database;PubChem:(5318890 21721828 44563121 133612505);SuperNatural:(SN00351449 SN00160374 SN00160373);MeSH:(5318890 44563121 133612505);PubMed	68722655318
31	1	N/A	-141.33783654793197	C25H28O5	[M + H]+	QUBRRXBPXPHDJO	InChI=1S/C25H28O5/c1-14(2)5-7-16-11-20-24(29)21(18-10-8-17(26)12-22(18)27)13-30-25(20)19(23(16)28)9-6-15(3)4/h5-6,8,10-12,21,26-28H,7,9,13H2,1-4H3	null	CC(=CCC1=CC2=C(C(=C1O)CC=C(C)C)OCC(C2=O)C3=C(C=C(C=C3)O)O)C	5.9000001	10001497;26238930;26238931	COCONUT:(CNP0105792);KNApSAcK:(18981);Natural Products:(UNPD43877);database;PubChem:(10001497 26238930 26238931);SuperNatural:(SN00021052 SN00021053);ZINC bio:(ZINC14780900 ZINC14780903);additional;Training Set	68723204114
32	1	N/A	-143.15750550968792	C25H28O5	[M + H]+	TYWUDTBLZIUYSV	InChI=1S/C25H28O5/c1-15(2)5-8-18-13-17(14-23(28)24(18)29)7-11-21(26)20-10-12-22(27)19(25(20)30)9-6-16(3)4/h5-7,10-14,27-30H,8-9H2,1-4H3	(E)-1-[2,4-dihydroxy-3-(3-methylbut-2-enyl)phenyl]-3-[3,4-dihydroxy-5-(3-methylbut-2-enyl)phenyl]prop-2-en-1-one	CC(=CCC1=C(C(=CC(=C1)C=CC(=O)C2=C(C(=C(C=C2)O)CC=C(C)C)O)O)O)C	6.69999981	16734507	COCONUT:(CNP0139796);Natural Products:(UNPD36905);database;PubChem:(16734507);SuperNatural:(SN00278450)	68722655234
33	1	N/A	-144.70002138946944	C25H28O5	[M + H]+	NPTHXJUVZWZDJB	InChI=1S/C25H28O5/c1-14(2)5-6-17(15(3)4)11-19-20(27)12-21(28)24-22(29)13-23(30-25(19)24)16-7-9-18(26)10-8-16/h7-10,12,17,23,26-28H,1,3,5-6,11,13H2,2,4H3	remangiflavanone A	CC(=C)CCC(CC1=C2C(=C(C=C1O)O)C(=O)CC(O2)C3=CC=C(C=C3)O)C(=C)C	6.4000001	10763962;10001496	COCONUT:(CNP0377803);KNApSAcK:(14190);Natural Products:(UNPD159828);database;PubChem:(10763962 10001496);SuperNatural:(SN00303123);CHEBI:(66297);MeSH:(10763962);PubMed	68722655350
34	1	N/A	-148.57904899751398	C25H28O5	[M + H]+	HGFVLVLDRQUNFD	InChI=1S/C25H28O5/c1-15(2)5-4-6-16(3)7-8-17-11-20(23(28)13-22(17)27)21-14-30-24-12-18(26)9-10-19(24)25(21)29/h5,7,9-13,21,26-28H,4,6,8,14H2,1-3H3	null	CC(=CCCC(=CCC1=CC(=C(C=C1O)O)C2COC3=C(C2=O)C=CC(=C3)O)C)C	5.80000019	101678895	COCONUT:(CNP0142504);KNApSAcK:(19534);Natural Products:(UNPD189106);database;PubChem:(101678895);SuperNatural:(SN00373188)	68722655250
35	1	N/A	-150.64862642716784	C25H28O5	[M + H]+	GVSKSNRAUGVYDK	InChI=1S/C25H28O5/c1-15(2)5-4-6-16(3)7-12-19-20(27)13-23-24(25(19)29)21(28)14-22(30-23)17-8-10-18(26)11-9-17/h5,7-13,16,22,26-27,29H,4,6,14H2,1-3H3	null	CC(CCC=C(C)C)C=CC1=C(C=C2C(=C1O)C(=O)CC(O2)C3=CC=C(C=C3)O)O	5.27521515	""	COCONUT:(CNP0150993);Natural Products:(UNPD180677);database;SuperNatural:(SN00380364)	68722655232
36	1	N/A	-157.76068861234086	C25H28O5	[M + H]+	RCYMAXCAVMNZBM	InChI=1S/C25H28O5/c1-15(2)5-4-6-16(3)7-9-19-18(11-12-21(27)25(19)29)24-14-22(28)20-10-8-17(26)13-23(20)30-24/h5,7-8,10-13,24,26-27,29H,4,6,9,14H2,1-3H3	null	CC(=CCCC(=CCC1=C(C=CC(=C1O)O)C2CC(=O)C3=C(O2)C=C(C=C3)O)C)C	5.5999999	131752791	COCONUT:(CNP0263064);HMDB:(40317);Natural Products:(UNPD4855 UNPD13854);database;PubChem:(131752791);SuperNatural:(SN00289069 SN00374709);PubChem class - bio and metabolites	68739432458
37	1	N/A	-157.89184296120973	C25H28O5	[M + H]+	MHPCZKGFVBTHLK	InChI=1S/C25H28O5/c1-14(2)5-6-16-9-17(10-18(25(16)29)11-21(27)15(3)4)23-13-22(28)20-8-7-19(26)12-24(20)30-23/h5,7-10,12,21,23,26-27,29H,3,6,11,13H2,1-2,4H3	null	CC(=CCC1=C(C(=CC(=C1)C2CC(=O)C3=C(O2)C=C(C=C3)O)CC(C(=C)C)O)O)C	5.0	24862058	COCONUT:(CNP0169187);Natural Products:(UNPD1347);database;PubChem:(24862058);SuperNatural:(SN00299146)	68722655234
38	1	N/A	-158.8458402438268	C25H28O5	[M + H]+	FFPFIAFZJXSGDK	InChI=1S/C25H28O5/c1-15(2)5-7-17-11-18(9-10-21(17)26)22(27)13-24(29)20-12-19(8-6-16(3)4)23(28)14-25(20)30/h5-6,9-14,26-28,30H,7-8H2,1-4H3	Glyinflanin A	CC(=CCC1=CC(=C(C=C1O)O)C(=O)C=C(C2=CC(=C(C=C2)O)CC=C(C)C)O)C	6.5	42607642	COCONUT:(CNP0359341);KNApSAcK:(7007);database;PubChem:(42607642)	68721573906
39	1	N/A	-166.216489391473	C25H28O5	[M + H]+	QSAGUVMYNHRPAW	InChI=1S/C25H28O5/c1-24(2)9-7-15-11-14(5-6-18(15)29-24)19-12-17(26)22-21(28-19)13-20-16(23(22)27)8-10-25(3,4)30-20/h5-6,11,13,19,27H,7-10,12H2,1-4H3	Paratocarpin J	CC1(CCC2=C(O1)C=CC(=C2)C3CC(=O)C4=C(O3)C=C5C(=C4O)CCC(O5)(C)C)C	5.0999999	15200532	COCONUT:(CNP0279437);KNApSAcK:(14237);Natural Products:(UNPD26441);database;PubChem:(15200532);SuperNatural:(SN00280617)	68722655250
40	1	N/A	-172.1102156616654	C25H28O5	[M + H]+	WWJVSOYKRSDSDN	InChI=1S/C25H28O5/c1-16(2)5-4-6-17(3)7-10-19-22(27)14-11-20(25(19)30)21(26)12-8-18-9-13-23(28)24(29)15-18/h5,7-9,11-15,27-30H,4,6,10H2,1-3H3	3''-Geranyl-3,4,2'',4''-tetrahydroxychalcone	CC(=CCCC(=CCC1=C(C=CC(=C1O)C(=O)C=CC2=CC(=C(C=C2)O)O)O)C)C	6.5999999	11742190;54453233	COCONUT:(CNP0225807);HMDB:(35255);KNApSAcK:(14484);Natural Products:(UNPD112349);database;PubChem:(11742190 54453233);SuperNatural:(SN00236708);PubChem class - bio and metabolites;MeSH:(11742190);PubMed	68739432542
41	1	N/A	-175.27603523973153	C25H28O5	[M + H]+	ARIUOJMONLRTJR	InChI=1S/C25H28O5/c1-16(2)5-4-6-17(3)7-8-18-13-19(24(29)15-23(18)28)9-12-22(27)21-11-10-20(26)14-25(21)30/h5,7,9-15,26,28-30H,4,6,8H2,1-3H3	Kuwanol D	CC(=CCCC(=CCC1=CC(=C(C=C1O)O)C=CC(=O)C2=C(C=C(C=C2)O)O)C)C	6.5999999	14539881;66751699;72732611	COCONUT:(CNP0283352);HMDB:(34017);KNApSAcK:(7137);Natural Products:(UNPD33092);database;PubChem:(14539881 66751699 72732611);SuperNatural:(SN00261845);PubChem class - bio and metabolites	68739432474
