structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
11	1	N/A	-165.08902910954822	C23H26O11	[M + H]+	HULDVRYZOFHPLX	InChI=1S/C23H26O11/c1-30-16-9-12(3-6-14(16)25)4-8-19(27)34-22-18(11-24)33-23(21(29)20(22)28)32-13-5-7-15(26)17(10-13)31-2/h3-10,18,20-26,28-29H,11H2,1-2H3	null	COC1=C(C=CC(=C1)C=CC(=O)OC2C(OC(C(C2O)O)OC3=CC(=C(C=C3)O)OC)CO)O	1.10000002	10528648;139291883	COCONUT:(CNP0156746);Natural Products:(UNPD175390);database;PubChem:(10528648 139291883);SuperNatural:(SN00383827)	68722655234
12	1	N/A	-214.5047859314919	C23H26O11	[M + H]+	NKYUUWHIEOUGKB	InChI=1S/C23H26O11/c1-30-11-6-16-19(13(26)8-15(32-16)10-3-4-14(31-2)12(25)5-10)17(7-11)33-23-22(29)21(28)20(27)18(9-24)34-23/h3-7,15,18,20-25,27-29H,8-9H2,1-2H3	Persiconin	COC1=C(C=C(C=C1)C2CC(=O)C3=C(O2)C=C(C=C3OC4C(C(C(C(O4)CO)O)O)O)OC)O	0.300000012	42608082;91884749	COCONUT:(CNP0209508);HMDB:(37482);KNApSAcK:(8301);Natural Products:(UNPD188859 UNPD39905);database;PubChem:(42608082 91884749);SuperNatural:(SN00234161 SN00228824);PubChem class - bio and metabolites;MeSH:(42608082 91884749);PubMed	68739432542
13	1	N/A	-216.9322275945474	C23H26O11	[M + H]+	LIYUMMBCLLSJKG	InChI=1S/C23H26O11/c1-31-16-9-11(4-7-14(16)26)3-6-13(25)12-5-8-15(22(32-2)18(12)27)33-23-21(30)20(29)19(28)17(10-24)34-23/h3-9,17,19-21,23-24,26-30H,10H2,1-2H3	2'',4'',4-Trihydroxy-3'',3-dimethoxychalcone 4''-O-glucoside	COC1=C(C=CC(=C1)C=CC(=O)C2=C(C(=C(C=C2)OC3C(C(C(C(O3)CO)O)O)O)OC)O)O	1.29999995	42607580;102121821	COCONUT:(CNP0329944);KNApSAcK:(14514);Natural Products:(UNPD94211);database;PubChem:(42607580 102121821);SuperNatural:(SN00338765)	68722655250
14	1	N/A	-220.0098288396007	C23H26O11	[M + H]+	FYXHSRBJYWBBHF	InChI=1S/C23H26O11/c1-31-14-7-4-11(9-16(14)32-2)3-6-13(25)12-5-8-15(19(27)18(12)26)33-23-22(30)21(29)20(28)17(10-24)34-23/h3-9,17,20-24,26-30H,10H2,1-2H3	Okanin 3,4-dimethyl ehter 4''-glucoside	COC1=C(C=C(C=C1)C=CC(=O)C2=C(C(=C(C=C2)OC3C(C(C(C(O3)CO)O)O)O)O)O)OC	1.29999995	42607573	COCONUT:(CNP0181544);KNApSAcK:(7910);Natural Products:(UNPD60082 UNPD11923);database;PubChem:(42607573);SuperNatural:(SN00389760 SN00255535)	68722655250
15	1	N/A	-223.49712417071626	C23H26O11	[M + H]+	PKYDZNNHKUQLGS	InChI=1S/C23H26O11/c1-30-14-4-3-10(5-12(14)25)15-8-13(26)19-16(31-2)6-11(7-17(19)33-15)32-23-22(29)21(28)20(27)18(9-24)34-23/h3-7,15,18,20-25,27-29H,8-9H2,1-2H3	Eriodictyol 5,4''-dimethyl ether 7-O-glucoside	COC1=C(C=C(C=C1)C2CC(=O)C3=C(O2)C=C(C=C3OC)OC4C(C(C(C(O4)CO)O)O)O)O	0.300000012	42608068	COCONUT:(CNP0141201);KNApSAcK:(8305);Natural Products:(UNPD145638);database;PubChem:(42608068);SuperNatural:(SN00363928);KEGG Mine	77312589842
16	1	N/A	-224.64819066212377	C23H26O11	[M + H]+	RHYCZXGHQWDVCP	InChI=1S/C23H26O11/c1-30-11-6-12(25)19-13(26)8-15(32-17(19)7-11)10-3-4-14(16(5-10)31-2)33-23-22(29)21(28)20(27)18(9-24)34-23/h3-7,15,18,20-25,27-29H,8-9H2,1-2H3	null	COC1=CC(=C2C(=O)CC(OC2=C1)C3=CC(=C(C=C3)OC4C(C(C(C(O4)CO)O)O)O)OC)O	0.475964248	""	COCONUT:(CNP0108075);Natural Products:(UNPD210082);database	68721606656
17	1	N/A	-226.1668712831901	C23H26O11	[M + H]+	VHGJMSVFUPCQGC	InChI=1S/C23H26O11/c1-30-11-6-12(25)19-13(26)8-15(32-17(19)7-11)10-3-4-14(31-2)16(5-10)33-23-22(29)21(28)20(27)18(9-24)34-23/h3-7,15,18,20-25,27-29H,8-9H2,1-2H3	Persicogenin 3''-glucoside	COC1=C(C=C(C=C1)C2CC(=O)C3=C(C=C(C=C3O2)OC)O)OC4C(C(C(C(O4)CO)O)O)O	0.899999976	42608083;74819423;101919793	COCONUT:(CNP0153980);HMDB:(41398);KNApSAcK:(14347);Natural Products:(UNPD177893);database;PubChem:(42608083 74819423 101919793);SuperNatural:(SN00377169);PubChem class - bio and metabolites	68739432474
18	1	N/A	-235.38427966733437	C23H26O11	[M + H]+	XHERTXVEURNJLU	InChI=1S/C23H26O11/c1-2-32-22-23(31,13-5-7-15(25)17(27)10-13)21(30)20(29)18(34-22)11-33-19(28)8-4-12-3-6-14(24)16(26)9-12/h3-10,18,20-22,24-27,29-31H,2,11H2,1H3	null	CCO[C@@H]1O[C@H](COC(=O)/C=C/c2ccc(O)c(O)c2)[C@@H](O)[C@H](O)[C@]1(O)c1ccc(O)c(O)c1	0.5884269290832516	""	""	0
19	1	N/A	-238.25477158620714	C23H26O11	[M + H]+	BJONPLWCFOWHSD	InChI=1S/C23H26O11/c1-11(24)12-5-7-15(17(8-12)31-3)33-23-21(28)20(27)19(26)18(34-23)10-32-22(29)13-4-6-14(25)16(9-13)30-2/h4-9,18-21,23,25-28H,10H2,1-3H3	null	CC(=O)C1=CC(=C(C=C1)OC2C(C(C(C(O2)COC(=O)C3=CC(=C(C=C3)O)OC)O)O)O)OC	0.699999988	11190774	COCONUT:(CNP0290510);KNApSAcK:(42274);Natural Products:(UNPD159839);database;PubChem:(11190774);SuperNatural:(SN00292297);MeSH:(11190774);PubMed	68722655318
20	1	N/A	-251.44316800670882	C23H26O11	[M + H]+	DYRNKQIDEAXXHP	InChI=1S/C23H26O11/c1-9-14(33-23-21(30)20(29)19(28)17(8-24)34-23)7-16-18(22(9)31-2)13(27)6-15(32-16)10-3-4-11(25)12(26)5-10/h3-5,7,15,17,19-21,23-26,28-30H,6,8H2,1-2H3	7,3'',4''-Trihydroxy-5-methoxy-6-C-methylflavanone 7-O-glucoside	CC1=C(C=C2C(=C1OC)C(=O)CC(O2)C3=CC(=C(C=C3)O)O)OC4C(C(C(C(O4)CO)O)O)O	0.400000006	158851;42608064	COCONUT:(CNP0350287);KNApSAcK:(8313);database;PubChem:(158851 42608064)	68721573906
21	1	N/A	-252.21614484974427	C23H26O11	[M + H]+	JPYIPXMUZNPMBC	InChI=1S/C23H26O11/c1-30-13-4-3-10(5-15(13)31-2)14-8-12(26)19-16(32-14)6-11(25)7-17(19)33-23-22(29)21(28)20(27)18(9-24)34-23/h3-7,14,18,20-25,27-29H,8-9H2,1-2H3	Eriodictyol 3'',4''-dimethyl ether 5-O-glucoside	COC1=C(C=C(C=C1)C2CC(=O)C3=C(O2)C=C(C=C3OC4C(C(C(C(O4)CO)O)O)O)O)OC	0.300000012	42607987	COCONUT:(CNP0326815);KNApSAcK:(8302);Natural Products:(UNPD89990);database;PubChem:(42607987);SuperNatural:(SN00331106)	68722655250
22	1	N/A	-252.8117574556681	C23H26O11	[M + H]+	WKDMJJFSCAZJHE	InChI=1S/C23H26O11/c1-11(24)32-10-18-20(29)21(30)22(31)23(34-18)33-17-9-14(26)8-16(28)19(17)15(27)7-4-12-2-5-13(25)6-3-12/h2-3,5-6,8-9,18,20-23,25-26,28-31H,4,7,10H2,1H3	Phloretin 2''-O-(6''''-O-acetylglucoside)	CC(=O)OCC1C(C(C(C(O1)OC2=CC(=CC(=C2C(=O)CCC3=CC=C(C=C3)O)O)O)O)O)O	0.800000012	38357854;42607694;133556417	COCONUT:(CNP0106903);KNApSAcK:(14628);Natural Products:(UNPD44314);database;PubChem:(38357854 42607694 133556417);SuperNatural:(SN00029578);ZINC bio:(ZINC31164431);additional;Training Set	68723204114
23	1	N/A	-255.95648870766775	C23H26O11	[M + H]+	MXIGGCCKAQLWPD	InChI=1S/C23H26O11/c1-3-4-11-5-6-15(16(7-11)31-2)33-23-21(29)20(28)19(27)17(34-23)10-32-22(30)12-8-13(24)18(26)14(25)9-12/h3,5-9,17,19-21,23-29H,1,4,10H2,2H3	null	COC1=C(C=CC(=C1)CC=C)OC2C(C(C(C(O2)COC(=O)C3=CC(=C(C(=C3)O)O)O)O)O)O	1.39999998	44583693;75051748	COCONUT:(CNP0237191);HMDB:(40721);Natural Products:(UNPD176400);database;PubChem:(44583693 75051748);SuperNatural:(SN00318969);PubChem class - bio and metabolites;PubMed	68739432522
24	1	N/A	-258.3240462946804	C23H26O11	[M + H]+	NAGOYUWGLIDMHP	InChI=1S/C23H26O11/c1-13(24)30-20-18(12-29-19(28)11-10-17-8-6-5-7-9-17)34-23(33-16(4)27)22(32-15(3)26)21(20)31-14(2)25/h5-11,18,20-23H,12H2,1-4H3	null	CC(=O)OC1C(OC(C(C1OC(=O)C)OC(=O)C)OC(=O)C)COC(=O)C=CC2=CC=CC=C2	1.39640498	""	COCONUT:(CNP0271201);Natural Products:(UNPD226295 UNPD150900);database	68721606656
25	1	N/A	-262.1254024428909	C23H26O11	[M + H]+	SOOKFNSEQRGYPG	InChI=1S/C23H26O11/c1-30-10-3-4-12(15(6-10)31-2)13-9-32-16-7-11(5-14(25)18(16)19(13)26)33-23-22(29)21(28)20(27)17(8-24)34-23/h3-7,13,17,20-25,27-29H,8-9H2,1-2H3	homoferreirin-7-O-glucoside	COC1=CC(=C(C=C1)C2COC3=CC(=CC(=C3C2=O)O)OC4C(C(C(C(O4)CO)O)O)O)OC	1.10000002	25244804	COCONUT:(CNP0288098);Natural Products:(UNPD197753);database;PubChem:(25244804);Biocyc:(CPD-4570)	68721608706
26	1	N/A	-262.29908803536523	C23H26O11	[M + H]+	GNVCAVGOJWFZOD	InChI=1S/C23H26O11/c24-8-18-20(30)21(31)22(32)23(34-18)33-17-4-2-10(9-1-3-13(25)14(26)5-9)11-6-15(27)16(28)7-12(11)19(17)29/h1-3,5-7,17-32H,4,8H2	null	C1C=C(C2=CC(=C(C=C2C(C1OC3C(C(C(C(O3)CO)O)O)O)O)O)O)C4=CC(=C(C=C4)O)O	-0.600000024	57327973;102387135	COCONUT:(CNP0252246);Natural Products:(UNPD155322);database;PubChem:(57327973 102387135);SuperNatural:(SN00403324)	68722655234
27	1	N/A	-269.69639233897885	C23H26O11	[M + H]+	SIBLTYYZEFZDAC	InChI=1S/C23H26O11/c1-9-17(26)19(28)20(29)23(32-9)34-22-18(27)16-14(31-3)7-11(30-2)8-15(16)33-21(22)10-4-5-12(24)13(25)6-10/h4-9,17,19-26,28-29H,1-3H3	null	CC1C(C(C(C(O1)OC2C(OC3=CC(=CC(=C3C2=O)OC)OC)C4=CC(=C(C=C4)O)O)O)O)O	0.76085639	""	COCONUT:(CNP0271966);Natural Products:(UNPD157116);database	68721606656
28	1	N/A	-271.3848903456539	C23H26O11	[M + H]+	XBAOUURGPFGYBL	InChI=1S/C23H26O11/c24-9-18-19(30)20(31)22-23(33-18)32-17(21(34-22)11-2-4-14(27)16(29)8-11)6-5-12(25)10-1-3-13(26)15(28)7-10/h1-4,7-8,17-24,26-31H,5-6,9H2	Pilosidine	C1=CC(=C(C=C1C2C(OC3C(O2)C(C(C(O3)CO)O)O)CCC(=O)C4=CC(=C(C=C4)O)O)O)O	0.100000001	637865;3013844;10648328;10096608;22297863;57327974;73880721;100964856	COCONUT:(CNP0169900);KNApSAcK:(37645);Natural Products:(UNPD186341 UNPD45014 UNPD53336 UNPD179965);database;PubChem:(637865 3013844 10648328 10096608 22297863 57327974 73880721 100964856);SuperNatural:(SN00351815 SN00401818 SN00248267 SN00274829);MeSH:(3013844 57327974);PubMed	68722655318
29	1	N/A	-284.04984024072587	C23H26O11	[M + H]+	JWSNZXGGQXPALL	InChI=1S/C23H26O11/c1-30-11-5-3-10(4-6-11)22-20(28)18(26)16-13(32-22)7-12(31-2)8-14(16)33-23-21(29)19(27)17(25)15(9-24)34-23/h3-8,15,17,19-25,27-29H,9H2,1-2H3	null	COC1=CC=C(C=C1)C2C(C(=O)C3=C(C=C(C=C3O2)OC)OC4C(C(C(C(O4)CO)O)O)O)O	0.24221997	""	COCONUT:(CNP0378884);KNApSAcK:(8685);Natural Products:(UNPD56389);database	68721606672
30	1	N/A	-285.6722148702831	C23H26O11	[M + H]+	YNPRPYLCRQBHMQ	InChI=1S/C23H26O11/c1-10-14(24)7-12-13(20(28)29)8-32-22(16(10)12)34-23-19(27)18(26)17(25)15(33-23)9-31-21(30)11-5-3-2-4-6-11/h2-6,8,12,14-19,22-27H,1,7,9H2,(H,28,29)	(1S,4aS,6S,7aS)-1-[(2S,3R,4S,5S,6R)-6-(benzoyloxymethyl)-3,4,5-trihydroxyoxan-2-yl]oxy-6-hydroxy-7-methylidene-4a,5,6,7a-tetrahydro-1H-cyclopenta[c]pyran-4-carboxylic acid	C=C1C(CC2C1C(OC=C2C(=O)O)OC3C(C(C(C(O3)COC(=O)C4=CC=CC=C4)O)O)O)O	-0.800000012	21579245	COCONUT:(CNP0193216 CNP0291154);KNApSAcK:(35529);Natural Products:(UNPD133282);database;PubChem:(21579245);SuperNatural:(SN00228248)	68722655250
31	1	N/A	-289.2134688358952	C23H26O11	[M + H]+	FKOATBHWTWCSFJ	InChI=1S/C23H26O11/c24-8-15-17(25)18(26)19(27)23(33-15)34-22-16-12(6-7-13(16)14(10-32-22)20(28)29)9-31-21(30)11-4-2-1-3-5-11/h1-6,10,13,15-19,22-27H,7-9H2,(H,28,29)	(1S,4aS,7aS)-7-(benzoyloxymethyl)-1-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-1,4a,5,7a-tetrahydrocyclopenta[c]pyran-4-carboxylic acid	C1C=C(C2C1C(=COC2OC3C(C(C(C(O3)CO)O)O)O)C(=O)O)COC(=O)C4=CC=CC=C4	-0.400000006	16757445;101443742	COCONUT:(CNP0294499);Natural Products:(UNPD19158);database;PubChem:(16757445 101443742);SuperNatural:(SN00287663)	68722655234
32	1	N/A	-298.1769173607627	C23H26O11	[M + H]+	VOYSOOOEBGYFAP	InChI=1S/C23H26O11/c1-8-17(27)9(2)22-16(18(8)28)12(26)6-14(32-22)11-5-10(25)3-4-13(11)33-23-21(31)20(30)19(29)15(7-24)34-23/h3-5,14-15,19-21,23-25,27-31H,6-7H2,1-2H3	(2S)-6,8-dimethyl-5,7,2'',5''-tetrahydroxyflavanone-2''-O-beta-D-glucopyranoside	CC1=C(C(=C2C(=C1O)C(=O)CC(O2)C3=C(C=CC(=C3)O)OC4C(C(C(C(O4)CO)O)O)O)C)O	1.0	10073779	COCONUT:(CNP0108120);Natural Products:(UNPD38794 UNPD56650);database;PubChem:(10073779);SuperNatural:(SN00309647);CHEBI:(66419)	68722655266
33	1	N/A	-299.8551521409879	C23H26O11	[M + H]+	XIMHLIFRXMEWEW	InChI=1S/C23H26O11/c1-8-17(28)16-13(27)6-14(11-5-10(25)3-4-12(11)26)32-22(16)9(2)21(8)34-23-20(31)19(30)18(29)15(7-24)33-23/h3-5,14-15,18-20,23-26,28-31H,6-7H2,1-2H3	Myrciacitrin I	CC1=C(C2=C(C(=C1OC3C(C(C(C(O3)CO)O)O)O)C)OC(CC2=O)C4=C(C=CC(=C4)O)O)O	1.0	183137;53463195;71350768	COCONUT:(CNP0403170);KNApSAcK:(51681);Natural Products:(UNPD187933);database;PubChem:(183137 53463195 71350768);SuperNatural:(SN00371766);CHEBI:(66417)	68722655282
34	1	N/A	-302.5351827634204	C23H26O11	[M + H]+	BJYRNIFAMMOVGW	InChI=1S/C23H26O11/c1-11(24)2-3-12-4-6-14(7-5-12)33-23-21(30)20(29)19(28)17(34-23)10-32-22(31)13-8-15(25)18(27)16(26)9-13/h4-9,17,19-21,23,25-30H,2-3,10H2,1H3	Lindleyin	CC(=O)CCC1=CC=C(C=C1)OC2C(C(C(C(O2)COC(=O)C3=CC(=C(C(=C3)O)O)O)O)O)O	0.300000012	42994;14345581;124914981;124914982	COCONUT:(CNP0407556);HMDB:(30470);KNApSAcK:(37422);Natural Products:(UNPD144283);database;PubChem:(42994 14345581 124914981 124914982);SuperNatural:(SN00159944);PubChem class - bio and metabolites;MeSH:(42994 14345581);PubChem class - safety and toxic;PubMed	68806541406
35	1	N/A	-315.8871340297661	C23H26O11	[M + H]+	MHSKJIBCGCAGQG	InChI=1S/C23H26O11/c1-30-15-8-14-17(19(27)22(15)31-2)12(25)7-13(33-14)10-3-5-11(6-4-10)32-23-21(29)20(28)18(26)16(9-24)34-23/h3-6,8,13,16,18,20-21,23-24,26-29H,7,9H2,1-2H3	null	COC1=C(C(=C2C(=O)CC(OC2=C1)C3=CC=C(C=C3)OC4C(C(C(C(O4)CO)O)O)O)O)OC	0.899999976	10412772	COCONUT:(CNP0399309);Natural Products:(UNPD111451);database;PubChem:(10412772);SuperNatural:(SN00277355)	68722655234
36	1	N/A	-325.855445984336	C23H26O11	[M + H]+	MUYXNRKLXILZTM	InChI=1S/C23H26O11/c1-2-9-3-4-10(5-13(9)25)20-14(26)8-12-15(32-20)6-11(24)7-16(12)33-23-19(29)17(27)18(28)21(34-23)22(30)31/h3-7,14,17-21,23-29H,2,8H2,1H3,(H,30,31)	null	CCC1=C(C=C(C=C1)C2C(CC3=C(O2)C=C(C=C3OC4C(C(C(C(O4)C(=O)O)O)O)O)O)O)O	1.0	131750799	PubChem:(131750799);HMDB:(29181);database	68719476746
37	1	N/A	-325.9247305257009	C23H26O11	[M + H]+	LLCUFGHGNKZIQM	InChI=1S/C23H26O11/c1-2-13-14-6-7-30-21(29)15(14)9-32-22(13)34-23-19(27)18(26)17(25)16(33-23)10-31-20(28)11-4-3-5-12(24)8-11/h2-5,8-9,13-14,16-19,22-27H,1,6-7,10H2	1H,3H-Pyrano(3,4-c)pyran-1-one, 5-ethenyl-4,4a,5,6-tetrahydro-6-((6-O-(3-hydroxybenzoyl)-beta-D-glucopyranosyl)oxy)-, (4aS,5R,6S)-	C=CC1C2CCOC(=O)C2=COC1OC3C(C(C(C(O3)COC(=O)C4=CC(=CC=C4)O)O)O)O	0.400000006	157077	COCONUT:(CNP0404288);Natural Products:(UNPD135782);database;PubChem:(157077);SuperNatural:(SN00334306)	68722655234
38	1	N/A	-331.18139541459027	C23H26O11	[M + H]+	APVZOMYLHCMSDT	InChI=1S/C23H26O11/c1-11(24)2-3-12-4-6-13(7-5-12)33-23-21(30)20(29)19(28)16(34-23)10-32-22(31)14-8-9-15(25)18(27)17(14)26/h4-9,16,19-21,23,25-30H,2-3,10H2,1H3	null	CC(=O)CCC1=CC=C(C=C1)OC2C(C(C(C(O2)COC(=O)C3=C(C(=C(C=C3)O)O)O)O)O)O	0.740071356	""	COCONUT:(CNP0262908);Natural Products:(UNPD56025);database	68721606656
39	1	N/A	-343.10491301758293	C23H26O11	[M + H]+	JDJPVLKZPZDTNT	InChI=1S/C23H26O11/c24-9-17-18(29)19(30)20-22(32-17)31-16-5-6-23(34-21(16)33-20,10-1-3-12(25)14(27)7-10)11-2-4-13(26)15(28)8-11/h1-4,7-8,16-22,24-30H,5-6,9H2	null	C1CC(OC2C1OC3C(O2)C(C(C(O3)CO)O)O)(C4=CC(=C(C=C4)O)O)C5=CC(=C(C=C5)O)O	0.400000006	57327896	COCONUT:(CNP0130521);MeSH:(57327896);Natural Products:(UNPD206484);database;PubChem:(57327896);PubMed	68721606726
40	1	N/A	-352.9614955633031	C23H26O11	[M + H]+	VHXWCNIVKFIXLB	InChI=1S/C23H26O11/c1-30-22-17(25)16(24)18(26)23(34-22)33-21-15-12(7-8-13(15)14(10-32-21)19(27)28)9-31-20(29)11-5-3-2-4-6-11/h2-7,10,13,15-18,21-26H,8-9H2,1H3,(H,27,28)	null	COC1C(C(C(C(O1)OC2C3C(CC=C3COC(=O)C4=CC=CC=C4)C(=CO2)C(=O)O)O)O)O	0.610113502	""	COCONUT:(CNP0267373);Natural Products:(UNPD41559);database;SuperNatural:(SN00231567)	68722655232
