structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
11	1	N/A	-336.48481857051587	C19H22O9	[M + H]+	LCHSSOYHOCFOEO	InChI=1S/C19H22O9/c1-16(24,5-20)14-19-6(4-7(21)25-14)17(2)10-8(13(19)28-19)27-15(23)18(10,3)11(22)9-12(17)26-9/h4,8-14,20,22,24H,5H2,1-3H3	Podolactone B	CC12C3C(C4C5(O4)C(OC(=O)C=C5C3(C6C(C1O)O6)C)C(C)(CO)O)OC2=O	-2.0999999	442078;5088771;44179143;44179300;101289526;101306761;118701318	COCONUT:(CNP0133157);KNApSAcK:(264);Natural Products:(UNPD79837 UNPD124656 UNPD212279);database;PubChem:(442078 5088771 44179143 44179300 101289526 101306761 118701318);SuperNatural:(SN00213558 SN00292373 SN00157978 SN00399586);CHEBI:(8278);MeSH:(442078);KEGG:(C09172);PubMed	68722655606
12	1	N/A	-340.2013876027684	C19H22O9	[M + H]+	HBPDVCKKFVGJNM	InChI=1S/C19H22O9/c1-11(20)26-15(10-25-19(23)13-7-5-4-6-8-13)18(27-12(2)21)17-14(24-3)9-16(22)28-17/h4-8,14-15,17-18H,9-10H2,1-3H3	null	CO[C@@H]1CC(=O)O[C@@H]1[C@H](OC(C)=O)C(COC(=O)c1ccccc1)OC(C)=O	1.0680921457925379	""	""	0
13	1	N/A	-357.0204280485941	C19H22O9	[M + H]+	MQVYKIDHPDISFD	InChI=1S/C19H22O9/c1-25-13-6-10(4-5-12(13)21)17(22)16(9-20)28-18-14(26-2)7-11(19(23)24)8-15(18)27-3/h4-8,16-17,20-22H,9H2,1-3H3,(H,23,24)	4-[(1S,2S)-1,3-dihydroxy-1-(4-hydroxy-3-methoxyphenyl)propan-2-yl]oxy-3,5-dimethoxybenzoic acid	COC1=CC(=CC(=C1OC(CO)C(C2=CC(=C(C=C2)O)OC)O)OC)C(=O)O	1.20000005	53356208	COCONUT:(CNP0145574);Natural Products:(UNPD201444);database;PubChem:(53356208);PubMed;CHEBI:(67624)	68721606754
14	1	N/A	-384.19057131215834	C19H22O9	[M + H]+	CYYLBUZNXKPWKU	InChI=1S/C19H22O9/c1-24-12-6-9-13(21)10(7-28-16(9)15(23)18(12)26-3)8-5-11(20)17(25-2)19(27-4)14(8)22/h5-6,10,13,20-23H,7H2,1-4H3	null	COC1=C(C(=C2C(=C1)C(C(CO2)C3=CC(=C(C(=C3O)OC)OC)O)O)O)OC	1.39999998	127032134	COCONUT:(CNP0364541);Natural Products:(UNPD227597);database;PubChem:(127032134)	68721606658
15	1	N/A	-466.23218715508796	C19H22O9	[M + H]+	QEBIOZOGMSVUHV	InChI=1S/C19H22O9/c1-18(24,7-11-8-19(2,25)17(23)27-11)13(20)9-26-12-5-3-10-4-6-14(21)28-16(10)15(12)22/h3-6,11,13,20,22,24-25H,7-9H2,1-2H3	null	CC1(CC(OC1=O)CC(C)(C(COC2=C(C3=C(C=C2)C=CC(=O)O3)O)O)O)O	0.5	102193292	COCONUT:(CNP0177323);Natural Products:(UNPD219186);database;PubChem:(102193292)	68721606658
16	1	N/A	-495.0117019708571	C19H22O9	[M + H]+	FUDHTBJIPBKNHA	InChI=1S/C19H22O9/c1-8-12-10(21)5-6-11(22)27-9(2)14(23)16-15(28-16)13(12)18(3,26-4)17(24)19(8,25)7-20/h5-7,9,13-16,23,25H,1-4H3	null	CC1C(C2C(O2)C3C(=C(C(C(=O)C3(C)OC)(C=O)O)C)C(=O)C=CC(=O)O1)O	-1.5	132527839	PubChem:(132527839);COCONUT:(CNP0351779);database	68721573890
17	1	N/A	-535.9921480211405	C19H22O9	[M + H]+	OCLQJJUYAPIFQU	InChI=1S/C19H22O9/c1-7-4-10(20)28-13(7)16(3)5-9-17-6-26-19(25,15(16)17)11(21)8(2)18(17,24)12(22)14(23)27-9/h4,9,11-13,15,21-22,24-25H,2,5-6H2,1,3H3	null	CC1=CC(=O)OC1C2(CC3C45C2C(C(C(=C)C4(C(C(=O)O3)O)O)O)(OC5)O)C	-2.29999995	10023532;51136369;102160571;132519219	COCONUT:(CNP0179821);Natural Products:(UNPD105962);database;PubChem:(10023532 51136369 102160571 132519219);SuperNatural:(SN00380417)	68722655234
18	1	N/A	-575.3490170399191	C19H22O9	[M + H]+	NPXNCEUATMBJHB	InChI=1S/C19H22O9/c1-25-18(23)12-8-28-19(24)17-11(12)7-16(22)27-9-15(17)26-5-4-10-2-3-13(20)14(21)6-10/h2-3,6,8,11,15,17,19-21,24H,4-5,7,9H2,1H3	Jasmolactone A	COC(=O)C1=COC(C2C1CC(=O)OCC2OCCC3=CC(=C(C=C3)O)O)O	0.699999988	14488033	KNApSAcK:(10768);database;PubChem:(14488033);PubMed	68719476818
19	1	N/A	-578.234910995621	C19H22O9	[M + H]+	GAPVYFSEIQMVDA	InChI=1S/C19H22O9/c1-8-5-6-13(26-10(3)20)19(28-8)18(27-11(4)21)14-12(7-25-19)15(22)9(2)16(23)17(14)24/h8,13,18,22H,5-7H2,1-4H3	null	CC1CCC(C2(O1)C(C3=C(CO2)C(=C(C(=O)C3=O)C)O)OC(=O)C)OC(=O)C	-0.5	139584458	PubChem:(139584458);COCONUT:(CNP0074197 CNP0138706);database	68721573890
20	1	N/A	-617.1339686767637	C19H22O9	[M + H]+	KCCLUVPQCCNRQL	InChI=1S/C19H22O9/c1-26-18(24)14-10-28-19(25)12(4-6-20)13(14)9-17(23)27-7-5-11-2-3-15(21)16(22)8-11/h2-4,8,10,13,19-22,25H,5-7,9H2,1H3	null	COC(=O)C1=CO[C@@H](O)/C(=C/CO)[C@@H]1CC(=O)OCCc1ccc(O)c(O)c1	1.1107294019736431	""	""	0
21	1	N/A	-634.7629088982794	C19H22O9	[M + H]+	OCUMWWYTNPGJPT	InChI=1S/C19H22O9/c1-26-18(24)14-10-28-19(25)12(4-6-20)13(14)9-17(23)27-7-5-11-2-3-15(21)16(22)8-11/h2-3,6,8,10,12-13,19,21-22,25H,4-5,7,9H2,1H3	null	COC(=O)C1=CO[C@H](O)[C@@H](CC=O)[C@@H]1CC(=O)OCCc1ccc(O)c(O)c1	1.289170515137265	""	""	0
