structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
11	1	N/A	-120.05057117339581	C15H24N2O2	[M + H]+	LCORZQTZVFOPGT	InChI=1S/C15H24N2O2/c18-14-6-3-5-13-11-8-10(9-17(13)14)12-4-1-2-7-16(12)15(11)19/h10-13,15,19H,1-9H2	17-hydroxylupanine	C1CCN2C(C1)C3CC(C2O)C4CCCC(=O)N4C3	1.10000002	190210;56927844;56927954;71448976;76460749	database;PubChem:(190210 56927844 56927954 71448976 76460749);CHEBI:(64262 64287);KEGG:(C20233);Plantcyc:(CPD-13928);PubMed;Biocyc:(CPD-13928)	68719610210
12	1	N/A	-133.1217280912196	C15H24N2O2	[M + H]+	FROKOSJUHZENQC	InChI=1S/C15H24N2O2/c18-14-5-4-13-10-7-11(9-17(13)15(14)19)12-3-1-2-6-16(12)8-10/h10-14,18H,1-9H2	3-beta-Hydroxylupanine	C1CCN2CC3CC(C2C1)CN4C3CCC(C4=O)O	1.0	14589042;14589043;15939841;44559669	COCONUT:(CNP0227323);KNApSAcK:(7698);Natural Products:(UNPD20558 UNPD101214 UNPD140824);database;PubChem:(14589042 14589043 15939841 44559669);SuperNatural:(SN00265506 SN00317518 SN00401671);PubMed;KEGG Mine	77312589906
13	1	N/A	-147.27001397852248	C15H24N2O2	[M + H]+	UGCQEPKCDSOOAO	InChI=1S/C15H24N2O2/c18-11-4-6-16-9-10-7-12(14(16)8-11)15(19)17-5-2-1-3-13(10)17/h10-14,18H,1-9H2	Virgiline	C1CCN2C(C1)C3CC(C2=O)C4CC(CCN4C3)O	0.699999988	191246;12444870;15939865;21125759	COCONUT:(CNP0175444);KNApSAcK:(7744);Natural Products:(UNPD159684 UNPD91725 UNPD48305);database;PubChem:(191246 12444870 15939865 21125759);SuperNatural:(SN00349821 SN00301554 SN00264298);MeSH:(191246 21125759);KEGG Mine	77312589846
14	1	N/A	-148.26082243507122	C15H24N2O2	[M + H]+	VQYBAEAOOJBSTR	InChI=1S/C15H24N2O2/c18-13-6-1-5-12-11-4-2-8-16-9-3-7-15(19,14(11)16)10-17(12)13/h11-12,14,19H,1-10H2	Sopharanol	C1CC2C3CCCN4C3C(CCC4)(CN2C(=O)C1)O	0.5	619052;3083801;5271989;12442899	COCONUT:(CNP0053118 CNP0145128);KNApSAcK:(7761);Natural Products:(UNPD76262 UNPD186413);database;PubChem:(619052 3083801 5271989 12442899);SuperNatural:(SN00161334 SN00160015 SN00273304 SN00346477);CHEBI:(80905);KEGG:(C17069);PubMed	68722655602
15	1	N/A	-153.8919571083308	C15H24N2O2	[M + H]+	MBODEPXPCBBNRM	InChI=1S/C15H24N2O2/c18-14-6-3-5-12-10-8-11(15(19)17(12)14)13-4-1-2-7-16(13)9-10/h10-13,15,19H,1-9H2	null	C1CCN2CC3CC(C2C1)C(N4C3CCCC4=O)O	1.10000002	91748507;101147722	PubChem:(91748507 101147722);database;KEGG Mine	77309411330
16	1	N/A	-158.45013710452542	C15H24N2O2	[M + H]+	IFGFYNRAHYENJQ	InChI=1S/C15H24N2O2/c18-14-7-3-8-15(19)17(14)11-12-5-4-10-16-9-2-1-6-13(12)16/h12-13H,1-11H2	Lamprolobine	C1CCN2CCCC(C2C1)CN3C(=O)CCCC3=O	1.20000005	586638;87752;21681276;91715880	COCONUT:(CNP0223342 CNP0243653);KNApSAcK:(2223);Natural Products:(UNPD129630 UNPD15400 UNPD108636);database;PubChem:(586638 87752 21681276 91715880);SuperNatural:(SN00340293 SN00157243 SN00387553);CHEBI:(6369);KEGG:(C10769)	68722655538
17	1	N/A	-171.93647473127533	C15H24N2O2	[M + H]+	POEOZMYZGIZCQC	InChI=1S/C15H24N2O2/c18-14-6-3-5-13-11-8-10(9-17(13)14)12-4-1-2-7-16(12)15(11)19/h10-14,18H,1-9H2	Oprea1_727542	C1CCN2C(C1)C3CC(C2=O)C4CCCC(N4C3)O	1.20000005	24101295	COCONUT:(CNP0203371);Natural Products:(UNPD176387);database;PubChem:(24101295);SuperNatural:(SN00235090);KEGG Mine	77312589826
18	1	N/A	-181.71625871099954	C15H24N2O2	[M + H]+	JILDNWQNBXJLKN	InChI=1S/C15H24N2O2/c18-13-6-1-7-15(19)12-5-3-9-16-8-2-4-11(14(12)16)10-17(13)15/h11-12,14,19H,1-10H2	null	C1CC2CN3C(=O)CCCC3(C4C2N(C1)CCC4)O	1.39028668	""	COCONUT:(CNP0186432);KNApSAcK:(26291);Natural Products:(UNPD22739 UNPD120228 UNPD117155);database;SuperNatural:(SN00375776 SN00380650 SN00401292)	68722655248
19	1	N/A	-194.66486697601346	C15H24N2O2	[M + H]+	GNMOLCPEHSMYLC	InChI=1S/C15H24N2O2/c18-14-5-3-6-15(19)12-8-11(9-17(14)15)13-4-1-2-7-16(13)10-12/h11-13,19H,1-10H2	6-Hydroxylupanine	C1CCN2CC3CC(C2C1)CN4C3(CCCC4=O)O	0.800000012	15939842	COCONUT:(CNP0210049);KNApSAcK:(7701);Natural Products:(UNPD111267 UNPD74753);database;PubChem:(15939842);SuperNatural:(SN00230620 SN00369238)	68722655250
20	1	N/A	-196.20998797120808	C15H24N2O2	[M + H]+	DFYHVSRWEQLWAJ	InChI=1S/C15H24N2O2/c18-14-6-3-5-12-10-8-11(15(19)17(12)14)13-4-1-2-7-16(13)9-10/h10-14,18H,1-9H2	null	C1CCN2CC3CC(C2C1)C(=O)N4C3CCCC4O	1.20000005	101121063;101936029	COCONUT:(CNP0263279);Natural Products:(UNPD28379);database;PubChem:(101121063 101936029);SuperNatural:(SN00224125);KEGG Mine	77312589826
21	1	N/A	-202.7723961543993	C15H24N2O2	[M + H]+	XSWCLXUQXOJCGT	InChI=1S/C15H24N2O2/c18-12-1-3-16-8-10-5-11(14(16)6-12)9-17-4-2-13(19)7-15(10)17/h10-12,14-15,18H,1-9H2	null	C1CN2CC3CC(C2CC1O)CN4C3CC(=O)CC4	0.200000003	10825529;85280874;101020466	COCONUT:(CNP0122597);KNApSAcK:(26260);Natural Products:(UNPD52459);database;PubChem:(10825529 85280874 101020466);SuperNatural:(SN00335569)	68722655250
22	1	N/A	-233.02324482131303	C15H24N2O2	[M + H]+	SWLPXLAKSJDRPO	InChI=1S/C15H24N2O2/c18-15-11-4-3-7-17(19)14(11)10-8-12(15)13-5-1-2-6-16(13)9-10/h10,12-13,15,18-19H,1-9H2	null	C1CCN2CC3CC(C2C1)C(C4=C3N(CCC4)O)O	1.5825367	""	COCONUT:(CNP0417245);Natural Products:(UNPD85768);database;SuperNatural:(SN00289912)	68722655232
23	1	N/A	-360.13837142501507	C15H24N2O2	[M + H]+	LOXISCREWUEUQN	InChI=1S/C15H24N2O2/c18-17-9-2-4-10-11-5-1-6-12(19-13(10)17)15(11)7-3-8-16-14(15)17/h10-14,16H,1-9H2	null	C1CC2C3CCC[N+]4(C3OC(C1)C25C4NCCC5)[O-]	1.70000005	20057249	COCONUT:(CNP0318148);KNApSAcK:(26342);database;PubChem:(20057249)	68721573906
24	1	N/A	-379.34113473779513	C15H24N2O2	[M + H]+	ITNSQDCAZVVFMS	InChI=1S/C15H24N2O2/c1-18-13-5-8-16-9-11-17(12-10-16)14-6-3-4-7-15(14)19-2/h3-4,6-7H,5,8-13H2,1-2H3	Dimetholizina	COCCCN1CCN(CC1)C2=CC=CC=C2OC	2.0	208842	PubChem:(208842);database	68719476738
25	1	N/A	-417.93043365082775	C15H24N2O2	[M + H]+	ZJFJKXZRZPVZRE	InChI=1S/C15H24N2O2/c1-2-19-15-6-4-3-5-14(15)13-16-7-8-17-9-11-18-12-10-17/h3-6,16H,2,7-13H2,1H3	CBKinase1_010269	CCOC1=CC=CC=C1CNCCN2CCOCC2	1.29999995	1817872;1817873	PubChem:(1817872 1817873);CHEBI:(94149);database	68719476770
26	1	N/A	-423.7736851030799	C15H24N2O2	[M + H]+	WTMTUVSXDOKSQV	InChI=1S/C15H24N2O2/c1-17-13-7-8-14(17)10-12(9-13)16-19-15(18)11-5-3-2-4-6-11/h11,13-14H,2-10H2,1H3	[(8-methyl-8-azabicyclo[3.2.1]octan-3-ylidene)amino] cyclohexanecarboxylate	CN1C2CCC1CC(=NOC(=O)C3CCCCC3)C2	2.79999995	2802624;7188148;6928572;11859477;11859478	NORMAN:(NS00016390);database;PubChem:(2802624 7188148 6928572 11859477 11859478);PubMed	68719738946
27	1	N/A	-457.0862071773267	C15H24N2O2	[M + H]+	ZEHBEAXWRSRITC	InChI=1S/C15H24N2O2/c1-15(2,11-13-7-5-4-6-8-13)17(3)14(19)12-16-9-10-18/h4-8,16,18H,9-12H2,1-3H3	null	CC(C)(CC1=CC=CC=C1)N(C)C(=O)CNCCO	1.70542645	""	database;KEGG Mine	77309411328
28	1	N/A	-466.75948490339005	C15H24N2O2	[M + H]+	GKCBAIGFKIBETG	InChI=1S/C15H24N2O2/c1-4-5-10-16-14-8-6-13(7-9-14)15(18)19-12-11-17(2)3/h6-9,16H,4-5,10-12H2,1-3H3	Anetain	CCCCNC1=CC=C(C=C1)C(=O)OCCN(C)C	2.80499029	5411;12359205;23278143;138396025	SuperNatural:(SN00002139);ZINC bio:(ZINC01530811);additional;MeSH:(5411);PubMed;NORMAN:(NS00008930);COCONUT:(CNP0237174 CNP0338008);database;PubChem:(5411 12359205 23278143 138396025);CHEBI:(9468);PubChem class - bio and metabolites;KEGG:(C07526);PubChem class - safety and toxic;Training Set;PubChem class - drug	68840874342
29	1	N/A	-547.6490684173432	C15H24N2O2	[M + H]+	YVFKFKZGMYCOFV	InChI=1S/C15H24N2O2/c1-2-3-4-5-6-9-15(19)16-14-11-13(18)12-8-7-10-17(12)14/h11-12H,2-10H2,1H3,(H,16,19)	null	CCCCCCCC(=O)NC1=CC(=O)C2N1CCC2	3.0999999	139587394	PubChem:(139587394);COCONUT:(CNP0352179);database	68721573890
