Score,InChI,FragmenterScore_Values,MaximumTreeDepth,MonoisotopicMass,Identifier,MolecularFormula,InChIKey3,SMILES,FormulasOfExplPeaks,InChIKey2,InChIKey1,FragmenterScore,ExplPeaks,InChIKey,NoExplPeaks,NumberPeaksUsed
0.8789628618456291,"InChI=1S/C16H28O7/c1-16(2,10-5-3-9(7-17)4-6-10)23-15-14(21)13(20)12(19)11(8-18)22-15/h3,10-15,17-21H,4-8H2,1-2H3",796.0;1256.0;1256.0;1256.0,2,332.1835032,101551,C16H28O7,N,CC(C)(OC1OC(CO)C(O)C(O)C1O)C1CC=C(CO)CC1,59.0123558:[C2H4O2-H]+;71.01256561:[C3H5O2-2H]+;85.02801514:[C4H7O2-2H]+;101.0226517:[C4H7O3-2H]+,UHFFFAOYSA,JLDWWSSQBYGULG,29.16718520967301,59.0123558_557.9;71.01256561_402.3;85.02801514_999.0;101.0226517_279.0,JLDWWSSQBYGULG-UHFFFAOYSA-N,4,13
0.8789628618456291,"InChI=1S/C16H28O7/c1-7(2)16-4-9(16)15(3,5-10(16)18)23-14-13(21)12(20)11(19)8(6-17)22-14/h7-14,17-21H,4-6H2,1-3H3",796.0;1256.0;1256.0;1256.0,2,332.1835032,102066,C16H28O7,N,CC(C)C12CC1C(C)(OC1OC(CO)C(O)C(O)C1O)CC2O,59.0123558:[C2H4O2-H]+;71.01256561:[C3H5O2-2H]+;85.02801514:[C4H7O2-2H]+;101.0226517:[C4H7O3-2H]+,UHFFFAOYSA,HVTLBEUPVKSBIB,29.16718520967301,59.0123558_557.9;71.01256561_402.3;85.02801514_999.0;101.0226517_279.0,HVTLBEUPVKSBIB-UHFFFAOYSA-N,4,13
0.8789628618456291,"InChI=1S/C16H28O7/c1-8(2)9-4-5-16(3,21)11(6-9)23-15-14(20)13(19)12(18)10(7-17)22-15/h4,8,10-15,17-21H,5-7H2,1-3H3",796.0;1256.0;1256.0;1256.0,2,332.1835032,349407,C16H28O7,N,CC(C)C1=CCC(C)(O)C(OC2OC(CO)C(O)C(O)C2O)C1,59.0123558:[C2H4O2-H]+;71.01256561:[C3H5O2-2H]+;85.02801514:[C4H7O2-2H]+;101.0226517:[C4H7O3-2H]+,UHFFFAOYSA,DIPALNDKWHCLEA,29.16718520967301,59.0123558_557.9;71.01256561_402.3;85.02801514_999.0;101.0226517_279.0,DIPALNDKWHCLEA-UHFFFAOYSA-N,4,13
0.8789628618456291,"InChI=1S/C16H28O7/c1-8(2)9-4-5-16(3,11(18)6-9)23-15-14(21)13(20)12(19)10(7-17)22-15/h9-15,17-21H,1,4-7H2,2-3H3",796.0;1256.0;1256.0;1256.0,2,332.1835032,357660,C16H28O7,N,C=C(C)C1CCC(C)(OC2OC(CO)C(O)C(O)C2O)C(O)C1,59.0123558:[C2H4O2-H]+;71.01256561:[C3H5O2-2H]+;85.02801514:[C4H7O2-2H]+;101.0226517:[C4H7O3-2H]+,UHFFFAOYSA,MHVKRIHLNHCCSQ,29.16718520967301,59.0123558_557.9;71.01256561_402.3;85.02801514_999.0;101.0226517_279.0,MHVKRIHLNHCCSQ-UHFFFAOYSA-N,4,13
0.8789628618456291,"InChI=1S/C16H28O7/c1-8(2)9-4-5-16(3,11(18)6-9)23-15-14(21)13(20)12(19)10(7-17)22-15/h6,8,10-15,17-21H,4-5,7H2,1-3H3",796.0;1256.0;1256.0;1256.0,2,332.1835032,373991,C16H28O7,N,CC(C)C1=CC(O)C(C)(OC2OC(CO)C(O)C(O)C2O)CC1,59.0123558:[C2H4O2-H]+;71.01256561:[C3H5O2-2H]+;85.02801514:[C4H7O2-2H]+;101.0226517:[C4H7O3-2H]+,UHFFFAOYSA,HDVPJYNBUXNSEW,29.16718520967301,59.0123558_557.9;71.01256561_402.3;85.02801514_999.0;101.0226517_279.0,HDVPJYNBUXNSEW-UHFFFAOYSA-N,4,13
0.8789628618456291,"InChI=1S/C16H28O7/c1-8(2)9-4-5-16(3,21)11(6-9)23-15-14(20)13(19)12(18)10(7-17)22-15/h4-5,8-15,17-21H,6-7H2,1-3H3",796.0;1256.0;1256.0;1256.0,2,332.1835032,396869,C16H28O7,N,CC(C)C1C=CC(C)(O)C(OC2OC(CO)C(O)C(O)C2O)C1,59.0123558:[C2H4O2-H]+;71.01256561:[C3H5O2-2H]+;85.02801514:[C4H7O2-2H]+;101.0226517:[C4H7O3-2H]+,UHFFFAOYSA,JXMXFGPPBZXWNK,29.16718520967301,59.0123558_557.9;71.01256561_402.3;85.02801514_999.0;101.0226517_279.0,JXMXFGPPBZXWNK-UHFFFAOYSA-N,4,13
0.8789628618456291,"InChI=1S/C16H28O7/c1-8(2)9-4-5-16(3,11(18)6-9)23-15-14(21)13(20)12(19)10(7-17)22-15/h4,8,10-15,17-21H,5-7H2,1-3H3",796.0;1256.0;1256.0;1256.0,2,332.1835032,413925,C16H28O7,N,CC(C)C1=CCC(C)(OC2OC(CO)C(O)C(O)C2O)C(O)C1,59.0123558:[C2H4O2-H]+;71.01256561:[C3H5O2-2H]+;85.02801514:[C4H7O2-2H]+;101.0226517:[C4H7O3-2H]+,UHFFFAOYSA,MDDBLJFAZVVHGO,29.16718520967301,59.0123558_557.9;71.01256561_402.3;85.02801514_999.0;101.0226517_279.0,MDDBLJFAZVVHGO-UHFFFAOYSA-N,4,13
0.8789628618456291,"InChI=1S/C16H28O7/c1-5-16(4,21)8-6-7-15(2,3)23-14-13(20)12(19)11(18)10(9-17)22-14/h5-7,10-14,17-21H,1,8-9H2,2-4H3",796.0;1256.0;1256.0;1256.0,2,332.1835032,418233,C16H28O7,N,C=CC(C)(O)CC=CC(C)(C)OC1OC(CO)C(O)C(O)C1O,59.0123558:[C2H4O2-H]+;71.01256561:[C3H5O2-2H]+;85.02801514:[C4H7O2-2H]+;101.0226517:[C4H7O3-2H]+,UHFFFAOYSA,UZMYYPDQXJBLNF,29.16718520967301,59.0123558_557.9;71.01256561_402.3;85.02801514_999.0;101.0226517_279.0,UZMYYPDQXJBLNF-UHFFFAOYSA-N,4,13
0.8789628618456291,"InChI=1S/C16H28O7/c1-8(2)9-4-5-16(3,11(18)6-9)23-15-14(21)13(20)12(19)10(7-17)22-15/h4-5,8-15,17-21H,6-7H2,1-3H3",796.0;1256.0;1256.0;1256.0,2,332.1835032,423507,C16H28O7,N,CC(C)C1C=CC(C)(OC2OC(CO)C(O)C(O)C2O)C(O)C1,59.0123558:[C2H4O2-H]+;71.01256561:[C3H5O2-2H]+;85.02801514:[C4H7O2-2H]+;101.0226517:[C4H7O3-2H]+,UHFFFAOYSA,XRDWIDJQBPMTAE,29.16718520967301,59.0123558_557.9;71.01256561_402.3;85.02801514_999.0;101.0226517_279.0,XRDWIDJQBPMTAE-UHFFFAOYSA-N,4,13
0.8789628618456291,"InChI=1S/C16H28O7/c1-5-16(4)7-6-10(22-16)15(2,3)23-14-13(20)12(19)11(18)9(8-17)21-14/h5,9-14,17-20H,1,6-8H2,2-4H3",796.0;1256.0;1256.0;1256.0,2,332.1835032,435647,C16H28O7,N,C=CC1(C)CCC(C(C)(C)OC2OC(CO)C(O)C(O)C2O)O1,59.0123558:[C2H4O2-H]+;71.01256561:[C3H5O2-2H]+;85.02801514:[C4H7O2-2H]+;101.0226517:[C4H7O3-2H]+,UHFFFAOYSA,ULDXKOJTIZCIHV,29.16718520967301,59.0123558_557.9;71.01256561_402.3;85.02801514_999.0;101.0226517_279.0,ULDXKOJTIZCIHV-UHFFFAOYSA-N,4,13
0.8789628618456291,"InChI=1S/C16H28O7/c1-8(2)9-4-5-16(3,21)11(6-9)23-15-14(20)13(19)12(18)10(7-17)22-15/h6,8,10-15,17-21H,4-5,7H2,1-3H3",796.0;1256.0;1256.0;1256.0,2,332.1835032,471960,C16H28O7,N,CC(C)C1=CC(OC2OC(CO)C(O)C(O)C2O)C(C)(O)CC1,59.0123558:[C2H4O2-H]+;71.01256561:[C3H5O2-2H]+;85.02801514:[C4H7O2-2H]+;101.0226517:[C4H7O3-2H]+,UHFFFAOYSA,ORJWIYMTJYYOJK,29.16718520967301,59.0123558_557.9;71.01256561_402.3;85.02801514_999.0;101.0226517_279.0,ORJWIYMTJYYOJK-UHFFFAOYSA-N,4,13
0.8789628618456291,"InChI=1S/C16H28O7/c1-8(2)9-4-5-16(3,21)11(6-9)23-15-14(20)13(19)12(18)10(7-17)22-15/h9-15,17-21H,1,4-7H2,2-3H3",796.0;1256.0;1256.0;1256.0,2,332.1835032,477373,C16H28O7,N,C=C(C)C1CCC(C)(O)C(OC2OC(CO)C(O)C(O)C2O)C1,59.0123558:[C2H4O2-H]+;71.01256561:[C3H5O2-2H]+;85.02801514:[C4H7O2-2H]+;101.0226517:[C4H7O3-2H]+,UHFFFAOYSA,GDLQRWXBAMRGNZ,29.16718520967301,59.0123558_557.9;71.01256561_402.3;85.02801514_999.0;101.0226517_279.0,GDLQRWXBAMRGNZ-UHFFFAOYSA-N,4,13
0.8784270859780782,"InChI=1S/C16H28O7/c1-9(2)4-5-11(18)10(3)6-7-22-16-15(21)14(20)13(19)12(8-17)23-16/h4,6,11-21H,5,7-8H2,1-3H3",796.0;1256.0;1268.0;1244.0,2,332.1835032,348824,C16H28O7,N,CC(C)=CCC(O)C(C)=CCOC1OC(CO)C(O)C(O)C1O,59.0123558:[C2H4O2-H]+;71.01256561:[C3H5O2-2H]+;85.02801514:[C4H7O2-2H]+;101.0226517:[C4H7O3-2H]+,UHFFFAOYSA,PBPYEEMQIFDGSQ,29.149406217365055,59.0123558_557.9;71.01256561_402.3;85.02801514_999.0;101.0226517_279.0,PBPYEEMQIFDGSQ-UHFFFAOYSA-N,4,13
0.8784270859780782,"InChI=1S/C16H28O7/c1-4-16(3,21)7-5-6-10(2)9-22-15-14(20)13(19)12(18)11(8-17)23-15/h4,6,11-15,17-21H,1,5,7-9H2,2-3H3",796.0;1256.0;1268.0;1244.0,2,332.1835032,348884,C16H28O7,N,C=CC(C)(O)CCC=C(C)COC1OC(CO)C(O)C(O)C1O,59.0123558:[C2H4O2-H]+;71.01256561:[C3H5O2-2H]+;85.02801514:[C4H7O2-2H]+;101.0226517:[C4H7O3-2H]+,UHFFFAOYSA,WEHZDNHJZBEGME,29.149406217365055,59.0123558_557.9;71.01256561_402.3;85.02801514_999.0;101.0226517_279.0,WEHZDNHJZBEGME-UHFFFAOYSA-N,4,13
0.8784270859780782,"InChI=1S/C16H28O7/c1-10(4-3-5-11(2)8-17)6-7-22-16-15(21)14(20)13(19)12(9-18)23-16/h5-6,12-21H,3-4,7-9H2,1-2H3",796.0;1256.0;1268.0;1244.0,2,332.1835032,375331,C16H28O7,N,CC(=CCCC(C)=CCOC1OC(CO)C(O)C(O)C1O)CO,59.0123558:[C2H4O2-H]+;71.01256561:[C3H5O2-2H]+;85.02801514:[C4H7O2-2H]+;101.0226517:[C4H7O3-2H]+,UHFFFAOYSA,XZHWSTJFHFQEOY,29.149406217365055,59.0123558_557.9;71.01256561_402.3;85.02801514_999.0;101.0226517_279.0,XZHWSTJFHFQEOY-UHFFFAOYSA-N,4,13
0.8784270859780782,"InChI=1S/C16H28O7/c1-16(2,21)10-5-3-9(4-6-10)8-22-15-14(20)13(19)12(18)11(7-17)23-15/h3,10-15,17-21H,4-8H2,1-2H3",796.0;1256.0;1268.0;1244.0,2,332.1835032,388446,C16H28O7,N,CC(C)(O)C1CC=C(COC2OC(CO)C(O)C(O)C2O)CC1,59.0123558:[C2H4O2-H]+;71.01256561:[C3H5O2-2H]+;85.02801514:[C4H7O2-2H]+;101.0226517:[C4H7O3-2H]+,UHFFFAOYSA,BCTBHOXCGJDKFZ,29.149406217365055,59.0123558_557.9;71.01256561_402.3;85.02801514_999.0;101.0226517_279.0,BCTBHOXCGJDKFZ-UHFFFAOYSA-N,4,13
0.8784270859780782,"InChI=1S/C16H28O7/c1-10(6-7-17)4-3-5-11(2)9-22-16-15(21)14(20)13(19)12(8-18)23-16/h5-6,12-21H,3-4,7-9H2,1-2H3",796.0;1256.0;1268.0;1244.0,2,332.1835032,427674,C16H28O7,N,CC(=CCO)CCC=C(C)COC1OC(CO)C(O)C(O)C1O,59.0123558:[C2H4O2-H]+;71.01256561:[C3H5O2-2H]+;85.02801514:[C4H7O2-2H]+;101.0226517:[C4H7O3-2H]+,UHFFFAOYSA,KWOQENQYJLETML,29.149406217365055,59.0123558_557.9;71.01256561_402.3;85.02801514_999.0;101.0226517_279.0,KWOQENQYJLETML-UHFFFAOYSA-N,4,13
0.8784270859780782,"InChI=1S/C16H28O7/c1-9-3-4-16(2,6-10(18)5-9)8-22-15-14(21)13(20)12(19)11(7-17)23-15/h9,11-15,17,19-21H,3-8H2,1-2H3",796.0;1256.0;1268.0;1244.0,2,332.1835032,431700,C16H28O7,N,CC1CCC(C)(COC2OC(CO)C(O)C(O)C2O)CC(=O)C1,59.0123558:[C2H4O2-H]+;71.01256561:[C3H5O2-2H]+;85.02801514:[C4H7O2-2H]+;101.0226517:[C4H7O3-2H]+,UHFFFAOYSA,OJIJRLSRFSISSF,29.149406217365055,59.0123558_557.9;71.01256561_402.3;85.02801514_999.0;101.0226517_279.0,OJIJRLSRFSISSF-UHFFFAOYSA-N,4,13
0.8784270859780782,"InChI=1S/C16H28O7/c1-15-4-3-8(5-10(15)18)16(15,2)7-22-14-13(21)12(20)11(19)9(6-17)23-14/h8-14,17-21H,3-7H2,1-2H3",796.0;1256.0;1268.0;1244.0,2,332.1835032,449269,C16H28O7,N,CC12CCC(CC1O)C2(C)COC1OC(CO)C(O)C(O)C1O,59.0123558:[C2H4O2-H]+;71.01256561:[C3H5O2-2H]+;85.02801514:[C4H7O2-2H]+;101.0226517:[C4H7O3-2H]+,UHFFFAOYSA,GMFYAZXWJRYMFV,29.149406217365055,59.0123558_557.9;71.01256561_402.3;85.02801514_999.0;101.0226517_279.0,GMFYAZXWJRYMFV-UHFFFAOYSA-N,4,13
0.8784270859780782,"InChI=1S/C16H28O7/c1-15-5-3-9(4-6-15)16(2,23-15)8-21-14-13(20)12(19)11(18)10(7-17)22-14/h9-14,17-20H,3-8H2,1-2H3",796.0;1256.0;1268.0;1244.0,2,332.1835032,473449,C16H28O7,N,CC12CCC(CC1)C(C)(COC1OC(CO)C(O)C(O)C1O)O2,59.0123558:[C2H4O2-H]+;71.01256561:[C3H5O2-2H]+;85.02801514:[C4H7O2-2H]+;101.0226517:[C4H7O3-2H]+,UHFFFAOYSA,BGHMHTHMLDKWCL,29.149406217365055,59.0123558_557.9;71.01256561_402.3;85.02801514_999.0;101.0226517_279.0,BGHMHTHMLDKWCL-UHFFFAOYSA-N,4,13
0.8784270859780782,"InChI=1S/C16H28O7/c1-16(7-18)9-3-2-8(10(16)4-9)6-22-15-14(21)13(20)12(19)11(5-17)23-15/h8-15,17-21H,2-7H2,1H3",796.0;1256.0;1268.0;1244.0,2,332.1835032,479838,C16H28O7,N,CC1(CO)C2CCC(COC3OC(CO)C(O)C(O)C3O)C1C2,59.0123558:[C2H4O2-H]+;71.01256561:[C3H5O2-2H]+;85.02801514:[C4H7O2-2H]+;101.0226517:[C4H7O3-2H]+,UHFFFAOYSA,KFYADNBPQFWEKA,29.149406217365055,59.0123558_557.9;71.01256561_402.3;85.02801514_999.0;101.0226517_279.0,KFYADNBPQFWEKA-UHFFFAOYSA-N,4,13
0.8784270859780782,"InChI=1S/C16H28O7/c1-8-9(16(2,3)5-4-10(8)18)7-22-15-14(21)13(20)12(19)11(6-17)23-15/h10-15,17-21H,4-7H2,1-3H3/t10?,11-,12-,13+,14-,15-/m1/s1",796.0;1256.0;1268.0;1244.0,2,332.1835032,521554,C16H28O7,N,CC1=C(CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C(C)(C)CCC1O,59.0123558:[C2H4O2-H]+;71.01256561:[C3H5O2-2H]+;85.02801514:[C4H7O2-2H]+;101.0226517:[C4H7O3-2H]+,ZSABPLCXSA,XCDBIENWUFNOHL,29.149406217365055,59.0123558_557.9;71.01256561_402.3;85.02801514_999.0;101.0226517_279.0,XCDBIENWUFNOHL-ZSABPLCXSA-N,4,13
0.8774047236877284,"InChI=1S/C16H28O7/c1-14(2)16(6-4-15(3,23-14)5-7-16)22-13-12(20)11(19)10(18)9(8-17)21-13/h9-13,17-20H,4-8H2,1-3H3",796.0;1256.0;1268.0;1256.0,2,332.1835032,101709,C16H28O7,N,CC12CCC(OC3OC(CO)C(O)C(O)C3O)(CC1)C(C)(C)O2,59.0123558:[C2H4O2-H]+;71.01256561:[C3H5O2-2H]+;85.02801514:[C4H7O2-2H]+;101.0226517:[C4H7O3-2H]+,UHFFFAOYSA,XFTUHHQPFOUYRF,29.115480517465286,59.0123558_557.9;71.01256561_402.3;85.02801514_999.0;101.0226517_279.0,XFTUHHQPFOUYRF-UHFFFAOYSA-N,4,13
0.8774047236877284,"InChI=1S/C16H28O7/c1-15(2)7-4-9(18)16(3,5-7)14(15)23-13-12(21)11(20)10(19)8(6-17)22-13/h7-14,17-21H,4-6H2,1-3H3",796.0;1256.0;1268.0;1256.0,2,332.1835032,101714,C16H28O7,N,CC1(C)C2CC(O)C(C)(C2)C1OC1OC(CO)C(O)C(O)C1O,59.0123558:[C2H4O2-H]+;71.01256561:[C3H5O2-2H]+;85.02801514:[C4H7O2-2H]+;101.0226517:[C4H7O3-2H]+,UHFFFAOYSA,ZXTOJNKDXKFQAG,29.115480517465286,59.0123558_557.9;71.01256561_402.3;85.02801514_999.0;101.0226517_279.0,ZXTOJNKDXKFQAG-UHFFFAOYSA-N,4,13
0.8774047236877284,"InChI=1S/C16H28O7/c1-15(2)7-4-16(3,5-8(7)18)14(15)23-13-12(21)11(20)10(19)9(6-17)22-13/h7-14,17-21H,4-6H2,1-3H3",796.0;1256.0;1268.0;1256.0,2,332.1835032,101715,C16H28O7,N,CC12CC(O)C(C1)C(C)(C)C2OC1OC(CO)C(O)C(O)C1O,59.0123558:[C2H4O2-H]+;71.01256561:[C3H5O2-2H]+;85.02801514:[C4H7O2-2H]+;101.0226517:[C4H7O3-2H]+,UHFFFAOYSA,LDPSEQUXUZQNEM,29.115480517465286,59.0123558_557.9;71.01256561_402.3;85.02801514_999.0;101.0226517_279.0,LDPSEQUXUZQNEM-UHFFFAOYSA-N,4,13
