structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
18	1	N/A	-226.98647735571768	C15H14O3	[M + H]+	RFVHVYKVRGKLNK	InChI=1S/C15H14O3/c1-17-13-7-3-11(4-8-13)15(16)12-5-9-14(18-2)10-6-12/h3-10H,1-2H3	Oprea1_684330	COC1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)OC	3.23720503	7032;12714058;90472163	NORMAN:(NS00039379);MeSH:(7032);database;PubChem class - safety and toxic;PubChem:(7032 12714058 90472163);PubMed	68786847814
19	1	N/A	-230.82466096528563	C15H14O3	[M + H]+	ZUKLXLKVCGZHAA	InChI=1S/C15H14O3/c16-12-7-8-13(15(18)10-12)14(17)9-6-11-4-2-1-3-5-11/h1-5,7-8,10,16,18H,6,9H2	2'',4''-Dihydroxydihydrochalcone	C1=CC=C(C=C1)CCC(=O)C2=C(C=C(C=C2)O)O	3.29999995	586491	COCONUT:(CNP0124480);KNApSAcK:(7922);Natural Products:(UNPD66673);database;PubChem:(586491);SuperNatural:(SN00251242);additional;Training Set;PubMed	68723195986
20	1	N/A	-234.09701598556055	C15H14O3	[M + H]+	HGXDFGVHMYOSDC	InChI=1S/C15H14O3/c1-10(16)7-15(17)13-4-3-12-9-14(18-2)6-5-11(12)8-13/h3-6,8-9H,7H2,1-2H3	1,3-Butanedione, 1-(6-methoxy-2-naphthalenyl)-	CC(=O)CC(=O)C1=CC2=C(C=C1)C=C(C=C2)OC	2.70000005	23342785	PubChem:(23342785);database	68719476738
21	1	N/A	-235.17633017913442	C15H14O3	[M + H]+	JLKWVASSCBEYTE	InChI=1S/C15H14O3/c1-11(16)15-13(17)8-5-9-14(15)18-10-12-6-3-2-4-7-12/h2-9,17H,10H2,1H3	6''-(Benzyloxy)-2''-hydroxyacetophenone	CC(=O)C1=C(C=CC=C1OCC2=CC=CC=C2)O	3.29999995	2775187	COCONUT:(CNP0122309);Natural Products:(UNPD63008);database;PubChem:(2775187);SuperNatural:(SN00294653);ZINC bio:(ZINC00157820);PubMed	68722663490
22	1	N/A	-238.38450729763113	C15H14O3	[M + H]+	HUUKUVMIUNJFIH	InChI=1S/C15H14O3/c1-8-5-6-9-7-11-10(3-2-4-12(11)16)15(18)13(9)14(8)17/h2-4,7-8,16,18H,5-6H2,1H3	null	CC1CCC2=C(C1=O)C(=C3C=CC=C(C3=C2)O)O	3.03879786	""	COCONUT:(CNP0232311);Natural Products:(UNPD207351);database	68721606656
23	1	N/A	-243.81984387658105	C15H14O3	[M + H]+	POZGCGJFBOZPCM	InChI=1S/C15H14O3/c1-11-7-3-5-9-13(11)17-15(16)18-14-10-6-4-8-12(14)2/h3-10H,1-2H3	Di-o-tolyl carbonate	CC1=CC=CC=C1OC(=O)OC2=CC=CC=C2C	4.4000001	69233	PubChem:(69233);NORMAN:(NS00034773);database	68719738882
24	1	N/A	-244.0974080436428	C15H14O3	[M + H]+	RDMKPAGPKBMADK	InChI=1S/C15H14O3/c16-13-9-5-4-8-12(13)15(18)14(17)10-11-6-2-1-3-7-11/h1-9,14,16-17H,10H2	1-Propanone, 2-hydroxy-1-(2-hydroxyphenyl)-3-phenyl-	C1=CC=C(C=C1)CC(C(=O)C2=CC=CC=C2O)O	3.0999999	12493016	COCONUT:(CNP0306463);Natural Products:(UNPD63705);database;PubChem:(12493016);SuperNatural:(SN00369226);ZINC bio:(ZINC14455496)	68722663426
25	1	N/A	-245.34499674431098	C15H14O3	[M + H]+	NZZDOSANPOZUPK	InChI=1S/C15H14O3/c1-15(2,10-3-6-12(16)7-4-10)11-5-8-13(17)14(18)9-11/h3-9,16H,1-2H3	BPAquinone	CC(C)(C1=CC=C(C=C1)O)C2=CC(=O)C(=O)C=C2	2.4000001	656690	KEGG:(C13628);database;PubChem:(656690);CHEBI:(31124)	68719477026
26	1	N/A	-247.7595437740363	C15H14O3	[M + H]+	YNMSDIQQNIRGDP	InChI=1S/C15H14O3/c16-14-9-5-4-8-13(14)15(17)18-11-10-12-6-2-1-3-7-12/h1-9,16H,10-11H2	Phenethyl salicylate	C1=CC=C(C=C1)CCOC(=O)C2=CC=CC=C2O	3.35390329	62332	HMDB:(35019);PubChem class - food;SuperNatural:(SN00001442);ZINC bio:(ZINC00397608);MeSH:(62332);PubMed;NORMAN:(NS00013124);COCONUT:(CNP0175615);database;PubChem:(62332);PubChem class - bio and metabolites;PubChem class - safety and toxic;Training Set	68941013070
27	1	N/A	-254.4433153230555	C15H14O3	[M + H]+	KSTZCKLHDQOIJZ	InChI=1S/C15H14O3/c1-15(2)8-7-11-12(16)9-5-3-4-6-10(9)13(17)14(11)18-15/h3-8,11,14H,1-2H3	null	CC1(C=CC2C(O1)C(=O)C3=CC=CC=C3C2=O)C	2.09574175	""	COCONUT:(CNP0294375);Natural Products:(UNPD171615);database;SuperNatural:(SN00314702)	68722655232
28	1	N/A	-257.465158744653	C15H14O3	[M + H]+	OOSHVFPYQURYMZ	InChI=1S/C15H14O3/c1-8(2)14-13(16)11-5-4-10-6-9(3)17-7-12(10)15(11)18-14/h4-6H,7H2,1-3H3	null	CC1=CC2=C(CO1)C3=C(C=C2)C(=O)C(=C(C)C)O3	3.4000001	44557645	COCONUT:(CNP0302570);Natural Products:(UNPD58856);database;PubChem:(44557645);SuperNatural:(SN00391967);MeSH:(44557645);PubMed	68722655302
29	1	N/A	-258.02819165962615	C15H14O3	[M + H]+	QOFVVEZPQRISRL	InChI=1S/C15H14O3/c16-13(11-7-3-1-4-8-11)15(18)14(17)12-9-5-2-6-10-12/h1-10,13,15-16,18H	2,3-dihydroxy-1,3-diphenylpropan-1-one	C1=CC=C(C=C1)C(C(C(=O)C2=CC=CC=C2)O)O	2.27952623	5316933;12776723;12776724;11413813	COCONUT:(CNP0313220);HMDB:(36347);Natural Products:(UNPD7171);database;PubChem:(5316933 12776723 12776724 11413813);SuperNatural:(SN00158490);PubChem class - bio and metabolites	68739432458
30	1	N/A	-258.99516049545986	C15H14O3	[M + H]+	LTOSSAVPMIKCBC	InChI=1S/C15H14O3/c1-7-5-11-12(9(3)6-18-11)10-4-8(2)14(16)15(17)13(7)10/h4-5,9H,6H2,1-3H3	Mansonone D	CC1COC2=C1C3=C(C(=C2)C)C(=O)C(=O)C(=C3)C	2.5999999	3083888;139073624	COCONUT:(CNP0238101);KNApSAcK:(20119);Natural Products:(UNPD136498);database;PubChem:(3083888 139073624);SuperNatural:(SN00239582);MeSH:(3083888);PubMed	68722655318
31	1	N/A	-264.02291366078884	C15H14O3	[M + H]+	KNQRYSAELBJEAD	InChI=1S/C15H14O3/c1-2-3-11-8-10(4-6-14(11)17)13-9-12(16)5-7-15(13)18/h2,4-9,16-18H,1,3H2	Magnatriol B	C=CCC1=C(C=CC(=C1)C2=C(C=CC(=C2)O)O)O	3.5999999	5319191	COCONUT:(CNP0320890);Natural Products:(UNPD81984);database;PubChem:(5319191);SuperNatural:(SN00158986);PubMed	68722655298
32	1	N/A	-267.69226698167813	C15H14O3	[M + H]+	BCLBUXXKJTVORM	InChI=1S/C15H14O3/c1-7-6-18-15-12(7)9(3)13-8(2)11(16)5-4-10(13)14(15)17/h4-6,9,16H,1-3H3	radulifolin C	CC1C2=C(C(=O)C3=C1C(=C(C=C3)O)C)OC=C2C	3.5	10824069;21588189	COCONUT:(CNP0413993);KNApSAcK:(46348);Natural Products:(UNPD58029);database;PubChem:(10824069 21588189);SuperNatural:(SN00352941);PubMed	68722655314
33	1	N/A	-269.9032832174075	C15H14O3	[M + H]+	KVQXEDZGNQGJBS	InChI=1S/C15H14O3/c1-11-3-7-14(8-4-11)18-15(16)12-5-9-13(17-2)10-6-12/h3-10H,1-2H3	4-methylphenyl 4-methoxybenzoate	CC1=CC=C(C=C1)OC(=O)C2=CC=C(C=C2)OC	3.8330555	12824316	PubChem:(12824316);NORMAN:(NS00004929);database	68719738882
34	1	N/A	-271.3557080549953	C15H14O3	[M + H]+	AYAHSISUGGHKQM	InChI=1S/C15H14O3/c1-8-3-2-4-9-7-10-11(16)5-6-12(17)14(10)15(18)13(8)9/h2-4,7,11,16,18H,5-6H2,1H3	null	CC1=C2C(=CC=C1)C=C3C(CCC(=O)C3=C2O)O	2.70000005	139590306	PubChem:(139590306);database	68719476738
35	1	N/A	-280.1787966559615	C15H14O3	[M + H]+	PIZLBWGMERQCOC	InChI=1S/C15H14O3/c16-15(17-11-13-7-3-1-4-8-13)18-12-14-9-5-2-6-10-14/h1-10H,11-12H2	Benzyl carbonate	C1=CC=C(C=C1)COC(=O)OCC2=CC=CC=C2	3.5	77002	NORMAN:(NS00029691);database;PubChem class - safety and toxic;PubChem:(77002);PubMed;ZINC bio:(ZINC00401362)	68786856002
36	1	N/A	-280.56741225024143	C15H14O3	[M + H]+	OKXRQISDRKEMCB	InChI=1S/C15H14O3/c1-8-5-4-6-10-11(8)15(3,17)12-9(2)7-18-14(12)13(10)16/h4-7,17H,1-3H3	Cacalonol	CC1=C2C(=CC=C1)C(=O)C3=C(C2(C)O)C(=CO3)C	2.5999999	3085072	COCONUT:(CNP0107135);KNApSAcK:(17505);Natural Products:(UNPD4102);database;PubChem:(3085072);SuperNatural:(SN00319870);MeSH:(3085072);PubMed	68722655318
37	1	N/A	-280.60000261998033	C15H14O3	[M + H]+	QEQSUVJMTPTKRW	InChI=1S/C15H14O3/c1-17-14-10-6-5-9-13(14)15(16)18-11-12-7-3-2-4-8-12/h2-10H,11H2,1H3	Benzyl 2-methoxybenzoate	COC1=CC=CC=C1C(=O)OCC2=CC=CC=C2	3.31441903	584904	COCONUT:(CNP0301603);Natural Products:(UNPD88928);database;PubChem:(584904);ZINC bio:(ZINC01961812)	68721614850
38	1	N/A	-283.767133607041	C15H14O3	[M + H]+	CTWSYQBTROEFSB	InChI=1S/C15H14O3/c1-8-3-4-12(17)11-5-13-15(9(2)14(8)11)10(6-16)7-18-13/h5-8H,3-4H2,1-2H3	null	CC1CCC(=O)C2=CC3=C(C(=C12)C)C(=CO3)C=O	2.5999999	92030371;91885228;124356043	COCONUT:(CNP0202051);KNApSAcK:(17512);Natural Products:(UNPD28444 UNPD19949);database;PubChem:(92030371 91885228 124356043);SuperNatural:(SN00305985 SN00381767);PubMed	68722655314
39	1	N/A	-284.40958743611327	C15H14O3	[M + H]+	JAFUHGPESJSRJX	InChI=1S/C15H14O3/c1-2-18-12-8-9-13(14(16)10-12)15(17)11-6-4-3-5-7-11/h3-10,16H,2H2,1H3	ACMC-20amjl	CCOC1=CC(=C(C=C1)C(=O)C2=CC=CC=C2)O	3.2585156	5051738	database;PubChem class - safety and toxic;Training Set;PubChem:(5051738);additional	68787126274
40	1	N/A	-287.0344933632872	C15H14O3	[M + H]+	KNVYLIIBQXVDKC	InChI=1S/C15H14O3/c1-17-13-9-5-6-10-14(13)18-15(16)11-12-7-3-2-4-8-12/h2-10H,11H2,1H3	Guaiacol phenylacetate	COC1=CC=CC=C1OC(=O)CC2=CC=CC=C2	3.51131606	61331	NORMAN:(NS00012508);COCONUT:(CNP0161065);HMDB:(37679);database;PubChem class - food;PubChem:(61331);ZINC bio:(ZINC00000352);additional;PubChem class - bio and metabolites	68873363466
41	1	N/A	-287.5427939465284	C15H14O3	[M + H]+	OPPGAHUCKDKQJR	InChI=1S/C15H14O3/c1-18-14-8-12(17)7-10-3-2-9-6-11(16)4-5-13(9)15(10)14/h4-8,16-17H,2-3H2,1H3	2,7-Phenanthrenediol, 9,10-dihydro-4-methoxy-	COC1=CC(=CC2=C1C3=C(CC2)C=C(C=C3)O)O	3.0999999	11390848	COCONUT:(CNP0251309);KNApSAcK:(15262);Natural Products:(UNPD187619);database;PubChem:(11390848);SuperNatural:(SN00020840);ZINC bio:(ZINC14651078);PubChem class - safety and toxic;Training Set;PubMed;KEGG Mine	77379723346
42	1	N/A	-290.1147913456759	C15H14O3	[M + H]+	VJGTXUJDAADHGJ	InChI=1S/C15H14O3/c1-18-14-8-10(16)7-9-5-6-11-12(15(9)14)3-2-4-13(11)17/h2-4,7-8,16-17H,5-6H2,1H3	null	COC1=CC(=CC2=C1C3=C(CC2)C(=CC=C3)O)O	3.0999999	101600666	COCONUT:(CNP0168337);KNApSAcK:(15192);Natural Products:(UNPD113279);database;PubChem:(101600666)	68721606674
43	1	N/A	-291.51404777865713	C15H14O3	[M + H]+	PSWCFHRUHDIKNU	InChI=1S/C15H14O3/c16-14(12-7-3-1-4-8-12)11-18-15(17)13-9-5-2-6-10-13/h1-10,14,16H,11H2	Beta-hydroxyphenethyl benzoate	C1=CC=C(C=C1)C(COC(=O)C2=CC=CC=C2)O	2.5999999	570708;9794802;10198690	COCONUT:(CNP0108802);Natural Products:(UNPD3736);database;PubChem:(570708 9794802 10198690);SuperNatural:(SN00239696);PubMed	68722655298
44	1	N/A	-292.04728383120795	C15H14O3	[M + H]+	VWHLJQSPJMDCDE	InChI=1S/C15H14O3/c1-9(2)6-7-11-14-13-10(8-17-14)4-3-5-12(13)18-15(11)16/h3-6H,7-8H2,1-2H3	null	CC(=CCC1=C2C3=C(CO2)C=CC=C3OC1=O)C	3.37412858	""	COCONUT:(CNP0281311);Natural Products:(UNPD12237);database;SuperNatural:(SN00355725)	68722655232
45	1	N/A	-293.470398481721	C15H14O3	[M + H]+	XJHGAJLIKDAOPE	InChI=1S/C15H14O3/c16-15(17)10-12-6-8-14(9-7-12)18-11-13-4-2-1-3-5-13/h1-9H,10-11H2,(H,16,17)	Oprea1_761522	C1=CC=C(C=C1)COC2=CC=C(C=C2)CC(=O)O	3.06632829	81033;6923368;91079956	NORMAN:(NS00035881);database;PubChem class - safety and toxic;PubChem:(81033 6923368 91079956);PubChem class - bio and metabolites	68803624962
46	1	N/A	-296.61748305373555	C15H14O3	[M + H]+	NOWDSFJDVBOOBU	InChI=1S/C15H14O3/c1-18-14-9-11(8-13(16)10-14)6-7-12-4-2-3-5-15(12)17/h2-10,16-17H,1H3	null	COC1=CC(=CC(=C1)O)C=CC2=CC=CC=C2O	3.5	102318988;129846245	COCONUT:(CNP0106806);Natural Products:(UNPD41666);database;PubChem:(102318988 129846245);SuperNatural:(SN00269350);KEGG Mine	77312589826
47	1	N/A	-297.91817470115535	C15H14O3	[M + H]+	YDQGBHYBGYGBPF	InChI=1S/C15H14O3/c1-18-13-9-12(17)8-10-2-5-15(14(10)13)6-3-11(16)4-7-15/h3-4,6-9,17H,2,5H2,1H3	null	COC1=CC(=CC2=C1C3(CC2)C=CC(=O)C=C3)O	2.79999995	101802953	COCONUT:(CNP0130017);Natural Products:(UNPD207460);database;PubChem:(101802953)	68721606658
48	1	N/A	-298.0206690099887	C15H14O3	[M + H]+	JSHLOPGSDZTEGQ	InChI=1S/C15H14O3/c1-17-15-9-13(10-16)7-8-14(15)18-11-12-5-3-2-4-6-12/h2-10H,11H2,1H3	Oprea1_505077	COC1=C(C=CC(=C1)C=O)OCC2=CC=CC=C2	2.79999995	75506;10562246;10657915;11673172;16109950	NORMAN:(NS00027602);COCONUT:(CNP0215395);database;PubChem:(75506 10562246 10657915 11673172 16109950);SuperNatural:(SN00116814);ZINC bio:(ZINC00035739);MeSH:(75506);PubChem class - safety and toxic;YMDB:(1742);PubMed	68790067270
49	1	N/A	-298.51995959284505	C15H14O3	[M + H]+	BZUHSQFJABFAHL	InChI=1S/C15H14O3/c1-17-14-10-6-5-9-13(14)11-18-15(16)12-7-3-2-4-8-12/h2-10H,11H2,1H3	2-Methoxybenzyl benzoate	COC1=CC=CC=C1COC(=O)C2=CC=CC=C2	3.20000005	3085295	COCONUT:(CNP0300273);Natural Products:(UNPD56305);database;PubChem:(3085295);SuperNatural:(SN00030087);ZINC bio:(ZINC31167732);MeSH:(3085295);PubMed	68722663494
50	1	N/A	-298.6748830167605	C15H14O3	[M + H]+	VANIIUGEHGLNHB	InChI=1S/C15H14O3/c1-18-15-9-12(8-14(17)10-15)6-5-11-3-2-4-13(16)7-11/h2-10,16-17H,1H3	Phenol, 3-[2-(3-hydroxyphenyl)ethenyl]-5-methoxy-	COC1=CC(=CC(=C1)O)C=CC2=CC(=CC=C2)O	3.5	11622859;25756094;73032981	COCONUT:(CNP0142575);KNApSAcK:(31004);Natural Products:(UNPD24258 UNPD213392);database;PubChem:(11622859 25756094 73032981);SuperNatural:(SN00019959);ZINC bio:(ZINC13340923);additional;Training Set;PubMed	68723204178
51	1	N/A	-299.1587794749929	C15H14O3	[M + H]+	KIQCVMGDSBIIGW	InChI=1S/C15H14O3/c1-2-3-10-4-6-14(17)12(8-10)13-9-11(16)5-7-15(13)18/h2,4-9,16-18H,1,3H2	Randaiol	C=CCC1=CC(=C(C=C1)O)C2=C(C=CC(=C2)O)O	3.5999999	13337243	COCONUT:(CNP0408952);KNApSAcK:(40143);Natural Products:(UNPD156674);database;PubChem:(13337243);SuperNatural:(SN00158985);PubMed;KEGG Mine	77312589906
52	1	N/A	-300.3123494975746	C15H14O3	[M + H]+	VQVQZFHUXRSRBZ	InChI=1S/C15H14O3/c1-17-14-8-7-13(10-16)9-15(14)18-11-12-5-3-2-4-6-12/h2-10H,11H2,1H3	Oprea1_295073	COC1=C(C=C(C=C1)C=O)OCC2=CC=CC=C2	2.79999995	80671	NORMAN:(NS00035452);COCONUT:(CNP0028014);database;PubChem:(80671);SuperNatural:(SN00117528);ZINC bio:(ZINC00160575);Training Set;PubMed	68722909250
53	1	N/A	-300.4950448522779	C15H14O3	[M + H]+	WKRNHBCXIBQLQB	InChI=1S/C15H14O3/c1-3-4-5-6-7-8-9-10-11-12-15(13-16)18-14(2)17/h3-4,11-12,15-16H,13H2,1-2H3	null	CC=CC#CC#CC#CC=CC(CO)OC(=O)C	2.24348092	""	COCONUT:(CNP0190372);Natural Products:(UNPD226616 UNPD181720);database	68721606656
54	1	N/A	-301.5168970557988	C15H14O3	[M + H]+	LYSXDJPKAGMDNO	InChI=1S/C15H14O3/c1-18-12-8-10-2-5-15(14(10)13(17)9-12)6-3-11(16)4-7-15/h3-4,6-9,17H,2,5H2,1H3	null	COC1=CC2=C(C(=C1)O)C3(CC2)C=CC(=O)C=C3	2.79999995	90475437	COCONUT:(CNP0124049);KNApSAcK:(15750);Natural Products:(UNPD83109);database;PubChem:(90475437);SuperNatural:(SN00305738)	68722655250
55	1	N/A	-302.0383825815478	C15H14O3	[M + H]+	JTPTVBWVUKUBPT	InChI=1S/C15H14O3/c1-3-4-5-6-7-8-9-10-11-12-15(17)13-18-14(2)16/h3-4,11-12,15,17H,13H2,1-2H3	null	CC=CC#CC#CC#CC=CC(COC(=O)C)O	2.24348092	""	COCONUT:(CNP0215067);Natural Products:(UNPD2049 UNPD155913 UNPD40934);database	68721606656
56	1	N/A	-305.3483891534621	C15H14O3	[M + H]+	IHVRWFJGOIWMGC	InChI=1S/C15H14O3/c1-18-15-6-4-11(5-7-15)2-3-12-8-13(16)10-14(17)9-12/h2-10,16-17H,1H3	Spectrum_001473	COC1=CC=C(C=C1)C=CC2=CC(=CC(=C2)O)O	3.5	5040205;6255462;10399472	SuperNatural:(SN00006581);ZINC bio:(ZINC03978779 ZINC13341012);MeSH:(5040205 6255462);PubMed;COCONUT:(CNP0145967);KNApSAcK:(40540);Natural Products:(UNPD228508 UNPD185638);database;PubChem:(5040205 6255462 10399472);YMDB Mine;CHEBI:(108593);EcoCyc Mine;KEGG Mine	128852205686
