structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
22	1	N/A	-394.21584163523664	C17H20O6	[M + H]+	YBSZYUFWTJJIME	InChI=1S/C17H20O6/c1-8-5-6-17(23-20)9(2)7-12-13(10(3)16(19)22-12)15(14(8)17)21-11(4)18/h12-15,20H,1-3,5-7H2,4H3	null	CC(=O)OC1C2C(CC(=C)C3(C1C(=C)CC3)OO)OC(=O)C2=C	1.8826921	""	COCONUT:(CNP0233199);Natural Products:(UNPD168571);database;SuperNatural:(SN00293570)	68722655232
23	1	N/A	-394.9367118478101	C17H20O6	[M + H]+	IUILTRTZOIEUTM	InChI=1S/C17H20O6/c1-8-7-11(22-10(3)18)12-9(2)15(19)23-13(12)14-16(4,20)5-6-17(8,14)21/h5-6,11-14,20-21H,1-2,7H2,3-4H3	12,4-dihydroxbishopsolicepolide	CC(=O)OC1CC(=C)C2(C=CC(C2C3C1C(=C)C(=O)O3)(C)O)O	0.200000003	14829043	COCONUT:(CNP0248517);KNApSAcK:(20857);Natural Products:(UNPD193789);database;PubChem:(14829043);SuperNatural:(SN00269184)	68722655250
24	1	N/A	-397.24826366253416	C17H20O6	[M + H]+	PPZSOILKWHVNNS	InChI=1S/C17H20O6/c1-21-13-5-3-4-6-14(13)23-16(10-18)17(20)11-7-8-12(19)15(9-11)22-2/h3-9,16-20H,10H2,1-2H3	bmse010041	COC1=CC=CC=C1OC(CO)C(C2=CC(=C(C=C2)O)OC)O	1.70000005	6424189;13117025;13117026;13117027;27282242;101215176;101265740;122382000	database;PubChem:(6424189 13117025 13117026 13117027 27282242 101215176 101265740 122382000);CHEBI:(53650);PubChem class - bio and metabolites;MeSH:(6424189);KEGG:(C21422);PubChem class - safety and toxic;Plantcyc:(CPD-11867 CPD-11870);PubMed;Biocyc:(CPD-11870 CPD-11869 CPD-11868 CPD-11867 CPD-18523)	68803496294
25	1	N/A	-399.0516948032038	C17H20O6	[M + H]+	SCNNIVKGPABBOM	InChI=1S/C17H20O6/c1-21-14-7-10(4-5-12(14)18)6-13(19)11-8-15(22-2)17(20)16(9-11)23-3/h4-5,7-9,13,18-20H,6H2,1-3H3	nobilin D	COC1=CC(=CC(=C1O)OC)C(CC2=CC(=C(C=C2)O)OC)O	2.20000005	16104870	COCONUT:(CNP0185586);KNApSAcK:(39858);Natural Products:(UNPD198099);database;PubChem:(16104870);MeSH:(16104870);PubMed	68721606742
26	1	N/A	-401.65499040574315	C17H20O6	[M + H]+	HWBWIVIFJQOICR	InChI=1S/C17H20O6/c1-22-16-6-4-10(7-14(16)20)12(18)5-3-11-8-17(23-2)15(21)9-13(11)19/h4,6-9,12,18-21H,3,5H2,1-2H3	null	COC1=C(C=C(C=C1)C(CCC2=CC(=C(C=C2O)O)OC)O)O	2.29999995	123416125	COCONUT:(CNP0261458);Natural Products:(UNPD207037);database;PubChem:(123416125);PubMed	68721606722
27	1	N/A	-402.1397986954484	C17H20O6	[M + H]+	PTJPAEBQCZMNAV	InChI=1S/C17H20O6/c1-3-21-12-5-4-10(8-18)6-13-15(9(2)16(19)22-13)14-7-11(12)17(20)23-14/h6-7,12-15,18H,2-5,8H2,1H3	cinerenin	CCOC1CCC(=CC2C(C3C=C1C(=O)O3)C(=C)C(=O)O2)CO	0.400000006	44457202	COCONUT:(CNP0264800);KNApSAcK:(11766);Natural Products:(UNPD3806 UNPD49035);database;PubChem:(44457202);SuperNatural:(SN00373789 SN00351099);PubMed	68722655314
28	1	N/A	-402.46794826758907	C17H20O6	[M + H]+	IXFZHHKHRVKVQM	InChI=1S/C17H20O6/c1-7-4-11(20)15-10(6-18)5-12(22-9(3)19)14-8(2)17(21)23-16(14)13(7)15/h4,8,12-14,16,18H,5-6H2,1-3H3	null	CC1C2C(CC(=C3C(C2OC1=O)C(=CC3=O)C)CO)OC(=O)C	0.0	102486659	COCONUT:(CNP0118201);Natural Products:(UNPD227050);database;PubChem:(102486659)	68721606658
29	1	N/A	-408.5791594068131	C17H20O6	[M + H]+	XJKBWSJUIBULHX	InChI=1S/C17H20O6/c1-7-5-10(19)14-12(7)15-13(8(2)16(20)23-15)11(22-9(3)18)6-17(14,4)21/h5,11-15,21H,2,6H2,1,3-4H3	null	CC1=CC(=O)C2C1C3C(C(CC2(C)O)OC(=O)C)C(=C)C(=O)O3	0.300000012	102340622	COCONUT:(CNP0126541);Natural Products:(UNPD213566);database;PubChem:(102340622)	68721606658
30	1	N/A	-409.1727352138679	C17H20O6	[M + H]+	VVFGKSUEWXVTLV	InChI=1S/C17H20O6/c1-10-13-5-6-17(9-18)15(23-17)4-3-12(8-21-11(2)19)7-14(13)22-16(10)20/h7,9,13-15H,1,3-6,8H2,2H3	null	CC(=O)OCC1=CC2C(CCC3(C(O3)CC1)C=O)C(=C)C(=O)O2	0.699999988	101835628	COCONUT:(CNP0158032);Natural Products:(UNPD174258);database;PubChem:(101835628);SuperNatural:(SN00343816)	68722655234
31	1	N/A	-410.96458481873714	C17H20O6	[M + H]+	JABBUGZGEVJIJX	InChI=1S/C17H20O6/c1-20-12-9-14(21-2)17-13(18)8-11(23-15(17)10-12)6-4-5-7-16(19)22-3/h8-10H,4-7H2,1-3H3	null	COC(=O)CCCCc1cc(=O)c2c(OC)cc(OC)cc2o1	3.2203727793374997	""	""	0
32	1	N/A	-414.9172400719828	C17H20O6	[M + H]+	QVZHTQXGRRFBCE	InChI=1S/C17H20O6/c1-7-4-12(22-9(3)19)14-8(2)17(21)23-16(14)15-10(6-18)5-11(20)13(7)15/h5,8,12,14-16,18H,4,6H2,1-3H3	null	CC1C2C(CC(=C3C(C2OC1=O)C(=CC3=O)CO)C)OC(=O)C	0.0	101683457;139077476	COCONUT:(CNP0165968);KNApSAcK:(33591);Natural Products:(UNPD36693 UNPD230045);database;PubChem:(101683457 139077476)	68721606674
33	1	N/A	-415.02162448870405	C17H20O6	[M + H]+	VPGGXYRENLSQCT	InChI=1S/C17H20O6/c1-9-4-5-13(19)10(2)7-14(20)16-12(8-22-11(3)18)17(21)23-15(16)6-9/h6,14-15,20H,2,4-5,7-8H2,1,3H3	null	CC1=CC2C(=C(C(=O)O2)COC(=O)C)C(CC(=C)C(=O)CC1)O	1.38955867	""	COCONUT:(CNP0342902);Natural Products:(UNPD13657);database;SuperNatural:(SN00279131)	68722655232
34	1	N/A	-416.91077424229223	C17H20O6	[M + H]+	YGOJEPPXDYYQTN	InChI=1S/C17H20O6/c1-9-4-5-12-13(8-22-11(3)18)17(21)23-16(12)6-10(2)15(20)7-14(9)19/h6,15-16,20H,1,4-5,7-8H2,2-3H3	null	CC1=CC2C(=C(C(=O)O2)COC(=O)C)CCC(=C)C(=O)CC1O	1.38955867	""	COCONUT:(CNP0286644);Natural Products:(UNPD147239);database;SuperNatural:(SN00370913)	68722655232
35	1	N/A	-421.4119308990947	C17H20O6	[M + H]+	DGQROTBNZIJOHQ	InChI=1S/C17H20O6/c1-9-6-14-12(10(2)16(20)22-14)7-15-17(23-15,5-4-13(9)19)8-21-11(3)18/h12,14-15H,1-2,4-8H2,3H3	null	CC(=O)OCC12CCC(=O)C(=C)CC3C(CC1O2)C(=C)C(=O)O3	1.20000005	101288320	COCONUT:(CNP0222375);KNApSAcK:(12391);Natural Products:(UNPD10608);database;PubChem:(101288320);SuperNatural:(SN00392597)	68722655250
36	1	N/A	-424.6960280904888	C17H20O6	[M + H]+	YUKNKKWYYXDAGR	InChI=1S/C17H20O6/c1-3-4-5-6-11-8-12(19)15-13(22-2)7-10(9-18)14(17(20)21)16(15)23-11/h5-7,11,18H,3-4,8-9H2,1-2H3,(H,20,21)	null	CCCC=CC1CC(=O)C2=C(C=C(C(=C2O1)C(=O)O)CO)OC	1.89999998	13888639;129834122	PubChem:(13888639 129834122);COCONUT:(CNP0109416);database	68721573890
37	1	N/A	-426.32075575288366	C17H20O6	[M + H]+	IXMZSQBXOWYTOS	InChI=1S/C17H20O6/c1-7-12(22-9(3)18)4-10-13(7)15-14(8(2)16(20)23-15)11(19)5-17(10)6-21-17/h10-15,19H,1-2,4-6H2,3H3	null	CC(=O)OC1CC2C(C1=C)C3C(C(CC24CO4)O)C(=C)C(=O)O3	0.300000012	101036705	COCONUT:(CNP0311822);KNApSAcK:(40199);Natural Products:(UNPD104858);database;PubChem:(101036705);SuperNatural:(SN00285523)	68722655250
38	1	N/A	-426.5490883707156	C17H20O6	[M + H]+	FPBVSQDBWGKPLR	InChI=1S/C17H20O6/c1-17(2,20)13-9-12(16(19)23-13)14(21-3)10-7-5-6-8-11(10)15(18)22-4/h5-8,13,20H,9H2,1-4H3	methyl 2-[(E)-[5-(2-hydroxypropan-2-yl)-2-oxooxolan-3-ylidene]-methoxymethyl]benzoate	CC(C)(C1CC(=C(C2=CC=CC=C2C(=O)OC)OC)C(=O)O1)O	1.89999998	16737082;44423351	COCONUT:(CNP0109664);KNApSAcK:(38542);Natural Products:(UNPD74267);database;PubChem:(16737082 44423351);SuperNatural:(SN00233381);PubMed	68722655314
39	1	N/A	-431.2176320903331	C17H20O6	[M + H]+	BPBLQZHCVCIWBH	InChI=1S/C17H20O6/c1-9-4-5-12-13(8-18)17(21)23-16(12)6-10(2)15(7-14(9)20)22-11(3)19/h6,15-16,18H,1,4-5,7-8H2,2-3H3	[(9R,10E,11aS)-3-(hydroxymethyl)-10-methyl-6-methylidene-2,7-dioxo-5,8,9,11a-tetrahydro-4H-cyclodeca[b]furan-9-yl] acetate	CC1=CC2C(=C(C(=O)O2)CO)CCC(=C)C(=O)CC1OC(=O)C	0.600000024	13895746;13895745	COCONUT:(CNP0221870);KNApSAcK:(12252);Natural Products:(UNPD106623 UNPD150169);database;PubChem:(13895746 13895745);SuperNatural:(SN00303001 SN00253168)	68722655250
40	1	N/A	-433.9740272886612	C17H20O6	[M + H]+	IDUZLPMKHHAHHO	InChI=1S/C17H20O6/c1-5-17(8-18)6-12(20)13-10(3)16(21)23-15(13)14(17)9(2)7-22-11(4)19/h5,8,12-15,20H,1-3,6-7H2,4H3	null	CC(=O)OCC(=C)C1C2C(C(CC1(C=C)C=O)O)C(=C)C(=O)O2	1.10000002	101872087	COCONUT:(CNP0313663);KNApSAcK:(12059);Natural Products:(UNPD72243);database;PubChem:(101872087);SuperNatural:(SN00268326)	68722655250
41	1	N/A	-438.9816697774619	C17H20O6	[M + H]+	ZCCPVQYBCOGGPZ	InChI=1S/C17H20O6/c1-7-5-10(21-9(3)18)12-8(2)15(19)22-13(12)14-16(4)11(23-16)6-17(7,14)20/h5,10-14,20H,2,6H2,1,3-4H3	null	CC1=CC(C2C(C3C1(CC4C3(O4)C)O)OC(=O)C2=C)OC(=O)C	0.200000003	11759015	COCONUT:(CNP0328397);Natural Products:(UNPD40956);database;PubChem:(11759015);SuperNatural:(SN00312467)	68722655234
42	1	N/A	-440.4788462313741	C17H20O6	[M + H]+	VFRMKFSKSJLZPT	InChI=1S/C17H20O6/c1-9(2)12(18)8-11-14-10(6-7-13(19)23-14)15(20-3)17(22-5)16(11)21-4/h6-7,9H,8H2,1-5H3	null	CC(C)C(=O)CC1=C(C(=C(C2=C1OC(=O)C=C2)OC)OC)OC	2.91937327	""	COCONUT:(CNP0313078);KNApSAcK:(19974);Natural Products:(UNPD71535);database;SuperNatural:(SN00377668)	68722655248
43	1	N/A	-441.8652437278033	C17H20O6	[M + H]+	PMUYURQMFKPJTK	InChI=1S/C17H20O6/c1-22-12-9-14(19)17-13(18)8-11(23-15(17)10-12)6-4-2-3-5-7-16(20)21/h8-10,19H,2-7H2,1H3,(H,20,21)	null	COc1cc(O)c2c(=O)cc(CCCCCCC(=O)O)oc2c1	3.299376891618188	""	""	0
44	1	N/A	-442.2949002521185	C17H20O6	[M + H]+	XRCCPOSHMKZPFI	InChI=1S/C17H20O6/c1-8-11-5-17(20)9(2)12(22-10(3)18)4-14(17)16(7-21-16)6-13(11)23-15(8)19/h11-14,20H,1-2,4-7H2,3H3	Arctolide	CC(=O)OC1CC2C3(CC4C(CC2(C1=C)O)C(=C)C(=O)O4)CO3	0.200000003	100009;442144;101630374;118701329	COCONUT:(CNP0193797);KNApSAcK:(3216);Natural Products:(UNPD177556 UNPD177851 UNPD157132);database;PubChem:(100009 442144 101630374 118701329);SuperNatural:(SN00237791 SN00307188 SN00349167);CHEBI:(2811);KEGG:(C09298);PubMed	68722655602
45	1	N/A	-445.06206165175684	C17H20O6	[M + H]+	UQTXIRRPEBEPIU	InChI=1S/C17H20O6/c1-7-11(19)4-10-13(7)15-14(8(2)16(20)23-15)12(22-9(3)18)5-17(10)6-21-17/h10-15,19H,1-2,4-6H2,3H3	null	CC(=O)OC1CC2(CO2)C3CC(C(=C)C3C4C1C(=C)C(=O)O4)O	0.300000012	101324881	COCONUT:(CNP0233773);KNApSAcK:(20599);Natural Products:(UNPD165605);database;PubChem:(101324881);SuperNatural:(SN00242471)	68722655250
46	1	N/A	-445.8434720193273	C17H20O6	[M + H]+	HJCNCWYAJOBDRJ	InChI=1S/C17H20O6/c1-7-10(19)5-12(20)17(4)6-11(22-9(3)18)13-8(2)16(21)23-15(13)14(7)17/h11-13,15,20H,2,5-6H2,1,3-4H3	null	CC1=C2C3C(C(CC2(C(CC1=O)O)C)OC(=O)C)C(=C)C(=O)O3	1.03071117	""	COCONUT:(CNP0239978);Natural Products:(UNPD196134);database;SuperNatural:(SN00239006)	68722655232
47	1	N/A	-446.5798428166598	C17H20O6	[M + H]+	XNQFAXYWTASWJL	InChI=1S/C17H20O6/c1-7-6-11(20)14-15(13-8(2)5-10(19)12(7)13)22-16(21)17(14,4)23-9(3)18/h5,11,13-15,20H,6H2,1-4H3	[(3S,3aR,4S,9aR,9bS)-4-hydroxy-3,6,9-trimethyl-2,7-dioxo-4,5,9a,9b-tetrahydro-3aH-azuleno[4,5-b]furan-3-yl] acetate	CC1=C2C(C3C(C(C1)O)C(C(=O)O3)(C)OC(=O)C)C(=CC2=O)C	0.300000012	21603536	COCONUT:(CNP0316666);KNApSAcK:(45934);Natural Products:(UNPD76388);database;PubChem:(21603536);SuperNatural:(SN00282047)	68722655250
48	1	N/A	-449.23670535827017	C17H20O6	[M + H]+	ORKJJZQJJLZNFN	InChI=1S/C17H20O6/c1-7-13-12(22-15(7)19)6-10-11(21-8(2)18)5-4-9-16(20)23-14(13)17(9,10)3/h9-12,14H,4-6H2,1-3H3	null	CC1=C2C(CC3C(CCC4C3(C2OC4=O)C)OC(=O)C)OC1=O	1.10000002	25223358	COCONUT:(CNP0112590);Natural Products:(UNPD29442);database;PubChem:(25223358);SuperNatural:(SN00266630)	68722655234
49	1	N/A	-450.36662575925646	C17H20O6	[M + H]+	HTHUXYNZHYFQJD	InChI=1S/C17H20O6/c1-7-5-10(21-9(3)18)12-8(2)15(19)22-13(12)14-16(4)11(23-16)6-17(7,14)20/h10-14,20H,1-2,5-6H2,3-4H3	4-(Acetyloxy)decahydro-6a-hydroxy-8a-methyl-3,6-bis(methylene)oxireno(2,3)azuleno(4,5-b)furan-2(3H)-one	CC(=O)OC1CC(=C)C2(CC3C(C2C4C1C(=C)C(=O)O4)(O3)C)O	0.400000006	169495;21124794	COCONUT:(CNP0158613);KNApSAcK:(20587);Natural Products:(UNPD173686 UNPD192376);database;PubChem:(169495 21124794);SuperNatural:(SN00395552)	68722655250
