structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
12	1	N/A	-79.69756732667253	C15H10O7	[M + H]+	PWDAKBACEAGRSH	InChI=1S/C15H10O7/c16-8-2-1-6(3-9(8)17)15-11(19)4-7-12(22-15)5-10(18)14(21)13(7)20/h1-5H,(H5-,16,17,18,19,20,21)/p+1	6-Hydroxycyanidin	C1=CC(=C(C=C1C2=C(C=C3C(=[O+]2)C=C(C(=C3O)O)O)O)O)O	2.26273036	441697	COCONUT:(CNP0221351);HMDB:(130398);KNApSAcK:(6616);Natural Products:(UNPD29304);PubChem:(441697);SuperNatural:(SN00351549);CHEBI:(28090);PubChem class - bio and metabolites;KEGG:(C08646);PubMed	19956090
13	1	N/A	-80.58530233264291	C15H10O7	[M + H]+	LFPHMXIOQBBTSS	InChI=1S/C15H10O7/c16-7-3-1-6(2-4-7)15-14(21)13(20)10-9(22-15)5-8(17)11(18)12(10)19/h1-5,16-19,21H	6-Hydroxykaempferol	C1=CC(=CC=C1C2=C(C(=O)C3=C(O2)C=C(C(=C3O)O)O)O)O	1.36698294	5281638	COCONUT:(CNP0269187);HMDB:(125361);KNApSAcK:(1051);Natural Products:(UNPD142413);database;PubChem:(5281638);YMDB Mine;PubChem class - bio and metabolites;KEGG:(C10068);PubMed	103098122586
14	1	N/A	-83.62406431618626	C15H10O7	[M + H]+	LDAGXWNIKJJGNC	InChI=1S/C15H10O7/c16-6-1-2-7-9(17)5-12(22-11(7)3-6)8-4-10(18)14(20)15(21)13(8)19/h1-5,16,18-21H	7-hydroxy-2-(2,3,4,5-tetrahydroxyphenyl)chromen-4-one	C1=CC2=C(C=C1O)OC(=CC2=O)C3=CC(=C(C(=C3O)O)O)O	1.38935614	5280616	COCONUT:(CNP0201622);KEGG:(C03662);database;PubChem:(5280616);SuperNatural:(SN00213208)	68722622722
15	1	N/A	-86.22623646743969	C15H10O7	[M + H]+	VYAKIUWQLHRZGK	InChI=1S/C15H10O7/c16-7-2-1-6(3-8(7)17)11-4-9(18)13-12(22-11)5-10(19)14(20)15(13)21/h1-5,16-17,19-21H	6-OH-Luteolin	C1=CC(=C(C=C1C2=CC(=O)C3=C(O2)C=C(C(=C3O)O)O)O)O	1.38935614	5281642	COCONUT:(CNP0263650);HMDB:(36632);KNApSAcK:(3884);Natural Products:(UNPD163636);database;PubChem:(5281642);SuperNatural:(SN00157805);CHEBI:(2197);PubChem class - bio and metabolites;MeSH:(5281642);KEGG:(C10072);PubMed	68739432830
16	1	N/A	-86.67859766607104	C15H10O7	[M + H]+	DSNIERNBMAVNJI	InChI=1S/C15H10O7/c16-6-1-11(20)15-12(21)5-13(22-14(15)2-6)7-3-9(18)10(19)4-8(7)17/h1-5,16-20H	Isoetin	C1=C(C=C2C(=C1O)C(=O)C=C(O2)C3=CC(=C(C=C3O)O)O)O	1.38935614	5281649	COCONUT:(CNP0150301 CNP0420398);HMDB:(126017);KNApSAcK:(1054);Natural Products:(UNPD181380);database;PubChem:(5281649);SuperNatural:(SN00157850);CHEBI:(6006);PubChem class - bio and metabolites;KEGG:(C10079);PubMed	68739432826
17	1	N/A	-87.11564905553796	C15H10O7	[M + H]+	GNZIGRFZXGNNMR	InChI=1S/C15H10O7/c16-7-3-1-6(2-4-7)14-12(20)10(18)8-5-9(17)11(19)13(21)15(8)22-14/h1-5,16-17,19-21H	null	C1=CC(=CC=C1C2=C(C(=O)C3=CC(=C(C(=C3O2)O)O)O)O)O	1.36698294	""	COCONUT:(CNP0219470);Natural Products:(UNPD107119);database;SuperNatural:(SN00332881)	68722655232
18	1	N/A	-87.64063151225702	C15H10O7	[M + H]+	USQGZNXXBDCNQF	InChI=1S/C15H10O7/c16-8-2-1-6(3-9(8)17)7-5-22-15-12(13(7)20)10(18)4-11(19)14(15)21/h1-5,16-19,21H	null	C1=CC(=C(C=C1C2=COC3=C(C2=O)C(=CC(=C3O)O)O)O)O	2.0	10542374	COCONUT:(CNP0122557);HMDB:(41689);database;PubChem:(10542374);PubChem class - bio and metabolites;PubMed;KEGG Mine	77328285770
19	1	N/A	-91.40168268269343	C15H10O7	[M + H]+	HWTZYBCRDDUBJY	InChI=1S/C15H10O7/c16-8-2-1-6(3-9(8)17)15-14(21)13(20)7-4-10(18)11(19)5-12(7)22-15/h1-5,16-19,21H	Rhynchosin	C1=CC(=C(C=C1C2=C(C(=O)C3=CC(=C(C=C3O2)O)O)O)O)O	1.60000002	5319492	COCONUT:(CNP0418789);KNApSAcK:(4658);Natural Products:(UNPD73926);database;PubChem:(5319492);SuperNatural:(SN00158910);KEGG Mine	77312589842
20	1	N/A	-102.48904162829061	C15H10O7	[M + H]+	BIDDAFIPYBBDES	InChI=1S/C15H10O7/c16-8-2-1-6(3-9(8)17)7-5-22-11-4-10(18)14(20)15(21)12(11)13(7)19/h1-5,16-18,20-21H	null	C1=CC(=C(C=C1C2=COC3=C(C2=O)C(=C(C(=C3)O)O)O)O)O	2.0	10733103	COCONUT:(CNP0383013);HMDB:(41687);database;PubChem:(10733103);PubChem class - bio and metabolites;PubMed;KEGG Mine	77328285770
21	1	N/A	-110.37687063702639	C15H10O7	[M + H]+	XYBMNAVZIGFQCG	InChI=1S/C15H10O7/c16-7-2-1-6(5-10(7)19)14-13(21)12(20)11-8(17)3-4-9(18)15(11)22-14/h1-5,16-19,21H	null	C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=CC(=C3O2)O)O)O)O)O	2.20000005	76319461	COCONUT:(CNP0176319);Natural Products:(UNPD85227);database;PubChem:(76319461);SuperNatural:(SN00246200)	68722655234
22	1	N/A	-112.47446274021732	C15H10O7	[M + H]+	RNKSNQNKTRGJSZ	InChI=1S/C15H10O7/c16-8-7-9(17)12(20)14(6-4-2-1-3-5-6)22-15(7)13(21)11(19)10(8)18/h1-5,16,18-21H	4H-1-Benzopyran-4-one, 3,5,6,7,8-pentahydroxy-2-phenyl-	C1=CC=C(C=C1)C2=C(C(=O)C3=C(C(=C(C(=C3O2)O)O)O)O)O	2.20000005	25087106;91363762	COCONUT:(CNP0314053);Natural Products:(UNPD72764);database;PubChem:(25087106 91363762);SuperNatural:(SN00315536);MeSH:(25087106);PubMed	68722655302
23	1	N/A	-112.64979440793095	C15H10O7	[M + H]+	LOLNVJIGYUJCIY	InChI=1S/C15H10O7/c16-6-1-2-7(9(17)3-6)8-5-22-15-12(13(8)20)10(18)4-11(19)14(15)21/h1-5,16-19,21H	5,7,8,2'',4''-Pentahydroxyisoflavone	C1=CC(=C(C=C1O)O)C2=COC3=C(C2=O)C(=CC(=C3O)O)O	2.0	44257373	COCONUT:(CNP0166660);HMDB:(33264);KNApSAcK:(9867);Natural Products:(UNPD18186);database;PubChem:(44257373);SuperNatural:(SN00346554);PubChem class - bio and metabolites;KEGG Mine	77329367066
24	1	N/A	-115.85667629244114	C15H10O7	[M + H]+	SPZXXUUDYMHBSG	InChI=1S/C15H10O7/c16-7-3-1-6(2-4-7)9-5-8(17)10-11(18)12(19)13(20)14(21)15(10)22-9/h1-5,16,18-21H	Nortangeretin	C1=CC(=CC=C1C2=CC(=O)C3=C(C(=C(C(=C3O2)O)O)O)O)O	2.0	96506	COCONUT:(CNP0213911);HMDB:(130175);Natural Products:(UNPD32949);database;PubChem:(96506);CHEBI:(79553);additional;PubChem class - bio and metabolites;KEGG:(C15031);Training Set;PubMed	68738924906
25	1	N/A	-115.8630915812211	C15H10O7	[M + H]+	OCPPRKDZOZIIGQ	InChI=1S/C15H10O7/c16-7-4-10(19)13-11(5-7)22-15(21)12(14(13)20)6-1-2-8(17)9(18)3-6/h1-5,16-19,21H	null	O=c1c(-c2ccc(O)c(O)c2)c(O)oc2cc(O)cc(O)c12	1.3580673283304034	""	""	0
26	1	N/A	-120.17053090476932	C15H10O7	[M + H]+	RHHKTLRCMFZKGD	InChI=1S/C15H10O7/c16-7-2-1-6(5-9(7)18)15-14(21)13(20)11-10(22-15)4-3-8(17)12(11)19/h1-5,16-19,21H	2-(3,4-dihydroxyphenyl)-3,5,6-trihydroxychromen-4-one	C1=CC(=C(C=C1C2=C(C(=O)C3=C(O2)C=CC(=C3O)O)O)O)O	2.20000005	15380608	PubChem:(15380608);PubMed;database	68719476802
27	1	N/A	-138.44085905652813	C15H10O7	[M + H]+	RVFIXKXGOWFZDL	InChI=1S/C15H10O7/c16-6-1-2-12-8(3-6)13(20)14(21)15(22-12)7-4-10(18)11(19)5-9(7)17/h1-5,16-19,21H	3,6-dihydroxy-2-(2,4,5-trihydroxyphenyl)chromen-4-one	C1=CC2=C(C=C1O)C(=O)C(=C(O2)C3=CC(=C(C=C3O)O)O)O	1.36698294	24721082	COCONUT:(CNP0096117);database;PubChem:(24721082);SuperNatural:(SN00035019);ZINC bio:(ZINC48057104);additional;Training Set;PubMed	68723171394
28	1	N/A	-151.22504264076088	C15H10O7	[M + H]+	FZSWKVDUMCDGMY	InChI=1S/C15H10O7/c16-7-4-8-13(20)12(6-1-2-9(17)10(18)3-6)15(21)22-14(8)11(19)5-7/h1-5,16-19,21H	null	O=c1c(-c2ccc(O)c(O)c2)c(O)oc2c(O)cc(O)cc12	1.3580673283304026	""	""	0
29	1	N/A	-153.32423882727204	C15H10O7	[M + H]+	RNBDSBGYBUBTMK	InChI=1S/C15H10O7/c1-4-2-5(16)8-10(12(4)19)14(21)9-6(17)3-7(18)13(20)11(9)15(8)22/h2-3,16-20H,1H3	null	CC1=CC(=C2C(=C1O)C(=O)C3=C(C2=O)C(=C(C=C3O)O)O)O	1.20281744	""	COCONUT:(CNP0354530);Natural Products:(UNPD81417);database	68721606656
30	1	N/A	-153.32423882727204	C15H10O7	[M + H]+	AXEZGFOGSXQCPB	InChI=1S/C15H10O7/c1-4-2-5(16)8-10(12(4)19)15(22)11-9(14(8)21)6(17)3-7(18)13(11)20/h2-3,16-20H,1H3	null	CC1=CC(=C2C(=C1O)C(=O)C3=C(C2=O)C(=CC(=C3O)O)O)O	2.5999999	85990596	COCONUT:(CNP0306155);Natural Products:(UNPD63313);database;PubChem:(85990596);SuperNatural:(SN00356469)	68722655234
31	1	N/A	-163.50376122164826	C15H10O7	[M + H]+	ACAAVKGSTVOIQB	InChI=1S/C15H10O7/c16-7-4-8(17)13-11(5-7)22-12(15(13)21)3-6-1-9(18)14(20)10(19)2-6/h1-5,16-20H	Bracteatin	C1=C(C=C(C(=C1O)O)O)C=C2C(=O)C3=C(C=C(C=C3O2)O)O	2.4000001	441650;6123197;5281221;90659247	COCONUT:(CNP0372487);KNApSAcK:(8031);database;PubChem:(441650 6123197 5281221 90659247);SuperNatural:(SN00006926);CHEBI:(3163);ZINC bio:(ZINC04097698);additional;KEGG:(C08577);Plantcyc:(CPD-3001);Training Set;Biocyc:(CPD-3001)	68723304754
32	1	N/A	-168.4458225078525	C15H10O7	[M + H]+	DHILQYPKFOGMHJ	InChI=1S/C15H10O7/c1-4-2-6(16)12(19)10-8(4)14(21)9-5(11(10)18)3-7(17)13(20)15(9)22/h2-3,16-17,19-20,22H,1H3	9,10-Anthracenedione, 1,2,3,5,6-pentahydroxy-8-methyl-	CC1=CC(=C(C2=C1C(=O)C3=C(C(=C(C=C3C2=O)O)O)O)O)O	2.5999999	23260727	COCONUT:(CNP0277910);Natural Products:(UNPD148723);database;PubChem:(23260727);SuperNatural:(SN00312323)	68722655234
33	1	N/A	-190.93906087266262	C15H10O7	[M + H]+	OVQCZXSFJXZFJF	InChI=1S/C15H10O7/c1-4-10(17)8-9(15(22)11(4)18)14(21)7-5(12(8)19)2-3-6(16)13(7)20/h2-3,16-18,20,22H,1H3	1,3,4,5,6-pentahydroxy-2-methylanthracene-9,10-dione	CC1=C(C2=C(C(=C1O)O)C(=O)C3=C(C2=O)C=CC(=C3O)O)O	2.5999999	20240722	COCONUT:(CNP0145199);Natural Products:(UNPD55962);database;PubChem:(20240722);SuperNatural:(SN00288176)	68722655234
34	1	N/A	-199.18561605148273	C15H10O7	[M + H]+	ABOYWHFIYLNFAE	InChI=1S/C15H10O7/c16-7-1-3-8(4-2-7)21-12-6-9(17)13-11(22-12)5-10(18)14(19)15(13)20/h1-6,16,18-20H	null	C1=CC(=CC=C1O)OC2=CC(=O)C3=C(O2)C=C(C(=C3O)O)O	2.4000001	12784814	COCONUT:(CNP0190954);Natural Products:(UNPD122207);database;PubChem:(12784814);SuperNatural:(SN00376795);KEGG Mine	77312589826
35	1	N/A	-202.3519845773304	C15H10O7	[M + H]+	YEFLQXYBBIOOKV	InChI=1S/C15H10O7/c16-4-5-1-6-10(7(17)2-5)15(22)11-8(18)3-9(19)14(21)12(11)13(6)20/h1-3,16-19,21H,4H2	null	C1=C(C=C(C2=C1C(=O)C3=C(C2=O)C(=CC(=C3O)O)O)O)CO	1.70000005	85781266	COCONUT:(CNP0234086);Natural Products:(UNPD142345);database;PubChem:(85781266);SuperNatural:(SN00261662);KEGG Mine	77312589826
36	1	N/A	-211.27146948783079	C15H10O7	[M + H]+	KDXMJPGHLPXNFU	InChI=1S/C15H10O7/c16-4-5-1-8(18)11-12(13(5)20)15(22)10-7(14(11)21)2-6(17)3-9(10)19/h1-3,16-20H,4H2	null	C1=C(C=C2C(=C1O)C(=O)C3=C(C(=CC(=C3C2=O)O)CO)O)O	0.684181035	""	COCONUT:(CNP0237024);Natural Products:(UNPD27234);database;SuperNatural:(SN00229246)	68722655232
37	1	N/A	-212.083789973533	C15H10O7	[M + H]+	XEYFCWHNHOCBDK	InChI=1S/C15H10O7/c16-9-3-6(15(21)22)1-5-2-7-8(12(18)11(5)9)4-10(17)14(20)13(7)19/h1,3-4,16-17,19-20H,2H2,(H,21,22)	2-Anthracenecarboxylicacid, 9,10-dihydro-4,6,7,8-tetrahydroxy-10-oxo-	C1C2=C(C(=CC(=C2)C(=O)O)O)C(=O)C3=CC(=C(C(=C31)O)O)O	2.0	71355864	COCONUT:(CNP0233462);Natural Products:(UNPD111829);database;PubChem:(71355864)	68721606658
38	1	N/A	-216.8735487983729	C15H10O7	[M + H]+	INVAPAXTQZQLGN	InChI=1S/C15H10O7/c16-6-8-4-7(15(21)22)5-11(19)12(8)14(20)13-9(17)2-1-3-10(13)18/h1-6,17-19H,(H,21,22)	ACMC-20msgb	C1=CC(=C(C(=C1)O)C(=O)C2=C(C=C(C=C2O)C(=O)O)C=O)O	1.70000005	130935	COCONUT:(CNP0161298);KNApSAcK:(17099);Natural Products:(UNPD171206);database;PubChem:(130935);SuperNatural:(SN00250319);CHEBI:(69475);MeSH:(130935);PubMed	68722655350
39	1	N/A	-217.66616197953923	C15H10O7	[M + H]+	XCFJWCAQDIBZJA	InChI=1S/C15H10O7/c1-22-15-9(19)4-8(18)11-12(15)13(20)6-2-5(16)3-7(17)10(6)14(11)21/h2-4,16-19H,1H3	null	COC1=C(C=C(C2=C1C(=O)C3=CC(=CC(=C3C2=O)O)O)O)O	1.12916887	""	COCONUT:(CNP0361982);Natural Products:(UNPD185146);database	68721606656
40	1	N/A	-222.4466829994003	C15H10O7	[M + H]+	CLUOTLDISQFDSF	InChI=1S/C15H10O7/c1-5-11(15(20)21)8(17)4-10-12(5)13-7(14(18)19)2-6(16)3-9(13)22-10/h2-4,16-17H,1H3,(H,18,19)(H,20,21)	null	CC1=C(C(=CC2=C1C3=C(C=C(C=C3O2)O)C(=O)O)O)C(=O)O	2.9000001	132850348	PubChem:(132850348);database	68719476738
41	1	N/A	-225.4372177922389	C15H10O7	[M + H]+	IMBFSFAPSYRTQN	InChI=1S/C15H10O7/c16-9-3-1-8(2-4-9)11-7-22-14(15(20)21)10(13(11)19)5-6-12(17)18/h1-7,16H,(H,17,18)(H,20,21)	null	C1=CC(=CC=C1C2=COC(=C(C2=O)C=CC(=O)O)C(=O)O)O	1.10000002	90796689;102417063	COCONUT:(CNP0118096);Natural Products:(UNPD61814);database;PubChem:(90796689 102417063);PubMed	68721606722
42	1	N/A	-225.4553177376844	C15H10O7	[M + H]+	IRTCHYNHHRUBOZ	InChI=1S/C15H10O7/c16-5-7-1-6(15(20)21)2-10-12(7)14(19)13-9(18)3-8(17)4-11(13)22-10/h1-4,16-18H,5H2,(H,20,21)	null	O=C(O)c1cc(CO)c2c(=O)c3c(O)cc(O)cc3oc2c1	1.2063246379905779	""	""	0
43	1	N/A	-226.8389734439399	C15H10O7	[M + H]+	JJYHRGDWAIFSGA	InChI=1S/C15H10O7/c16-4-8-9(18)3-7-12(14(8)21)15(22)11-6(13(7)20)1-5(17)2-10(11)19/h1-3,16-19,21H,4H2	1,3,6,8-tetrahydroxy-2-(hydroxymethyl)anthracene-9,10-dione	C1=C(C=C(C2=C1C(=O)C3=CC(=C(C(=C3C2=O)O)CO)O)O)O	1.70000005	11779662	COCONUT:(CNP0171982);KNApSAcK:(16465);Natural Products:(UNPD126667);database;PubChem:(11779662)	68721606674
44	1	N/A	-230.24673659765892	C15H10O7	[M + H]+	CMGYWCPWWSQGHZ	InChI=1S/C15H10O7/c1-21-15(20)12-7(17)2-3-9-13(12)14(19)11-8(18)4-6(16)5-10(11)22-9/h2-5,16-18H,1H3	null	COC(=O)c1c(O)ccc2oc3cc(O)cc(O)c3c(=O)c12	1.6513867267812619	""	""	0
45	1	N/A	-231.065869958278	C15H10O7	[M + H]+	YWTNJSDWSDSSAI	InChI=1S/C15H10O7/c16-4-7-9(18)3-6-11(14(7)21)12(19)5-1-2-8(17)15(22)10(5)13(6)20/h1-3,16-18,21-22H,4H2	null	C1=CC(=C(C2=C1C(=O)C3=C(C(=C(C=C3C2=O)O)CO)O)O)O	2.20000005	91664854	COCONUT:(CNP0184823);Natural Products:(UNPD45380);database;PubChem:(91664854);SuperNatural:(SN00392212)	68722655234
46	1	N/A	-262.85437087915295	C15H10O7	[M + H]+	ZAFTVWGDFRXJAF	InChI=1S/C15H10O7/c1-22-15-8(18)4-5-9(14(15)21)13(20)11-7(17)3-2-6(16)10(11)12(5)19/h2-4,16-18,21H,1H3	robustaquinone F	COC1=C(C=C2C(=C1O)C(=O)C3=C(C=CC(=C3C2=O)O)O)O	2.5	25200969	COCONUT:(CNP0113963);KNApSAcK:(40164);Natural Products:(UNPD166086);database;PubChem:(25200969);SuperNatural:(SN00288320);PubChem class - bio and metabolites;Plantcyc:(CPD-9620);Biocyc:(CPD-9620)	68739565586
47	1	N/A	-263.0435670037571	C15H10O7	[M + H]+	ABUIAOWZMATLQK	InChI=1S/C15H10O7/c16-6-1-2-8-10(4-6)21-14-15(8,20)13(19)12-9(18)3-7(17)5-11(12)22-14/h1-5,14,16-18,20H	null	C1=CC2=C(C=C1O)OC3C2(C(=O)C4=C(C=C(C=C4O3)O)O)O	1.70000005	132516115	COCONUT:(CNP0196972);Natural Products:(UNPD197755);database;PubChem:(132516115)	68721606658
48	1	N/A	-294.80048133694146	C15H10O7	[M + H]+	DYFIQUYQTFESOA	InChI=1S/C15H10O7/c1-5-3-6-9(15(20)22-5)14(19)10-7(16)4-8(21-2)13(18)11(10)12(6)17/h3-4,16,18H,1-2H3	null	CC1=CC2=C(C(=O)C3=C(C2=O)C(=C(C=C3O)OC)O)C(=O)O1	2.4000001	136834046	COCONUT:(CNP0190096 CNP0310489);KNApSAcK:(23711);Natural Products:(UNPD68384 UNPD154401);database;PubChem:(136834046);SuperNatural:(SN00249914)	68722655250
