structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
30	1	N/A	-69.31131692017613	C15H20O3	[M + H]+	KTEXNACQROZXEV	InChI=1S/C15H20O3/c1-9-5-4-8-15(3)13(18-15)12-11(7-6-9)10(2)14(16)17-12/h5,11-13H,2,4,6-8H2,1,3H3	Tocris-0610	CC1=CCCC2(C(O2)C3C(CC1)C(=C)C(=O)O3)C	2.29999995	4692;108068;927704;927706;5702252;7251185;5320420;5353864;5420804;5420805;5420807;6545891;6473881;6603964;6708471;6746983;11972532;18530276;16057519;23631982;23307218;24870789;25880675;45006067;44593496;44398278;53393547;59021067;59027510;58973936;58100826;73759808;73945219;90660492;90778438;87998674;91108790;93947270;91274850;91609311;98051196;91873711;123134657;124541892;124565405;123657985;124833173;124918595;124918596;124918597;124918598;124428615;124463365;129396550;129416166;129490926;131673949;131706178;137138417;139032026	SuperNatural:(SN00011186 SN00011498 SN00268501 SN00011497 SN00276433 SN00323883 SN00302922);ZINC bio:(ZINC04492886 ZINC05125148 ZINC05125149 ZINC12341708);additional;MeSH:(4692 108068 927704 5320420 5353864 5420804 5420805 5702252 6473881 7251185 11972532 23631982 73759808 91873711 123134657 124463365);Plantcyc:(CPD-16766);PubMed;COCONUT:(CNP0212480);KNApSAcK:(3345);Natural Products:(UNPD130518 UNPD218142 UNPD169540 UNPD67372 UNPD198933 UNPD66523 UNPD35395 UNPD198311);database;PubChem:(4692 108068 927704 927706 5702252 7251185 5320420 5353864 5420804 5420805 5420807 6545891 6473881 6603964 6708471 6746983 11972532 18530276 16057519 23631982 23307218 24870789 25880675 45006067 44593496 44398278 53393547 59021067 59027510 58973936 58100826 73759808 73945219 90660492 90778438 87998674 91108790 93947270 91274850 91609311 98051196 91873711 123134657 124541892 124565405 123657985 124833173 124918595 124918596 124918597 124918598 124428615 124463365 129396550 129416166 129490926 131673949 131706178 137138417 139032026);CHEBI:(94474 93991 93729 95124 7939);PubChem class - bio and metabolites;KEGG:(C07609);PubChem class - safety and toxic;Training Set;PubChem class - drug;Biocyc:(CPD-16766)	68840778102
31	1	N/A	-70.56560545515299	C15H20O3	[M + H]+	APMKESKZWHNIDJ	InChI=1S/C15H20O3/c1-8-6-13-11(9(2)14(16)18-13)7-12-10(8)4-5-15(12,3)17/h6,10-13,17H,2,4-5,7H2,1,3H3	4-Epiisoinuviscolide	CC1=CC2C(CC3C1CCC3(C)O)C(=C)C(=O)O2	1.60000002	12310399;23955907;46906382;53320574;102296038;129317253	COCONUT:(CNP0240681);HMDB:(31378);KNApSAcK:(20927);Natural Products:(UNPD112586 UNPD114903 UNPD45444 UNPD80204 UNPD10088 UNPD126848 UNPD68381);database;PubChem:(12310399 23955907 46906382 53320574 102296038 129317253);SuperNatural:(SN00288460 SN00029849 SN00315773 SN00301298 SN00267237 SN00234406 SN00352690);CHEBI:(69347);ZINC bio:(ZINC31166104);PubChem class - bio and metabolites;PubMed	68739440762
32	1	N/A	-71.54803376864223	C15H20O3	[M + H]+	QELPHSJDYAPDHF	InChI=1S/C15H20O3/c1-10-4-3-5-12(9-16)8-14-13(7-6-10)11(2)15(17)18-14/h4,8,13-14,16H,2-3,5-7,9H2,1H3	null	CC1=CCCC(=CC2C(CC1)C(=C)C(=O)O2)CO	2.83760071	101316742	COCONUT:(CNP0262247);KNApSAcK:(12203);Natural Products:(UNPD6287 UNPD6548);database;PubChem:(101316742);SuperNatural:(SN00225615 SN00378672);KEGG Mine	77312589842
33	1	N/A	-71.80446381402538	C15H20O3	[M + H]+	OFLYCXXPHVLOQG	InChI=1S/C15H20O3/c1-8-4-5-11-12(8)13-10(6-7-15(11,3)17)9(2)14(16)18-13/h4,10-13,17H,2,5-7H2,1,3H3	(3aS,6R,6aR,9aR,9bS)-6-hydroxy-6,9-dimethyl-3-methylidene-4,5,6a,7,9a,9b-hexahydro-3aH-azuleno[4,5-b]furan-2-one	CC1=CCC2C1C3C(CCC2(C)O)C(=C)C(=O)O3	1.79999995	10264032;13895561;13895563;21636223	COCONUT:(CNP0412635);KNApSAcK:(20724);Natural Products:(UNPD1224 UNPD83139 UNPD130306);database;PubChem:(10264032 13895561 13895563 21636223);SuperNatural:(SN00380123 SN00344078 SN00398069)	68722655250
34	1	N/A	-73.17311626506572	C15H20O3	[M + H]+	YEBBNBFYYOZDQD	InChI=1S/C15H20O3/c1-8-5-4-6-15(3)11(16)7-10-9(2)14(17)18-13(10)12(8)15/h10-11,13,16H,2,4-7H2,1,3H3	null	CC1=C2C3C(CC(C2(CCC1)C)O)C(=C)C(=O)O3	2.59745383	""	KNApSAcK:(13047);database;KEGG Mine	77309411344
35	1	N/A	-73.38640389556225	C15H20O3	[M + H]+	DCKYPAZZUYXYTC	InChI=1S/C15H20O3/c1-8-6-12-10(9(2)14(17)18-12)7-15(3)11(8)4-5-13(15)16/h8,10-12H,2,4-7H2,1,3H3	Confertin	CC1CC2C(CC3(C1CCC3=O)C)C(=C)C(=O)O2	2.72539663	619106;167852;181277;11043090;13559484;24893981;44398509;135022024	SuperNatural:(SN00029806 SN00262529 SN00304046 SN00295222 SN00157048 SN00259078 SN00238742 SN00252540 SN00310249);ZINC bio:(ZINC31165899);additional;MeSH:(167852);PubMed;COCONUT:(CNP0184577);KNApSAcK:(3237);Natural Products:(UNPD4471 UNPD181280 UNPD175342 UNPD5713 UNPD82862 UNPD180242 UNPD134371 UNPD19522 UNPD74015);database;PubChem:(619106 167852 181277 11043090 13559484 24893981 44398509 135022024);CHEBI:(3856 69338 69342);KEGG:(C09378);Training Set	68723204470
36	1	N/A	-73.55222122457481	C15H20O3	[M + H]+	CSWGBLVUKVWCOS	InChI=1S/C15H20O3/c1-10-4-3-5-12(9-16)6-7-13-11(2)15(17)18-14(13)8-10/h5,8,13-14,16H,2-4,6-7,9H2,1H3	null	CC1=CC2C(CCC(=CCC1)CO)C(=C)C(=O)O2	2.83760071	10658198;101320297	COCONUT:(CNP0189180);KNApSAcK:(12202);Natural Products:(UNPD78501 UNPD116631);database;PubChem:(10658198 101320297);SuperNatural:(SN00380810 SN00233848);PubMed;KEGG Mine	77312589906
37	1	N/A	-73.99370167014757	C15H20O3	[M + H]+	FRNIMDDQCZHAFA	InChI=1S/C15H20O3/c1-8-4-5-13(16)15(3)7-12-10(6-11(8)15)9(2)14(17)18-12/h6,8,10,12-13,16H,2,4-5,7H2,1,3H3	null	CC1CCC(C2(C1=CC3C(C2)OC(=O)C3=C)C)O	2.20000005	71573444;78117269;102032676;101960618;133562385	COCONUT:(CNP0188709);HMDB:(31970);KNApSAcK:(12894);Natural Products:(UNPD155315);database;PubChem:(71573444 78117269 102032676 101960618 133562385);SuperNatural:(SN00401687);PubChem class - bio and metabolites;MeSH:(71573444 78117269 133562385);PubMed;KEGG Mine	77329367134
38	1	N/A	-74.11980692756379	C15H20O3	[M + H]+	AJJJWHWLQMMCLC	InChI=1S/C15H20O3/c1-9-5-4-6-14(3)8-12-11(7-15(9,14)17)10(2)13(16)18-12/h5,11-12,17H,2,4,6-8H2,1,3H3	null	C=C1C(=O)OC2CC3(C)CCC=C(C)C3(O)CC12	2.489976648072464	""	""	0
39	1	N/A	-74.39075174709599	C15H20O3	[M + H]+	QVHUJSOXRFYJFA	InChI=1S/C15H20O3/c1-7-4-14-12(9(3)15(17)18-14)5-11-8(2)13(16)6-10(7)11/h7,10,12-14,16H,3-6H2,1-2H3	null	CC1CC2C(CC3=C(C(CC13)O)C)C(=C)C(=O)O2	2.533571	""	COCONUT:(CNP0151360);KNApSAcK:(21014);Natural Products:(UNPD51047 UNPD180283);database;SuperNatural:(SN00233903 SN00293109);KEGG Mine	77312589840
40	1	N/A	-75.72207218968842	C15H20O3	[M + H]+	GFTABBWAVCHCRO	InChI=1S/C15H20O3/c1-8-5-4-6-15(3)7-10(16)11-9(2)14(17)18-13(11)12(8)15/h10-11,13,16H,2,4-7H2,1,3H3	null	CC1=C2C3C(C(CC2(CCC1)C)O)C(=C)C(=O)O3	1.89999998	26088012;46705473	COCONUT:(CNP0152254);KNApSAcK:(13056);Natural Products:(UNPD179487);database;PubChem:(26088012 46705473);KEGG Mine	77311541266
