structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
11	1	N/A	-190.15891791222478	C22H22O8	[M + H]+	FYIHJFOIIUOEKY	InChI=1S/C22H22O8/c1-23-19-11(3-5-15-21(19)29-9-27-15)17-13-7-26-18(14(13)8-25-17)12-4-6-16-22(20(12)24-2)30-10-28-16/h3-6,13-14,17-18H,7-10H2,1-2H3	2'',2'' ''-dimethoxysesamin	COC1=C(C=CC2=C1OCO2)C3C4COC(C4CO3)C5=C(C6=C(C=C5)OCO6)OC	2.5999999	14539940;14539941	COCONUT:(CNP0219590);Natural Products:(UNPD154677);database;PubChem:(14539940 14539941);SuperNatural:(SN00239141);PubMed	68722655298
12	1	N/A	-195.34851986774657	C22H22O8	[M + H]+	KLWQXAUGGZISMO	InChI=1S/C22H22O8/c1-25-18-7-12(8-19(26-2)21(18)27-3)6-14-15(10-28-22(14)24)20(23)13-4-5-16-17(9-13)30-11-29-16/h4-9,15,20,23H,10-11H2,1-3H3	null	COC1=CC(=CC(=C1OC)OC)C=C2C(COC2=O)C(C3=CC4=C(C=C3)OCO4)O	2.98876667	""	COCONUT:(CNP0245920);Natural Products:(UNPD154037);database	68721606656
13	1	N/A	-205.42560244839623	C22H22O8	[M + H]+	SEBKCRYGYKNELU	InChI=1S/C22H22O8/c1-9-10(2)18(24)12-6-14-20(30-8-28-14)22(26-4)16(12)15-11(17(9)23)5-13-19(21(15)25-3)29-7-27-13/h5-6,9-10,17,23H,7-8H2,1-4H3	schisantherin Q	CC1C(C(=O)C2=CC3=C(C(=C2C4=C(C5=C(C=C4C1O)OCO5)OC)OC)OCO3)C	3.0999999	10364453;44567620;56677995	COCONUT:(CNP0136813);KNApSAcK:(40254);Natural Products:(UNPD195475);database;PubChem:(10364453 44567620 56677995);SuperNatural:(SN00263338);PubMed	68722655314
14	1	N/A	-221.02550942922872	C22H22O8	[M + H]+	OOJSDEWTOLBIRE	InChI=1S/C22H22O8/c1-25-16-6-13(7-17(26-2)20(16)23)5-15-14(10-28-22(15)24)4-12-8-18(27-3)21-19(9-12)29-11-30-21/h5-9,14,23H,4,10-11H2,1-3H3	(2E,3S)-2-(4-Hydroxy-3,5-dimethoxybenzylidene)-3-(5-methoxy-3,4-methylenedioxybenzyl)butyrolactone	COC1=CC(=CC2=C1OCO2)CC3COC(=O)C3=CC4=CC(=C(C(=C4)OC)O)OC	3.4000001	11654545;15939534	COCONUT:(CNP0179653);Natural Products:(UNPD121407);database;PubChem:(11654545 15939534);PubMed	68721606722
15	1	N/A	-232.7998000474487	C22H22O8	[M + H]+	DVSINJXLLQCGTP	InChI=1S/C22H22O8/c1-24-15-4-11(5-17-20(15)29-9-27-17)13-8-14(22(23)26-3)19(13)12-6-16(25-2)21-18(7-12)28-10-30-21/h4-7,13-14,19H,8-10H2,1-3H3	null	COC1=CC(=CC2=C1OCO2)C3CC(C3C4=CC5=C(C(=C4)OC)OCO5)C(=O)OC	3.29999995	101457308;101457309	COCONUT:(CNP0152905);Natural Products:(UNPD197911);database;PubChem:(101457308 101457309)	68721606658
16	1	N/A	-243.9755657567497	C22H22O8	[M + H]+	PGHYILLKRKHPQQ	InChI=1S/C22H22O8/c1-11(23)28-17-8-14-6-7-15-9-19(26-4)21(27-5)22(30-13(3)25)20(15)16(14)10-18(17)29-12(2)24/h8-10H,6-7H2,1-5H3	null	CC(=O)OC1=C(C=C2C(=C1)CCC3=CC(=C(C(=C32)OC(=O)C)OC)OC)OC(=O)C	3.0	102428337	COCONUT:(CNP0230596);Natural Products:(UNPD111823);database;PubChem:(102428337);SuperNatural:(SN00245757)	68722655234
17	1	N/A	-259.2906668115918	C22H22O8	[M + H]+	VSTIJDYPLCUJNX	InChI=1S/C22H22O8/c1-11(23)5-13-7-15-19(29-9-27-15)21(25-3)17(13)18-14(6-12(2)24)8-16-20(22(18)26-4)30-10-28-16/h7-8H,5-6,9-10H2,1-4H3	null	CC(=O)CC1=CC2=C(C(=C1C3=C(C4=C(C=C3CC(=O)C)OCO4)OC)OC)OCO2	2.4000001	71726088	COCONUT:(CNP0167035);Natural Products:(UNPD227780);database;PubChem:(71726088);PubMed	68721606722
18	1	N/A	-269.41162732823784	C22H22O8	[M + H]+	IKSUSJGCOWQHRH	InChI=1S/C22H22O8/c1-11-16(23)18(25)19(26)22(28-11)30-21-17(24)14-5-3-4-6-15(14)29-20(21)12-7-9-13(27-2)10-8-12/h3-11,16,18-19,22-23,25-26H,1-2H3	null	CC1C(C(C(C(O1)OC2=C(OC3=CC=CC=C3C2=O)C4=CC=C(C=C4)OC)O)O)O	2.20239925	""	COCONUT:(CNP0248726);Natural Products:(UNPD3045);database;SuperNatural:(SN00373814)	68722655232
19	1	N/A	-272.495250757356	C22H22O8	[M + H]+	CVGWCATWCAZNFN	InChI=1S/C22H22O8/c1-11-18(12-5-14(23-3)19-16(6-12)25-9-27-19)29-22(21(11,2)30-22)13-7-15(24-4)20-17(8-13)26-10-28-20/h5-8,11,18H,9-10H2,1-4H3	Beilschmin D	CC1C(OC2(C1(O2)C)C3=CC4=C(C(=C3)OC)OCO4)C5=CC6=C(C(=C5)OC)OCO6	3.0999999	71455792	COCONUT:(CNP0293246);Natural Products:(UNPD162858);database;PubChem:(71455792);SuperNatural:(SN00389561);PubMed	68722655298
20	1	N/A	-279.21217389119903	C22H22O8	[M + H]+	CVKPCUMQRIIKCD	InChI=1S/C22H22O8/c1-11-18(24)20(26)21(27-2)22(29-11)30-14-7-8-15-17(9-14)28-10-16(19(15)25)12-3-5-13(23)6-4-12/h3-11,18,20-24,26H,1-2H3	null	CC1C(C(C(C(O1)OC2=CC3=C(C=C2)C(=O)C(=CO3)C4=CC=C(C=C4)O)OC)O)O	1.70000005	91326989;139588458	COCONUT:(CNP0350997);KNApSAcK:(19375);database;PubChem:(91326989 139588458);PubMed	68721573970
21	1	N/A	-283.1709186280745	C22H22O8	[M + H]+	YKLDSNGNWJIDLS	InChI=1S/C22H22O8/c1-25-21(23)15(7-13-3-5-17-19(9-13)29-11-27-17)16(22(24)26-2)8-14-4-6-18-20(10-14)30-12-28-18/h3-6,9-10,15-16H,7-8,11-12H2,1-2H3	null	COC(=O)C(CC1=CC2=C(C=C1)OCO2)C(CC3=CC4=C(C=C3)OCO4)C(=O)OC	3.5	46894017;75229604	COCONUT:(CNP0302533);KNApSAcK:(49573);Natural Products:(UNPD58817);database;PubChem:(46894017 75229604);MeSH:(75229604);PubMed	68721606742
22	1	N/A	-302.49977655880105	C22H22O8	[M + H]+	JNYZXFPYTPXNQZ	InChI=1S/C22H22O8/c23-21(15-7-3-1-4-8-15)25-11-17-19(29-13-27-17)20-18(28-14-30-20)12-26-22(24)16-9-5-2-6-10-16/h1-10,17-20H,11-14H2	4,3-dioxolane)-5,5''-diylbis(methylene) dibenzoate	C1OC(C(O1)C2C(OCO2)COC(=O)C3=CC=CC=C3)COC(=O)C4=CC=CC=C4	2.70000005	273296;92247790;92247791;92247792;92247793;90472532	COCONUT:(CNP0344930);Natural Products:(UNPD132272);database;PubChem:(273296 92247790 92247791 92247792 92247793 90472532);ZINC bio:(ZINC05028406)	68721614850
23	1	N/A	-308.3155653652154	C22H22O8	[M + H]+	PCGBPGFXCMADGM	InChI=1S/C22H22O8/c1-11(2)7-8-29-16-10-14(24)17-18(25)19(26)20(30-22(17)21(16)28-4)12-5-6-13(23)15(9-12)27-3/h5-7,9-10,23-24,26H,8H2,1-4H3	3,5-dihydroxy-2-(4-hydroxy-3-methoxyphenyl)-8-methoxy-7-(3-methylbut-2-enoxy)chromen-4-one	CC(=CCOC1=C(C2=C(C(=C1)O)C(=O)C(=C(O2)C3=CC(=C(C=C3)O)OC)O)OC)C	4.30000019	15491285	COCONUT:(CNP0210396);KNApSAcK:(13529);Natural Products:(UNPD112933);database;PubChem:(15491285);SuperNatural:(SN00301373)	68722655250
24	1	N/A	-312.782856610605	C22H22O8	[M + H]+	GRWHNBXHXKFRHQ	InChI=1S/C22H22O8/c1-28-20-12-16(4-9-19(20)25)6-11-22(27)30-14-18(24)13-29-21(26)10-5-15-2-7-17(23)8-3-15/h2-12,18,23-25H,13-14H2,1H3	[2-hydroxy-3-[(E)-3-(4-hydroxy-3-methoxyphenyl)prop-2-enoyl]oxypropyl] (E)-3-(4-hydroxyphenyl)prop-2-enoate	COC1=C(C=CC(=C1)C=CC(=O)OCC(COC(=O)C=CC2=CC=C(C=C2)O)O)O	2.80184507	14135372;25768380;72727917	COCONUT:(CNP0252120);Natural Products:(UNPD132339);database;PubChem:(14135372 25768380 72727917);SuperNatural:(SN00161741 SN00020292 SN00020291);ZINC bio:(ZINC13452069 ZINC13452075);PubMed	68722663490
25	1	N/A	-317.88068821292075	C22H22O8	[M + H]+	KKFPSXMQLNIAJC	InChI=1S/C22H22O8/c1-23-13-5-3-11(4-6-13)14-7-12-8-25-17(16(12)30-14)15-18-21(28-9-26-18)20(24-2)22-19(15)27-10-29-22/h3-6,12,14,16-17H,7-10H2,1-2H3	null	COC1=CC=C(C=C1)C2CC3COC(C3O2)C4=C5C(=C(C6=C4OCO6)OC)OCO5	2.79999995	9549055	COCONUT:(CNP0339462);Natural Products:(UNPD121283);database;PubChem:(9549055)	68721606658
26	1	N/A	-344.9920836788911	C22H22O8	[M + H]+	ZQXNTAIEPXSPBP	InChI=1S/C22H22O8/c1-11(2)7-18(25)29-15-6-5-12(8-16(15)27-3)21-22(28-4)20(26)19-14(24)9-13(23)10-17(19)30-21/h5-6,8-11,23-24H,7H2,1-4H3	Quercetin 3,3''-dimethyl ether 4''-isovalerate	CC(C)CC(=O)OC1=C(C=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC)OC	4.19999981	44259688	COCONUT:(CNP0296305);KNApSAcK:(4932);Natural Products:(UNPD79239);database;PubChem:(44259688)	68721606674
27	1	N/A	-344.9990660093851	C22H22O8	[M + H]+	UZVGQMRUCKMBKQ	InChI=1S/C22H22O8/c1-28-20-12-16(4-9-19(20)25)6-11-22(27)30-18(13-23)14-29-21(26)10-5-15-2-7-17(24)8-3-15/h2-12,18,23-25H,13-14H2,1H3	null	COC1=C(C=CC(=C1)C=CC(=O)OC(CO)COC(=O)C=CC2=CC=C(C=C2)O)O	2.79999995	102520621	COCONUT:(CNP0324640);Natural Products:(UNPD87041);database;PubChem:(102520621);SuperNatural:(SN00352434)	68722655234
28	1	N/A	-344.9990660093851	C22H22O8	[M + H]+	HQOQGXKMDHLZRB	InChI=1S/C22H22O8/c1-28-20-12-16(4-9-19(20)25)6-10-21(26)29-14-18(13-23)30-22(27)11-5-15-2-7-17(24)8-3-15/h2-12,18,23-25H,13-14H2,1H3	null	COC1=C(C=CC(=C1)C=CC(=O)OCC(CO)OC(=O)C=CC2=CC=C(C=C2)O)O	2.80184507	""	COCONUT:(CNP0168062);Natural Products:(UNPD52848);database;SuperNatural:(SN00317468)	68722655232
29	1	N/A	-349.25121078855693	C22H22O8	[M + H]+	GJXSHGNJOOZNFH	InChI=1S/C22H22O8/c1-5-11(2)22(26)30-15-7-6-12(8-16(15)27-3)20-21(28-4)19(25)18-14(24)9-13(23)10-17(18)29-20/h6-11,23-24H,5H2,1-4H3	Quercetin 3,3''-dimethyl ether 4''-(2-methylbutyrate)	CCC(C)C(=O)OC1=C(C=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC)OC	4.30000019	44259687	COCONUT:(CNP0188165);KNApSAcK:(4931);database;PubChem:(44259687)	68721573906
30	1	N/A	-351.89850741576976	C22H22O8	[M + H]+	GSIPYKSLUKLRAH	InChI=1S/C22H22O8/c1-22(2,3)21(26)30-14-7-6-11(8-15(14)27-4)19-20(28-5)18(25)17-13(24)9-12(23)10-16(17)29-19/h6-10,23-24H,1-5H3	null	CC(C)(C)C(=O)OC1=C(C=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC)OC	3.9313724	""	COCONUT:(CNP0130351);Natural Products:(UNPD157891);database	68721606656
31	1	N/A	-364.52050844334747	C22H22O8	[M + H]+	SMUUQZPJBCXLQR	InChI=1S/C22H22O8/c1-2-29-22(14-4-6-17-19(8-14)28-12-26-17)21(23)10-24-20(15(21)9-30-22)13-3-5-16-18(7-13)27-11-25-16/h3-8,15,20,23H,2,9-12H2,1H3	(3R,3aR,6R,6aS)-3,6-bis(1,3-benzodioxol-5-yl)-3-ethoxy-1,4,6,6a-tetrahydrofuro[3,4-c]furan-3a-ol	CCOC1(C2(COC(C2CO1)C3=CC4=C(C=C3)OCO4)O)C5=CC6=C(C=C5)OCO6	1.79999995	21722941;101728915	COCONUT:(CNP0264236);Natural Products:(UNPD120661);database;PubChem:(21722941 101728915);SuperNatural:(SN00385195)	68722655234
32	1	N/A	-369.8081563926697	C22H22O8	[M + H]+	RUTGHCUXABPJTJ	InChI=1S/C22H22O8/c1-10-21(27)15(26)9-18(29-10)20-17(28-2)8-14(25)19-13(24)7-16(30-22(19)20)11-3-5-12(23)6-4-11/h3-8,10,15,18,21,23,25-27H,9H2,1-2H3	Aciculatin	CC1C(C(CC(O1)C2=C(C=C(C3=C2OC(=CC3=O)C4=CC=C(C=C4)O)O)OC)O)O	2.0	131704;10454451;21726397;44258340;101887719	COCONUT:(CNP0201921);KNApSAcK:(6415);Natural Products:(UNPD47040 UNPD121848);database;PubChem:(131704 10454451 21726397 44258340 101887719);SuperNatural:(SN00323541 SN00308647);MeSH:(131704 10454451 44258340);PubMed	68722655318
33	1	N/A	-372.63252047456984	C22H22O8	[M + H]+	GOCVYXVPIUFXNU	InChI=1S/C22H22O8/c1-23-19-15-17(12-7-8-27-18(12)22(26-4)20(15)24-2)30-16(21(19)25-3)11-5-6-13-14(9-11)29-10-28-13/h5-9,16,19,21H,10H2,1-4H3	null	COC1C(OC2=C(C1OC)C(=C(C3=C2C=CO3)OC)OC)C4=CC5=C(C=C4)OCO5	3.0	101993932;101993933	COCONUT:(CNP0385231);Natural Products:(UNPD160252);database;PubChem:(101993932 101993933);SuperNatural:(SN00302318)	68722655234
34	1	N/A	-373.1054596318655	C22H22O8	[M + H]+	IRTVRUQCSNGIAC	InChI=1S/C22H22O8/c1-23-17-12-7-8-27-18(12)22(26-4)20-15(17)19(24-2)21(25-3)16(30-20)11-5-6-13-14(9-11)29-10-28-13/h5-9,16,19,21H,10H2,1-4H3	null	COC1C(OC2=C(C3=C(C=CO3)C(=C2C1OC)OC)OC)C4=CC5=C(C=C4)OCO5	3.0	101993935;101993936	COCONUT:(CNP0167043);Natural Products:(UNPD130257);database;PubChem:(101993935 101993936);SuperNatural:(SN00287265)	68722655234
35	1	N/A	-376.8826141795311	C22H22O8	[M + H]+	BSWKVMNQZNMVIO	InChI=1S/C22H22O8/c1-22(2)8-7-10-17-14(16(24)21(28-6)18(10)30-22)15(23)13-11(25-3)9-12(26-4)19(27-5)20(13)29-17/h7-9,24H,1-6H3	6-hydroxy-5,8,10,11-tetramethoxy-3,3-dimethyl-3H,7H-pyrano[2,3-c]xanthen-7-one	CC1(C=CC2=C3C(=C(C(=C2O1)OC)O)C(=O)C4=C(O3)C(=C(C=C4OC)OC)OC)C	4.0	70697831	COCONUT:(CNP0403747);Natural Products:(UNPD83719);database;PubChem:(70697831);CHEBI:(66491)	68721606690
36	1	N/A	-383.04173449865203	C22H22O8	[M + H]+	MGUYGOJYPVSXEQ	InChI=1S/C22H22O8/c1-10-8-15(24)14(7-6-12(3)23)20(26)18(10)22(28)30-16-9-11(2)17(21(27)29-5)19(25)13(16)4/h6-9,24-26H,1-5H3	null	CC1=CC(=C(C(=C1C(=O)OC2=C(C(=C(C(=C2)C)C(=O)OC)O)C)O)C=CC(=O)C)O	4.4000001	129902908	PubChem:(129902908);COCONUT:(CNP0136125);database	68721573890
37	1	N/A	-386.44970585036873	C22H22O8	[M + H]+	LTODEFQVMVALNP	InChI=1S/C22H22O8/c1-10(2)5-7-12-16(24)15-17(25)18(26)20(30-22(15)19(27)21(12)29-4)11-6-8-13(23)14(9-11)28-3/h5-6,8-9,23-24,26-27H,7H2,1-4H3	3,5,8,4''-Tetrahydroxy-7,3''-dimethoxy-6-(3-methylbut-2''''-enyl)flavone	CC(=CCC1=C(C2=C(C(=C1OC)O)OC(=C(C2=O)O)C3=CC(=C(C=C3)O)OC)O)C	4.4000001	15491286	COCONUT:(CNP0188427);Natural Products:(UNPD144121);database;PubChem:(15491286);SuperNatural:(SN00273696)	68722655234
38	1	N/A	-408.53112916041283	C22H22O8	[M + H]+	NQIJCWMTBNAWNQ	InChI=1S/C22H22O8/c1-11(9-23)4-5-12-15(24)7-17(26)20-21(27)14(10-30-22(12)20)13-6-19(29-3)16(25)8-18(13)28-2/h4,6-8,10,23-26H,5,9H2,1-3H3	brandisianin E	CC(=CCC1=C2C(=C(C=C1O)O)C(=O)C(=CO2)C3=CC(=C(C=C3OC)O)OC)CO	3.29999995	24763560	COCONUT:(CNP0284025);KNApSAcK:(38634);Natural Products:(UNPD153479);database;PubChem:(24763560);PubMed	68721606738
39	1	N/A	-408.9462062381934	C22H22O8	[M + H]+	UGQGBKCQHMQDQW	InChI=1S/C22H22O8/c1-22(2)8-7-10-15(23)14-16(24)13-11(25-3)9-12(26-4)18(27-5)19(13)29-20(14)21(28-6)17(10)30-22/h7-9,23H,1-6H3	5-hydroxy-7,9,10,12-tetramethoxy-2,2-dimethylpyrano[3,2-b]xanthen-6-one	CC1(C=CC2=C(C3=C(C(=C2O1)OC)OC4=C(C3=O)C(=CC(=C4OC)OC)OC)O)C	4.0	11796045	COCONUT:(CNP0106556);HMDB:(34935);KNApSAcK:(46723);Natural Products:(UNPD164792);database;PubChem:(11796045);SuperNatural:(SN00371789);PubChem class - bio and metabolites;PubMed	68739432538
40	1	N/A	-418.52779082376816	C22H22O8	[M + H]+	ZDTZJKWWYCZWNK	InChI=1S/C22H22O8/c1-22(2)8-7-10-16(26-4)14-15(24)13-11(23)9-12(25-3)18(27-5)19(13)29-20(14)21(28-6)17(10)30-22/h7-9,23H,1-6H3	null	CC1(C=CC2=C(O1)C(=C3C(=C2OC)C(=O)C4=C(O3)C(=C(C=C4O)OC)OC)OC)C	4.0	10549707	COCONUT:(CNP0297353);HMDB:(34936);KNApSAcK:(46724);Natural Products:(UNPD53009);database;PubChem:(10549707);SuperNatural:(SN00270390);PubChem class - bio and metabolites	68739432474
41	1	N/A	-425.3643719872178	C22H22O8	[M + H]+	DKXPWYDILIERBR	InChI=1S/C22H22O8/c1-11(23)29-15-4-3-14-19(25)28-10-22(14)7-5-13-20(26)30-16(12-6-8-27-9-12)18(24)21(13,2)17(15)22/h3-6,8-9,14-18,24H,7,10H2,1-2H3	null	CC(=O)OC1C=CC2C(=O)OCC23C1C4(C(C(OC(=O)C4=CC3)C5=COC=C5)O)C	1.39999998	53348972;101781415	COCONUT:(CNP0331251);Natural Products:(UNPD9608);database;PubChem:(53348972 101781415);SuperNatural:(SN00327359)	68722655234
42	1	N/A	-431.61140756407724	C22H22O8	[M + H]+	LPKDHIORBUNKFZ	InChI=1S/C22H22O8/c1-29-15-5-3-11(23)19-17(15)13(25)7-9(21(19)27)10-8-14(26)18-16(30-2)6-4-12(24)20(18)22(10)28/h7-8,15-16,25-28H,3-6H2,1-2H3	null	COC1CCC(=O)c2c(O)c(-c3cc(O)c4c(c3O)C(=O)CCC4OC)cc(O)c21	2.008821718814389	""	""	0
