structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
11	1	N/A	-128.57790970691832	C15H12O2	[M + H]+	BOFWHEVYJRKXQB	InChI=1S/C15H12O2/c16-14-11-8-4-5-9-12(11)15(17)13(14)10-6-2-1-3-7-10/h1-9,13-14,16H	null	C1=CC=C(C=C1)C2C(C3=CC=CC=C3C2=O)O	2.20000005	44275159;44275629	PubChem:(44275159 44275629);database;KEGG Mine	77309411330
12	1	N/A	-133.5602236163537	C15H12O2	[M + H]+	OWXOPPOUUFQEPB	InChI=1S/C15H12O2/c1-2-12-8-10-14(11-9-12)17-15(16)13-6-4-3-5-7-13/h2-11H,1H2	(4-ethenylphenyl) benzoate	C=CC1=CC=C(C=C1)OC(=O)C2=CC=CC=C2	3.98164749	14805590	COCONUT:(CNP0110381);Natural Products:(UNPD86960);database;PubChem:(14805590);SuperNatural:(SN00378275)	68722655234
13	1	N/A	-137.15503204589052	C15H12O2	[M + H]+	UQGMJZQVDNZRKT	InChI=1S/C15H12O2/c16-13(11-7-3-1-4-8-11)15-14(17-15)12-9-5-2-6-10-12/h1-10,14-15H	Chalcone oxide	C1=CC=C(C=C1)C2C(O2)C(=O)C3=CC=CC=C3	2.79999995	92219;728559;728561;728562;728563;21116803;24867775;134905185	NORMAN:(NS00043745);HMDB:(141387);database;PubChem:(92219 728559 728561 728562 728563 21116803 24867775 134905185);ZINC bio:(ZINC00139132 ZINC00139134 ZINC00139137 ZINC00139139);PubChem class - bio and metabolites;MeSH:(92219);PubChem class - safety and toxic;PubMed;KEGG Mine	77393567822
14	1	N/A	-148.91009911209008	C15H12O2	[M + H]+	IAGXTPCOGVFRSQ	InChI=1S/C15H12O2/c16-15(17)14-10-8-13(9-11-14)7-6-12-4-2-1-3-5-12/h1-11H,(H,16,17)	4-Styryl-benzoic acid	C1=CC=C(C=C1)C=CC2=CC=C(C=C2)C(=O)O	3.47148824	5162089;6288029;12388108	database;PubChem class - safety and toxic;PubChem:(5162089 6288029 12388108);PubMed	68786585666
15	1	N/A	-149.62971018103397	C15H12O2	[M + H]+	MSGQRAAQALHWFA	InChI=1S/C15H12O2/c16-12-7-8-14-11(9-12)6-5-10-3-1-2-4-13(10)15(14)17/h1-4,7-9,16H,5-6H2	AmbotzRL-1111	C1CC2=C(C=CC(=C2)O)C(=O)C3=CC=CC=C31	3.29999995	7006703	database;Training Set;PubChem:(7006703);additional	68720017410
16	1	N/A	-153.3435731310265	C15H12O2	[M + H]+	SISQCPXIGGNBPX	InChI=1S/C15H12O2/c1-9-6-10-2-3-11-7-12(16)4-5-13(11)14(10)8-15(9)17/h2-8,16-17H,1H3	null	CC1=C(C=C2C(=C1)C=CC3=C2C=CC(=C3)O)O	3.55279398	""	COCONUT:(CNP0239768);Natural Products:(UNPD224019);database	68721606656
17	1	N/A	-172.89202880195717	C15H12O2	[M + H]+	WFSMJMTYIMFHPV	InChI=1S/C15H12O2/c16-15(17)9-14-12-7-3-1-5-10(12)11-6-2-4-8-13(11)14/h1-8,14H,9H2,(H,16,17)	9-Fluoreneacetate	C1=CC=C2C(=C1)C(C3=CC=CC=C32)CC(=O)O	2.79999995	94852;6950276	MeSH:(94852);database;PubChem class - safety and toxic;PubChem:(94852 6950276);PubMed	68786585670
18	1	N/A	-173.3732895794067	C15H12O2	[M + H]+	JEAKICNMCJBNSA	InChI=1S/C15H12O2/c1-14(16)17-13-9-4-2-3-6-10-15-11-7-5-8-12-15/h4-5,7-9,11-12H,13H2,1H3	7-phenylhept-2-en-4,6-diynyl Acetate	CC(=O)OCC=CC#CC#CC1=CC=CC=C1	3.0	89297;23274467	COCONUT:(CNP0264830);Natural Products:(UNPD146358 UNPD230120);database;PubChem:(89297 23274467)	68721606658
19	1	N/A	-177.7788350982931	C15H12O2	[M + H]+	FEFNEVAEYGVFAR	InChI=1S/C15H12O2/c1-2-13(11-6-4-3-5-7-11)14-10-12(16)8-9-15(14)17/h2-10H,1H3	null	CC=C(C1=CC(=O)C=CC1=O)c1ccccc1	2.8831365984615696	""	""	0
20	1	N/A	-177.89950567924362	C15H12O2	[M + H]+	GHCDJBVCFINEBQ	InChI=1S/C15H12O2/c1-2-13(11-6-4-3-5-7-11)14-10-12(16)8-9-15(14)17/h2-10,13H,1H2	S-dalbergione	C=CC(C1=CC=CC=C1)C2=CC(=O)C=CC2=O	2.5999999	3015195;44448235;51432401	COCONUT:(CNP0182240);Natural Products:(UNPD51793);database;PubChem:(3015195 44448235 51432401);SuperNatural:(SN00362898);PubMed	68722655298
21	1	N/A	-180.4136380517376	C15H12O2	[M + H]+	PXCNZFUIADLNGV	InChI=1S/C15H12O2/c1-17-15-13-9-11-5-3-2-4-10(11)8-12(13)6-7-14(15)16/h2-9,16H,1H3	2-Anthracenol, 1-methoxy-	COC1=C(C=CC2=CC3=CC=CC=C3C=C21)O	4.0	21514919	KEGG:(C16208);database;PubChem:(21514919);CHEBI:(80379)	68719477026
22	1	N/A	-183.0498773536427	C15H12O2	[M + H]+	LZEPVVDVBJUKSG	InChI=1S/C15H12O2/c1-4-8-14-10(5-1)12-9-16-13-7-3-2-6-11(13)15(12)17-14/h1-8,12,15H,9H2	chromanocumaran	C1C2C(C3=CC=CC=C3O1)OC4=CC=CC=C24	3.0	6451349;10878803;12990122;13577737;11218362;101078656;101078655;101078657;101078658;101078659;101078660;101078661	COCONUT:(CNP0255915);KNApSAcK:(46333);Natural Products:(UNPD103843);database;PubChem:(6451349 10878803 12990122 13577737 11218362 101078656 101078655 101078657 101078658 101078659 101078660 101078661);SuperNatural:(SN00358981);CHEBI:(73133 73132 73033);KEGG:(C22071);PubMed	68722655602
23	1	N/A	-183.23052353722042	C15H12O2	[M + H]+	LQSPZSGFDFRDBS	InChI=1S/C15H12O2/c1-17-15(16)14-12-8-4-2-6-10(12)11-7-3-5-9-13(11)14/h2-9,14H,1H3	Ambcb5106887	COC(=O)C1C2=CC=CC=C2C3=CC=CC=C13	3.0999999	232396;139254053	COCONUT:(CNP0023921);database;PubChem:(232396 139254053);SuperNatural:(SN00117857);PubMed;ZINC bio:(ZINC00227412)	68722630722
24	1	N/A	-209.76258650569048	C15H12O2	[M + H]+	OZQWEGJAPPKPON	InChI=1S/C15H12O2/c16-10-17-9-15-13-7-3-1-5-11(13)12-6-2-4-8-14(12)15/h1-8,10,15H,9H2	9H-fluoren-9-ylmethyl Formate	C1=CC=C2C(=C1)C(C3=CC=CC=C32)COC=O	3.20000005	4428483;57569008;58525989	PubChem:(4428483 57569008 58525989);PubMed;database	68719476802
25	1	N/A	-211.48242909186644	C15H12O2	[M + H]+	PCYFMWUUBUXZOJ	InChI=1S/C15H12O2/c1-9-6-7-11-10-4-2-3-5-12(10)14(15(16)17)13(11)8-9/h2-8,14H,1H3,(H,16,17)	9H-Fluorene-9-carboxylic acid, 2-methyl-	CC1=CC2=C(C=C1)C3=CC=CC=C3C2C(=O)O	3.0999999	19978418	COCONUT:(CNP0296377);Natural Products:(UNPD165875);database;PubChem:(19978418);SuperNatural:(SN00315538)	68722655234
26	1	N/A	-222.67574454166694	C15H12O2	[M + H]+	LAZFCCLGTKLHOX	InChI=1S/C15H12O2/c1-3-4-5-6-7-8-9-10-11-12-13-14-17-15(2)16/h3-5,12-13H,1,14H2,2H3	null	CC(=O)OCC=CC#CC#CC#CC=CC=C	3.20000005	14729087	COCONUT:(CNP0301801);Natural Products:(UNPD67521 UNPD5792 UNPD78712);database;PubChem:(14729087)	68721606658
27	1	N/A	-229.58021912305293	C15H12O2	[M + H]+	NWNQPSNLELHHDI	InChI=1S/C15H12O2/c16-10-17-9-12-5-3-7-14-13-6-2-1-4-11(13)8-15(12)14/h1-7,10H,8-9H2	9H-fluoren-1-ylmethyl formate	C1C2=CC=CC=C2C3=CC=CC(=C31)COC=O	3.59085155	18761199	PubChem:(18761199);PubMed;database	68719476802
28	1	N/A	-260.6053529507783	C15H12O2	[M + H]+	FBLXVRUJNOWDFB	InChI=1S/C15H12O2/c1-9-5-15-13(10(2)8-17-15)6-14-11(7-16)3-4-12(9)14/h3-8H,1-2H3	11-formyllinderazulene	CC1=C2C=CC(=C2C=C3C(=COC3=C1)C)C=O	3.20000005	656395	COCONUT:(CNP0219609);Natural Products:(UNPD93171);database;PubChem:(656395);SuperNatural:(SN00327549);MeSH:(656395);PubMed	68722655302
29	1	N/A	-277.7820392465104	C15H12O2	[M + H]+	BORCTBAENJKAED	InChI=1S/C15H12O2/c1-4-5-6-7-8-9-10-11-12-13-15(17-3)14-16-2/h15H,14H2,1-3H3	null	CC#CC#CC#CC#CC#CC(COC)OC	2.4964211	""	COCONUT:(CNP0305851);Natural Products:(UNPD62906);database	68721606656
30	1	N/A	-306.22705170253545	C15H12O2	[M + H]+	BHWCDCASVQVNOX	InChI=1S/C15H12O2/c1-2-3-4-5-7-12-9-11-15(14(12)17)10-6-8-13(15)16/h7,9,11H,6,8,10H2,1H3	(8E)-8-hexa-2,4-diynylidenespiro[4.4]non-6-ene-4,9-dione	CC#CC#CC=C1C=CC2(C1=O)CCCC2=O	2.4000001	5318038	PubChem:(5318038);COCONUT:(CNP0386182);database	68721573890
31	1	N/A	-309.2592995298706	C15H12O2	[M + H]+	MKLPONAXNFOVBB	InChI=1S/C15H12O2/c1-8-5-4-6-11-12(8)10(3)13-9(2)7-17-15(13)14(11)16/h4-7H,3H2,1-2H3	null	CC1=C2C(=C)C3=C(C(=O)C2=CC=C1)OC=C3C	3.5999999	85578646	COCONUT:(CNP0294005);Natural Products:(UNPD95143);database;PubChem:(85578646);SuperNatural:(SN00243719)	68722655234
