structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
11	1	N/A	-60.09606133868871	C30H48O6	[M + H3N + H]+	QKGPNDHWOGBRBR	InChI=1S/C30H48O6/c1-17-8-11-29(25(35)36)13-12-27(4)19(23(29)18(17)2)6-7-21-26(3)14-20(33)24(34)30(15-31,16-32)22(26)9-10-28(21,27)5/h6,17-18,20-24,31-34H,7-16H2,1-5H3,(H,35,36)	(1S,2R,4aS,6aR,6aS,6bR,8aR,10R,11R,12aR,14bS)-10,11-dihydroxy-9,9-bis(hydroxymethyl)-1,2,6a,6b,12a-pentamethyl-2,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydro-1H-picene-4a-carboxylic acid	CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CC(C(C5(CO)CO)O)O)C)C)C2C1C)C)C(=O)O	4.5	21629901;91164058;101630850	COCONUT:(CNP0294525);Natural Products:(UNPD150646 UNPD152145);database;PubChem:(21629901 91164058 101630850);SuperNatural:(SN00286158 SN00298143);PubMed;KEGG Mine	77312589890
12	1	N/A	-63.54621868810924	C30H48O6	[M + H3N + H]+	IHSNIFFMIWMPRL	InChI=1S/C30H48O6/c1-25(2)10-12-29(24(35)36)13-11-27(4)18(19(29)14-25)6-7-21-26(3)15-20(33)23(34)30(16-31,17-32)22(26)8-9-28(21,27)5/h6,19-23,31-34H,7-17H2,1-5H3,(H,35,36)	(4aS,6aR,6aS,6bR,8aR,10R,11R,12aR,14bS)-10,11-dihydroxy-9,9-bis(hydroxymethyl)-2,2,6a,6b,12a-pentamethyl-1,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydropicene-4a-carboxylic acid	CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CC(C(C5(CO)CO)O)O)C)C)C2C1)C)C(=O)O)C	4.5999999	14105933;69569696	COCONUT:(CNP0203610);Natural Products:(UNPD91619 UNPD111390);database;PubChem:(14105933 69569696);SuperNatural:(SN00387605 SN00313763)	68722655234
13	1	N/A	-68.29219510667974	C30H48O6	[M + H3N + H]+	CDPOJDDWXIJFPO	InChI=1S/C30H48O6/c1-25(16-31)10-12-30(24(35)36)13-11-28(4)18(19(30)14-25)6-7-22-26(2)15-20(33)23(34)27(3,17-32)21(26)8-9-29(22,28)5/h6,19-23,31-34H,7-17H2,1-5H3,(H,35,36)	null	CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CC(C(C5(C)CO)O)O)C)C)C2C1)C)C(=O)O)CO	4.30000019	10929250;16095123;66561527;90742383;101612262	COCONUT:(CNP0188444);Natural Products:(UNPD145112 UNPD162638 UNPD220924 UNPD154733 UNPD99173);database;PubChem:(10929250 16095123 66561527 90742383 101612262);SuperNatural:(SN00320636 SN00229887 SN00358522 SN00265556);PubMed	68722655298
14	1	N/A	-70.6372398625834	C30H48O6	[M + H3N + H]+	LEMIZUSBKJGJDW	InChI=1S/C30H48O6/c1-25(2)12-14-30(24(35)36)15-13-27(5)16(19(30)21(25)32)8-9-18-28(27,6)11-10-17-26(3,4)22(33)20(31)23(34)29(17,18)7/h8,17-23,31-34H,9-15H2,1-7H3,(H,35,36)	null	CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(C(C(C(C5(C)C)O)O)O)C)C)C2C1O)C)C(=O)O)C	4.19999981	72714832	COCONUT:(CNP0181865);Natural Products:(UNPD219331);database;PubChem:(72714832)	68721606658
15	1	N/A	-70.98583084810195	C30H48O6	[M + H3N + H]+	LYKPBOGDPDYKJM	InChI=1S/C30H48O6/c1-25(2)10-12-30(24(35)36)13-11-28(6)16(20(30)23(25)34)8-9-19-27(5)14-18(32)22(33)26(3,4)21(27)17(31)15-29(19,28)7/h8,17-23,31-34H,9-15H2,1-7H3,(H,35,36)	6beta-hydroxyarjunic acid	CC1(CCC2(CCC3(C(=CCC4C3(CC(C5C4(CC(C(C5(C)C)O)O)C)O)C)C2C1O)C)C(=O)O)C	3.79999995	10577466	COCONUT:(CNP0169297);KNApSAcK:(45579);Natural Products:(UNPD118710);database;PubChem:(10577466);SuperNatural:(SN00399795);PubMed	68722655314
16	1	N/A	-71.71591358430771	C30H48O6	[M + H3N + H]+	CTDCUSBLTVYJJM	InChI=1S/C30H48O6/c1-16-8-11-30(24(34)35)13-12-27(5)17(21(30)29(16,7)36)14-18(31)22-26(4)15-19(32)23(33)25(2,3)20(26)9-10-28(22,27)6/h14,16,18-23,31-33,36H,8-13,15H2,1-7H3,(H,34,35)	null	CC1CCC2(CCC3(C(=CC(C4C3(CCC5C4(CC(C(C5(C)C)O)O)C)C)O)C2C1(C)O)C)C(=O)O	3.79999995	101615130	COCONUT:(CNP0247764);Natural Products:(UNPD113749 UNPD83414);database;PubChem:(101615130);SuperNatural:(SN00310963 SN00321549);KEGG Mine	77312589826
17	1	N/A	-72.05987172062335	C30H48O6	[M + H3N + H]+	GHOXXFFSDRKSPC	InChI=1S/C30H48O6/c1-16-10-11-30(24(34)35)13-12-27(5)17(21(30)29(16,7)36)8-9-20-26(4)14-19(32)23(33)25(2,3)22(26)18(31)15-28(20,27)6/h8,16,18-23,31-33,36H,9-15H2,1-7H3,(H,34,35)	(1R,2R,4aS,6aR,6aS,6bR,8R,8aR,10R,11R,12aR,14bS)-1,8,10,11-tetrahydroxy-1,2,6a,6b,9,9,12a-heptamethyl-2,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydropicene-4a-carboxylic acid	CC1CCC2(CCC3(C(=CCC4C3(CC(C5C4(CC(C(C5(C)C)O)O)C)O)C)C2C1(C)O)C)C(=O)O	3.5999999	21672643;69570816	COCONUT:(CNP0322342);Natural Products:(UNPD83931);database;PubChem:(21672643 69570816);SuperNatural:(SN00273191);KEGG Mine	77312589826
18	1	N/A	-72.0815131023544	C30H48O6	[M + H3N + H]+	VULLSLYDWNGNKZ	InChI=1S/C30H48O6/c1-16-10-13-30(24(34)35)15-14-26(4)17(21(30)29(16,7)36)8-9-19-27(26,5)12-11-18-25(2,3)22(32)20(31)23(33)28(18,19)6/h8,16,18-23,31-33,36H,9-15H2,1-7H3,(H,34,35)	1beta-Hydroxyeuscaphic acid	CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(C(C(C(C5(C)C)O)O)O)C)C)C2C1(C)O)C)C(=O)O	4.0	189735;470604;470605;14312994;14312995;14312996;45359819;46882833;69624177;69624178;69624184;69624535;73554041;71307361;98050022;98050023;98050025;98050026;98063144;98291781;99738459;124524358;124526961;125121764;124873063;124873064;129316643;133556414;133561694;138113698;137706621	COCONUT:(CNP0088005 CNP0187837);Natural Products:(UNPD72103 UNPD154775 UNPD177701 UNPD166386);database;PubChem:(189735 470604 470605 14312994 14312995 14312996 45359819 46882833 69624177 69624178 69624184 69624535 73554041 71307361 98050022 98050023 98050025 98050026 98063144 98291781 99738459 124524358 124526961 125121764 124873063 124873064 129316643 133556414 133561694 138113698 137706621);SuperNatural:(SN00163809 SN00161097 SN00282378 SN00272798 SN00284891 SN00367634);additional;Training Set;PubMed;KEGG Mine	77313130562
19	1	N/A	-73.12116029535171	C30H48O6	[M + H3N + H]+	SWKIMTSJFCDAEL	InChI=1S/C30H48O6/c1-25(2)12-14-29(24(35)36)15-13-27(4)18(22(29)23(25)34)6-7-19-26(3)10-9-21(33)30(16-31,17-32)20(26)8-11-28(19,27)5/h6,19-23,31-34H,7-17H2,1-5H3,(H,35,36)	null	CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(CO)CO)O)C)C)C2C1O)C)C(=O)O)C	4.30000019	131752936	COCONUT:(CNP0183124);HMDB:(40784);database;PubChem:(131752936);PubChem class - bio and metabolites	68738351114
20	1	N/A	-75.7652180253054	C30H48O6	[M + H3N + H]+	MDDPTIWFHAUVPJ	InChI=1S/C30H48O6/c1-18-8-13-29(24(34)35)15-14-26(3)19(23(29)28(18,5)36)6-7-20-25(2)11-10-22(33)30(16-31,17-32)21(25)9-12-27(20,26)4/h6,18,20-23,31-33,36H,7-17H2,1-5H3,(H,34,35)	(1R,2R,4aS,6aR,6aS,6bR,8aR,10R,12aR,14bS)-1,10-dihydroxy-9,9-bis(hydroxymethyl)-1,2,6a,6b,12a-pentamethyl-2,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydropicene-4a-carboxylic acid	CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(CO)CO)O)C)C)C2C1(C)O)C)C(=O)O	4.0	20055826;91094100;123187684	COCONUT:(CNP0200192);KNApSAcK:(29993);Natural Products:(UNPD156347 UNPD162899);database;PubChem:(20055826 91094100 123187684);SuperNatural:(SN00357691 SN00294539);PubMed	68722655314
21	1	N/A	-77.36276214899185	C30H48O6	[M + H3N + H]+	JZOINFAMYDJMNG	InChI=1S/C30H48O6/c1-17-9-11-29(24(34)35)14-13-26(4)18(22(29)28(17,6)36)7-8-20-27(26,5)15-19(32)23-25(2,3)21(33)10-12-30(20,23)16-31/h7,17,19-23,31-33,36H,8-16H2,1-6H3,(H,34,35)	null	CC1CCC2(CCC3(C(=CCC4C3(CC(C5C4(CCC(C5(C)C)O)CO)O)C)C2C1(C)O)C)C(=O)O	4.18918514	""	COCONUT:(CNP0383680);Natural Products:(UNPD181080);database;SuperNatural:(SN00372025)	68722655232
22	1	N/A	-79.20307375797478	C30H48O6	[M + H3N + H]+	UMEFDXAQUUTDHN	InChI=1S/C30H48O6/c1-25-11-13-26(2,24(35)36)23(34)21(25)17-7-8-20-27(3)15-18(32)22(33)28(4,16-31)19(27)9-10-30(20,6)29(17,5)14-12-25/h7,18-23,31-34H,8-16H2,1-6H3,(H,35,36)	(1S,2S,4aS,6aR,6aS,6bR,8aR,9S,10R,11R,12aR,14bR)-1,10,11-trihydroxy-9-(hydroxymethyl)-2,4a,6a,6b,9,12a-hexamethyl-1,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydropicene-2-carboxylic acid	CC12CCC(C(C1C3=CCC4C(C3(CC2)C)(CCC5C4(CC(C(C5(C)CO)O)O)C)C)O)(C)C(=O)O	5.4000001	11260637	COCONUT:(CNP0114991);Natural Products:(UNPD25020);database;PubChem:(11260637);SuperNatural:(SN00398818)	68722655234
23	1	N/A	-81.86859715307185	C30H48O6	[M + H3N + H]+	RTCXNXLMBFLHEH	InChI=1S/C30H48O6/c1-17-19(32)15-30(24(34)35)14-13-27(4)18(23(30)29(17,6)36)7-8-21-25(2)11-10-22(33)26(3,16-31)20(25)9-12-28(21,27)5/h7,17,19-23,31-33,36H,8-16H2,1-6H3,(H,34,35)	null	CC1C(CC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)CO)O)C)C)C2C1(C)O)C)C(=O)O)O	4.30000019	90911336;102445407	COCONUT:(CNP0356901);Natural Products:(UNPD75055 UNPD81011);database;PubChem:(90911336 102445407);SuperNatural:(SN00247314 SN00354854);PubMed	68722655298
24	1	N/A	-84.27726906989453	C30H48O6	[M + H3N + H]+	BMPKVVLYKVNDQD	InChI=1S/C30H48O6/c1-17-9-12-29(24(34)35)14-13-25(3)19(23(29)18(17)2)7-8-20-26(4)11-10-21(32)28(6,16-31)30(26,36)22(33)15-27(20,25)5/h7,17-18,20-23,31-33,36H,8-16H2,1-6H3,(H,34,35)	null	CC1CCC2(CCC3(C(=CCC4C3(CC(C5(C4(CCC(C5(C)CO)O)C)O)O)C)C2C1C)C)C(=O)O	4.30000019	12302703	COCONUT:(CNP0341005);HMDB:(40772);Natural Products:(UNPD8455 UNPD196884 UNPD80576 UNPD195050);database;PubChem:(12302703);SuperNatural:(SN00361870 SN00249131 SN00385655 SN00246496);PubChem class - bio and metabolites	68739432458
25	1	N/A	-86.0223009175338	C30H48O6	[M + H3N + H]+	GJZYMMYITSQQGD	InChI=1S/C30H48O6/c1-25(2)15-18-17-7-8-20-26(3)11-10-21(32)27(4,16-31)19(26)9-12-29(20,6)28(17,5)13-14-30(18,24(35)36)23(34)22(25)33/h7,18-23,31-34H,8-16H2,1-6H3,(H,35,36)	null	CC1(CC2C3=CCC4C5(CCC(C(C5CCC4(C3(CCC2(C(C1O)O)C(=O)O)C)C)(C)CO)O)C)C	4.24184465	""	COCONUT:(CNP0386496);Natural Products:(UNPD5167);database;SuperNatural:(SN00286755)	68722655232
26	1	N/A	-91.64121886926166	C30H48O6	[M + H3N + H]+	OESGCYYQMQWVSZ	InChI=1S/C30H48O6/c1-16-20-17-8-9-19-27(5,11-10-18-25(2,3)22(32)21(31)23(33)29(18,19)7)26(17,4)12-14-30(20,24(34)35)15-13-28(16,6)36/h8,16,18-23,31-33,36H,9-15H2,1-7H3,(H,34,35)	(1R,2S,4aR,6aS,6bR,10S,11R,12R,12aR)-2,10,11,12-tetrahydroxy-1,2,6a,6b,9,9,12a-heptamethyl-1,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydropicene-4a-carboxylic acid	CC1C2C3=CCC4C(C3(CCC2(CCC1(C)O)C(=O)O)C)(CCC5C4(C(C(C(C5(C)C)O)O)O)C)C	4.0	71597075	COCONUT:(CNP0281131);Natural Products:(UNPD210363);database;PubChem:(71597075);PubMed	68721606722
27	1	N/A	-91.64952117285677	C30H48O6	[M + H3N + H]+	KGGGRGBDMBZXKF	InChI=1S/C30H48O6/c1-25(2)11-12-30(24(35)36)18(13-25)17-7-8-21-26(3)14-19(32)23(34)27(4,16-31)20(26)9-10-28(21,5)29(17,6)15-22(30)33/h7,18-23,31-34H,8-16H2,1-6H3,(H,35,36)	Polygalacic acid	CC1(CCC2(C(C1)C3=CCC4C(C3(CC2O)C)(CCC5C4(CC(C(C5(C)CO)O)O)C)C)C(=O)O)C	5.19999981	161388;5320657;12314426;12314427;24982182;69569073;71463855;98047120;129316886;129447952;131704825;134159030;138107317;137795062	COCONUT:(CNP0219215 CNP0231983);Natural Products:(UNPD36656 UNPD31970 UNPD128188);database;PubChem:(161388 5320657 12314426 12314427 24982182 69569073 71463855 98047120 129316886 129447952 131704825 134159030 138107317 137795062);SuperNatural:(SN00160855 SN00247921 SN00393915 SN00347098);MeSH:(161388 12314426 12314427 71463855 98047120 129316886 134159030 137795062 138107317);PubMed	68722655302
28	1	N/A	-94.2282578202361	C30H48O6	[M + H3N + H]+	XTDAUCLSJYHNGJ	InChI=1S/C30H48O6/c1-25(2)12-17-16-8-9-20-27(5)13-18(31)23(34)26(3,4)19(27)10-11-28(20,6)29(16,7)14-22(33)30(17,24(35)36)15-21(25)32/h8,17-23,31-34H,9-15H2,1-7H3,(H,35,36)	(3S,4aR,5S,6bR,10R,11S,12aR,14bS)-3,5,10,11-tetrahydroxy-2,2,6a,6b,9,9,12a-heptamethyl-1,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydropicene-4a-carboxylic acid	CC1(CC2C3=CCC4C(C3(CC(C2(CC1O)C(=O)O)O)C)(CCC5C4(CC(C(C5(C)C)O)O)C)C)C	4.5999999	5320633;69569686;69569691	COCONUT:(CNP0374778 CNP0381890);Natural Products:(UNPD79678);database;PubChem:(5320633 69569686 69569691);SuperNatural:(SN00168115 SN00322945)	68722655234
