structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
11	1	N/A	-148.91157054920444	C19H26O12	[M + CH2O2 - H]-	XZRICUBFAFVSAQ	InChI=1S/C19H26O12/c1-27-9-3-2-8(5-20)11(4-9)30-19-17(26)15(24)14(23)12(31-19)7-29-18-16(25)13(22)10(21)6-28-18/h2-5,10,12-19,21-26H,6-7H2,1H3	null	COC1=CC(=C(C=C1)C=O)OC2C(C(C(C(O2)COC3C(C(C(CO3)O)O)O)O)O)O	-1.93900168	""	COCONUT:(CNP0172655);Natural Products:(UNPD101185);database;SuperNatural:(SN00289694)	68722655232
12	1	N/A	-163.24023195510588	C19H26O12	[M + CH2O2 - H]-	YKOIOWJTRVFMHP	InChI=1S/C19H26O12/c1-7(20)9-3-2-8(4-10(9)21)30-19-17(27)15(25)14(24)12(31-19)6-29-18-16(26)13(23)11(22)5-28-18/h2-4,11-19,21-27H,5-6H2,1H3	Bungeiside D	CC(=O)C1=C(C=C(C=C1)OC2C(C(C(C(O2)COC3C(C(C(CO3)O)O)O)O)O)O)O	-2.4000001	127687	COCONUT:(CNP0194420);KNApSAcK:(24142);Natural Products:(UNPD164043);database;PubChem:(127687);SuperNatural:(SN00387506);MeSH:(127687);PubMed	68722655318
13	1	N/A	-167.0732473597029	C19H26O12	[M + CH2O2 - H]-	YXENUAMDNJCOBE	InChI=1S/C19H26O12/c1-27-11-4-9(5-20)2-3-10(11)30-17-15(24)14(23)13(22)12(31-17)6-28-18-16(25)19(26,7-21)8-29-18/h2-5,12-18,21-26H,6-8H2,1H3	null	COC1=C(C=CC(=C1)C=O)OC2C(C(C(C(O2)COC3C(C(CO3)(CO)O)O)O)O)O	-2.5999999	46938554	COCONUT:(CNP0202741);Natural Products:(UNPD106093);database;PubChem:(46938554);SuperNatural:(SN00271852);MeSH:(46938554);PubMed	68722655302
14	1	N/A	-223.78680285739298	C19H26O12	[M + CH2O2 - H]-	OQLJKOCUPPXSDK	InChI=1S/C19H26O12/c20-6-12(23)13(24)7-30-19-18(28)17(27)16(26)14(31-19)8-29-15(25)4-2-9-1-3-10(21)11(22)5-9/h1-5,12-14,16-24,26-28H,6-8H2	null	C1=CC(=C(C=C1C=CC(=O)OCC2C(C(C(C(O2)OCC(C(CO)O)O)O)O)O)O)O	-2.5999999	10343510	COCONUT:(CNP0249661);Natural Products:(UNPD156564 UNPD14905);database;PubChem:(10343510);SuperNatural:(SN00404676 SN00398105)	68722655234
15	1	N/A	-230.33035813302695	C19H26O12	[M + CH2O2 - H]-	YOBMRYYTHXIXSD	InChI=1S/C19H26O12/c1-8(22)9-2-3-12(10(23)4-9)29-18-16(14(25)11(24)6-28-18)31-19(7-21)17(27)15(26)13(5-20)30-19/h2-4,11,13-18,20-21,23-27H,5-7H2,1H3	null	CC(=O)C1=CC(=C(C=C1)OC2C(C(C(CO2)O)O)OC3(C(C(C(O3)CO)O)O)CO)O	-2.0999999	45783068	COCONUT:(CNP0348954);database;PubChem:(45783068);SuperNatural:(SN00032986);ZINC bio:(ZINC35456403);additional	68723154946
16	1	N/A	-237.673475640474	C19H26O12	[M + CH2O2 - H]-	YSOBQIMODQOGKQ	InChI=1S/C19H26O12/c1-7(21)28-5-8-3-10(22)13-9(17(26)27-2)6-29-18(12(8)13)31-19-16(25)15(24)14(23)11(4-20)30-19/h3,6,10-16,18-20,22-25H,4-5H2,1-2H3	methyl (1S,4aS,5S,7aS)-7-(acetyloxymethyl)-5-hydroxy-1-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-1,4a,5,7a-tetrahydrocyclopenta[c]pyran-4-carboxylate	CC(=O)OCC1=CC(C2C1C(OC=C2C(=O)OC)OC3C(C(C(C(O3)CO)O)O)O)O	-2.9000001	12309039;21602024;102285671;102384369;129317121;133556323;138106590;138112914	COCONUT:(CNP0372389);KNApSAcK:(31721);Natural Products:(UNPD61619 UNPD111325);database;PubChem:(12309039 21602024 102285671 102384369 129317121 133556323 138106590 138112914);SuperNatural:(SN00334578 SN00028974);ZINC bio:(ZINC31159654);additional;Training Set;PubMed	68723204178
17	1	N/A	-245.01547845973994	C19H26O12	[M + CH2O2 - H]-	IQGNSYCDUIEXGZ	InChI=1S/C19H26O12/c1-8(21)29-7-19(26)4-3-9-10(16(25)27-2)6-28-17(12(9)19)31-18-15(24)14(23)13(22)11(5-20)30-18/h3-4,6,9,11-15,17-18,20,22-24,26H,5,7H2,1-2H3	null	CC(=O)OCC1(C=CC2C1C(OC=C2C(=O)OC)OC3C(C(C(C(O3)CO)O)O)O)O	-2.20000005	101182496	COCONUT:(CNP0119738);Natural Products:(UNPD40193);database;PubChem:(101182496);SuperNatural:(SN00277561)	68722655234
18	1	N/A	-247.7138108000495	C19H26O12	[M + CH2O2 - H]-	YTEWAPMLXIWBPY	InChI=1S/C19H26O12/c1-7(21)8-3-4-9(22)13(14(8)23)10(5-11(29-2)18(27)28)30-19-17(26)16(25)15(24)12(6-20)31-19/h3-4,10-12,15-17,19-20,22-26H,5-6H2,1-2H3,(H,27,28)	null	CC(=O)C1=C(C(=C(C=C1)O)C(CC(C(=O)O)OC)OC2C(C(C(C(O2)CO)O)O)O)O	-1.20000005	51136338;124905015;124905017;124905018;124905020	COCONUT:(CNP0147093 CNP0349021);database;PubChem:(51136338 124905015 124905017 124905018 124905020);SuperNatural:(SN00039376 SN00039375 SN00039374 SN00039373);ZINC bio:(ZINC49601554 ZINC49601555 ZINC49601557 ZINC49601558);additional;Training Set	68723171330
19	1	N/A	-261.18488998722245	C19H26O12	[M + CH2O2 - H]-	PPLHEXYBZJOGTR	InChI=1S/C19H26O12/c20-6-19(25)7-28-18(16(19)24)27-5-12-13(21)14(22)15(23)17(31-12)26-4-9-1-2-10-11(3-9)30-8-29-10/h1-3,12-18,20-25H,4-8H2	null	OC[C@@]1(O)CO[C@@H](OC[C@H]2O[C@@H](OCc3ccc4c(c3)OCO4)[C@H](O)[C@@H](O)[C@@H]2O)[C@@H]1O	-2.077963140319288	""	""	0
20	1	N/A	-266.5738014808876	C19H26O12	[M + CH2O2 - H]-	ORQJUPOBILPJRX	InChI=1S/C19H26O12/c1-7(21)28-6-10-11(22)3-8-9(17(26)27-2)5-29-18(13(8)10)31-19-16(25)15(24)14(23)12(4-20)30-19/h5,8,11-12,14-16,18-20,22-25H,3-4,6H2,1-2H3	null	CC(=O)OCC1=C2C(CC1O)C(=COC2OC3C(C(C(C(O3)CO)O)O)O)C(=O)OC	-3.29999995	101006028	COCONUT:(CNP0306608);KNApSAcK:(36395);Natural Products:(UNPD63877);database;PubChem:(101006028);SuperNatural:(SN00360376)	68722655250
21	1	N/A	-268.77402546963765	C19H26O12	[M + CH2O2 - H]-	ZLRFFMPSRHYLIZ	InChI=1S/C19H26O12/c1-6(21)27-5-7-3-8-11-10(7)18(30-17(26-2)12(11)16(25)28-8)31-19-15(24)14(23)13(22)9(4-20)29-19/h3,8-15,17-20,22-24H,4-5H2,1-2H3	null	CC(=O)OCC1=CC2C3C1C(OC(C3C(=O)O2)OC)OC4C(C(C(C(O4)CO)O)O)O	-2.5999999	102003831;101838963	COCONUT:(CNP0105469);Natural Products:(UNPD114075);database;PubChem:(102003831 101838963);SuperNatural:(SN00364374)	68722655234
22	1	N/A	-273.8293887034835	C19H26O12	[M + CH2O2 - H]-	WXNGSEGKMKJRGI	InChI=1S/C19H26O12/c1-7-11(21)14(24)16(29-9-4-2-8(3-5-9)17(26)27)19(28-7)31-18-15(25)13(23)12(22)10(6-20)30-18/h2-5,7,10-16,18-25H,6H2,1H3,(H,26,27)	null	C[C@H]1OC(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](Oc2ccc(C(=O)O)cc2)[C@@H](O)[C@@H]1O	-1.7287833215719524	""	""	0
23	1	N/A	-292.2407121691027	C19H26O12	[M + CH2O2 - H]-	WBYNLMZRMZGSGJ	InChI=1S/C19H26O12/c1-19(27,6-13(21)22)7-14(23)29-8-12-15(24)16(25)17(26)18(31-12)30-9-3-4-10(20)11(5-9)28-2/h3-5,12,15-18,20,24-27H,6-8H2,1-2H3,(H,21,22)	null	CC(CC(=O)O)(CC(=O)OCC1C(C(C(C(O1)OC2=CC(=C(C=C2)O)OC)O)O)O)O	-1.60000002	53348663	COCONUT:(CNP0276451);Natural Products:(UNPD201125);database;PubChem:(53348663)	68721606658
24	1	N/A	-302.7954799159859	C19H26O12	[M + CH2O2 - H]-	YVNZRYDQCUIVPL	InChI=1S/C19H26O12/c1-8(20)26-14-15(27-9(2)21)17(29-11(4)23)19(7,31-13(6)25)18(30-12(5)24)16(14)28-10(3)22/h14-18H,1-7H3	null	CC(=O)OC1C(C(C(C(C1OC(=O)C)OC(=O)C)(C)OC(=O)C)OC(=O)C)OC(=O)C	-0.100000001	102511252	COCONUT:(CNP0384016);Natural Products:(UNPD150014);database;PubChem:(102511252);SuperNatural:(SN00343903)	68722655234
25	1	N/A	-309.8602717193711	C19H26O12	[M + CH2O2 - H]-	AZLVJNSQCRYODW	InChI=1S/C19H26O12/c1-19(18(26)28-3)10(21)4-7-8(15(25)27-2)6-29-16(11(7)19)31-17-14(24)13(23)12(22)9(5-20)30-17/h6,9-10,12-14,16-17,20-24H,4-5H2,1-3H3	null	CC1(C(CC2=C1C(OC=C2C(=O)OC)OC3C(C(C(C(O3)CO)O)O)O)O)C(=O)OC	-1.65571976	""	COCONUT:(CNP0175784);Natural Products:(UNPD129053);database;SuperNatural:(SN00384104)	68722655232
