structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
11	1	N/A	-130.58996419906995	C28H38O5	[M + H]+	SHDXNRZAYHPFMX	InChI=1S/C28H38O5/c1-15-13-24(33-26(32)18(15)14-29)16(2)19-7-8-20-17-5-6-22-23(30)9-10-25(31)28(22,4)21(17)11-12-27(19,20)3/h6,9-10,16-17,19-21,23-24,29-30H,5,7-8,11-14H2,1-4H3	null	CC1=C(C(=O)OC(C1)C(C)C2CCC3C2(CCC4C3CC=C5C4(C(=O)C=CC5O)C)C)CO	4.5	10275989;90670439	COCONUT:(CNP0284432);Natural Products:(UNPD92265);database;PubChem:(10275989 90670439);SuperNatural:(SN00299051);PubMed	68722655298
12	1	N/A	-132.95335762497345	C28H38O5	[M + H]+	DZSFTVFZQVZQIU	InChI=1S/C28H38O5/c1-15-12-24(33-26(32)18(15)14-29)16(2)19-8-9-20-17-13-23(30)22-6-5-7-25(31)28(22,4)21(17)10-11-27(19,20)3/h5-7,16-17,19-21,23-24,29-30H,8-14H2,1-4H3	Jaborosalactone B	CC1=C(C(=O)OC(C1)C(C)C2CCC3C2(CCC4C3CC(C5=CC=CC(=O)C45C)O)C)CO	4.5999999	268946;3935211;99571102;99571103;99571104;99571105	COCONUT:(CNP0178422);Natural Products:(UNPD14336 UNPD124949);database;PubChem:(268946 3935211 99571102 99571103 99571104 99571105);SuperNatural:(SN00352056 SN00399643);PubMed	68722655298
13	1	N/A	-137.75638841168347	C28H38O5	[M + H]+	DPPTUZOQOMJXDK	InChI=1S/C28H38O5/c1-15-17(14-29)13-24(33-26(15)32)16(2)19-7-8-20-18-5-6-22-23(30)9-10-25(31)28(22,4)21(18)11-12-27(19,20)3/h6,9-10,16,18-21,23-24,29-30H,5,7-8,11-14H2,1-4H3	null	CC1=C(CC(OC1=O)C(C)C2CCC3C2(CCC4C3CC=C5C4(C(=O)C=CC5O)C)C)CO	4.54317999	""	COCONUT:(CNP0292111);Natural Products:(UNPD132227);database	68721606656
14	1	N/A	-141.8389380808863	C28H38O5	[M + H]+	UYRXFMXVVKNLDH	InChI=1S/C28H38O5/c1-16-15-23(33-24(30)17(16)2)27(5,31)21-9-8-19-18-10-14-28(32)12-6-7-22(29)26(28,4)20(18)11-13-25(19,21)3/h6-7,10,14,18-21,23,31-32H,8-9,11-13,15H2,1-5H3	Withacoagin	CC1=C(C(=O)OC(C1)C(C)(C2CCC3C2(CCC4C3C=CC5(C4(C(=O)C=CC5)C)O)C)O)C	3.9000001	14236709	COCONUT:(CNP0123875);KNApSAcK:(33489);Natural Products:(UNPD85384 UNPD151142);database;PubChem:(14236709);SuperNatural:(SN00291292 SN00366571)	68722655250
15	1	N/A	-142.08534487780244	C28H38O5	[M + H]+	YHCWIIMQZZMNJL	InChI=1S/C28H38O5/c1-16-13-24(33-26(32)19(16)14-29)20(15-30)22-10-9-21-18-8-7-17-5-4-6-25(31)28(17,3)23(18)11-12-27(21,22)2/h4,6-7,18,20-24,29-30H,5,8-15H2,1-3H3	(2R)-2-[(1R)-1-[(8S,9S,10R,13S,14S,17R)-10,13-dimethyl-1-oxo-4,7,8,9,11,12,14,15,16,17-decahydrocyclopenta[a]phenanthren-17-yl]-2-hydroxyethyl]-5-(hydroxymethyl)-4-methyl-2,3-dihydropyran-6-one	CC1=C(C(=O)OC(C1)C(CO)C2CCC3C2(CCC4C3CC=C5C4(C(=O)C=CC5)C)C)CO	4.4000001	14428178	PubChem:(14428178);database	68719476738
16	1	N/A	-143.817155101885	C28H38O5	[M + H]+	ZRJOVYPUBHQEES	InChI=1S/C28H38O5/c1-16-15-23(33-24(30)17(16)2)27(5,31)21-12-14-28(32)20-10-9-18-7-6-8-22(29)26(18,4)19(20)11-13-25(21,28)3/h6,8-9,19-21,23,31-32H,7,10-15H2,1-5H3	14,20-dihydroxy-22,26-epoxyergosta-2,5,24-triene-1,26-dione	CC1=C(C(=O)OC(C1)C(C)(C2CCC3(C2(CCC4C3CC=C5C4(C(=O)C=CC5)C)C)O)O)C	3.5	301752;21679023	COCONUT:(CNP0158854);Natural Products:(UNPD40935 UNPD173484);database;PubChem:(301752 21679023);SuperNatural:(SN00293623 SN00274825);PubMed	68722655298
17	1	N/A	-152.8660340022821	C28H38O5	[M + H]+	LEVWMALVAZUERI	InChI=1S/C28H38O5/c1-16-15-23(33-24(30)17(16)2)27(5,31)21-12-14-28(32)20-10-9-18-7-6-8-22(29)26(18,4)19(20)11-13-25(21,28)3/h6-7,9,19-21,23,31-32H,8,10-15H2,1-5H3	(2R)-2-[(1R)-1-hydroxy-1-[(8R,9S,10R,13R,14R,17S)-14-hydroxy-10,13-dimethyl-1-oxo-7,8,9,11,12,15,16,17-octahydro-2H-cyclopenta[a]phenanthren-17-yl]ethyl]-4,5-dimethyl-2,3-dihydropyran-6-one	CC1=C(C(=O)OC(C1)C(C)(C2CCC3(C2(CCC4C3CC=C5C4(C(=O)CC=C5)C)C)O)O)C	3.4000001	21679031;44631984	COCONUT:(CNP0241380);Natural Products:(UNPD15326 UNPD95357 UNPD159119);database;PubChem:(21679031 44631984);SuperNatural:(SN00379150 SN00316202 SN00240936)	68722655234
18	1	N/A	-163.72840515153698	C28H38O5	[M + H]+	GHPNNGXAFJHTRF	InChI=1S/C28H38O5/c1-16-15-23(33-24(30)17(16)2)27(5,31)21-12-14-28(32)20-10-9-18-7-6-8-22(29)26(18,4)19(20)11-13-25(21,28)3/h6-8,19-21,23,31-32H,9-15H2,1-5H3	null	CC1=C(C(=O)OC(C1)C(C)(C2CCC3(C2(CCC4C3CCC5=CC=CC(=O)C45C)C)O)O)C	4.56893492	""	COCONUT:(CNP0365967);Natural Products:(UNPD163453);database;SuperNatural:(SN00384184)	68722655232
19	1	N/A	-179.3802799117226	C28H38O5	[M + H]+	ZPZMIHUQXFGAGD	InChI=1S/C28H38O5/c1-16(14-24(31)32)18-8-9-19-26(18,5)12-10-20-27(6)13-11-22(30)25(3,4)21(27)15-23(28(19,20)7)33-17(2)29/h9,11,13-14,18,20-21,23H,8,10,12,15H2,1-7H3,(H,31,32)	null	CC(=CC(=O)O)C1CC=C2C1(CCC3C2(C(CC4C3(C=CC(=O)C4(C)C)C)OC(=O)C)C)C	5.5999999	10527715;15885443	COCONUT:(CNP0215878);Natural Products:(UNPD115009);database;PubChem:(10527715 15885443);SuperNatural:(SN00337876)	68722655234
20	1	N/A	-184.2884086167115	C28H38O5	[M + H]+	DQHRAIFEHNKZSV	InChI=1S/C28H38O5/c1-16(29)33-24-22(31)23-25(2,3)21(30)10-13-27(23,5)20-9-12-26(4)18(17-11-14-32-15-17)7-8-19(26)28(20,24)6/h8,10,13,15,18,20,22-24,31H,7,9,11-12,14H2,1-6H3	22,23-Dihydronimocinol	CC(=O)OC1C(C2C(C(=O)C=CC2(C3C1(C4=CCC(C4(CC3)C)C5=COCC5)C)C)(C)C)O	4.0999999	636837;11015885;22297423;22297424	COCONUT:(CNP0223803);KNApSAcK:(45169);Natural Products:(UNPD59004);database;PubChem:(636837 11015885 22297423 22297424);SuperNatural:(SN00288213);MeSH:(636837);PubMed	68722655318
21	1	N/A	-191.09635587551665	C28H38O5	[M + H]+	LXNMRBHGHQWYSQ	InChI=1S/C28H38O5/c1-16(29)33-23-14-21-25(2,3)22(30)10-12-27(21,5)20-9-11-26(4)18(17-13-24(31)32-15-17)7-8-19(26)28(20,23)6/h8,10,12,17-18,20-21,23H,7,9,11,13-15H2,1-6H3	Chisocheton F	CC(=O)OC1CC2C(C(=O)C=CC2(C3C1(C4=CCC(C4(CC3)C)C5CC(=O)OC5)C)C)(C)C	5.0	10026998;46878894;52952011;101670388	COCONUT:(CNP0143905);KNApSAcK:(47790);Natural Products:(UNPD29528);database;PubChem:(10026998 46878894 52952011 101670388);SuperNatural:(SN00299279);CHEBI:(67291);PubMed	68722655346
22	1	N/A	-216.04765879846641	C28H38O5	[M + H]+	VSAQSLOWFUCUJI	InChI=1S/C28H38O5/c1-26-12-11-21-17(8-7-16-5-4-6-24(30)28(16,21)3)19(26)9-10-20(26)18-15-32-27(2)13-23(18)33-25(31)22(27)14-29/h4,6-7,17-23,29H,5,8-15H2,1-3H3	(1S,5S)-8-[(10R,13S)-10,13-dimethyl-1-oxo-4,7,8,9,11,12,14,15,16,17-decahydrocyclopenta[a]phenanthren-17-yl]-4-(hydroxymethyl)-5-methyl-2,6-dioxabicyclo[3.3.1]nonan-3-one	CC12CCC3C(C1CCC2C4COC5(CC4OC(=O)C5CO)C)CC=C6C3(C(=O)C=CC6)C	4.80000019	5316315;23242525	COCONUT:(CNP0252148);Natural Products:(UNPD58726 UNPD13235 UNPD50895);database;PubChem:(5316315 23242525);SuperNatural:(SN00296037 SN00335663 SN00162546)	68722655234
23	1	N/A	-226.85868457625023	C28H38O5	[M + H]+	WMHYWWYFDIMEQK	InChI=1S/C28H38O5/c1-14-15(2)25(30)32-24(14)28(31)16(3)23-22(33-28)13-21-19-7-6-17-12-18(29)8-10-26(17,4)20(19)9-11-27(21,23)5/h8,10,12,14-16,19-24,31H,6-7,9,11,13H2,1-5H3	null	CC1C(C(=O)OC1C2(C(C3C(O2)CC4C3(CCC5C4CCC6=CC(=O)C=CC56C)C)C)O)C	5.0	72704080;137639358	COCONUT:(CNP0256503);Natural Products:(UNPD221592);database;PubChem:(72704080 137639358)	68721606658
24	1	N/A	-244.48341758284752	C28H38O5	[M + H]+	XQNCHKOLFLXEDX	InChI=1S/C28H38O5/c1-14-11-20-26(4,24(33)21(14)31)8-10-28(6)23-19(30)12-16-15(2)22(32)18(29)13-17(16)25(23,3)7-9-27(20,28)5/h12-14,19-20,23-24,30,32-33H,7-11H2,1-6H3	null	CC1CC2C(CCC3(C2(CCC4(C3C(C=C5C4=CC(=O)C(=C5C)O)O)C)C)C)(C(C1=O)O)C	3.79999995	10411663;101025372	COCONUT:(CNP0300378);Natural Products:(UNPD56400);database;PubChem:(10411663 101025372);PubMed	68721606722
25	1	N/A	-245.8441937250741	C28H38O5	[M + H]+	TZYFJHPVBUIVIC	InChI=1S/C28H38O5/c1-24(2)18-11-16(30)23-22(26(18,4)10-8-20(24)32)17(31)14-27(5)19(12-21(33)28(23,27)6)25(3)9-7-15(29)13-25/h16,18-19,30H,7-14H2,1-6H3	null	CC1(C2CC(C3=C(C2(CCC1=O)C)C(=O)CC4(C3(C(=O)CC4C5(CCC(=O)C5)C)C)C)O)C	3.49788046	""	COCONUT:(CNP0096211);SuperNatural:(SN00163694);database	68722622464
26	1	N/A	-251.82386524773892	C28H38O5	[M + H]+	JJXDFSOHRJHKGE	InChI=1S/C28H38O5/c1-14-16(3)28(33-25(14)31)24(30)15(2)23-22(32-28)13-21-19-7-6-17-12-18(29)8-10-26(17,4)20(19)9-11-27(21,23)5/h8,10,12,14-16,19-24,30H,6-7,9,11,13H2,1-5H3	null	CC1C2C(CC3C2(CCC4C3CCC5=CC(=O)C=CC45C)C)OC6(C1O)C(C(C(=O)O6)C)C	5.0	73356967;72703880;137649913	COCONUT:(CNP0148960);Natural Products:(UNPD225861);database;PubChem:(73356967 72703880 137649913);PubMed	68721606722
27	1	N/A	-260.1634302683305	C28H38O5	[M + H]+	KRGKDQUGJXDINQ	InChI=1S/C28H38O5/c1-16(29)33-24-22(31)23-25(2,3)21(30)10-13-27(23,5)20-9-12-26(4)18(17-11-14-32-15-17)7-8-19(26)28(20,24)6/h8,11,14-15,18,20,22-24,31H,7,9-10,12-13H2,1-6H3	null	CC(=O)OC1C(C2C(C(=O)CCC2(C3C1(C4=CCC(C4(CC3)C)C5=COC=C5)C)C)(C)C)O	4.5999999	76316558;76317961	COCONUT:(CNP0290583);KNApSAcK:(36127);Natural Products:(UNPD110389);database;PubChem:(76316558 76317961);SuperNatural:(SN00316812);PubMed	68722655314
28	1	N/A	-263.9262483032412	C28H38O5	[M + H]+	KHARQKXCINHICJ	InChI=1S/C28H38O5/c1-17(29)32-22-14-20-25(2,3)10-7-11-26(20,4)19-8-12-27(5)21(28(19,22)6)15-23(30)33-24(27)18-9-13-31-16-18/h9,13,15-16,19-20,22,24H,7-8,10-12,14H2,1-6H3	Spectrum_000696	CC(=O)OC1CC2C(CCCC2(C3C1(C4=CC(=O)OC(C4(CC3)C)C5=COC=C5)C)C)(C)C	6.30000019	4985329;6708592;59226785	COCONUT:(CNP0334825);database;PubChem:(4985329 6708592 59226785);PubMed	68721573954
29	1	N/A	-263.9611473453088	C28H38O5	[M + H]+	KKBYMJHRFVZUIQ	InChI=1S/C28H38O5/c1-16(29)33-22-23-25(2,3)21(30)10-13-27(23,5)20-9-12-26(4)18(17-11-14-32-15-17)7-8-19(26)28(20,6)24(22)31/h8,11,14-15,18,20,22-24,31H,7,9-10,12-13H2,1-6H3	(5alpha,6alpha,7alpha,8xi,13alpha,17alpha)-17-(furan-3-yl)-7-hydroxy-4,4,8-trimethyl-3-oxoandrost-14-en-6-yl acetate	CC(=O)OC1C2C(C(=O)CCC2(C3CCC4(C(CC=C4C3(C1O)C)C5=COC=C5)C)C)(C)C	4.5999999	177086;15560444;101289833	COCONUT:(CNP0329200);KNApSAcK:(51524);Natural Products:(UNPD93192);database;PubChem:(177086 15560444 101289833);SuperNatural:(SN00287257)	68722655250
30	1	N/A	-265.2560186385464	C28H38O5	[M + H]+	RWZUJIPMFKTTKN	InChI=1S/C28H38O5/c1-14-24(31)33-21-12-26(14,3)32-13-17(21)19-6-5-18-16-10-23(30)28-11-15(28)9-22(29)27(28,4)20(16)7-8-25(18,19)2/h15-21,23,30H,1,5-13H2,2-4H3	Withawrightolide	CC12CCC3C(C1CCC2C4COC5(CC4OC(=O)C5=C)C)CC(C67C3(C(=O)CC6C7)C)O	4.0999999	71659139;71664731;71719425	COCONUT:(CNP0160591);Natural Products:(UNPD214925);database;PubChem:(71659139 71664731 71719425);PubMed	68721606722
31	1	N/A	-277.2209527974828	C28H38O5	[M + H]+	AXTDWQFUQQFNPB	InChI=1S/C28H38O5/c1-16-14-21-26(4,24(32)23(16)31)11-13-27(5)20-9-8-18(17(2)29)19(15-22(30)33-7)25(20,3)10-12-28(21,27)6/h8-9,15-16,21,24,32H,10-14H2,1-7H3	null	CC1CC2C(CCC3(C2(CCC4(C3=CC=C(C4=CC(=O)OC)C(=O)C)C)C)C)(C(C1=O)O)C	4.40951967	""	COCONUT:(CNP0313635);Natural Products:(UNPD72217);database;SuperNatural:(SN00226836)	68722655232
32	1	N/A	-292.8652556385977	C28H38O5	[M + H]+	JBTSRQIIEOLTOD	InChI=1S/C28H38O5/c1-16(29)33-24-14-21-26(4)11-9-22(30)25(2,3)20(26)13-23(31)28(21,6)19-8-7-18(27(19,24)5)17-10-12-32-15-17/h8,10,12,15,18,20-21,23-24,31H,7,9,11,13-14H2,1-6H3	null	CC(=O)OC1CC2C3(CCC(=O)C(C3CC(C2(C4=CCC(C14C)C5=COC=C5)C)O)(C)C)C	4.19999981	14109464	COCONUT:(CNP0265791);Natural Products:(UNPD186840);database;PubChem:(14109464);SuperNatural:(SN00394902);PubMed	68722655298
33	1	N/A	-303.2562130450337	C28H38O5	[M + H]+	JVIAZBVHYUCQQG	InChI=1S/C28H38O5/c1-16(29)10-13-25(6)20-11-14-26(7)19-12-15-27(26,21(20)8-9-22(25)30)33-28(17(19)2)23(31)18(3)24(4,5)32-28/h8-9,11,14,17-19,23,31H,10,12-13,15H2,1-7H3	null	CC1C2CCC3(C2(C=CC4=C3C=CC(=O)C4(C)CCC(=O)C)C)OC15C(C(C(O5)(C)C)C)O	2.9000001	15516915;57406238;122575664	COCONUT:(CNP0277144);KNApSAcK:(36820);Natural Products:(UNPD94030);database;PubChem:(15516915 57406238 122575664)	68721606674
34	1	N/A	-310.3367544725798	C28H38O5	[M + H]+	MUZMJSXAAGKLOK	InChI=1S/C28H38O5/c1-19(9-8-13-28(6)25(31)12-14-27(4,5)33-28)15-23(29)16-20(2)10-11-22-18-24(30)17-21(3)26(22)32-7/h10,12,14-15,17-18,30H,8-9,11,13,16H2,1-7H3	2-[(4E,8E)-10-(5-hydroxy-2-methoxy-3-methylphenyl)-4,8-dimethyl-6-oxodeca-4,8-dienyl]-2,6,6-trimethylpyran-3-one	CC1=CC(=CC(=C1OC)CC=C(C)CC(=O)C=C(C)CCCC2(C(=O)C=CC(O2)(C)C)C)O	5.80000019	15139101;15139102;11166949	COCONUT:(CNP0160516);Natural Products:(UNPD171886 UNPD188371);database;PubChem:(15139101 15139102 11166949);SuperNatural:(SN00262888 SN00260245)	68722655234
35	1	N/A	-314.8424583699163	C28H38O5	[M + H]+	BTNCFAHIQWSSRN	InChI=1S/C28H38O5/c1-17-5-8-23(33-25(17)31)18(2)20-9-12-27(4)21-7-6-19-15-32-16-28(19,14-11-24(29)30)22(21)10-13-26(20,27)3/h5,7,10,18-20,23H,6,8-9,11-16H2,1-4H3,(H,29,30)	null	CC1=CC[C@@H]([C@@H](C)[C@H]2CC[C@@]3(C)C4=CC[C@H]5COC[C@@]5(CCC(=O)O)C4=CC[C@]23C)OC1=O	4.8788712466728335	""	""	0
36	1	N/A	-317.5475675642496	C28H38O5	[M + H]+	IEWHEHWXBLPFER	InChI=1S/C28H38O5/c1-14(2)11-20(21-25(32)17(12-29)24(31)18(13-30)26(21)33)28(6)10-9-16-15(3)7-8-19-23(22(16)28)27(19,4)5/h12-14,16,19-20,22-23,31-33H,3,7-11H2,1-2,4-6H3	Macrocarpal C	CC(C)CC(C1=C(C(=C(C(=C1O)C=O)O)C=O)O)C2(CCC3C2C4C(C4(C)C)CCC3=C)C	7.19999981	454459;10095499;21145859;46233158;58120320;137795477	COCONUT:(CNP0269244);HMDB:(38705);Natural Products:(UNPD97974 UNPD142468 UNPD182147);database;PubChem:(454459 10095499 21145859 46233158 58120320 137795477);SuperNatural:(SN00354752 SN00374716 SN00372599);PubChem class - bio and metabolites;MeSH:(454459 10095499 137795477);PubMed	68739432526
37	1	N/A	-321.32155681060175	C28H38O5	[M + H]+	AGTXIGWLMDUUMQ	InChI=1S/C28H38O5/c1-15(2)11-17-20-8-7-16(3)12-22-21(27(22,4)5)9-10-28(20,6)33-26-19(14-30)24(31)18(13-29)25(32)23(17)26/h12-15,17,20-22,31-32H,7-11H2,1-6H3	null	CC1=CC2C(C2(C)C)CCC3(C(CC1)C(C4=C(C(=C(C(=C4O3)C=O)O)C=O)O)CC(C)C)C	6.5999999	5317275;10049634;15730294;52951327;123856986;131750974	COCONUT:(CNP0290340);HMDB:(30166);Natural Products:(UNPD75333 UNPD51492 UNPD178813 UNPD20123);database;PubChem:(5317275 10049634 15730294 52951327 123856986 131750974);SuperNatural:(SN00231552 SN00347580 SN00345094);PubChem class - bio and metabolites	68739432458
38	1	N/A	-341.5446913056141	C28H38O5	[M + H]+	SDQLKXJANFVKTM	InChI=1S/C28H38O5/c1-18(9-10-20-15-21(29)14-19(2)24(20)30)13-22-16-26(5)11-8-12-27(26,6)28(32-22)17-23(31-7)25(3,4)33-28/h9,14-16,23H,8,10-13,17H2,1-7H3	2-[(E)-4-[(1S,3''R,4aS,7aS)-3''-methoxy-2'',2'',4a,7a-tetramethylspiro[6,7-dihydro-5H-cyclopenta[c]pyran-1,5''-oxolane]-3-yl]-3-methylbut-2-enyl]-6-methylcyclohexa-2,5-diene-1,4-dione	CC1=CC(=O)C=C(C1=O)CC=C(C)CC2=CC3(CCCC3(C4(O2)CC(C(O4)(C)C)OC)C)C	5.5	21778646	COCONUT:(CNP0149613);Natural Products:(UNPD36020);database;PubChem:(21778646);SuperNatural:(SN00315122)	68722655234
39	1	N/A	-344.48586935709045	C28H38O5	[M + H]+	RZQBKMMXGXKNQY	InChI=1S/C28H38O5/c1-18(2)13-25(30)26(31)20(4)10-8-9-19(3)14-23(29)17-28(6)12-11-22-16-24(32-7)15-21(5)27(22)33-28/h11-16,20,26,31H,8-10,17H2,1-7H3	null	CC1=CC(=CC2=C1OC(C=C2)(C)CC(=O)C=C(C)CCCC(C)C(C(=O)C=C(C)C)O)OC	6.0999999	24971222	COCONUT:(CNP0188694);Natural Products:(UNPD84225);database;PubChem:(24971222);SuperNatural:(SN00256069);PubMed	68722655298
