structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
11	1	N/A	-170.5503581346589	C20H22O7	[M + H]+	GYELDYQMOAGWNV	InChI=1S/C20H22O7/c1-3-5-11-7-13(21)9-15(23)17(11)20(26)27-16-10-14(22)8-12(6-4-2)18(16)19(24)25/h7-10,21-23H,3-6H2,1-2H3,(H,24,25)	null	CCCC1=C(C(=CC(=C1)O)O)C(=O)OC2=CC(=CC(=C2C(=O)O)CCC)O	5.0	139587349	PubChem:(139587349);COCONUT:(CNP0356999);database	68721573890
12	1	N/A	-174.31593631369716	C20H22O7	[M + H]+	KPWWGZZDHZPMOH	InChI=1S/C20H22O7/c1-22-16-8-12-13(21)9-14(27-15(12)10-17(16)23-2)11-6-18(24-3)20(26-5)19(7-11)25-4/h6-8,10,14H,9H2,1-5H3	null	COC1=CC(=CC(=C1OC)OC)C2CC(=O)C3=CC(=C(C=C3O2)OC)OC	3.06648374	""	COCONUT:(CNP0196242);Natural Products:(UNPD143098);database;SuperNatural:(SN00404181)	68722655232
13	1	N/A	-179.35237256603435	C20H22O7	[M + H]+	NLZJUUUCOYCLBI	InChI=1S/C20H22O7/c1-22-14-8-18(25-4)16(23-2)6-11(14)13-10-27-15-9-19(26-5)17(24-3)7-12(15)20(13)21/h6-9,13H,10H2,1-5H3	null	COC1=CC(=C(C=C1C2COC3=CC(=C(C=C3C2=O)OC)OC)OC)OC	2.98739123	""	COCONUT:(CNP0422038);Natural Products:(UNPD92175);database;SuperNatural:(SN00259652)	68722655232
14	1	N/A	-179.56953259365827	C20H22O7	[M + H]+	KEBPSQKPIAKRAT	InChI=1S/C20H22O7/c1-22-12-8-6-11(7-9-12)14-10-13(21)15-16(23-2)18(24-3)20(26-5)19(25-4)17(15)27-14/h6-9,14H,10H2,1-5H3	(2S)-5,6,7,8,4''-Pentamethoxyflavanone	COC1=CC=C(C=C1)C2CC(=O)C3=C(O2)C(=C(C(=C3OC)OC)OC)OC	2.79999995	462698;10992374	COCONUT:(CNP0274963);KNApSAcK:(14136);Natural Products:(UNPD91687);database;PubChem:(462698 10992374);SuperNatural:(SN00235479);PubMed;KEGG Mine	77312589906
15	1	N/A	-180.5845246894317	C20H22O7	[M + H]+	KDWGMSJHASISHI	InChI=1S/C20H22O7/c1-3-5-11-7-13(21)9-15(22)18(11)20(26)27-14-8-12(6-4-2)17(19(24)25)16(23)10-14/h7-10,21-23H,3-6H2,1-2H3,(H,24,25)	null	CCCC1=C(C(=CC(=C1)O)O)C(=O)OC2=CC(=C(C(=C2)O)C(=O)O)CCC	5.5999999	67762287	COCONUT:(CNP0287362);Natural Products:(UNPD96691);database;PubChem:(67762287);SuperNatural:(SN00308753)	68722655234
16	1	N/A	-191.34277438316164	C20H22O7	[M + H]+	HZWSAUOBLMSNPL	InChI=1S/C20H22O7/c1-22-11-8-16(24-3)18-13(21)10-15(27-17(18)9-11)12-6-7-14(23-2)20(26-5)19(12)25-4/h6-9,15H,10H2,1-5H3	5,7,2'',3'',4''-Pentamethoxyflavanone	COC1=C(C(=C(C=C1)C2CC(=O)C3=C(O2)C=C(C=C3OC)OC)OC)OC	2.79999995	637184;21573556	COCONUT:(CNP0196958);KNApSAcK:(14138);Natural Products:(UNPD142612);database;PubChem:(637184 21573556);SuperNatural:(SN00224424);MeSH:(21573556);PubMed	68722655318
17	1	N/A	-196.34595504379962	C20H22O7	[M + H]+	ODPYOMZIVHDXSD	InChI=1S/C20H22O7/c1-13(21)26-12-19(27-17-8-6-5-7-15(17)23-2)20(22)14-9-10-16(24-3)18(11-14)25-4/h5-11,19H,12H2,1-4H3	bmse010094	CC(=O)OCC(C(=O)C1=CC(=C(C=C1)OC)OC)OC2=CC=CC=C2OC	3.0999999	21627689	PubChem:(21627689);CHEBI:(86960);database	68719476770
18	1	N/A	-200.43018731437766	C20H22O7	[M + H]+	SYLLBZVMSOPMCI	InChI=1S/C20H22O7/c1-22-11-9-14(25-4)16-15(10-11)27-19(20(26-5)18(16)21)17-12(23-2)7-6-8-13(17)24-3/h6-10,19-20H,1-5H3	null	COC1C(OC2=CC(=CC(=C2C1=O)OC)OC)C3=C(C=CC=C3OC)OC	2.83273959	""	COCONUT:(CNP0229423);Natural Products:(UNPD155432);database;SuperNatural:(SN00293301)	68722655232
19	1	N/A	-201.1696750081506	C20H22O7	[M + H]+	FGJPFUFQGPZGNB	InChI=1S/C20H22O7/c1-22-11-8-15(24-3)17-16(9-11)27-10-13(18(17)21)12-6-7-14(23-2)20(26-5)19(12)25-4/h6-9,13H,10H2,1-5H3	null	COC1=C(C(=C(C=C1)C2COC3=CC(=CC(=C3C2=O)OC)OC)OC)OC	2.98739123	""	COCONUT:(CNP0402445);Natural Products:(UNPD173356);database;SuperNatural:(SN00391148)	68722655232
20	1	N/A	-203.9614135321074	C20H22O7	[M + H]+	XPJYOBQMHUPHPG	InChI=1S/C20H22O7/c1-23-13-7-5-12(6-8-13)10-20(22)11-27-14-9-15(24-2)17(25-3)18(26-4)16(14)19(20)21/h5-9,22H,10-11H2,1-4H3	null	COC1=CC=C(C=C1)CC2(COC3=CC(=C(C(=C3C2=O)OC)OC)OC)O	2.5	71712960;78155684;132501330	COCONUT:(CNP0172170);Natural Products:(UNPD210772);database;PubChem:(71712960 78155684 132501330);PubMed	68721606722
21	1	N/A	-204.09473451287775	C20H22O7	[M + H]+	CWWCKIYAPMTJLY	InChI=1S/C20H22O7/c1-11-9-14(22)17(13(20(11)26-5)10-27-12(2)21)19(23)18-15(24-3)7-6-8-16(18)25-4/h6-9,22H,10H2,1-5H3	null	CC1=CC(=C(C(=C1OC)COC(=O)C)C(=O)C2=C(C=CC=C2OC)OC)O	3.4000001	122177551	PubChem:(122177551);PubMed;database	68719476802
22	1	N/A	-209.59243855137242	C20H22O7	[M + H]+	VNXYHRRGEDIKJZ	InChI=1S/C20H22O7/c1-21-14-7-11-13(8-15(14)22-2)26-9-12-10-6-16(23-3)19(24-4)20(25-5)18(10)27-17(11)12/h6-8,12,17H,9H2,1-5H3	null	COC1=C(C(=C2C(=C1)C3COC4=CC(=C(C=C4C3O2)OC)OC)OC)OC	2.79999995	38357531;38357536;38357541;38357545;45359809	COCONUT:(CNP0349012);database;PubChem:(38357531 38357536 38357541 38357545 45359809);SuperNatural:(SN00029542 SN00029540 SN00029541 SN00029539);ZINC bio:(ZINC31164155 ZINC31164159 ZINC31164163 ZINC31164167);additional;Training Set	68723171330
23	1	N/A	-210.74849501623694	C20H22O7	[M + H]+	JYKPEDLHLKPUKC	InChI=1S/C20H22O7/c1-9-16(21)10(2)20-15(17(9)22)18(23)12(8-27-20)5-11-6-13(25-3)19(24)14(7-11)26-4/h6-7,12,21-22,24H,5,8H2,1-4H3	null	CC1=C(C(=C2C(=C1O)C(=O)C(CO2)CC3=CC(=C(C(=C3)OC)O)OC)C)O	3.5	129317280;134715130	COCONUT:(CNP0171693);Natural Products:(UNPD203545);database;PubChem:(129317280 134715130)	68721606658
24	1	N/A	-213.84091583663485	C20H22O7	[M + H]+	XKIPVJSCMKBSDW	InChI=1S/C20H22O7/c1-10(19(22)12-3-4-15-16(5-12)25-8-24-15)11(2)20(23)13-6-17-18(7-14(13)21)27-9-26-17/h3-7,10-11,19-23H,8-9H2,1-2H3	null	CC(C(C)C(C1=CC2=C(C=C1O)OCO2)O)C(C3=CC4=C(C=C3)OCO4)O	3.10236502	""	COCONUT:(CNP0106164);database	68721573888
25	1	N/A	-216.2427395771611	C20H22O7	[M + H]+	LWLOALZBDOVWAE	InChI=1S/C20H22O7/c1-25-17-11-14(6-7-15(17)23)20(24)19(12-22)27-16-8-5-13(4-3-9-21)10-18(16)26-2/h3-11,19-20,22-24H,12H2,1-2H3	(E)-3-[4-[(1R,2S)-1,3-dihydroxy-1-(4-hydroxy-3-methoxyphenyl)propan-2-yl]oxy-3-methoxyphenyl]prop-2-enal	COC1=C(C=CC(=C1)C=CC=O)OC(CO)C(C2=CC(=C(C=C2)O)OC)O	1.60000002	21582570;21582571;42634657;46229016;73350868	COCONUT:(CNP0405068);Natural Products:(UNPD186477 UNPD227798 UNPD211919 UNPD85272 UNPD225735);database;PubChem:(21582570 21582571 42634657 46229016 73350868);SuperNatural:(SN00362612 SN00314198);PubMed	68722655298
26	1	N/A	-217.30016235164894	C20H22O7	[M + H]+	FLBNSIKCFALSKN	InChI=1S/C20H22O7/c1-25-18-11-14(6-7-15(18)22)20(24)16(23)12-27-17-8-5-13(4-3-9-21)10-19(17)26-2/h3-11,16,20,22-24H,12H2,1-2H3	null	COC1=C(C=CC(=C1)C=CC=O)OCC(C(C2=CC(=C(C=C2)O)OC)O)O	1.60000002	102502206	COCONUT:(CNP0249031);Natural Products:(UNPD230014);database;PubChem:(102502206)	68721606658
27	1	N/A	-225.0914235234549	C20H22O7	[M + H]+	QMTUOLDQDLDOEZ	InChI=1S/C20H22O7/c1-22-14-7-6-11(19(25-4)20(14)26-5)13-10-27-15-9-17(24-3)16(23-2)8-12(15)18(13)21/h6-9,13H,10H2,1-5H3	null	COC1=C(C(=C(C=C1)C2COC3=CC(=C(C=C3C2=O)OC)OC)OC)OC	2.98739123	""	COCONUT:(CNP0190981);Natural Products:(UNPD157894);database;SuperNatural:(SN00388075)	68722655232
28	1	N/A	-226.45264129199967	C20H22O7	[M + H]+	VYQRDDWHTRSYGE	InChI=1S/C20H22O7/c1-10-15(21)20(26-4)19-14(18(10)25-3)17(23)12(9-27-19)8-11-6-5-7-13(24-2)16(11)22/h5-7,12,21-22H,8-9H2,1-4H3	null	COc1cccc(CC2COc3c(OC)c(O)c(C)c(OC)c3C2=O)c1O	3.100699332345133	""	""	0
29	1	N/A	-227.86022420786955	C20H22O7	[M + H]+	QXUIUNFQZDLKHB	InChI=1S/C20H22O7/c1-11-18(13-8-15(23-3)19(25-5)16(9-13)24-4)27-17-7-12(10-21)6-14(22-2)20(17)26-11/h6-11,18H,1-5H3	(2S,3S)-5-methoxy-3-methyl-2-(3,4,5-trimethoxyphenyl)-2,3-dihydro-1,4-benzodioxine-7-carbaldehyde	CC1C(OC2=C(O1)C(=CC(=C2)C=O)OC)C3=CC(=C(C(=C3)OC)OC)OC	2.9000001	60143293;101833726	COCONUT:(CNP0260162);Natural Products:(UNPD205518 UNPD180150);database;PubChem:(60143293 101833726);SuperNatural:(SN00243750)	68722655234
30	1	N/A	-229.63548069046564	C20H22O7	[M + H]+	BWBMGXRBGCGOPN	InChI=1S/C20H22O7/c1-10-16(22)20(26-4)19-15(18(10)25-3)17(23)12(9-27-19)7-11-5-6-13(24-2)8-14(11)21/h5-6,8,12,21-22H,7,9H2,1-4H3	7-hydroxy-3-[(2-hydroxy-4-methoxyphenyl)methyl]-5,8-dimethoxy-6-methyl-2,3-dihydrochromen-4-one	CC1=C(C(=C2C(=C1OC)C(=O)C(CO2)CC3=C(C=C(C=C3)OC)O)OC)O	2.9000001	5318201;134715131	COCONUT:(CNP0187101);KNApSAcK:(36657);Natural Products:(UNPD117585);database;PubChem:(5318201 134715131);SuperNatural:(SN00158471)	68722655250
31	1	N/A	-237.931414467115	C20H22O7	[M + H]+	NRGPHWQAFGYQCD	InChI=1S/C20H22O7/c1-22-12-9-13-14(27-20(21)18(13)15(10-12)23-2)6-11-7-16(24-3)19(26-5)17(8-11)25-4/h7-10,14H,6H2,1-5H3	null	COc1cc(OC)c2c(c1)C(Cc1cc(OC)c(OC)c(OC)c1)OC2=O	3.4837337244721196	""	""	0
32	1	N/A	-240.4075440072878	C20H22O7	[M + H]+	UZPAQQKUESDTHD	InChI=1S/C20H22O7/c1-11(12(2)21)19(13-4-6-15(22)17(8-13)24-3)27-20(23)14-5-7-16-18(9-14)26-10-25-16/h4-9,11-12,19,21-22H,10H2,1-3H3	[(2R)-3-hydroxy-1-(4-hydroxy-3-methoxy-phenyl)-2-methyl-butyl] 1,3-benzodioxole-5-carboxylate	CC(C(C)O)C(C1=CC(=C(C=C1)O)OC)OC(=O)C2=CC3=C(C=C2)OCO3	3.29999995	71504316;71597828	COCONUT:(CNP0278239);Natural Products:(UNPD212700);database;PubChem:(71504316 71597828);PubMed	68721606722
33	1	N/A	-248.82399528058923	C20H22O7	[M + H]+	FYRLLUSJLXXAJX	InChI=1S/C20H22O7/c1-22-12-9-13-18(14(10-12)23-2)15(27-20(13)21)6-11-7-16(24-3)19(26-5)17(8-11)25-4/h7-10,15H,6H2,1-5H3	null	COC1=CC(=C2C(OC(=O)C2=C1)CC3=CC(=C(C(=C3)OC)OC)OC)OC	3.48361087	""	COCONUT:(CNP0328915);Natural Products:(UNPD92812);database;SuperNatural:(SN00329243)	68722655232
34	1	N/A	-253.88174676484044	C20H22O7	[M + H]+	JTFNQPOMLDMAEW	InChI=1S/C20H22O7/c21-11-16-17(23)18(24)19(25)20(27-16)26-15-9-13(8-14(22)10-15)7-6-12-4-2-1-3-5-12/h1-10,16-25H,11H2	2-(hydroxymethyl)-6-[3-hydroxy-5-(2-phenylethenyl)phenoxy]oxane-3,4,5-triol	C1=CC=C(C=C1)C=CC2=CC(=CC(=C2)OC3C(C(C(C(O3)CO)O)O)O)O	1.36803579	4868767;7061194;8022407;6221813;44559507;70145292	COCONUT:(CNP0196826);Natural Products:(UNPD31430);database;PubChem:(4868767 7061194 8022407 6221813 44559507 70145292);SuperNatural:(SN00398153);PubMed	68722655298
35	1	N/A	-254.32334180091436	C20H22O7	[M + H]+	OWMPYYXNNYOVLE	InChI=1S/C20H22O7/c1-24-16-6-4-12(7-15(16)22)19-20(23)10-27-18(13(20)9-26-19)11-3-5-14(21)17(8-11)25-2/h3-8,13,18-19,21-23H,9-10H2,1-2H3	null	COc1ccc([C@H]2OC[C@@H]3[C@@H](c4ccc(O)c(OC)c4)OC[C@]23O)cc1O	1.4317688550790528	""	""	0
36	1	N/A	-264.4423405639271	C20H22O7	[M + H]+	YNOCUODOFOEIFZ	InChI=1S/C20H22O7/c1-25-17-5-3-11(8-15(17)21)7-13-14(10-27-20(13)24)19(23)12-4-6-18(26-2)16(22)9-12/h3-6,8-9,13-14,19,21-23H,7,10H2,1-2H3	(3R,4R)-4-[(S)-hydroxy-(3-hydroxy-4-methoxyphenyl)methyl]-3-[(3-hydroxy-4-methoxyphenyl)methyl]oxolan-2-one	COC1=C(C=C(C=C1)CC2C(COC2=O)C(C3=CC(=C(C=C3)OC)O)O)O	2.0999999	11581568	COCONUT:(CNP0217266);Natural Products:(UNPD32301);database;PubChem:(11581568);SuperNatural:(SN00335602)	68722655234
37	1	N/A	-268.72071827542214	C20H22O7	[M + H]+	KADMDYZCVRINBF	InChI=1S/C20H22O7/c1-4-5-6-7-12-8-13(11-27-20(12)24)18(21)17-15(19(22)23)9-14(25-2)10-16(17)26-3/h8-11H,4-7H2,1-3H3,(H,22,23)	null	CCCCCC1=CC(=COC1=O)C(=O)C2=C(C=C(C=C2OC)OC)C(=O)O	3.70000005	91565207	COCONUT:(CNP0354853);MeSH:(91565207);database;PubChem:(91565207);PubMed	68721573958
38	1	N/A	-269.20341752980335	C20H22O7	[M + H]+	ZZSOKNNVDKKSDE	InChI=1S/C20H22O7/c1-25-16-8-11(3-5-14(16)21)7-13-10-27-20(24)18(13)19(23)12-4-6-15(22)17(9-12)26-2/h3-6,8-9,13,18-19,21-23H,7,10H2,1-2H3	7''-Hydroxymatairesinol	COC1=C(C=CC(=C1)CC2COC(=O)C2C(C3=CC(=C(C=C3)O)OC)O)O	2.70000005	45273284;44187968;92468393;93939464;101392635;101392636;117064610	COCONUT:(CNP0288801);Natural Products:(UNPD16118);database;PubChem:(45273284 44187968 92468393 93939464 101392635 101392636 117064610);SuperNatural:(SN00286165);MeSH:(45273284);PubMed;KEGG Mine	77312589894
39	1	N/A	-272.86306824458353	C20H22O7	[M + H]+	JNNJGAAXLBQGKG	InChI=1S/C20H22O7/c1-24-16-5-3-11(7-14(16)21)18-13-9-26-19(20(13,23)10-27-18)12-4-6-17(25-2)15(22)8-12/h3-8,13,18-19,21-23H,9-10H2,1-2H3	null	COC1=C(C=C(C=C1)C2C3COC(C3(CO2)O)C4=CC(=C(C=C4)OC)O)O	1.20000005	71719761	COCONUT:(CNP0161685);Natural Products:(UNPD214590);database;PubChem:(71719761);PubMed;KEGG Mine	77311541314
40	1	N/A	-277.0813913603213	C20H22O7	[M + H]+	PVSRXCBRJDSHCL	InChI=1S/C20H22O7/c1-22-14-8-6-12(10-16(14)24-3)11-20(26-5)19(21)13-7-9-15(23-2)18(25-4)17(13)27-20/h6-10H,11H2,1-5H3	null	COC1=C(C=C(C=C1)CC2(C(=O)C3=C(O2)C(=C(C=C3)OC)OC)OC)OC	3.2092042	""	COCONUT:(CNP0167345);Natural Products:(UNPD160043);database;SuperNatural:(SN00333023)	68722655232
41	1	N/A	-281.27096174062217	C20H22O7	[M + H]+	CICMVLOHBZPXIT	InChI=1S/C20H22O7/c1-24-16-7-11(3-5-14(16)21)18-13-9-26-19(20(13,23)10-27-18)12-4-6-15(22)17(8-12)25-2/h3-8,13,18-19,21-23H,9-10H2,1-2H3	8-hydroxypinoresinol	COC1=C(C=CC(=C1)C2C3COC(C3(CO2)O)C4=CC(=C(C=C4)O)OC)O	1.20000005	3010925;3010930;13824420;21632944;21632947;133562399;138111799	COCONUT:(CNP0138682);HMDB:(33279);KNApSAcK:(7191);Natural Products:(UNPD49898 UNPD193417 UNPD212272 UNPD222116 UNPD7701);database;PubChem:(3010925 3010930 13824420 21632944 21632947 133562399 138111799);SuperNatural:(SN00158720 SN00399690 SN00158719 SN00161720);PubChem class - bio and metabolites;MeSH:(3010930 13824420 133562399 138111799);PubMed;KEGG Mine	77329367134
42	1	N/A	-285.85823088488837	C20H22O7	[M + H]+	IAFDNCWNSBMBIV	InChI=1S/C20H22O7/c1-10(2)19(23)26-17-13-8-12-6-7-16(22)24-14(12)9-15(13)25-18(17)20(4,5)27-11(3)21/h6-10,17-18H,1-5H3	[(2S,3R)-2-(2-acetyloxypropan-2-yl)-7-oxo-2,3-dihydrofuro[3,2-g]chromen-3-yl] 2-methylpropanoate	CC(C)C(=O)OC1C(OC2=C1C=C3C=CC(=O)OC3=C2)C(C)(C)OC(=O)C	3.0	21577233;25769044;25769045;25769046;45359636	COCONUT:(CNP0186419);Natural Products:(UNPD193795);database;PubChem:(21577233 25769044 25769045 25769046 45359636);SuperNatural:(SN00020338 SN00020340 SN00020339 SN00020337);ZINC bio:(ZINC13461193 ZINC13461195 ZINC13461197 ZINC13461199);additional;Training Set	68723204098
43	1	N/A	-287.64727432661	C20H22O7	[M + H]+	REZVXIYYURPOSL	InChI=1S/C20H22O7/c1-24-15-7-10(3-5-13(15)21)18-12-9-26-19(17(12)20(23)27-18)11-4-6-14(22)16(8-11)25-2/h3-8,12,17-23H,9H2,1-2H3	(1R,3S,3aS,6R,6aS)-3,6-bis(4-hydroxy-3-methoxyphenyl)tetrahydro-1H,3H-furo[3,4-c]furan-1-ol	COC1=C(C=CC(=C1)C2C3COC(C3C(O2)O)C4=CC(=C(C=C4)O)OC)O	1.79999995	11749148;13991185;13991186;49767690;70698053;101110678;118723132	COCONUT:(CNP0341028);Natural Products:(UNPD49255 UNPD103195);database;PubChem:(11749148 13991185 13991186 49767690 70698053 101110678 118723132);SuperNatural:(SN00367860 SN00295985);CHEBI:(68137);PubMed;KEGG Mine	77312589922
44	1	N/A	-289.2935494743939	C20H22O7	[M + H]+	UKHWOLNMBQSCLJ	InChI=1S/C20H22O7/c1-25-17-8-11(3-5-15(17)21)7-13-14(10-27-20(13)24)19(23)12-4-6-16(22)18(9-12)26-2/h3-6,8-9,13-14,19,21-23H,7,10H2,1-2H3	hydroxymatairesinol	COC1=C(C=CC(=C1)CC2C(COC2=O)C(C3=CC(=C(C=C3)O)OC)O)O	2.0999999	9864357;10948757;11057830;10177404;44147426;53304285;59330553;70936178;89975064	COCONUT:(CNP0187590);KNApSAcK:(36280);Natural Products:(UNPD176045 UNPD143924 UNPD207963);database;PubChem:(9864357 10948757 11057830 10177404 44147426 53304285 59330553 70936178 89975064);SuperNatural:(SN00035615 SN00034959 SN00035617 SN00035616);ZINC bio:(ZINC40896750 ZINC71404431 ZINC71404432 ZINC71404433);additional;MeSH:(10948757);Training Set;PubMed;KEGG Mine	77313138774
45	1	N/A	-290.80471220571854	C20H22O7	[M + H]+	AUWAYTAMBAVTLA	InChI=1S/C20H22O7/c1-20(2,26)6-5-11-13(22)8-17-18(19(11)25)15(24)9-16(27-17)10-3-4-12(21)14(23)7-10/h3-4,7-8,16,21-23,25-26H,5-6,9H2,1-2H3	6-C-(3-Hydroxyisopentyl)eriodictyol	CC(C)(CCC1=C(C2=C(C=C1O)OC(CC2=O)C3=CC(=C(C=C3)O)O)O)O	2.5999999	14827427	COCONUT:(CNP0213875);KNApSAcK:(8509);Natural Products:(UNPD56537);database;PubChem:(14827427);SuperNatural:(SN00261186)	68722655250
