structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
11	1	N/A	-184.54191486057712	C35H56O9	[M + CH2O2 - H]-	MKQCLTNEQAMHGK	InChI=1S/C35H56O9/c1-17-12-20-27(30(4,5)40)44-35(43-20)15-32(7)26-18(36)13-21-29(2,3)22(42-28-24(39)23(38)19(37)14-41-28)8-9-33(21)16-34(26,33)11-10-31(32,6)25(17)35/h17-28,36-40H,8-16H2,1-7H3	null	CC1CC2C(OC3(C1C4(CCC56CC57CCC(C(C7CC(C6C4(C3)C)O)(C)C)OC8C(C(C(CO8)O)O)O)C)O2)C(C)(C)O	3.29999995	3719892;9496878;13943265;11944598;11944599;11944600;11944601;16401791;16402224;44660954;44661678;46397475;44435601;125037163;125037164;125037165;125037166;125037167;125037168;125037169;125037170;124507161;124867631;124867632;124904272;124904273;124904274;124904275;131664792;131665233	COCONUT:(CNP0121432);Natural Products:(UNPD17720 UNPD64712 UNPD195186);database;PubChem:(3719892 9496878 13943265 11944598 11944599 11944600 11944601 16401791 16402224 44660954 44661678 46397475 44435601 125037163 125037164 125037165 125037166 125037167 125037168 125037169 125037170 124507161 124867631 124867632 124904272 124904273 124904274 124904275 131664792 131665233);SuperNatural:(SN00114593 SN00114572 SN00318205 SN00114573 SN00310732);ZINC bio:(ZINC08382344 ZINC08382345 ZINC79216665 ZINC79216667 ZINC79216707 ZINC85340781 ZINC85340791);PubMed	68722663490
12	1	N/A	-190.31128343988203	C35H56O9	[M + CH2O2 - H]-	FTBSUGCQOXDFJU	InChI=1S/C35H56O9/c1-17-12-19-27(30(4,5)40)44-35(43-19)15-31(6)21-9-8-20-29(2,3)23(42-28-25(39)24(38)18(36)14-41-28)10-11-33(20)16-34(21,33)13-22(37)32(31,7)26(17)35/h17-28,36-40H,8-16H2,1-7H3	null	CC1CC2C(OC3(C1C4(C(CC56CC57CCC(C(C7CCC6C4(C3)C)(C)C)OC8C(C(C(CO8)O)O)O)O)C)O2)C(C)(C)O	3.29999995	16088238	COCONUT:(CNP0233301);Natural Products:(UNPD69343);database;PubChem:(16088238);SuperNatural:(SN00285635)	68722655234
13	1	N/A	-190.57741506530252	C35H56O9	[M + CH2O2 - H]-	BHSUFIXFUOVBAB	InChI=1S/C35H56O9/c1-19-9-14-35(29(40)41)16-15-32(4)20(27(35)34(19,6)42)7-8-23-30(2)12-11-24(44-28-26(39)25(38)21(37)17-43-28)31(3,18-36)22(30)10-13-33(23,32)5/h7,19,21-28,36-39,42H,8-18H2,1-6H3,(H,40,41)	Brevicuspisaponin 1	CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)CO)OC6C(C(C(CO6)O)O)O)C)C)C2C1(C)O)C)C(=O)O	3.20000005	11250571;44575757;102151738;102442012;132516071	COCONUT:(CNP0171027);Natural Products:(UNPD43037 UNPD225924 UNPD228112 UNPD217717);database;PubChem:(11250571 44575757 102151738 102442012 132516071);SuperNatural:(SN00329672);PubMed	68722655298
14	1	N/A	-191.17076536961716	C35H56O9	[M + CH2O2 - H]-	FSISSTSNMBVPBM	InChI=1S/C35H56O9/c1-19(5-6-21(11-14-36)20(2)17-37)29-27(39)16-26-24-8-7-22-15-23(9-12-34(22,3)25(24)10-13-35(26,29)4)43-33-32(42)31(41)30(40)28(18-38)44-33/h8,10-11,19-20,22-23,26-33,36-42H,5-7,9,12-18H2,1-4H3	null	CC(CCC(=CCO)C(C)CO)C1C(CC2C1(CC=C3C2=CCC4C3(CCC(C4)OC5C(C(C(C(O5)CO)O)O)O)C)C)O	3.34615755	""	COCONUT:(CNP0251417);Natural Products:(UNPD221750);database	68721606656
15	1	N/A	-203.50093236246704	C35H56O9	[M + CH2O2 - H]-	BXULRKKHDGLDJA	InChI=1S/C35H56O9/c1-29(2)20-8-9-21-31(5)14-18(36)27(32(6)12-10-24(44-32)30(3,4)41)33(31,7)22(38)15-35(21)17-34(20,35)13-11-23(29)43-28-26(40)25(39)19(37)16-42-28/h18-21,23-28,36-37,39-41H,8-17H2,1-7H3	null	CC1(C2CCC3C4(CC(C(C4(C(=O)CC35C2(C5)CCC1OC6C(C(C(CO6)O)O)O)C)C7(CCC(O7)C(C)(C)O)C)O)C)C	2.5	21626675;102151763	COCONUT:(CNP0259731);Natural Products:(UNPD159863);database;PubChem:(21626675 102151763);SuperNatural:(SN00258065)	68722655234
16	1	N/A	-206.9490058646119	C35H56O9	[M + CH2O2 - H]-	SPOZHYGMBMRPGM	InChI=1S/C35H56O9/c1-20(9-8-10-25(18-41-21(2)36)19-42-22(3)37)28-11-12-29-33-30(17-32(40)35(28,29)7)34(6)14-13-27(43-23(4)38)15-26(34)16-31(33)44-24(5)39/h20,25-33,40H,8-19H2,1-7H3	null	CC(CCCC(COC(=O)C)COC(=O)C)C1CCC2C1(C(CC3C2C(CC4C3(CCC(C4)OC(=O)C)C)OC(=O)C)O)C	5.71307516	""	COCONUT:(CNP0327124);Natural Products:(UNPD90363);database;SuperNatural:(SN00281838)	68722655232
17	1	N/A	-211.15187225810334	C35H56O9	[M + CH2O2 - H]-	SRZYMPUELBNLQE	InChI=1S/C35H56O9/c1-17-9-12-35(40-15-17)18(2)26-24(43-35)14-22-20-8-7-19-13-25-29(44-32(3,4)42-25)30(34(19,6)21(20)10-11-33(22,26)5)41-31-28(38)27(37)23(36)16-39-31/h17-31,36-38H,7-16H2,1-6H3	null	CC1CCC2(C(C3C(O2)CC4C3(CCC5C4CCC6C5(C(C7C(C6)OC(O7)(C)C)OC8C(C(C(CO8)O)O)O)C)C)C)OC1	4.13190079	""	COCONUT:(CNP0253675);Natural Products:(UNPD14154);database;SuperNatural:(SN00390493)	68722655232
18	1	N/A	-213.5441905322764	C35H56O9	[M + CH2O2 - H]-	XFUOFPFXTBWOHD	InChI=1S/C35H56O9/c1-17(14-18(36)28-31(4,5)44-28)23-25(39)27(41)33(7)21-9-8-20-30(2,3)22(43-29-26(40)24(38)19(37)15-42-29)10-11-34(20)16-35(21,34)13-12-32(23,33)6/h17-24,26-29,36-38,40-41H,8-16H2,1-7H3	null	CC(CC(C1C(O1)(C)C)O)C2C(=O)C(C3(C2(CCC45C3CCC6C4(C5)CCC(C6(C)C)OC7C(C(C(CO7)O)O)O)C)C)O	3.25323033	""	COCONUT:(CNP0312692);Natural Products:(UNPD71011);database;SuperNatural:(SN00234230)	68722655232
19	1	N/A	-218.09676684419566	C35H56O9	[M + CH2O2 - H]-	FSABBDFDLXSRIP	InChI=1S/C35H56O9/c1-18(2)20(10-13-36)7-6-19(3)29-27(39)16-24-22-15-26(38)25-14-21(8-11-34(25,4)23(22)9-12-35(24,29)5)43-33-32(42)31(41)30(40)28(17-37)44-33/h9-10,15,18-19,21,24-33,36-42H,6-8,11-14,16-17H2,1-5H3	null	CC(C)C(=CCO)CCC(C)C1C(CC2C1(CC=C3C2=CC(C4C3(CCC(C4)OC5C(C(C(C(O5)CO)O)O)O)C)O)C)O	3.34946609	""	COCONUT:(CNP0202829);Natural Products:(UNPD228080);database	68721606656
20	1	N/A	-222.957695294164	C35H56O9	[M + CH2O2 - H]-	SOJXOLPPPQOURQ	InChI=1S/C35H56O9/c1-18(12-20(37)14-32(2,3)42)28-24(38)15-34(6)23-10-9-22-21(27(23)19(16-36)13-35(28,34)7)8-11-26(33(22,4)5)44-31-30(41)29(40)25(39)17-43-31/h18-19,22-23,25-26,28-31,36,39-42H,8-17H2,1-7H3	(3S,5R,8S,11S,13R,14S,17R)-11-(hydroxymethyl)-17-[(2R)-6-hydroxy-6-methyl-4-oxoheptan-2-yl]-4,4,13,14-tetramethyl-3-[(2S,3R,4S,5S)-3,4,5-trihydroxyoxan-2-yl]oxy-2,3,5,6,7,8,11,12,15,17-decahydro-1H-cyclopenta[a]phenanthren-16-one	CC(CC(=O)CC(C)(C)O)C1C(=O)CC2(C1(CC(C3=C4CCC(C(C4CCC32)(C)C)OC5C(C(C(CO5)O)O)O)CO)C)C	1.20000005	16094884	COCONUT:(CNP0213175);Natural Products:(UNPD151601);database;PubChem:(16094884);SuperNatural:(SN00284406);MeSH:(16094884);PubMed	68722655302
21	1	N/A	-225.97269972146475	C35H56O9	[M + CH2O2 - H]-	DCSKGAPPSRBNAT	InChI=1S/C35H56O9/c1-30(2)12-14-35(29(42)44-28-25(39)24(38)20(37)17-43-28)15-13-33(6)18(23(35)27(30)41)8-9-22-32(5)16-19(36)26(40)31(3,4)21(32)10-11-34(22,33)7/h8,19-28,36-41H,9-17H2,1-7H3	null	CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CC(C(C5(C)C)O)O)C)C)C2C1O)C)C(=O)OC6C(C(C(CO6)O)O)O)C	3.4000001	100949921	COCONUT:(CNP0250038);Natural Products:(UNPD131361);database;PubChem:(100949921);SuperNatural:(SN00372833)	68722655234
22	1	N/A	-229.55351954288042	C35H56O9	[M + CH2O2 - H]-	ONGQZGJDTPJPGP	InChI=1S/C35H56O9/c1-18-14-34(29(4,5)40)17-42-35(44-34)25(18)30(6)12-13-33-16-32(33)11-10-22(43-26-24(38)23(37)19(36)15-41-26)28(2,3)20(32)8-9-21(33)31(30,7)27(35)39/h18-27,36-40H,8-17H2,1-7H3	null	CC1CC2(COC3(C1C4(CCC56CC57CCC(C(C7CCC6C4(C3O)C)(C)C)OC8C(C(C(CO8)O)O)O)C)O2)C(C)(C)O	2.98636246	""	COCONUT:(CNP0104481);Natural Products:(UNPD46771);database;SuperNatural:(SN00263837)	68722655232
23	1	N/A	-238.19948703668345	C35H56O9	[M + CH2O2 - H]-	RSTYWOGTSWZRCI	InChI=1S/C35H56O9/c1-20(2)22(37)10-15-34(9,41)35(42)17-16-33(8)29(35)23(43-21(3)36)18-25-31(6)13-12-26(44-28(40)19-27(38)39)30(4,5)24(31)11-14-32(25,33)7/h22-26,29,37,41-42H,1,10-19H2,2-9H3,(H,38,39)	null	CC(=C)C(CCC(C)(C1(CCC2(C1C(CC3C2(CCC4C3(CCC(C4(C)C)OC(=O)CC(=O)O)C)C)OC(=O)C)C)O)O)O	5.80000019	56776407;102151752;102586051	COCONUT:(CNP0246283 CNP0306767);Natural Products:(UNPD11296);database;PubChem:(56776407 102151752 102586051);SuperNatural:(SN00041238 SN00041239 SN00041241 SN00264696 SN00041240);ZINC bio:(ZINC67913540 ZINC67913542 ZINC67913544 ZINC67913547);Training Set	68722679810
24	1	N/A	-240.70056561525217	C35H56O9	[M + CH2O2 - H]-	OITYFEGPXGMPAP	InChI=1S/C35H56O9/c1-21(36)43-22-19-24-31(6)15-12-25(44-27(39)20-26(37)38)30(4,5)23(31)11-16-32(24,7)33(8)17-18-35(42,28(22)33)34(9,41)14-10-13-29(2,3)40/h10,13,22-25,28,40-42H,11-12,14-20H2,1-9H3,(H,37,38)	null	CC(=O)OC1CC2C3(CCC(C(C3CCC2(C4(C1C(CC4)(C(C)(CC=CC(C)(C)O)O)O)C)C)(C)C)OC(=O)CC(=O)O)C	5.19999981	102151762;102586238	COCONUT:(CNP0374780);Natural Products:(UNPD166635);database;PubChem:(102151762 102586238);SuperNatural:(SN00355928)	68722655234
25	1	N/A	-243.82384571542426	C35H56O9	[M + CH2O2 - H]-	QOBLNULJOJPLNH	InChI=1S/C35H56O9/c1-19(14-21(36)16-31(2,3)41)27-23(37)17-34(7)22-8-9-25-32(4,5)26(44-30-29(40)28(39)24(38)18-43-30)11-13-35(25,42)15-20(22)10-12-33(27,34)6/h10,19,22,24-30,38-42H,8-9,11-18H2,1-7H3	null	CC(CC(=O)CC(C)(C)O)C1C(=O)CC2(C1(CC=C3C2CCC4C(C(CCC4(C3)O)OC5C(C(C(CO5)O)O)O)(C)C)C)C	1.79999995	16110012	COCONUT:(CNP0219422);KNApSAcK:(34645);Natural Products:(UNPD171601);database;PubChem:(16110012);SuperNatural:(SN00297597)	68722655250
26	1	N/A	-248.83545086545283	C35H56O9	[M + CH2O2 - H]-	XFWREYNBWUEZAX	InChI=1S/C35H56O9/c1-18-14-21-27(30(4,5)41)44-35(43-21)26(18)31(6)12-13-34-17-33(34)11-10-24(42-16-20(38)25(39)19(37)15-36)29(2,3)22(33)8-9-23(34)32(31,7)28(35)40/h15,18-28,37-41H,8-14,16-17H2,1-7H3	null	CC1CC2C(OC3(C1C4(CCC56CC57CCC(C(C7CCC6C4(C3O)C)(C)C)OCC(C(C(C=O)O)O)O)C)O2)C(C)(C)O	3.10748363	""	COCONUT:(CNP0215789);Natural Products:(UNPD100392);database;SuperNatural:(SN00266364)	68722655232
27	1	N/A	-251.68082766192362	C35H56O9	[M + CH2O2 - H]-	RQTXEZTYXQREQG	InChI=1S/C35H56O9/c1-17-23-19(43-35(40)26(17)44-30(4,5)28(35)39)14-32(7)21-9-8-20-29(2,3)22(42-27-25(38)24(37)18(36)15-41-27)10-11-33(20)16-34(21,33)13-12-31(23,32)6/h17-28,36-40H,8-16H2,1-7H3	Cimiaceroside B	CC1C2C(CC3(C2(CCC45C3CCC6C4(C5)CCC(C6(C)C)OC7C(C(C(CO7)O)O)O)C)C)OC8(C1OC(C8O)(C)C)O	3.70000005	398801;11758586;21591252;44276182;101943862	COCONUT:(CNP0201297);KNApSAcK:(31678);Natural Products:(UNPD68503 UNPD111825);database;PubChem:(398801 11758586 21591252 44276182 101943862);SuperNatural:(SN00357831 SN00380850);PubMed	68722655314
28	1	N/A	-266.78527890321965	C35H56O9	[M + CH2O2 - H]-	HXVCDGUJPZAQFA	InChI=1S/C35H56O9/c1-17(2)8-11-25(38)18(3)28-27(44-33-31(41)32(43-20(5)36)30(40)19(4)42-33)15-24-23-10-9-21-14-22(37)12-13-34(21,6)29(23)26(39)16-35(24,28)7/h8-9,18-19,22-33,37-41H,10-16H2,1-7H3	null	CC1C(C(C(C(O1)OC2CC3C4CC=C5CC(CCC5(C4C(CC3(C2C(C)C(CC=C(C)C)O)C)O)C)O)O)OC(=O)C)O	3.70000005	10461539	COCONUT:(CNP0217014);Natural Products:(UNPD190778);database;PubChem:(10461539);SuperNatural:(SN00333456)	68722655234
29	1	N/A	-274.7320587215288	C35H56O9	[M + CH2O2 - H]-	JPRBXTMHCKWKPH	InChI=1S/C35H56O9/c1-19(20(2)36)8-13-35(30(41)42)15-14-33(6)21(17-35)22(37)16-25-32(5)11-10-26(31(3,4)24(32)9-12-34(25,33)7)44-29-28(40)27(39)23(38)18-43-29/h17,19,22-29,37-40H,8-16,18H2,1-7H3,(H,41,42)	null	CC(CCC1(CCC2(C(=C1)C(CC3C2(CCC4C3(CCC(C4(C)C)OC5C(C(C(CO5)O)O)O)C)C)O)C)C(=O)O)C(=O)C	4.20928144	""	COCONUT:(CNP0121801);Natural Products:(UNPD81087 UNPD98171);database;SuperNatural:(SN00346733 SN00243517)	68722655232
30	1	N/A	-285.37574088478476	C35H56O9	[M + CH2O2 - H]-	IIHICYGHKVCENW	InChI=1S/C35H56O9/c1-17-14-19(27(39)31(4,5)41)43-26-23(17)32(6)12-13-35-16-34(35)11-10-22(44-29-25(38)24(37)18(36)15-42-29)30(2,3)20(34)8-9-21(35)33(32,7)28(26)40/h17-22,24-25,27-29,36-41H,8-16H2,1-7H3	null	CC1CC(OC2=C1C3(CCC45CC46CCC(C(C6CCC5C3(C2O)C)(C)C)OC7C(C(C(CO7)O)O)O)C)C(C(C)(C)O)O	2.9000001	59595159;59595160;59595165;59595167;59361367;59361368;59361374;59361381	COCONUT:(CNP0144723);Natural Products:(UNPD186778);database;PubChem:(59595159 59595160 59595165 59595167 59361367 59361368 59361374 59361381);SuperNatural:(SN00294691)	68722655234
31	1	N/A	-293.36834583757053	C35H56O9	[M + CH2O2 - H]-	YZRWKHBNYNUWGO	InChI=1S/C35H56O9/c1-18(14-19(36)15-32(2,3)42)27-24(37)16-35(7)23-10-9-22-20(28(39)21(23)12-13-34(27,35)6)8-11-26(33(22,4)5)44-31-30(41)29(40)25(38)17-43-31/h12,18,20,22-23,25-31,38-42H,8-11,13-17H2,1-7H3	null	CC(CC(=O)CC(C)(C)O)C1C(=O)CC2(C1(CC=C3C2CCC4C(C3O)CCC(C4(C)C)OC5C(C(C(CO5)O)O)O)C)C	1.89999998	16110011	COCONUT:(CNP0319012);KNApSAcK:(34643);Natural Products:(UNPD79522);database;PubChem:(16110011);SuperNatural:(SN00249844)	68722655250
32	1	N/A	-295.12583996083686	C35H56O9	[M + CH2O2 - H]-	XGTSZCYGNZQCIQ	InChI=1S/C35H56O9/c1-18(37)19-9-14-35(30(42)44-29-28(41)27(40)26(39)21(17-36)43-29)16-15-33(5)20(25(19)35)7-8-23-32(4)12-11-24(38)31(2,3)22(32)10-13-34(23,33)6/h19-29,36,38-41H,7-17H2,1-6H3	null	CC(=O)C1CCC2(C1C3CCC4C5(CCC(C(C5CCC4(C3(CC2)C)C)(C)C)O)C)C(=O)OC6C(C(C(C(O6)CO)O)O)O	4.00281477	""	COCONUT:(CNP0259477);Natural Products:(UNPD216847);database	68721606656
33	1	N/A	-309.13594044776534	C35H56O9	[M + CH2O2 - H]-	JCOUIOWVKORDDJ	InChI=1S/C35H56O9/c1-11-14-26(37)42-24-17-35(10)25(43-33(40)20(6)13-3)18-34(9)23(29(35)28(24)19(4)5)16-21(7)30(39)31(41-22(8)36)32(34)44-27(38)15-12-2/h16,19-20,23-25,28-32,39H,11-15,17-18H2,1-10H3	null	CCCC(=O)OC1CC2(C(CC3(C(C2C1C(C)C)C=C(C(C(C3OC(=O)CCC)OC(=O)C)O)C)C)OC(=O)C(C)CC)C	6.50130892	""	COCONUT:(CNP0359982);database	68721573888
34	1	N/A	-400.31517227357375	C35H56O9	[M + CH2O2 - H]-	UFPCKJJATJLHFX	InChI=1S/C35H56O9/c1-19(2)30(37)22(5)15-16-27(36)24(7)33(40)26(9)34-28(42-10)14-12-13-21(4)31(38)25(8)32(39)23(6)17-20(3)18-29(43-11)35(41)44-34/h12-15,17-19,23-26,28,30-34,37-40H,16H2,1-11H3	null	CC1C=C(C=C(C(=O)OC(C(C=CC=C(C(C(C1O)C)O)C)OC)C(C)C(C(C)C(=O)CC=C(C)C(C(C)C)O)O)OC)C	4.69999981	139590887	PubChem:(139590887);database	68719476738
35	1	N/A	-430.49925764377156	C35H56O9	[M + CH2O2 - H]-	VNRGJWFVHIBRFT	InChI=1S/C35H56O9/c1-19(2)30(37)22(5)15-16-27(36)24(7)33(40)26(9)34-28(42-10)14-12-13-21(4)31(38)25(8)32(39)23(6)17-20(3)18-29(43-11)35(41)44-34/h12-19,22-26,28,30-34,37-40H,1-11H3	null	CC1C=C(C=C(C(=O)OC(C(C=CC=C(C(C(C1O)C)O)C)OC)C(C)C(C(C)C(=O)C=CC(C)C(C(C)C)O)O)OC)C	4.69999981	51032553;139587816	PubChem:(51032553 139587816);COCONUT:(CNP0313767);database	68721573890
