structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
11	1	N/A	-178.27616888427644	C31H46O5	[M + H]+	KBQBNLHZTLWXML	InChI=1S/C31H46O5/c1-19(2)10-9-11-21(28(34)35)27-25(32)18-31(7)24-13-12-22(20(3)4)29(5,16-15-26(33)36-8)23(24)14-17-30(27,31)6/h10,13-14,21-22,25,27,32H,3,9,11-12,15-18H2,1-2,4-8H3,(H,34,35)	null	CC(=CCCC(C1C(CC2(C1(CC=C3C2=CCC(C3(C)CCC(=O)OC)C(=C)C)C)C)O)C(=O)O)C	6.19999981	15225967;10458587;139587943	COCONUT:(CNP0175164);Natural Products:(UNPD53555);database;PubChem:(15225967 10458587 139587943);SuperNatural:(SN00292247)	68722655234
12	1	N/A	-179.330894374506	C31H46O5	[M + H]+	YGEBNDNIMWKDBW	InChI=1S/C31H46O5/c1-26(2)16-19-18-15-20(36-8)24-28(5)11-10-22(32)27(3,4)21(28)9-12-30(24,7)29(18,6)13-14-31(19,25(34)35)17-23(26)33/h15,19-21,24H,9-14,16-17H2,1-8H3,(H,34,35)	null	CC1(CC2C3=CC(C4C5(CCC(=O)C(C5CCC4(C3(CCC2(CC1=O)C(=O)O)C)C)(C)C)C)OC)C	5.52962732	""	COCONUT:(CNP0323622);Natural Products:(UNPD85670);database;SuperNatural:(SN00239881);KEGG Mine	77312589824
13	1	N/A	-179.65088409528337	C31H46O5	[M + H]+	RCEWILKNRUPQQS	InChI=1S/C31H46O5/c1-9-21-11-13-24-23(29(21,5)16-15-26(33)36-8)14-17-30(6)27(25(32)18-31(24,30)7)22(28(34)35)12-10-20(4)19(2)3/h9,13-14,19,21-22,25,27,32H,1,4,10-12,15-18H2,2-3,5-8H3,(H,34,35)	null	CC(C)C(=C)CCC(C1C(CC2(C1(CC=C3C2=CCC(C3(C)CCC(=O)OC)C=C)C)C)O)C(=O)O	6.23875904	""	COCONUT:(CNP0208453);Natural Products:(UNPD101054);database;SuperNatural:(SN00230399)	68722655232
14	1	N/A	-192.18748250291281	C31H46O5	[M + H]+	DUDAGNQMEJGVDA	InChI=1S/C31H46O5/c1-18(2)14-22(34)15-19(3)25-8-9-26-24-17-29(36-21(5)33)28-16-23(35-20(4)32)10-12-31(28,7)27(24)11-13-30(25,26)6/h11,14,19,23-26,28-29H,8-10,12-13,15-17H2,1-7H3	null	CC(CC(=O)C=C(C)C)C1CCC2C1(CC=C3C2CC(C4C3(CCC(C4)OC(=O)C)C)OC(=O)C)C	6.31920958	""	COCONUT:(CNP0158284);Natural Products:(UNPD73679);database;SuperNatural:(SN00251061)	68722655232
15	1	N/A	-197.15308504604567	C31H46O5	[M + H]+	GEAOVZUTHMXBFG	InChI=1S/C31H46O5/c1-17(2)18(3)9-10-19(27(35)36)24-25(33)26(34)31(8)21-11-12-22-28(4,5)23(32)14-15-29(22,6)20(21)13-16-30(24,31)7/h11,13,17,19,22,24-26,33-34H,3,9-10,12,14-16H2,1-2,4-8H3,(H,35,36)	null	C=C(CC[C@@H](C(=O)O)[C@H]1[C@H](O)[C@H](O)[C@@]2(C)C3=CC[C@H]4C(C)(C)C(=O)CC[C@]4(C)C3=CC[C@]12C)C(C)C	5.341341647317028	""	""	0
16	1	N/A	-203.93197329117422	C31H46O5	[M + H]+	CFJNUDQPQZQJNE	InChI=1S/C31H46O5/c1-18(2)14-22(34)15-19(3)25-8-9-26-24-17-29(36-21(5)33)28-16-23(35-20(4)32)10-12-31(28,7)27(24)11-13-30(25,26)6/h11,15,18,23-26,28-29H,8-10,12-14,16-17H2,1-7H3	(20E)-3-(Acetyloxy)-23-oxocholesta-9(11),20(22)-dien-6-yl acetate	CC(C)CC(=O)C=C(C)C1CCC2C1(CC=C3C2CC(C4C3(CCC(C4)OC(=O)C)C)OC(=O)C)C	6.4000001	5367554;21160163;21160164;91697614	COCONUT:(CNP0153249);Natural Products:(UNPD184813);database;PubChem:(5367554 21160163 21160164 91697614);SuperNatural:(SN00266483)	68722655234
17	1	N/A	-205.88224789656792	C31H46O5	[M + H]+	HQFKTWBTDSANPB	InChI=1S/C31H46O5/c1-17(2)18(3)9-10-19(27(35)36)25-22(33)16-31(8)26-20(11-14-30(25,31)7)29(6)13-12-24(34)28(4,5)23(29)15-21(26)32/h17,19,22-23,25,33H,3,9-16H2,1-2,4-8H3,(H,35,36)	null	C=C(CC[C@@H](C(=O)O)[C@H]1[C@H](O)C[C@@]2(C)C3=C(CC[C@]12C)[C@@]1(C)CCC(=O)C(C)(C)[C@@H]1CC3=O)C(C)C	5.706676019583039	""	""	0
18	1	N/A	-225.07436062715786	C31H46O5	[M + H]+	VYYRFVUZZLMBPA	InChI=1S/C31H46O5/c1-19(2)12-11-15-30(10,35)24-18-23-26(33)31(17-14-21(5)6,25(32)22(7)8)28(34)29(9,27(23)36-24)16-13-20(3)4/h12-14,22,24,35H,11,15-18H2,1-10H3	null	CC(C)C(=O)C1(C(=O)C2=C(C(C1=O)(C)CC=C(C)C)OC(C2)C(C)(CCC=C(C)C)O)CC=C(C)C	7.0	24874003;74340854	COCONUT:(CNP0155474);Natural Products:(UNPD176548);database;PubChem:(24874003 74340854);SuperNatural:(SN00404150)	68722655234
19	1	N/A	-225.1540589834143	C31H46O5	[M + H]+	GJLFVNHCWOTPSZ	InChI=1S/C31H46O5/c1-26(2)20-9-12-30(6)24(27(20,3)11-10-21(26)33)19(32)13-17-18-14-29(5,25(34)35-8)22-15-28(18,4)23(36-22)16-31(17,30)7/h13,18,20-24,33H,9-12,14-16H2,1-8H3	null	CC1(C2CCC3(C(C2(CCC1O)C)C(=O)C=C4C3(CC5C6(C4CC(C(C6)O5)(C)C(=O)OC)C)C)C)C	5.37953568	""	COCONUT:(CNP0299299);Natural Products:(UNPD55126);database;SuperNatural:(SN00359468)	68722655232
20	1	N/A	-226.57183558411347	C31H46O5	[M + H]+	OTASRFGKLPQPNK	InChI=1S/C31H46O5/c1-17(2)18(3)9-10-19(27(35)36)25-22(33)16-31(8)26-20(11-14-30(25,31)7)29(6)13-12-24(34)28(4,5)23(29)15-21(26)32/h11,15,17,19,22,24-26,33-34H,3,9-10,12-14,16H2,1-2,4-8H3,(H,35,36)	null	C=C(CC[C@@H](C(=O)O)[C@H]1[C@H](O)C[C@@]2(C)[C@@H]3C(=O)C=C4C(C)(C)[C@H](O)CC[C@]4(C)C3=CC[C@]12C)C(C)C	5.47917400453005	""	""	0
21	1	N/A	-230.64791772612838	C31H46O5	[M + H]+	NRRQLFDHIRXZJO	InChI=1S/C31H46O5/c1-18(10-9-11-19(2)27(35)36-8)20-12-15-30(6)26-21(32)16-23-28(3,4)24(34)13-14-29(23,5)25(26)22(33)17-31(20,30)7/h11,18,20,22-23,33H,9-10,12-17H2,1-8H3	null	CC(CCC=C(C)C(=O)OC)C1CCC2(C1(CC(C3=C2C(=O)CC4C3(CCC(=O)C4(C)C)C)O)C)C	5.4000001	71511654;71530781	COCONUT:(CNP0242331);Natural Products:(UNPD229401);database;PubChem:(71511654 71530781)	68721606658
22	1	N/A	-233.5383322779856	C31H46O5	[M + H]+	AXWFLMYJXLKCJX	InChI=1S/C31H46O5/c1-19(2)22-12-13-24-25(29(22,5)16-15-27(33)36-8)18-26(32)31(7)23(14-17-30(24,31)6)20(3)10-9-11-21(4)28(34)35/h11,18,20,22-24H,1,9-10,12-17H2,2-8H3,(H,34,35)	null	CC(CCC=C(C)C(=O)O)C1CCC2(C1(C(=O)C=C3C2CCC(C3(C)CCC(=O)OC)C(=C)C)C)C	6.94612932	""	COCONUT:(CNP0124877);Natural Products:(UNPD216348);database	68721606656
23	1	N/A	-236.99665963213363	C31H46O5	[M + H]+	SAYLZVSSPJIKMV	InChI=1S/C31H46O5/c1-17-16-31(17)12-7-11-28(4)22(31)10-13-29(5)21-9-8-20-19(3)35-27(34)26(20)30(21,6)24(15-23(28)29)36-25(33)14-18(2)32/h17-19,21-24,32H,7-16H2,1-6H3	(2'',3,5b,11a,13a-pentamethyl-1-oxospiro[4,5,5a,6,7,7a,9,10,11,11b,12,13-dodecahydro-3H-phenanthro[2,1-e][2]benzofuran-8,1''-cyclopropane]-13-yl) 3-hydroxybutanoate	CC1CC12CCCC3(C2CCC4(C3CC(C5(C4CCC6=C5C(=O)OC6C)C)OC(=O)CC(C)O)C)C	6.69999981	5231322;10601409;10649011;10368657;10458586;21775824;21775828	COCONUT:(CNP0196136);Natural Products:(UNPD19795 UNPD116774);database;PubChem:(5231322 10601409 10649011 10368657 10458586 21775824 21775828);SuperNatural:(SN00254935)	68722655234
24	1	N/A	-242.97414137679107	C31H46O5	[M + H]+	DAQCFFGRXTVWBG	InChI=1S/C31H46O5/c1-19(2)17-21(32)18-22(28(35)36-8)24-11-15-31(7)26-10-9-23(20(3)4)29(5,14-13-27(33)34)25(26)12-16-30(24,31)6/h10,17,22-25H,3,9,11-16,18H2,1-2,4-8H3,(H,33,34)	null	CC(=CC(=O)CC(C1CCC2(C1(CCC3C2=CCC(C3(C)CCC(=O)O)C(=C)C)C)C)C(=O)OC)C	6.9000001	101773016	COCONUT:(CNP0255682);Natural Products:(UNPD87427);database;PubChem:(101773016);SuperNatural:(SN00387888)	68722655234
25	1	N/A	-243.26747466192154	C31H46O5	[M + H]+	VCVXQWHGEPXTAL	InChI=1S/C31H46O5/c1-19(2)12-11-15-30(10,35)24-18-23-26(33)29(9,16-13-20(3)4)28(34)31(27(23)36-24,17-14-21(5)6)25(32)22(7)8/h12-14,22,24,35H,11,15-18H2,1-10H3	null	CC(C)C(=O)C1(C2=C(CC(O2)C(C)(CCC=C(C)C)O)C(=O)C(C1=O)(C)CC=C(C)C)CC=C(C)C	7.0	24874000;74340852	COCONUT:(CNP0250451);Natural Products:(UNPD121183);database;PubChem:(24874000 74340852);SuperNatural:(SN00319683)	68722655234
26	1	N/A	-243.68202776724976	C31H46O5	[M + H]+	OPFQQTJHHNTXGE	InChI=1S/C31H46O5/c1-18(2)8-13-28(35-20(4)32)19(3)25-11-12-26-24-10-9-22-16-23(34)14-15-30(22,6)27(24)17-29(31(25,26)7)36-21(5)33/h14-16,18-19,24-29H,8-13,17H2,1-7H3	null	CC(C)CCC(C(C)C1CCC2C1(C(CC3C2CCC4=CC(=O)C=CC34C)OC(=O)C)C)OC(=O)C	7.0	71658853	COCONUT:(CNP0185097);Natural Products:(UNPD219102);database;PubChem:(71658853)	68721606658
27	1	N/A	-243.89827446029145	C31H46O5	[M + H]+	KXZILFFMUORYFZ	InChI=1S/C31H46O5/c1-19(2)7-12-29(36-22(5)33)20(3)26-10-11-28-25-9-8-23-17-24(34)13-15-30(23,6)27(25)14-16-31(26,28)18-35-21(4)32/h13,15,17,19-20,25-29H,7-12,14,16,18H2,1-6H3	null	CC(C)CCC(C(C)C1CCC2C1(CCC3C2CCC4=CC(=O)C=CC34C)COC(=O)C)OC(=O)C	6.9000001	71658854	COCONUT:(CNP0116163);Natural Products:(UNPD216965);database;PubChem:(71658854)	68721606658
28	1	N/A	-247.8927563344445	C31H46O5	[M + H]+	IIPCVDQYOGPJNA	InChI=1S/C31H46O5/c1-18-9-13-28(5,36-24(18)33)19(2)20-10-12-27(4)21-7-8-22-29(6,25(34)35)23(32)11-14-30(22)17-31(21,30)16-15-26(20,27)3/h9,19-23,32H,7-8,10-17H2,1-6H3,(H,34,35)	null	CC1=CC[C@@](C)([C@@H](C)[C@H]2CC[C@@]3(C)[C@@H]4CC[C@H]5[C@](C)(C(=O)O)[C@@H](O)CC[C@@]56C[C@@]46CC[C@]23C)OC1=O	6.127461950653006	""	""	0
29	1	N/A	-249.27251419890672	C31H46O5	[M + H]+	SPMYJPIKJGOLOZ	InChI=1S/C31H46O5/c1-18(2)14-20(32)15-19(3)21-10-12-30(7)22(21)16-23-26-29(6,17-25(33)36-23)24(11-13-31(26,30)8)28(4,5)27(34)35-9/h14-15,21-24,26H,10-13,16-17H2,1-9H3	null	CC(=CC(=O)C=C(C)C1CCC2(C1CC3C4C2(CCC(C4(CC(=O)O3)C)C(C)(C)C(=O)OC)C)C)C	7.5	10743941;10839054	COCONUT:(CNP0285746);Natural Products:(UNPD76516 UNPD155051);database;PubChem:(10743941 10839054);SuperNatural:(SN00334177)	68722655234
30	1	N/A	-250.39072258347042	C31H46O5	[M + H]+	JLTYOSMJDLPOFE	InChI=1S/C31H46O5/c1-11-20(6)24(32)31-25(33)22-16-23(29(9,10)35)36-26(22)30(27(31)34,15-14-19(4)5)17-21(28(31,7)8)13-12-18(2)3/h12,14,20-21,23,35H,11,13,15-17H2,1-10H3	null	CCC(C)C(=O)C12C(=O)C3=C(C(C1=O)(CC(C2(C)C)CC=C(C)C)CC=C(C)C)OC(C3)C(C)(C)O	6.5	100914158	COCONUT:(CNP0122764);KNApSAcK:(42544);Natural Products:(UNPD32952);database;PubChem:(100914158);SuperNatural:(SN00390869)	68722655250
31	1	N/A	-257.3741191581432	C31H46O5	[M + H]+	RIVRBDJRANDFRY	InChI=1S/C31H46O5/c1-26(2)14-15-31(24(32)33)13-10-20-28(5)11-8-19-27(3,4)23-18(35-25(34)36-23)16-30(19,7)21(28)9-12-29(20,6)22(31)17-26/h10,18-19,21-23H,8-9,11-17H2,1-7H3,(H,32,33)	null	CC1(CCC2(CC=C3C4(CCC5C(C6C(CC5(C4CCC3(C2C1)C)C)OC(=O)O6)(C)C)C)C(=O)O)C	6.70398664	""	COCONUT:(CNP0245781);Natural Products:(UNPD223213);database	68721606656
32	1	N/A	-258.4092083443729	C31H46O5	[M + H]+	LMVRPBWWHMVLPC	InChI=1S/C31H46O5/c1-21(18-23(3)14-15-28-12-9-13-29(33)36-28)10-8-11-22(2)19-25(5)30(34)27(7)31(35)26(6)20-24(4)16-17-32/h8-9,11,13-16,18-19,21,25-28,31-32,35H,10,12,17,20H2,1-7H3	(2R)-2-[(1E,3Z,5R,7E,9E,11R,13S,14R,15S,17E)-14,19-dihydroxy-3,5,9,11,13,15,17-heptamethyl-12-oxononadeca-1,3,7,9,17-pentaenyl]-2,3-dihydropyran-6-one	CC(CC=CC(=CC(C)C(=O)C(C)C(C(C)CC(=CCO)C)O)C)C=C(C)C=CC1CC=CC(=O)O1	6.9000001	10028878;59464744;72292989;90710507;101650243	COCONUT:(CNP0305601);Natural Products:(UNPD62586);database;PubChem:(10028878 59464744 72292989 90710507 101650243);SuperNatural:(SN00277784)	68722655234
33	1	N/A	-262.1764769813511	C31H46O5	[M + H]+	LSBCUXSKJRJJJU	InChI=1S/C31H46O5/c1-19(17-32)8-7-9-20(2)22-10-12-29(5)24-16-23-26(21(3)27(34)36-23)31(13-11-25(33)35-6)18-30(24,31)15-14-28(22,29)4/h8,20,22-24,26,32H,3,7,9-18H2,1-2,4-6H3	Sootepin A	CC(CCC=C(C)CO)C1CCC2(C1(CCC34C2CC5C(C3(C4)CCC(=O)OC)C(=C)C(=O)O5)C)C	7.0	44179867	COCONUT:(CNP0269635);KNApSAcK:(47577);Natural Products:(UNPD220475 UNPD166472);database;PubChem:(44179867);SuperNatural:(SN00268421);PubMed	68722655314
34	1	N/A	-263.4288400485755	C31H46O5	[M + H]+	YKWPMFVDLGLAAE	InChI=1S/C31H46O5/c1-19(32)36-21-9-8-20-12-13-30(6)23(28(20,4)18-21)11-10-22-24-25(33)27(2,3)14-16-31(24,26(34)35-7)17-15-29(22,30)5/h20-21,23H,8-18H2,1-7H3	null	CC(=O)OC1CCC2CCC3(C(C2(C1)C)CCC4=C5C(=O)C(CCC5(CCC43C)C(=O)OC)(C)C)C	6.5	71490314	COCONUT:(CNP0127337);Natural Products:(UNPD212583);database;PubChem:(71490314)	68721606658
35	1	N/A	-266.5042488349705	C31H46O5	[M + H]+	VLMASIIIMOVFAP	InChI=1S/C31H46O5/c1-17(2)10-9-11-18-24-23(36-27(18)34)16-31(7)20-14-21(32)25-28(3,4)26(35-8)22(33)15-29(25,5)19(20)12-13-30(24,31)6/h10,14,18-19,22-26,33H,9,11-13,15-16H2,1-8H3	null	CC(=CCCC1C2C(CC3(C2(CCC4C3=CC(=O)C5C4(CC(C(C5(C)C)OC)O)C)C)C)OC1=O)C	5.69999981	15906463	COCONUT:(CNP0293695);Natural Products:(UNPD49265);database;PubChem:(15906463);SuperNatural:(SN00348432)	68722655234
36	1	N/A	-275.0999826498228	C31H46O5	[M + H]+	SBGHJZAAIGGLGH	InChI=1S/C31H46O5/c1-19(2)12-11-16-27(9)23(14-13-20(3)4)18-28(10)25(33)29(17-15-21(5)6)26(34)30(27,24(32)22(7)8)31(28,35)36-29/h12-13,15,22-23,35H,11,14,16-18H2,1-10H3	hyperibone J	CC(C)C(=O)C12C(=O)C3(C(=O)C(C1(O3)O)(CC(C2(C)CCC=C(C)C)CC=C(C)C)C)CC=C(C)C	7.69999981	44575718;134132659	COCONUT:(CNP0167147);KNApSAcK:(30500);database;PubChem:(44575718 134132659);PubMed	68721573970
37	1	N/A	-279.90229343355895	C31H46O5	[M + H]+	ISPFDHRVWAPFLB	InChI=1S/C31H46O5/c1-19-24(34)20(33)16-22-28(4)13-15-30(6)23-17-27(3,25(35)36-7)11-10-26(23,2)12-14-29(30,5)21(28)8-9-31(19,22)18-32/h18,21-23,34H,8-17H2,1-7H3	null	COC(=O)[C@]1(C)CC[C@]2(C)CC[C@]3(C)C4CC[C@]5(C=O)C(C)=C(O)C(=O)CC5[C@]4(C)CC[C@@]3(C)C2C1	6.233307252044102	""	""	0
38	1	N/A	-280.8547436314036	C31H46O5	[M + H]+	GCNDCAZIZCRBTJ	InChI=1S/C31H46O5/c1-11-20(6)24(32)31-25(33)22(15-13-19(4)5)26-30(27(31)34,17-23(36-26)29(9,10)35)16-21(28(31,7)8)14-12-18(2)3/h12-13,20-21,23,35H,11,14-17H2,1-10H3	null	CCC(C)C(=O)C12C(=O)C(=C3C(C1=O)(CC(C2(C)C)CC=C(C)C)CC(O3)C(C)(C)O)CC=C(C)C	6.5	100914155	COCONUT:(CNP0330649);KNApSAcK:(42541);Natural Products:(UNPD28326);database;PubChem:(100914155);SuperNatural:(SN00368169)	68722655250
39	1	N/A	-282.3004362235697	C31H46O5	[M + H]+	CQSNGMUTSWOJCX	InChI=1S/C31H46O5/c1-18(2)10-14-31(15-11-19(3)4)28(34)23(17-24-22(21(7)8)12-13-30(24,9)36)27(33)26(29(31)35)25(32)16-20(5)6/h10-11,20,22,24,33-34,36H,7,12-17H2,1-6,8-9H3	null	CC(C)CC(=O)C1=C(C(=C(C(C1=O)(CC=C(C)C)CC=C(C)C)O)CC2C(CCC2(C)O)C(=C)C)O	6.51937866	""	COCONUT:(CNP0332156);Natural Products:(UNPD97380);database;SuperNatural:(SN00361737)	68722655232
40	1	N/A	-285.70331201407845	C31H46O5	[M + H]+	QVTNHGHXAGBGOD	InChI=1S/C31H46O5/c1-27(2)23-10-9-21-20(29(23,5)14-13-24(27)33)12-16-30(6)19(11-15-31(21,30)7)18(26(34)35-8)17-22(32)25-28(3,4)36-25/h9,18-20,23,25H,10-17H2,1-8H3	Dysolenticin I	CC1(C2CC=C3C(C2(CCC1=O)C)CCC4(C3(CCC4C(CC(=O)C5C(O5)(C)C)C(=O)OC)C)C)C	5.4000001	56601865;56683720;72551431	COCONUT:(CNP0273086);database;PubChem:(56601865 56683720 72551431);PubMed;CHEBI:(69006)	68721573986
41	1	N/A	-286.7177750519689	C31H46O5	[M + H]+	VHCYZWIHUJLEIL	InChI=1S/C31H46O5/c1-8-31-34-25(17-30(7,36-31)27(3,4)35-31)18(2)21-9-10-22-26-23(12-14-29(21,22)6)28(5)13-11-20(32)15-19(28)16-24(26)33/h11,13,15,18,21-26,33H,8-10,12,14,16-17H2,1-7H3	null	CCC12OC(CC(O1)(C(O2)(C)C)C)C(C)C3CCC4C3(CCC5C4C(CC6=CC(=O)C=CC56C)O)C	6.0	101831574	COCONUT:(CNP0238628);Natural Products:(UNPD12474);database;PubChem:(101831574);SuperNatural:(SN00397354)	68722655234
