structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
11	1	N/A	-37.339430189738955	C17H14O8	[M + H]+	MBAMSENKVRMPKA	InChI=1S/C17H14O8/c1-23-10-4-3-7(5-8(10)18)16-15(22)13(20)12-11(25-16)6-9(19)17(24-2)14(12)21/h3-6,18-19,21-22H,1-2H3	Laciniatin	COC1=C(C=C(C=C1)C2=C(C(=O)C3=C(O2)C=C(C(=C3O)OC)O)O)O	2.5	15291051	COCONUT:(CNP0149805);HMDB:(130263);KNApSAcK:(4690);Natural Products:(UNPD181852);database;PubChem:(15291051);SuperNatural:(SN00250761);PubChem class - bio and metabolites;KEGG Mine	77329367066
12	1	N/A	-40.121061593290236	C17H14O8	[M + H]+	PWJLQVDWQPUCIF	InChI=1S/C17H14O8/c1-23-11-5-7(3-4-8(11)18)15-17(24-2)14(22)12-9(19)6-10(20)13(21)16(12)25-15/h3-6,18-21H,1-2H3	Gossypetin 3,3''-dimethyl ether	COC1=C(C=CC(=C1)C2=C(C(=O)C3=C(O2)C(=C(C=C3O)O)O)OC)O	2.5	21676153	COCONUT:(CNP0331328);HMDB:(129281);KNApSAcK:(4728);Natural Products:(UNPD69553);database;PubChem:(21676153);SuperNatural:(SN00244000);PubChem class - bio and metabolites	68739432474
13	1	N/A	-40.355051250911764	C17H14O8	[M + H]+	PBBXHFKIHMKJCA	InChI=1S/C17H14O8/c1-23-11-4-3-7(5-8(11)18)15-17(24-2)14(22)12-9(19)6-10(20)13(21)16(12)25-15/h3-6,18-21H,1-2H3	Gossypetin 3,4''-dimethyl ether	COC1=C(C=C(C=C1)C2=C(C(=O)C3=C(O2)C(=C(C=C3O)O)O)OC)O	2.5	5321861	COCONUT:(CNP0327106);HMDB:(129289);KNApSAcK:(4729);Natural Products:(UNPD192112);database;PubChem:(5321861);SuperNatural:(SN00158613);PubChem class - bio and metabolites	68739432474
14	1	N/A	-42.23054756992387	C17H14O8	[M + H]+	WYKWHSPRHPZRCR	InChI=1S/C17H14O8/c1-23-11-6-10-12(14(21)17(11)24-2)13(20)15(22)16(25-10)7-3-4-8(18)9(19)5-7/h3-6,18-19,21-22H,1-2H3	Eupatoletin	COC1=C(C(=C2C(=C1)OC(=C(C2=O)O)C3=CC(=C(C=C3)O)O)O)OC	2.5	5317291;90657312	COCONUT:(CNP0300086);KNApSAcK:(4688);Natural Products:(UNPD56077);database;PubChem:(5317291 90657312);SuperNatural:(SN00159113);CHEBI:(81340);PubChem class - bio and metabolites;KEGG:(C17788);Plantcyc:(CPD-14910);PubMed;Biocyc:(CPD-14910)	68739565938
15	1	N/A	-46.30474519374638	C17H14O8	[M + H]+	KNEPLXVAXBQPGZ	InChI=1S/C17H14O8/c1-23-11-6-10(20)13(21)16-12(11)14(22)17(24-2)15(25-16)7-3-4-8(18)9(19)5-7/h3-6,18-21H,1-2H3	Gossypetin-3,5-dimethyl ether	COC1=C2C(=C(C(=C1)O)O)OC(=C(C2=O)OC)C3=CC(=C(C=C3)O)O	1.89999998	5323591	COCONUT:(CNP0182864);KNApSAcK:(13367);Natural Products:(UNPD74793);database;PubChem:(5323591);SuperNatural:(SN00334671)	68722655250
16	1	N/A	-48.74336165161941	C17H14O8	[M + H]+	WGWGXVOAFMLMJZ	InChI=1S/C17H14O8/c1-23-11-6-10-12(14(21)13(11)20)15(22)17(24-2)16(25-10)7-3-4-8(18)9(19)5-7/h3-6,18-21H,1-2H3	Tomentin	COC1=C(C(=C2C(=C1)OC(=C(C2=O)OC)C3=CC(=C(C=C3)O)O)O)O	2.5	148856;86289352	COCONUT:(CNP0258199);KNApSAcK:(4685);Natural Products:(UNPD44392);database;PubChem:(148856 86289352);SuperNatural:(SN00156034);CHEBI:(77769 27767);PubChem class - bio and metabolites;KEGG:(C04581);Plantcyc:(CPD-10527);PubMed;Biocyc:(CPD-10527)	68739565938
17	1	N/A	-49.915633568290694	C17H14O8	[M + H]+	JJBOLVRIGHFVHG	InChI=1S/C17H14O8/c1-23-16-14(22)13(21)12-9(20)6-10(25-15(12)17(16)24-2)11-7(18)4-3-5-8(11)19/h3-6,18-19,21-22H,1-2H3	5,6,2'',6''-Tetrahydroxy-7,8-dimethoxyflavone	COC1=C(C(=C2C(=O)C=C(OC2=C1OC)C3=C(C=CC=C3O)O)O)O	2.29999995	15101161	COCONUT:(CNP0252912);KNApSAcK:(3923);Natural Products:(UNPD84281);database;PubChem:(15101161);SuperNatural:(SN00375373)	68722655250
18	1	N/A	-54.139703137373814	C17H14O8	[M + H]+	ZEECPORNNVVCTB	InChI=1S/C17H14O8/c1-23-10-5-7(3-4-8(10)18)16-17(24-2)15(22)12-11(25-16)6-9(19)13(20)14(12)21/h3-6,18-21H,1-2H3	Quercetagetin 3,3''-dimethyl ether	COC1=C(C=CC(=C1)C2=C(C(=O)C3=C(O2)C=C(C(=C3O)O)O)OC)O	2.5	13873661	COCONUT:(CNP0166239);KNApSAcK:(4686);Natural Products:(UNPD20545);database;PubChem:(13873661);SuperNatural:(SN00336722);KEGG Mine	77312589842
19	1	N/A	-54.37369279499544	C17H14O8	[M + H]+	LIIZTGPIKLYGNT	InChI=1S/C17H14O8/c1-23-10-4-3-7(5-8(10)18)16-17(24-2)15(22)12-11(25-16)6-9(19)13(20)14(12)21/h3-6,18-21H,1-2H3	Quercetagetin 3,4''-dimethyl ether	COC1=C(C=C(C=C1)C2=C(C(=O)C3=C(O2)C=C(C(=C3O)O)O)OC)O	2.5	5320823	COCONUT:(CNP0137257);HMDB:(130266);KNApSAcK:(4687);Natural Products:(UNPD26014);database;PubChem:(5320823);SuperNatural:(SN00158610);PubChem class - bio and metabolites;MeSH:(5320823);PubMed;KEGG Mine	77329367134
20	1	N/A	-55.27459563087558	C17H14O8	[M + H]+	WBCLFMMAMMAOLY	InChI=1S/C17H14O8/c1-23-14-3-7(8(18)4-9(14)19)13-6-11(21)15-10(20)5-12(22)16(24-2)17(15)25-13/h3-6,18-20,22H,1-2H3	5,7,2'',4''-Tetrahydroxy-8,5''-dimethoxyflavone	COC1=C(C=C(C(=C1)C2=CC(=O)C3=C(O2)C(=C(C=C3O)O)OC)O)O	2.29999995	44258626	COCONUT:(CNP0284452);KNApSAcK:(3956);Natural Products:(UNPD153812);database;PubChem:(44258626)	68721606674
21	1	N/A	-59.136520615120986	C17H14O8	[M + H]+	XRIGGQUTPYWOPL	InChI=1S/C17H14O8/c1-23-14-5-8(18)7(3-9(14)19)13-6-11(21)15-10(20)4-12(22)16(24-2)17(15)25-13/h3-6,18-20,22H,1-2H3	null	COC1=C(C=C(C(=C1)O)C2=CC(=O)C3=C(O2)C(=C(C=C3O)O)OC)O	1.78601801	""	COCONUT:(CNP0236473);Natural Products:(UNPD148138);database	68721606656
22	1	N/A	-62.31090587544455	C17H14O8	[M + H]+	WTGSDFJZUGAHBH	InChI=1S/C17H14O8/c1-23-9-4-3-7(5-11(9)24-2)10-6-8(18)12-13(19)14(20)15(21)16(22)17(12)25-10/h3-6,19-22H,1-2H3	null	COC1=C(C=C(C=C1)C2=CC(=O)C3=C(C(=C(C(=C3O2)O)O)O)O)OC	2.29999995	131752378	COCONUT:(CNP0002689);HMDB:(38466);database;PubChem:(131752378);PubChem class - bio and metabolites	68738351114
23	1	N/A	-64.4776239487094	C17H14O8	[M + H]+	BXZSWNFKWJEHAY	InChI=1S/C17H14O8/c1-23-13-3-7(8(18)4-9(13)19)12-5-10(20)15-14(25-12)6-11(21)17(24-2)16(15)22/h3-6,18-19,21-22H,1-2H3	5,7,2'',4''-Tetrahydroxy-6,5''-dimethoxyflavone	COC1=C(C=C(C(=C1)C2=CC(=O)C3=C(O2)C=C(C(=C3O)OC)O)O)O	2.29999995	44258536	COCONUT:(CNP0315225);KNApSAcK:(3937);Natural Products:(UNPD62003);database;PubChem:(44258536);SuperNatural:(SN00381986);PubMed;KEGG Mine	77312589906
24	1	N/A	-67.20128320470748	C17H14O8	[M + H]+	YIPCOVVKECYGMS	InChI=1S/C17H14O8/c1-23-15-10(20)3-7(4-11(15)21)13-6-9(19)14-8(18)5-12(22)16(24-2)17(14)25-13/h3-6,18,20-22H,1-2H3	5,7,3'',5''-Tetrahydroxy-8,4''-dimethoxyflavone	COC1=C(C=C(C=C1O)C2=CC(=O)C3=C(O2)C(=C(C=C3O)O)OC)O	2.29999995	44258622	COCONUT:(CNP0187088);KNApSAcK:(3958);Natural Products:(UNPD125997);database;PubChem:(44258622);SuperNatural:(SN00380819)	68722655250
25	1	N/A	-67.66901140032795	C17H14O8	[M + H]+	CPFJPTACQDZPLS	InChI=1S/C17H14O8/c1-23-15-8(19)4-3-7(18)14(15)12-6-10(21)13-9(20)5-11(22)16(24-2)17(13)25-12/h3-6,18-20,22H,1-2H3	Ganhuangenin	COC1=C(C=CC(=C1C2=CC(=O)C3=C(O2)C(=C(C=C3O)O)OC)O)O	2.29999995	5271991	COCONUT:(CNP0267942);KNApSAcK:(3954);Natural Products:(UNPD120419);database;PubChem:(5271991);SuperNatural:(SN00158065);ZINC bio:(ZINC12154001);MeSH:(5271991);PubMed	68722663510
26	1	N/A	-73.07617357516602	C17H14O8	[M + H]+	CILNLQDHIJMQBX	InChI=1S/C17H14O8/c1-23-10-5-7(3-4-9(10)18)8-6-25-16-11(12(8)19)13(20)17(24-2)15(22)14(16)21/h3-6,18,20-22H,1-2H3	null	COC1=C(C=CC(=C1)C2=COC3=C(C(=C(C(=C3C2=O)O)OC)O)O)O	2.29999995	102320039	COCONUT:(CNP0233090);KNApSAcK:(29604);database;PubChem:(102320039)	68721573906
27	1	N/A	-73.13303406188507	C17H14O8	[M + H]+	XVTXFCRYZATTHG	InChI=1S/C17H14O8/c1-23-16-10(20)6-11-12(13(16)21)14(22)17(24-2)15(25-11)7-3-8(18)5-9(19)4-7/h3-6,18-21H,1-2H3	null	COC1=C(C2=C(C=C1O)OC(=C(C2=O)OC)C3=CC(=CC(=C3)O)O)O	2.5	129881765	COCONUT:(CNP0261480);Natural Products:(UNPD174101);database;PubChem:(129881765)	68721606658
28	1	N/A	-78.82435039930498	C17H14O8	[M + H]+	KPONYCCDEVQZMR	InChI=1S/C17H14O8/c1-23-16-9(19)3-7(4-10(16)20)12-5-8(18)14-13(25-12)6-11(21)17(24-2)15(14)22/h3-6,19-22H,1-2H3	3'',5,5'',7-Tetrahydroxy-4'',6-dimethoxyflavone	COC1=C(C=C(C=C1O)C2=CC(=O)C3=C(O2)C=C(C(=C3O)OC)O)O	2.29999995	10337658	COCONUT:(CNP0175996);Natural Products:(UNPD151372);database;PubChem:(10337658);SuperNatural:(SN00387399);ZINC bio:(ZINC14437110);PubMed	68722663490
29	1	N/A	-92.83973559597725	C17H14O8	[M + H]+	HVPOSSMBPDMQAY	InChI=1S/C17H14O8/c1-23-13-4-7(3-9(19)15(13)21)11-5-8(18)14-12(25-11)6-10(20)17(24-2)16(14)22/h3-6,19-22H,1-2H3	5,7,3'',4''-Tetrahydroxy-6,5''-dimethoxyflavone	COC1=CC(=CC(=C1O)O)C2=CC(=O)C3=C(O2)C=C(C(=C3O)OC)O	2.29999995	5379286	COCONUT:(CNP0317628);KNApSAcK:(3942);Natural Products:(UNPD776);database;PubChem:(5379286);SuperNatural:(SN00020580);ZINC bio:(ZINC14437112)	68722663442
30	1	N/A	-96.26683653300314	C17H14O8	[M + H]+	UZMAPBJVXOGOFT	InChI=1S/C17H14O8/c1-23-11-3-7(4-12(24-2)14(11)20)17-16(22)15(21)13-9(19)5-8(18)6-10(13)25-17/h3-6,18-20,22H,1-2H3	Syringetin	COC1=CC(=CC(=C1O)OC)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O	1.76364481	5281953;25202456	SuperNatural:(SN00014131);ZINC bio:(ZINC06483609);additional;MeSH:(5281953);Plantcyc:(SYRINGETIN);PubMed;COCONUT:(CNP0279025);KNApSAcK:(4767);Natural Products:(UNPD76891);database;PubChem:(5281953 25202456);CHEBI:(58412 18215);PubChem class - bio and metabolites;KEGG:(C11620);Training Set;Biocyc:(SYRINGETIN)	68740114806
31	1	N/A	-98.24682587917195	C17H14O8	[M + H]+	IRXAPKVAVMWNLX	InChI=1S/C17H14O8/c1-23-13-6-12-14(16(22)17(13)24-2)8(18)5-11(25-12)7-3-9(19)15(21)10(20)4-7/h3-6,19-22H,1-2H3	5,3'',4'',5''-Tetrahydroxy-6,7-dimethoxyflavone	COC1=C(C(=C2C(=C1)OC(=CC2=O)C3=CC(=C(C(=C3)O)O)O)O)OC	2.29999995	44258534	COCONUT:(CNP0267747);KNApSAcK:(3941);Natural Products:(UNPD141411);database;PubChem:(44258534);KEGG Mine	77311541266
32	1	N/A	-104.95899802627001	C17H14O8	[M + H]+	XYOKNMBRYQZPNA	InChI=1S/C17H14O8/c1-23-12-4-7(3-9(19)15(12)20)10-5-8(18)14-11(25-10)6-13(24-2)16(21)17(14)22/h3-6,19-22H,1-2H3	null	COC1=CC(=CC(=C1O)O)C2=CC(=O)C3=C(C(=C(C=C3O2)OC)O)O	2.29999995	45103940	COCONUT:(CNP0211792);Natural Products:(UNPD101158);database;PubChem:(45103940);SuperNatural:(SN00394604)	68722655234
33	1	N/A	-108.05672334208775	C17H14O8	[M + H]+	XRVWAQDGOCLFAE	InChI=1S/C17H14O8/c1-23-12-4-7(3-10(20)17(12)24-2)16-15(22)14(21)13-9(19)5-8(18)6-11(13)25-16/h3-6,18-20,22H,1-2H3	Myricetin 3'',4''-dimethyl ether	COC1=CC(=CC(=C1OC)O)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O	1.76364481	44259511;90657852	COCONUT:(CNP0120950);KNApSAcK:(4768);Natural Products:(UNPD159101);database;PubChem:(44259511 90657852);SuperNatural:(SN00253817);PubChem class - bio and metabolites;Plantcyc:(CPD-14935);PubMed;Biocyc:(CPD-14935);KEGG Mine	77329500242
34	1	N/A	-109.16503682383053	C17H14O8	[M + H]+	ZMQFEBINFTWTLH	InChI=1S/C17H14O8/c1-23-12-4-7(3-10(20)14(12)21)16-17(24-2)15(22)13-9(19)5-8(18)6-11(13)25-16/h3-6,18-21H,1-2H3	Artemexitin	COC1=CC(=CC(=C1O)O)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC	2.5	44259710;90658078	COCONUT:(CNP0195263);KNApSAcK:(4765);Natural Products:(UNPD87660);database;PubChem:(44259710 90658078);SuperNatural:(SN00380766);PubChem class - bio and metabolites;Plantcyc:(CPD-14939);PubMed;Biocyc:(CPD-14939);KEGG Mine	77329500242
35	1	N/A	-114.1073914203421	C17H14O8	[M + H]+	LYWHJXVFIUKXLE	InChI=1S/C17H14O8/c1-23-10-4-3-8(16(24-2)13(10)20)17-15(22)14(21)12-9(19)5-7(18)6-11(12)25-17/h3-6,18-20,22H,1-2H3	Viscidulin III	COC1=C(C(=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)OC)O	1.76364481	44259518	COCONUT:(CNP0336725);KNApSAcK:(4746);database;PubChem:(44259518)	68721573906
36	1	N/A	-115.89246026353798	C17H14O8	[M + H]+	MVJHAGLBHWPKLS	InChI=1S/C17H14O8/c1-23-16-10(20)3-7(4-11(16)21)15-17(24-2)14(22)13-9(19)5-8(18)6-12(13)25-15/h3-6,18-21H,1-2H3	3,4''-O-dimethylmyricetin	COC1=C(C=C(C=C1O)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC)O	2.5	44259718	COCONUT:(CNP0305927);KNApSAcK:(4764);Natural Products:(UNPD63012);database;PubChem:(44259718);SuperNatural:(SN00293962);CHEBI:(70004);PubMed	68722655346
37	1	N/A	-116.35545436138386	C17H14O8	[M + H]+	CDPNZXRDLPGARW	InChI=1S/C17H14O8/c1-23-11-6-8-12(20)17(24-2)15(25-16(8)14(22)13(11)21)7-3-4-9(18)10(19)5-7/h3-6,18-19,21-22H,1-2H3	null	COC1=C(C(=C2C(=C1)C(=O)C(=C(O2)C3=CC(=C(C=C3)O)O)OC)O)O	1.76364481	""	COCONUT:(CNP0250169);Natural Products:(UNPD111488);database	68721606656
38	1	N/A	-123.19618069506635	C17H14O8	[M + H]+	GPOMYLGRWDKXBA	InChI=1S/C17H14O8/c1-23-10-5-7(3-4-9(10)18)16-14(21)12(19)8-6-11(24-2)13(20)15(22)17(8)25-16/h3-6,18,20-22H,1-2H3	null	COC1=C(C=CC(=C1)C2=C(C(=O)C3=CC(=C(C(=C3O2)O)O)OC)O)O	1.76364481	""	COCONUT:(CNP0213530);Natural Products:(UNPD85648);database	68721606656
39	1	N/A	-123.45820646575156	C17H14O8	[M + H]+	YHWRWADGJQENEZ	InChI=1S/C17H14O8/c1-6-8(18)5-11-12(13(6)21)14(22)15(23)16(25-11)7-3-9(19)17(24-2)10(20)4-7/h3-5,18-21,23H,1-2H3	Dumosol	CC1=C(C2=C(C=C1O)OC(=C(C2=O)O)C3=CC(=C(C(=C3)O)OC)O)O	2.5	44259507	COCONUT:(CNP0156230);KNApSAcK:(4909);Natural Products:(UNPD31324);database;PubChem:(44259507);SuperNatural:(SN00253063)	68722655250
40	1	N/A	-126.66223546435863	C17H14O8	[M + H]+	AENRPKNHCJLROZ	InChI=1S/C17H14O8/c1-23-12-6-9(19)8(5-10(12)20)16-17(24-2)15(22)14-11(21)3-7(18)4-13(14)25-16/h3-6,18-21H,1-2H3	5,7,2'',5''-Tetrahydroxy-3,4''-dimethoxyflavone	COC1=C(C=C(C(=C1)O)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC)O	1.76364481	13915678	COCONUT:(CNP0306503);KNApSAcK:(4750);Natural Products:(UNPD63740);database;PubChem:(13915678);SuperNatural:(SN00311971);KEGG Mine	77312589842
41	1	N/A	-128.4274069057043	C17H14O8	[M + H]+	GXGORAKKNCLWTL	InChI=1S/C17H14O8/c1-23-11-6-9(19)12(24-2)5-8(11)17-16(22)15(21)14-10(20)3-7(18)4-13(14)25-17/h3-6,18-20,22H,1-2H3	null	COC1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)OC)O	1.76364481	""	COCONUT:(CNP0269649);Natural Products:(UNPD210865);database	68721606656
42	1	N/A	-128.52215083128368	C17H14O8	[M + H]+	BQFFZXPBCQFCIT	InChI=1S/C17H14O8/c1-22-12-5-8(3-4-9(12)18)24-14-7-10(19)15-13(25-14)6-11(20)17(23-2)16(15)21/h3-7,18,20-21H,1-2H3	null	COC1=C(C=CC(=C1)OC2=CC(=O)C3=C(C(=C(C=C3O2)O)OC)O)O	2.27632594	""	COCONUT:(CNP0147663);Natural Products:(UNPD128287);database;SuperNatural:(SN00257598)	68722655232
43	1	N/A	-132.14091793838017	C17H14O8	[M + H]+	MEVADFZPXVBPPE	InChI=1S/C17H14O8/c1-22-12-4-3-8(5-9(12)18)24-14-7-10(19)15-13(25-14)6-11(20)17(23-2)16(15)21/h3-7,18,20-21H,1-2H3	null	COC1=C(C=C(C=C1)OC2=CC(=O)C3=C(O2)C=C(C(=C3O)OC)O)O	2.70000005	91407427	COCONUT:(CNP0245182);Natural Products:(UNPD148191);database;PubChem:(91407427);SuperNatural:(SN00403354);PubMed	68722655298
44	1	N/A	-135.87776965998046	C17H14O8	[M + H]+	CELGBKOELNGZSJ	InChI=1S/C17H14O8/c1-23-8-5-9(18)13-12(6-8)25-16(15(22)14(13)21)7-3-10(19)17(24-2)11(20)4-7/h3-6,18-20,22H,1-2H3	Myricetin 7,4''-dimethyl ether	COC1=CC(=C2C(=C1)OC(=C(C2=O)O)C3=CC(=C(C(=C3)O)OC)O)O	1.76364481	44259638	COCONUT:(CNP0267183);KNApSAcK:(4766);Natural Products:(UNPD141043);database;PubChem:(44259638);SuperNatural:(SN00404283);PubChem class - bio and metabolites;Plantcyc:(CPD-14934);PubMed;Biocyc:(CPD-14934)	68739565650
45	1	N/A	-137.6676840291113	C17H14O8	[M + H]+	MYTOPZXHMOAXSZ	InChI=1S/C17H14O8/c1-23-12-6-10(20)9(19)5-8(12)16-17(24-2)15(22)14-11(21)3-7(18)4-13(14)25-16/h3-6,18-21H,1-2H3	5,7,4'',5''-Tetrahydroxy-3,2''-dimethoxyflavone	COC1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC)O)O	1.76364481	13942681	COCONUT:(CNP0341903);KNApSAcK:(4749);Natural Products:(UNPD182964);database;PubChem:(13942681);SuperNatural:(SN00260610)	68722655250
46	1	N/A	-141.1186668445284	C17H14O8	[M + H]+	NYLZWWYZSQFXJT	InChI=1S/C17H14O8/c1-6-8(18)5-11-12(13(6)21)15(23)17(24-2)16(25-11)7-3-9(19)14(22)10(20)4-7/h3-5,18-22H,1-2H3	Alluaudiol	CC1=C(C2=C(C=C1O)OC(=C(C2=O)OC)C3=CC(=C(C(=C3)O)O)O)O	2.5	44259707	COCONUT:(CNP0169201);KNApSAcK:(4908);Natural Products:(UNPD179985);database;PubChem:(44259707);SuperNatural:(SN00382048)	68722655250
