structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
11	1	N/A	-88.1055899557968	C37H40N2O6	[M + H]+	ZYKGNXPEWXZKGA	InChI=1S/C37H40N2O6/c1-39-17-15-25-21-31(41-3)35(43-5)37-33(25)29(39)19-23-8-12-26(13-9-23)44-36-32-24(20-30(40-2)34(36)42-4)14-16-38-28(32)18-22-6-10-27(45-37)11-7-22/h6-13,20-21,28-29,38H,14-19H2,1-5H3	8,11:20,23-Dietheno-1H,12H-(1,10)dioxacyclooctadecino(2,3,4-ij:11,12,13-i''j'')diisoquinoline, 2,3,12a,13,14,15,24,24a-octahydro-5,6,17,18-tetramethoxy-1-methyl-, (12aR-(12aR*,24aR*))-	CN1CCC2=CC(=C(C3=C2C1CC4=CC=C(C=C4)OC5=C6C(CC7=CC=C(O3)C=C7)NCCC6=CC(=C5OC)OC)OC)OC	6.19999981	158567;21582963	COCONUT:(CNP0359339);KNApSAcK:(28657);Natural Products:(UNPD161348);database;PubChem:(158567 21582963);SuperNatural:(SN00299563);KEGG Mine	77312589842
12	1	N/A	-88.38902972613226	C37H40N2O6	[M + H]+	MRNNKFDOEWDVRD	InChI=1S/C37H40N2O6/c1-38-14-12-24-19-32(42-4)33-21-27(24)28(38)16-23-8-11-30(40)31(18-23)44-26-9-6-22(7-10-26)17-29-35-25(13-15-39(29,2)3)20-34(43-5)36(41)37(35)45-33/h6-11,18-21,28-29H,12-17H2,1-5H3,(H-,40,41)/p+1	Macoline	CN1CCC2=CC(=C3C=C2C1CC4=CC(=C(C=C4)O)OC5=CC=C(CC6C7=C(O3)C(=C(C=C7CC[N+]6(C)C)OC)O)C=C5)OC	6.0	442321;3493166;102597461	COCONUT:(CNP0359307);KEGG:(C09580);KNApSAcK:(1884);PubChem:(442321 3493166 102597461);CHEBI:(6625)	2097458
13	1	N/A	-88.38902972613226	C37H40N2O6	[M + H]+	JFJZZMVDLULRGK	InChI=1S/C37H40N2O6/c1-38-14-12-24-19-32(42-4)33-21-27(24)28(38)16-22-6-9-26(10-7-22)44-37-35-25(20-34(43-5)36(37)41)13-15-39(2,3)29(35)17-23-8-11-30(40)31(18-23)45-33/h6-11,18-21,28-29H,12-17H2,1-5H3,(H-,40,41)/p+1	Tubarine	CN1CCC2=CC(=C3C=C2C1CC4=CC=C(C=C4)OC5=C6C(CC7=CC(=C(C=C7)O)O3)[N+](CCC6=CC(=C5O)OC)(C)C)OC	6.0	1210;1211;6000;452970;7067820;6093250;45051860;45073498;100958376;124081030;137832347;138404360	HMDB:(15330);SuperNatural:(SN00322396 SN00128478);ZINC bio:(ZINC03978083);additional;MeSH:(6000);PubMed;NORMAN:(NS00006658);COCONUT:(CNP0100702 CNP0200071 CNP0334063 CNP0370601);KNApSAcK:(1927);Natural Products:(UNPD152479);PubChem:(1210 1211 6000 452970 7067820 6093250 45051860 45073498 100958376 124081030 137832347 138404360);CHEBI:(9774);PubChem class - bio and metabolites;KEGG:(C07547);PubChem class - safety and toxic;Training Set;PubChem class - drug	121430398
14	1	N/A	-88.51941216547425	C37H40N2O6	[M + H]+	KHNITWQNJMUVRC	InChI=1S/C37H40N2O6/c1-38-14-12-24-19-33(41-3)34-20-27(24)29(38)17-23-8-11-31(40)32(18-23)44-25-9-6-22(7-10-25)16-30-28-21-35(42-4)37(43-5)36(45-34)26(28)13-15-39(30)2/h6-11,18-21,29-30,40H,12-17H2,1-5H3	(-)-Thalictine	CN1CCC2=CC(=C3C=C2C1CC4=CC(=C(C=C4)O)OC5=CC=C(CC6C7=CC(=C(C(=C7CCN6C)O3)OC)OC)C=C5)OC	6.30000019	181168;102148125	COCONUT:(CNP0218079);KNApSAcK:(29107);Natural Products:(UNPD112813 UNPD191699 UNPD82014);database;PubChem:(181168 102148125);SuperNatural:(SN00397212 SN00266362)	68722655250
15	1	N/A	-88.71489647710136	C37H40N2O6	[M + H]+	KTAONUHTYCZKBS	InChI=1S/C37H40N2O6/c1-38-16-14-24-20-30(41-3)34(40)36-32(24)28(38)18-22-8-12-27(13-9-22)45-37-33-25(21-31(42-4)35(37)43-5)15-17-39(2)29(33)19-23-6-10-26(44-36)11-7-23/h6-13,20-21,28-29,40H,14-19H2,1-5H3	null	CN1CCC2=CC(=C(C3=C2C1CC4=CC=C(C=C4)OC5=C6C(CC7=CC=C(O3)C=C7)N(CCC6=CC(=C5OC)OC)C)O)OC	6.30000019	321895;12313512;101277348	COCONUT:(CNP0221169);KNApSAcK:(25621);Natural Products:(UNPD161342 UNPD71014 UNPD156590);database;PubChem:(321895 12313512 101277348);SuperNatural:(SN00290749 SN00402447 SN00306222);KEGG Mine	77312589842
16	1	N/A	-90.39362493940232	C37H40N2O6	[M + H]+	LKECRKCAEKJIGY	InChI=1S/C37H40N2O6/c1-38-13-11-24-19-32(41-3)33-21-27(24)28(38)16-22-7-6-8-26(15-22)44-31-18-23(9-10-30(31)40)17-29-35-25(12-14-39(29)2)20-34(42-4)36(43-5)37(35)45-33/h6-10,15,18-21,28-29,40H,11-14,16-17H2,1-5H3	Penduline	CN1CCC2=CC(=C3C=C2C1CC4=CC(=CC=C4)OC5=C(C=CC(=C5)CC6C7=C(O3)C(=C(C=C7CCN6C)OC)OC)O)OC	6.30000019	179472;45356938	COCONUT:(CNP0086086);KNApSAcK:(25683);database;PubChem:(179472 45356938)	68721573906
17	1	N/A	-90.7011918263095	C37H40N2O6	[M + H]+	XHVRQOOXGBHNFA	InChI=1S/C37H40N2O6/c1-38-14-12-24-19-33-31(42-4)21-27(24)28(38)16-22-6-9-26(10-7-22)44-32-18-23(8-11-30(32)41-3)17-29-35-25(13-15-39(29)2)20-34(43-5)36(40)37(35)45-33/h6-11,18-21,28-29,40H,12-17H2,1-5H3	(-)-Belarine	CN1CCC2=CC3=C(C=C2C1CC4=CC=C(C=C4)OC5=C(C=CC(=C5)CC6C7=C(O3)C(=C(C=C7CCN6C)OC)O)OC)OC	6.30000019	435708;11979472;102148178	COCONUT:(CNP0147040);Natural Products:(UNPD98076 UNPD2090);database;PubChem:(435708 11979472 102148178);SuperNatural:(SN00250256 SN00362836);KEGG Mine	77312589826
18	1	N/A	-90.7011918263095	C37H40N2O6	[M + H]+	MONIRWNCXRAPAW	InChI=1S/C37H40N2O6/c1-38-14-12-24-19-33-31(42-4)21-27(24)28(38)17-23-8-11-30(41-3)32(18-23)44-26-9-6-22(7-10-26)16-29-35-25(13-15-39(29)2)20-34(43-5)36(40)37(35)45-33/h6-11,18-21,28-29,40H,12-17H2,1-5H3	null	CN1CCC2=CC(=C(C3=C2C1CC4=CC=C(C=C4)OC5=C(C=CC(=C5)CC6C7=CC(=C(O3)C=C7CCN6C)OC)OC)O)OC	6.30000019	5318084	COCONUT:(CNP0324722);Natural Products:(UNPD87142);database;PubChem:(5318084);SuperNatural:(SN00368078 SN00166613)	68722655234
19	1	N/A	-92.1580061910614	C37H40N2O6	[M + H]+	IXIJOMXDATTWCP	InChI=1S/C37H40N2O6/c1-38-14-12-24-19-33-32(41-3)21-27(24)28(38)16-22-6-9-26(10-7-22)44-31-18-23(8-11-30(31)40)17-29-35-25(13-15-39(29)2)20-34(42-4)36(43-5)37(35)45-33/h6-11,18-21,28-29,40H,12-17H2,1-5H3	null	CN1CCC2=CC3=C(C=C2C1CC4=CC=C(C=C4)OC5=C(C=CC(=C5)CC6C7=C(O3)C(=C(C=C7CCN6C)OC)OC)O)OC	6.30000019	12443375;102153420	COCONUT:(CNP0269622);Natural Products:(UNPD88001 UNPD171681);database;PubChem:(12443375 102153420);KEGG Mine	77311541250
20	1	N/A	-99.20416309112713	C37H40N2O6	[M + H]+	JIGFMOPXEDLMPQ	InChI=1S/C37H40N2O6/c1-38-14-12-24-20-32(42-4)34-21-27(24)28(38)16-22-6-9-26(10-7-22)44-33-18-23(8-11-31(33)41-3)17-29-35-25(13-15-39(29)2)19-30(40)36(43-5)37(35)45-34/h6-11,18-21,28-29,40H,12-17H2,1-5H3	Cycleabarbatine	CN1CCC2=CC(=C3C=C2C1CC4=CC=C(C=C4)OC5=C(C=CC(=C5)CC6C7=C(O3)C(=C(C=C7CCN6C)O)OC)OC)OC	6.0999999	192607;53463574;102148101	COCONUT:(CNP0319025);KNApSAcK:(25656);Natural Products:(UNPD79534);database;PubChem:(192607 53463574 102148101);SuperNatural:(SN00325854);MeSH:(192607);PubMed;KEGG Mine	77312589910
21	1	N/A	-99.20416309112713	C37H40N2O6	[M + H]+	DQFIZQYILFTDPW	InChI=1S/C37H40N2O6/c1-38-14-12-24-20-32(42-4)34-21-27(24)28(38)16-22-6-9-26(10-7-22)44-37-35-25(19-30(40)36(37)43-5)13-15-39(2)29(35)17-23-8-11-31(41-3)33(18-23)45-34/h6-11,18-21,28-29,40H,12-17H2,1-5H3	Chondrofoline	CN1CCC2=CC(=C3C=C2C1CC4=CC=C(C=C4)OC5=C6C(CC7=CC(=C(C=C7)OC)O3)N(CCC6=CC(=C5OC)O)C)OC	6.30000019	46872239;72941542	COCONUT:(CNP0372969);MeSH:(46872239);Natural Products:(UNPD27526);database;PubChem:(46872239 72941542);PubMed	68721606726
22	1	N/A	-99.20416309112713	C37H40N2O6	[M + H]+	VXPVPAHQYCJDTP	InChI=1S/C37H40N2O6/c1-38-14-12-24-20-32(42-4)34-21-27(24)28(38)17-23-8-11-31(41-3)33(18-23)44-26-9-6-22(7-10-26)16-29-35-25(13-15-39(29)2)19-30(40)36(43-5)37(35)45-34/h6-11,18-21,28-29,40H,12-17H2,1-5H3	Gyrocarpine	CN1CCC2=CC(=C(C3=C2C1CC4=CC=C(C=C4)OC5=C(C=CC(=C5)CC6C7=CC(=C(C=C7CCN6C)OC)O3)OC)OC)O	6.30000019	175902;190388;3478760;9938773	COCONUT:(CNP0379117);KNApSAcK:(1863);Natural Products:(UNPD188076 UNPD35112 UNPD117467);database;PubChem:(175902 190388 3478760 9938773);SuperNatural:(SN00321134 SN00382615);CHEBI:(5582);KEGG:(C09458);PubMed	68722655602
23	1	N/A	-103.6538839100781	C37H40N2O6	[M + H]+	JCFIAYCIDFJIRS	InChI=1S/C37H40N2O6/c1-39-15-13-24-19-32(41-3)34-20-27(24)30(39)17-22-6-9-25(10-7-22)44-33-18-23(8-11-31(33)40-2)16-29-28-21-35(45-34)37(43-5)36(42-4)26(28)12-14-38-29/h6-11,18-21,29-30,38H,12-17H2,1-5H3	null	COc1ccc2cc1Oc1ccc(cc1)CC1c3cc(c(OC)cc3CCN1C)Oc1cc3c(c(OC)c1OC)CCNC3C2	7.358806785027504	""	""	0
24	1	N/A	-104.22208827665357	C37H40N2O6	[M + H]+	BGKVBJKMOJQQKJ	InChI=1S/C37H40N2O6/c1-38-14-12-24-19-34-33(41-3)20-27(24)29(38)16-22-6-9-25(10-7-22)44-32-18-23(8-11-31(32)40)17-30-28-21-35(42-4)37(43-5)36(45-34)26(28)13-15-39(30)2/h6-11,18-21,29-30,40H,12-17H2,1-5H3	null	CN1CCC2=CC3=C(C=C2C1CC4=CC=C(C=C4)OC5=C(C=CC(=C5)CC6C7=CC(=C(C(=C7CCN6C)O3)OC)OC)O)OC	6.30000019	12313324	COCONUT:(CNP0158718);Natural Products:(UNPD1736 UNPD71617);database;PubChem:(12313324);SuperNatural:(SN00349489 SN00234656)	68722655234
25	1	N/A	-105.35440549877212	C37H40N2O6	[M + H]+	VJMBRWIHQHCVNM	InChI=1S/C37H40N2O6/c1-38-13-11-24-19-32(42-4)33-21-27(24)28(38)16-22-7-6-8-26(15-22)44-30-10-9-23(18-31(30)41-3)17-29-35-25(12-14-39(29)2)20-34(43-5)36(40)37(35)45-33/h6-10,15,18-21,28-29,40H,11-14,16-17H2,1-5H3	null	CN1CCC2=CC(=C3C=C2C1CC4=CC(=CC=C4)OC5=C(C=C(CC6C7=C(O3)C(=C(C=C7CCN6C)OC)O)C=C5)OC)OC	7.22960758	""	COCONUT:(CNP0183852);database	68721573888
26	1	N/A	-110.39936327044313	C37H40N2O6	[M + H]+	KXZOYLUDKTYNHU	InChI=1S/C37H40N2O6/c1-38-14-12-24-19-31(40)33-20-27(24)29(38)17-23-8-11-32(41-3)34(18-23)44-25-9-6-22(7-10-25)16-30-28-21-35(42-4)37(43-5)36(45-33)26(28)13-15-39(30)2/h6-11,18-21,29-30,40H,12-17H2,1-5H3	null	CN1CCC2=CC(=C3C=C2C1CC4=CC(=C(C=C4)OC)OC5=CC=C(CC6C7=CC(=C(C(=C7CCN6C)O3)OC)OC)C=C5)O	6.30000019	12309385	COCONUT:(CNP0304924);Natural Products:(UNPD61742);database;PubChem:(12309385);SuperNatural:(SN00303583)	68722655234
27	1	N/A	-113.84014540839924	C37H40N2O6	[M + H]+	MNNXIEANPHEHSB	InChI=1S/C37H40N2O6/c1-38-12-10-23-18-32(43-4)33-20-25(23)28(38)16-21-6-8-30(40)26(14-21)27-15-22(7-9-31(27)42-3)17-29-35-24(11-13-39(29)2)19-34(44-5)36(41)37(35)45-33/h6-9,14-15,18-20,28-29,40-41H,10-13,16-17H2,1-5H3	Antioquine	CN1CCC2=CC(=C3C=C2C1CC4=CC(=C(C=C4)O)C5=C(C=CC(=C5)CC6C7=C(O3)C(=C(C=C7CCN6C)OC)O)OC)OC	6.0999999	10531779;11801846;10393931	COCONUT:(CNP0255491);Natural Products:(UNPD120562 UNPD83907);database;PubChem:(10531779 11801846 10393931);SuperNatural:(SN00288658 SN00293228);PubMed;KEGG Mine	77312589890
28	1	N/A	-113.84014540839924	C37H40N2O6	[M + H]+	YZGZHFUKHPDLOJ	InChI=1S/C37H40N2O6/c1-38-12-10-23-18-32(43-4)33-20-25(23)28(38)16-22-7-9-31(42-3)27(15-22)26-14-21(6-8-30(26)40)17-29-35-24(11-13-39(29)2)19-34(44-5)36(41)37(35)45-33/h6-9,14-15,18-20,28-29,40-41H,10-13,16-17H2,1-5H3	null	CN1CCC2=CC(=C3C=C2C1CC4=CC(=C(C=C4)OC)C5=C(C=CC(=C5)CC6C7=C(O3)C(=C(C=C7CCN6C)OC)O)O)OC	6.0999999	76315750	COCONUT:(CNP0163545);KNApSAcK:(25351);Natural Products:(UNPD40595);database;PubChem:(76315750);SuperNatural:(SN00382560)	68722655250
29	1	N/A	-114.90683920230622	C37H40N2O6	[M + H]+	TYLYPJYYOHZIKK	InChI=1S/C37H40N2O6/c1-38-14-12-24-20-34-32(42-4)21-27(24)28(38)16-22-6-9-26(10-7-22)44-33-18-23(8-11-31(33)41-3)17-29-35-25(13-15-39(29)2)19-30(40)36(43-5)37(35)45-34/h6-11,18-21,28-29,40H,12-17H2,1-5H3	null	CN1CCC2=CC3=C(C=C2C1CC4=CC=C(C=C4)OC5=C(C=CC(=C5)CC6C7=C(O3)C(=C(C=C7CCN6C)O)OC)OC)OC	7.22960758	""	COCONUT:(CNP0106057);Natural Products:(UNPD43331);database;SuperNatural:(SN00354786);KEGG Mine	77312589824
30	1	N/A	-115.22194641558474	C37H40N2O6	[M + H]+	AGCXNOAXBKKRMJ	InChI=1S/C37H40N2O6/c1-38-12-10-23-18-31(41)33-20-25(23)28(38)16-21-6-8-30(40)26(14-21)27-15-22(7-9-32(27)42-3)17-29-35-24(11-13-39(29)2)19-34(43-4)36(44-5)37(35)45-33/h6-9,14-15,18-20,28-29,40-41H,10-13,16-17H2,1-5H3	null	CN1CCC2=CC(=C3C=C2C1CC4=CC(=C(C=C4)O)C5=C(C=CC(=C5)CC6C7=C(O3)C(=C(C=C7CCN6C)OC)OC)OC)O	6.0999999	21768954;102148200	COCONUT:(CNP0328378);Natural Products:(UNPD92083);database;PubChem:(21768954 102148200);SuperNatural:(SN00323536);KEGG Mine	77312589826
31	1	N/A	-121.03855979368693	C37H40N2O6	[M + H]+	JYAPBWCAZXNDAR	InChI=1S/C37H40N2O6/c1-38-13-11-24-19-27(41-3)21-32-34(24)28(38)17-23-9-10-31(30(40)18-23)44-26-8-6-7-22(15-26)16-29-35-25(12-14-39(29)2)20-33(42-4)36(43-5)37(35)45-32/h6-10,15,18-21,28-29,40H,11-14,16-17H2,1-5H3	null	CN1CCC2=CC(=CC3=C2C1CC4=CC(=C(C=C4)OC5=CC=CC(=C5)CC6C7=C(O3)C(=C(C=C7CCN6C)OC)OC)O)OC	7.22960758	""	COCONUT:(CNP0244652);Natural Products:(UNPD16466);database;SuperNatural:(SN00247210)	68722655232
32	1	N/A	-121.6657355829007	C37H40N2O6	[M + H]+	AKWOOAJQRQRUCU	InChI=1S/C37H40N2O6/c1-39-13-11-24-19-34(43-4)36(44-5)37-35(24)29(39)17-22-6-8-30(40)26(14-22)27-15-21(7-9-31(27)41-2)16-28-25-20-33(45-37)32(42-3)18-23(25)10-12-38-28/h6-9,14-15,18-20,28-29,38,40H,10-13,16-17H2,1-5H3	null	CN1CCC2=CC(=C(C3=C2C1CC4=CC(=C(C=C4)O)C5=C(C=CC(=C5)CC6C7=CC(=C(C=C7CCN6)OC)O3)OC)OC)OC	6.96576881	""	COCONUT:(CNP0349281);Natural Products:(UNPD187481 UNPD159030);database;SuperNatural:(SN00308997 SN00294537)	68722655232
33	1	N/A	-121.6657355829007	C37H40N2O6	[M + H]+	ILRAWFDXRSDEBP	InChI=1S/C37H40N2O6/c1-39-13-11-24-19-34(43-4)36(44-5)37-35(24)29(39)17-22-7-9-31(41-2)27(15-22)26-14-21(6-8-30(26)40)16-28-25-20-33(45-37)32(42-3)18-23(25)10-12-38-28/h6-9,14-15,18-20,28-29,38,40H,10-13,16-17H2,1-5H3	null	CN1CCC2=CC(=C(C3=C2C1CC4=CC(=C(C=C4)OC)C5=C(C=CC(=C5)CC6C7=CC(=C(C=C7CCN6)OC)O3)O)OC)OC	5.9000001	102148193	COCONUT:(CNP0234512);Natural Products:(UNPD65354);database;PubChem:(102148193);SuperNatural:(SN00260342);KEGG Mine	77312589826
