Score,InChI,FragmenterScore_Values,MaximumTreeDepth,MonoisotopicMass,Identifier,MolecularFormula,InChIKey3,SMILES,FormulasOfExplPeaks,InChIKey2,InChIKey1,FragmenterScore,ExplPeaks,InChIKey,NoExplPeaks,NumberPeaksUsed
0.9115987552469272,"InChI=1S/C16H16O4/c1-19-13-8-11(9-14(10-13)20-2)6-7-12-4-3-5-15(17)16(12)18/h3-10,17-18H,1-2H3",348.0;612.0;820.0,2,272.104859,405953,C16H16O4,N,COc1cc(C=Cc2cccc(O)c2O)cc(OC)c1,137.06121826171875:[C8H9O2]+;150.0681610107422:[C9H10O2]+;226.10012817382812:[C15H12O2+H]+H+,UHFFFAOYSA,GRRZYUKJGIMDEC,39.68401701078401,137.06121826171875_53.9;150.0681610107422_33.7;226.10012817382812_36.3,GRRZYUKJGIMDEC-UHFFFAOYSA-N,3,33
0.9115987552469272,"InChI=1S/C16H16O4/c1-19-15-7-12(8-16(10-15)20-2)4-3-11-5-13(17)9-14(18)6-11/h3-10,17-18H,1-2H3",348.0;612.0;820.0,2,272.104859,477952,C16H16O4,N,COc1cc(C=Cc2cc(O)cc(O)c2)cc(OC)c1,137.06121826171875:[C8H9O2]+;150.0681610107422:[C9H10O2]+;226.10012817382812:[C15H12O2+H]+H+,UHFFFAOYSA,QBZMFPYUJPGIPW,39.68401701078401,137.06121826171875_53.9;150.0681610107422_33.7;226.10012817382812_36.3,QBZMFPYUJPGIPW-UHFFFAOYSA-N,3,33
0.9042460214009085,"InChI=1S/C16H16O4/c1-19-15-9-11(5-7-13(15)17)3-4-12-6-8-14(18)16(10-12)20-2/h3-10,17-18H,1-2H3/b4-3-",612.0;348.0;820.0,2,272.104859,14235,C16H16O4,N,COc1cc(/C=C\c2ccc(O)c(OC)c2)ccc1O,137.06121826171875:[C8H8O2]+H+;150.0681610107422:[C9H9O2]+H+;226.10012817382812:[C15H12O2+H]+H+,ARJAWSKDSA,KQPXJFAYGYIGRU,39.36393538129326,137.06121826171875_53.9;150.0681610107422_33.7;226.10012817382812_36.3,KQPXJFAYGYIGRU-ARJAWSKDSA-N,3,33
0.9042460214009085,"InChI=1S/C16H16O4/c1-19-14-8-12(7-13(17)10-14)4-3-11-5-6-15(18)16(9-11)20-2/h3-10,17-18H,1-2H3",612.0;348.0;820.0,2,272.104859,368078,C16H16O4,N,COc1cc(O)cc(C=Cc2ccc(O)c(OC)c2)c1,137.06121826171875:[C8H8O2]+H+;150.0681610107422:[C9H9O2]+H+;226.10012817382812:[C15H12O2+H]+H+,UHFFFAOYSA,IVHNUUPSBKWBDI,39.36393538129326,137.06121826171875_53.9;150.0681610107422_33.7;226.10012817382812_36.3,IVHNUUPSBKWBDI-UHFFFAOYSA-N,3,33
0.9042460214009085,"InChI=1S/C16H16O4/c1-19-14-9-11(8-13(17)10-14)6-7-12-4-3-5-15(18)16(12)20-2/h3-10,17-18H,1-2H3",612.0;348.0;820.0,2,272.104859,404884,C16H16O4,N,COc1cc(O)cc(C=Cc2cccc(O)c2OC)c1,137.06121826171875:[C8H8O2]+H+;150.0681610107422:[C9H9O2]+H+;226.10012817382812:[C15H12O2+H]+H+,UHFFFAOYSA,NYSXLCHSDQNVBS,39.36393538129326,137.06121826171875_53.9;150.0681610107422_33.7;226.10012817382812_36.3,NYSXLCHSDQNVBS-UHFFFAOYSA-N,3,33
0.9042460214009085,"InChI=1S/C16H16O4/c1-19-14-5-6-16(18)12(9-14)4-3-11-7-13(17)10-15(8-11)20-2/h3-10,17-18H,1-2H3",612.0;348.0;820.0,2,272.104859,422374,C16H16O4,N,COc1cc(O)cc(C=Cc2cc(OC)ccc2O)c1,137.06121826171875:[C8H8O2]+H+;150.0681610107422:[C9H9O2]+H+;226.10012817382812:[C15H12O2+H]+H+,UHFFFAOYSA,OGJATMAJAXWPLC,39.36393538129326,137.06121826171875_53.9;150.0681610107422_33.7;226.10012817382812_36.3,OGJATMAJAXWPLC-UHFFFAOYSA-N,3,33
0.9042460214009085,"InChI=1S/C16H16O4/c1-20-16-10-14(18)8-4-12(16)5-9-15(19)11-2-6-13(17)7-3-11/h2,4-11,17-18H,3H2,1H3",612.0;348.0;820.0,2,272.104859,433570,C16H16O4,N,COc1cc(O)ccc1C=CC(=O)C1C=CC(O)=CC1,137.06121826171875:[C8H8O2]+H+;150.0681610107422:[C9H9O2]+H+;226.10012817382812:[C15H12O2+H]+H+,UHFFFAOYSA,MKAWKHWIDKHEBG,39.36393538129326,137.06121826171875_53.9;150.0681610107422_33.7;226.10012817382812_36.3,MKAWKHWIDKHEBG-UHFFFAOYSA-N,3,33
0.9042460214009085,"InChI=1S/C16H16O4/c1-10-14(18)7-12(8-15(10)19)4-3-11-5-6-13(17)16(9-11)20-2/h3-9,17-19H,1-2H3",612.0;348.0;820.0,2,272.104859,484754,C16H16O4,N,COc1cc(C=Cc2cc(O)c(C)c(O)c2)ccc1O,137.06121826171875:[C8H8O2]+H+;150.0681610107422:[C9H9O2]+H+;226.10012817382812:[C15H12O2+H]+H+,UHFFFAOYSA,KWHLGKXFHYMCMK,39.36393538129326,137.06121826171875_53.9;150.0681610107422_33.7;226.10012817382812_36.3,KWHLGKXFHYMCMK-UHFFFAOYSA-N,3,33
0.9019944415001059,"InChI=1S/C16H16O4/c1-16(2)13-5-3-9(15(18)19)7-11(13)12-8-10(17)4-6-14(12)20-16/h4,6-8,17H,3,5H2,1-2H3,(H,18,19)",1144.0;696.0;448.0,2,272.104859,336632,C16H16O4,N,CC1(C)Oc2ccc(O)cc2C2=C1CCC(C(=O)O)=C2,137.06121826171875:[C8H7O2+H]+H+;150.0681610107422:[C9H10O2]+;226.10012817382812:[C15H15O2-H]+,UHFFFAOYSA,BDFOGLVGTJLHJS,39.26591886408072,137.06121826171875_53.9;150.0681610107422_33.7;226.10012817382812_36.3,BDFOGLVGTJLHJS-UHFFFAOYSA-N,3,33
0.8906504520496784,"InChI=1S/C16H16O4/c1-19-13-4-5-14(15(18)8-13)11-6-10-2-3-12(17)7-16(10)20-9-11/h2-5,7-8,11,17-18H,6,9H2,1H3/t11-/m0/s1",696.0;348.0;820.0,2,272.104859,32182,C16H16O4,N,COc1ccc([C@@H]2COc3cc(O)ccc3C2)c(O)c1,137.06121826171875:[C8H8O2]+H+;150.0681610107422:[C9H9O2]+H+;226.10012817382812:[C15H12O2+H]+H+,NSHDSACASA,XRVFNNUXNVWYTI,38.77208858213943,137.06121826171875_53.9;150.0681610107422_33.7;226.10012817382812_36.3,XRVFNNUXNVWYTI-NSHDSACASA-N,3,33
0.8906504520496784,"InChI=1S/C16H16O4/c1-19-16-8-13(18)4-5-14(16)11-6-10-2-3-12(17)7-15(10)20-9-11/h2-5,7-8,11,17-18H,6,9H2,1H3",696.0;348.0;820.0,2,272.104859,99370,C16H16O4,N,COc1cc(O)ccc1C1COc2cc(O)ccc2C1,137.06121826171875:[C8H8O2]+H+;150.0681610107422:[C9H9O2]+H+;226.10012817382812:[C15H12O2+H]+H+,UHFFFAOYSA,FFDNYMAHNWBKCH,38.77208858213943,137.06121826171875_53.9;150.0681610107422_33.7;226.10012817382812_36.3,FFDNYMAHNWBKCH-UHFFFAOYSA-N,3,33
0.8906504520496784,"InChI=1S/C16H16O4/c1-19-16-7-10(3-5-14(16)18)12-6-11-2-4-13(17)8-15(11)20-9-12/h2-5,7-8,12,17-18H,6,9H2,1H3",696.0;348.0;820.0,2,272.104859,114960,C16H16O4,N,COc1cc(C2COc3cc(O)ccc3C2)ccc1O,137.06121826171875:[C8H8O2]+H+;150.0681610107422:[C9H9O2]+H+;226.10012817382812:[C15H12O2+H]+H+,UHFFFAOYSA,BMADVHDZKAZTNF,38.77208858213943,137.06121826171875_53.9;150.0681610107422_33.7;226.10012817382812_36.3,BMADVHDZKAZTNF-UHFFFAOYSA-N,3,33
0.8889045644865459,"InChI=1S/C16H16O4/c1-19-16-8-11(3-6-13(16)18)14-7-4-10-2-5-12(17)9-15(10)20-14/h2-3,5-6,8-9,14,17-18H,4,7H2,1H3",708.0;348.0;820.0,2,272.104859,82630,C16H16O4,N,COc1cc(C2CCc3ccc(O)cc3O2)ccc1O,137.06121826171875:[C8H8O2]+H+;150.0681610107422:[C9H9O2]+H+;226.10012817382812:[C15H12O2+H]+H+,UHFFFAOYSA,GJBQOEWAEONRFS,38.69608603018827,137.06121826171875_53.9;150.0681610107422_33.7;226.10012817382812_36.3,GJBQOEWAEONRFS-UHFFFAOYSA-N,3,33
0.8889045644865459,"InChI=1S/C16H16O4/c1-19-15-7-4-11(8-13(15)18)14-6-3-10-2-5-12(17)9-16(10)20-14/h2,4-5,7-9,14,17-18H,3,6H2,1H3",708.0;348.0;820.0,2,272.104859,471105,C16H16O4,N,COc1ccc(C2CCc3ccc(O)cc3O2)cc1O,137.06121826171875:[C8H8O2]+H+;150.0681610107422:[C9H9O2]+H+;226.10012817382812:[C15H12O2+H]+H+,UHFFFAOYSA,KGTOSQKIOMIICT,38.69608603018827,137.06121826171875_53.9;150.0681610107422_33.7;226.10012817382812_36.3,KGTOSQKIOMIICT-UHFFFAOYSA-N,3,33
0.886188864239167,"InChI=1S/C16H16O4/c1-19-13-9-5-3-7-11(13)15(17)16(18)12-8-4-6-10-14(12)20-2/h3-10,15,17H,1-2H3",348.0;808.0;820.0,2,272.104859,527179,C16H16O4,N,COc1ccccc1C(=O)C(O)c1ccccc1OC,137.06121826171875:[C8H9O2]+;150.0681610107422:[C9H8O2+H]+H+;226.10012817382812:[C15H12O2+H]+H+,UHFFFAOYSA,CKZXADVHFFKWKQ,38.577865273311545,137.06121826171875_53.9;150.0681610107422_33.7;226.10012817382812_36.3,CKZXADVHFFKWKQ-UHFFFAOYSA-N,3,33
0.8814118851408417,"InChI=1S/C16H16O4/c1-19-15-8-4-13(5-9-15)16(18)20-11-10-12-2-6-14(17)7-3-12/h2-9,17H,10-11H2,1H3",360.0;808.0;820.0,2,272.104859,86133,C16H16O4,N,COc1ccc(C(=O)OCCc2ccc(O)cc2)cc1,137.06121826171875:[C8H9O2]+;150.0681610107422:[C9H8O2+H]+H+;226.10012817382812:[C15H12O2+H]+H+,UHFFFAOYSA,DSMAYKYXHOGICG,38.36991224715065,137.06121826171875_53.9;150.0681610107422_33.7;226.10012817382812_36.3,DSMAYKYXHOGICG-UHFFFAOYSA-N,3,33
0.8650197608005787,"InChI=1S/C16H16O4/c1-20-13-7-8-14(16(19)10-13)15(18)9-4-11-2-5-12(17)6-3-11/h2-3,5-8,10,17,19H,4,9H2,1H3",908.0;348.0;820.0,2,272.104859,359786,C16H16O4,N,COc1ccc(C(=O)CCc2ccc(O)cc2)c(O)c1,137.06121826171875:[C8H6O2+2H]+H+;150.0681610107422:[C9H9O2]+H+;226.10012817382812:[C15H12O2+H]+H+,UHFFFAOYSA,MEZSKKITJGNMJJ,37.65632489589799,137.06121826171875_53.9;150.0681610107422_33.7;226.10012817382812_36.3,MEZSKKITJGNMJJ-UHFFFAOYSA-N,3,33
0.8650197608005787,"InChI=1S/C16H16O4/c1-20-16-10-13(18)7-8-14(16)15(19)9-4-11-2-5-12(17)6-3-11/h2-3,5-8,10,17-18H,4,9H2,1H3",908.0;348.0;820.0,2,272.104859,487906,C16H16O4,N,COc1cc(O)ccc1C(=O)CCc1ccc(O)cc1,137.06121826171875:[C8H6O2+2H]+H+;150.0681610107422:[C9H9O2]+H+;226.10012817382812:[C15H12O2+H]+H+,UHFFFAOYSA,FBRQAFNOISTEME,37.65632489589799,137.06121826171875_53.9;150.0681610107422_33.7;226.10012817382812_36.3,FBRQAFNOISTEME-UHFFFAOYSA-N,3,33
0.8593312658913244,"InChI=1S/C16H16O4/c1-11-4-8-16(20-11)14(17)7-5-12-10-13(18-2)6-9-15(12)19-3/h4-10H,1-3H3",348.0;612.0;1103.0,2,272.104859,66467,C16H16O4,N,COc1ccc(OC)c(C=CC(=O)c2ccc(C)o2)c1,137.06121826171875:[C8H9O2]+;150.0681610107422:[C9H10O2]+;226.10012817382812:[C15H13O2]+H+,UHFFFAOYSA,AABYHXILLYTODR,37.40869146348565,137.06121826171875_53.9;150.0681610107422_33.7;226.10012817382812_36.3,AABYHXILLYTODR-UHFFFAOYSA-N,3,33
0.839442858449185,"InChI=1S/C16H16O4/c17-13-4-1-11(2-5-13)9-19-15-7-12-3-6-14(18)8-16(12)20-10-15/h1-6,8,15,17-18H,7,9-10H2",696.0;360.0;1068.0,2,272.104859,476894,C16H16O4,N,Oc1ccc(COC2COc3cc(O)ccc3C2)cc1,137.06121826171875:[C8H8O2]+H+;150.0681610107422:[C9H9O2]+H+;226.10012817382812:[C15H13O2]+H+,UHFFFAOYSA,FRZFMOIHZONFCZ,36.542902765652826,137.06121826171875_53.9;150.0681610107422_33.7;226.10012817382812_36.3,FRZFMOIHZONFCZ-UHFFFAOYSA-N,3,33
0.8363096895912886,"InChI=1S/C16H16O4/c1-3-14(17)8-4-5-9-15(18)10-6-7-13-11-12(2)20-16(13)19/h3,6,10-12,14-15,17-18H,1,7H2,2H3",348.0;708.0;1168.0,2,272.104859,361361,C16H16O4,N,C=CC(O)C#CC#CC(O)C=CCC1=CC(C)OC1=O,137.06121826171875:[C8H9O2]+;150.0681610107422:[C9H10O2]+;226.10012817382812:[C15H15O2-H]+,UHFFFAOYSA,ZVNJQANZWXBDCG,36.406508627838605,137.06121826171875_53.9;150.0681610107422_33.7;226.10012817382812_36.3,ZVNJQANZWXBDCG-UHFFFAOYSA-N,3,33
0.8154009282020342,"InChI=1S/C16H16O4/c1-19-13-4-2-10-6-11(9-20-16(10)8-13)14-5-3-12(17)7-15(14)18/h2-5,7-8,11,17-18H,6,9H2,1H3",696.0;696.0;820.0,2,272.104859,86309,C16H16O4,N,COc1ccc2c(c1)OCC(c1ccc(O)cc1O)C2,137.06121826171875:[C8H8O2]+H+;150.0681610107422:[C9H10O2]+;226.10012817382812:[C15H12O2+H]+H+,UHFFFAOYSA,IAYVKGXLPAEGDI,35.49630154619243,137.06121826171875_53.9;150.0681610107422_33.7;226.10012817382812_36.3,IAYVKGXLPAEGDI-UHFFFAOYSA-N,3,33
0.8154009282020342,"InChI=1S/C16H16O4/c1-19-11-7-10-4-3-9-5-6-13(20-2)16(18)15(9)14(10)12(17)8-11/h5-8,17-18H,3-4H2,1-2H3",696.0;696.0;820.0,2,272.104859,98638,C16H16O4,N,COc1cc(O)c2c(c1)CCc1ccc(OC)c(O)c1-2,137.06121826171875:[C8H8O2]+H+;150.0681610107422:[C9H10O2]+;226.10012817382812:[C15H12O2+H]+H+,UHFFFAOYSA,JOPGVVOTXYNMIS,35.49630154619243,137.06121826171875_53.9;150.0681610107422_33.7;226.10012817382812_36.3,JOPGVVOTXYNMIS-UHFFFAOYSA-N,3,33
0.8154009282020342,"InChI=1S/C16H16O4/c1-20-15-8-11(17)4-6-16(15)5-2-3-10-7-13(18)14(19)9-12(10)16/h4,6-9,18-19H,2-3,5H2,1H3",696.0;696.0;820.0,2,272.104859,376566,C16H16O4,N,COC1=CC(=O)C=CC12CCCc1cc(O)c(O)cc12,137.06121826171875:[C8H8O2]+H+;150.0681610107422:[C9H10O2]+;226.10012817382812:[C15H12O2+H]+H+,UHFFFAOYSA,HWIIFRWDRSHUMH,35.49630154619243,137.06121826171875_53.9;150.0681610107422_33.7;226.10012817382812_36.3,HWIIFRWDRSHUMH-UHFFFAOYSA-N,3,33
0.8154009282020342,"InChI=1S/C16H16O4/c1-19-13-6-5-11-12(16(13)18)4-3-9-7-10(17)8-14(20-2)15(9)11/h5-8,17-18H,3-4H2,1-2H3",696.0;696.0;820.0,2,272.104859,429361,C16H16O4,N,COc1ccc2c(c1O)CCc1cc(O)cc(OC)c1-2,137.06121826171875:[C8H8O2]+H+;150.0681610107422:[C9H10O2]+;226.10012817382812:[C15H12O2+H]+H+,UHFFFAOYSA,YSSFIGREEVEYNI,35.49630154619243,137.06121826171875_53.9;150.0681610107422_33.7;226.10012817382812_36.3,YSSFIGREEVEYNI-UHFFFAOYSA-N,3,33
0.8154009282020342,"InChI=1S/C16H16O4/c1-20-11-4-6-16(15(19)8-11)5-2-3-10-7-13(17)14(18)9-12(10)16/h4,6-9,17-18H,2-3,5H2,1H3",696.0;696.0;820.0,2,272.104859,458133,C16H16O4,N,COC1=CC(=O)C2(C=C1)CCCc1cc(O)c(O)cc12,137.06121826171875:[C8H8O2]+H+;150.0681610107422:[C9H10O2]+;226.10012817382812:[C15H12O2+H]+H+,UHFFFAOYSA,XJXYCCLGSHWCRC,35.49630154619243,137.06121826171875_53.9;150.0681610107422_33.7;226.10012817382812_36.3,XJXYCCLGSHWCRC-UHFFFAOYSA-N,3,33
0.8154009282020342,"InChI=1S/C16H16O4/c1-19-11-7-10-4-3-9-5-6-12(17)16(20-2)15(9)14(10)13(18)8-11/h5-8,17-18H,3-4H2,1-2H3",696.0;696.0;820.0,2,272.104859,458458,C16H16O4,N,COc1cc(O)c2c(c1)CCc1ccc(O)c(OC)c1-2,137.06121826171875:[C8H8O2]+H+;150.0681610107422:[C9H10O2]+;226.10012817382812:[C15H12O2+H]+H+,UHFFFAOYSA,LCZKDANPQVRFKB,35.49630154619243,137.06121826171875_53.9;150.0681610107422_33.7;226.10012817382812_36.3,LCZKDANPQVRFKB-UHFFFAOYSA-N,3,33
0.8154009282020342,"InChI=1S/C16H16O4/c1-19-11-5-10-4-3-9-6-13(17)15(20-2)8-12(9)16(10)14(18)7-11/h5-8,17-18H,3-4H2,1-2H3",696.0;696.0;820.0,2,272.104859,459095,C16H16O4,N,COc1cc(O)c2c(c1)CCc1cc(O)c(OC)cc1-2,137.06121826171875:[C8H8O2]+H+;150.0681610107422:[C9H10O2]+;226.10012817382812:[C15H12O2+H]+H+,UHFFFAOYSA,VOIQNADDPJLVPI,35.49630154619243,137.06121826171875_53.9;150.0681610107422_33.7;226.10012817382812_36.3,VOIQNADDPJLVPI-UHFFFAOYSA-N,3,33
0.8154009282020342,"InChI=1S/C16H16O4/c1-19-10-7-9-3-4-12-11(15(9)13(17)8-10)5-6-14(20-2)16(12)18/h5-8,17-18H,3-4H2,1-2H3",696.0;696.0;820.0,2,272.104859,460767,C16H16O4,N,COc1cc(O)c2c(c1)CCc1c-2ccc(OC)c1O,137.06121826171875:[C8H8O2]+H+;150.0681610107422:[C9H10O2]+;226.10012817382812:[C15H12O2+H]+H+,UHFFFAOYSA,XCGSVZJXMLVULN,35.49630154619243,137.06121826171875_53.9;150.0681610107422_33.7;226.10012817382812_36.3,XCGSVZJXMLVULN-UHFFFAOYSA-N,3,33
0.8154009282020342,"InChI=1S/C16H16O4/c1-19-14-6-9-3-4-10-5-11(17)7-15(20-2)16(10)12(9)8-13(14)18/h5-8,17-18H,3-4H2,1-2H3",696.0;696.0;820.0,2,272.104859,468613,C16H16O4,N,COc1cc2c(cc1O)-c1c(cc(O)cc1OC)CC2,137.06121826171875:[C8H8O2]+H+;150.0681610107422:[C9H10O2]+;226.10012817382812:[C15H12O2+H]+H+,UHFFFAOYSA,RQIIPCKHAHBFOT,35.49630154619243,137.06121826171875_53.9;150.0681610107422_33.7;226.10012817382812_36.3,RQIIPCKHAHBFOT-UHFFFAOYSA-N,3,33
0.8154009282020342,"InChI=1S/C16H16O4/c1-19-14-8-12-9(6-13(14)18)3-4-10-5-11(17)7-15(20-2)16(10)12/h5-8,17-18H,3-4H2,1-2H3",696.0;696.0;820.0,2,272.104859,472084,C16H16O4,N,COc1cc2c(cc1O)CCc1cc(O)cc(OC)c1-2,137.06121826171875:[C8H8O2]+H+;150.0681610107422:[C9H10O2]+;226.10012817382812:[C15H12O2+H]+H+,UHFFFAOYSA,BHEGXSNCDUBUFA,35.49630154619243,137.06121826171875_53.9;150.0681610107422_33.7;226.10012817382812_36.3,BHEGXSNCDUBUFA-UHFFFAOYSA-N,3,33
0.8154009282020342,"InChI=1S/C16H16O4/c1-19-11-7-10-4-3-9-5-6-12(17)16(18)15(9)14(10)13(8-11)20-2/h5-8,17-18H,3-4H2,1-2H3",696.0;696.0;820.0,2,272.104859,475093,C16H16O4,N,COc1cc2c(c(OC)c1)-c1c(ccc(O)c1O)CC2,137.06121826171875:[C8H8O2]+H+;150.0681610107422:[C9H10O2]+;226.10012817382812:[C15H12O2+H]+H+,UHFFFAOYSA,UADSBTFHWGKGHK,35.49630154619243,137.06121826171875_53.9;150.0681610107422_33.7;226.10012817382812_36.3,UADSBTFHWGKGHK-UHFFFAOYSA-N,3,33
0.8154009282020342,"InChI=1S/C16H16O4/c1-19-14-8-10(17)7-9-3-4-12-11(15(9)14)5-6-13(18)16(12)20-2/h5-8,17-18H,3-4H2,1-2H3",696.0;696.0;820.0,2,272.104859,500213,C16H16O4,N,COc1cc(O)cc2c1-c1ccc(O)c(OC)c1CC2,137.06121826171875:[C8H8O2]+H+;150.0681610107422:[C9H10O2]+;226.10012817382812:[C15H12O2+H]+H+,UHFFFAOYSA,KJDGXFKUTZFDTK,35.49630154619243,137.06121826171875_53.9;150.0681610107422_33.7;226.10012817382812_36.3,KJDGXFKUTZFDTK-UHFFFAOYSA-N,3,33
