Score,InChI,FragmenterScore_Values,MaximumTreeDepth,MonoisotopicMass,Identifier,MolecularFormula,InChIKey3,SMILES,FormulasOfExplPeaks,InChIKey2,InChIKey1,FragmenterScore,ExplPeaks,InChIKey,NoExplPeaks,NumberPeaksUsed
0.75677394665924,"InChI=1S/C21H18O8/c1-11(22)27-17-10-18(28-12(2)23)20(26-4)21-19(17)15(24)9-16(29-21)13-5-7-14(25-3)8-6-13/h5-10H,1-4H3",1324.0;920.0,2,398.1001675,369553,C21H18O8,N,COc1ccc(-c2cc(=O)c3c(OC(C)=O)cc(OC(C)=O)c(OC)c3o2)cc1,273.0754089355469:[C15H11O5+H]+H+;315.08624267578125:[C17H12O6+2H]+H+,UHFFFAOYSA,JYMQKZYMIIWFAO,124.57573307076439,273.0754089355469_536.0;315.08624267578125_564.9,JYMQKZYMIIWFAO-UHFFFAOYSA-N,2,15
0.75677394665924,"InChI=1S/C21H18O8/c1-11(22)27-14-8-19(26-4)21-15(24)10-17(29-20(21)9-14)13-5-6-16(25-3)18(7-13)28-12(2)23/h5-10H,1-4H3",1324.0;920.0,2,398.1001675,397759,C21H18O8,N,COc1ccc(-c2cc(=O)c3c(OC)cc(OC(C)=O)cc3o2)cc1OC(C)=O,273.0754089355469:[C15H11O5+H]+H+;315.08624267578125:[C17H12O6+2H]+H+,UHFFFAOYSA,ZGSHRRFZEZGUFJ,124.57573307076439,273.0754089355469_536.0;315.08624267578125_564.9,ZGSHRRFZEZGUFJ-UHFFFAOYSA-N,2,15
0.75677394665924,"InChI=1S/C21H18O8/c1-11(22)27-18-10-17-19(21(20(18)26-4)28-12(2)23)15(24)9-16(29-17)13-5-7-14(25-3)8-6-13/h5-10H,1-4H3",1324.0;920.0,2,398.1001675,465122,C21H18O8,N,COc1ccc(-c2cc(=O)c3c(OC(C)=O)c(OC)c(OC(C)=O)cc3o2)cc1,273.0754089355469:[C15H11O5+H]+H+;315.08624267578125:[C17H12O6+2H]+H+,UHFFFAOYSA,GSYWNORCKBQCIW,124.57573307076439,273.0754089355469_536.0;315.08624267578125_564.9,GSYWNORCKBQCIW-UHFFFAOYSA-N,2,15
0.7341448215876797,"InChI=1S/C21H18O8/c1-11(22)26-15-6-4-14(5-7-15)18-10-17(25)21-19(28-13(3)24)8-16(27-12(2)23)9-20(21)29-18/h4-9,18H,10H2,1-3H3",1572.0;920.0,2,398.1001675,469063,C21H18O8,N,CC(=O)Oc1ccc(C2CC(=O)c3c(OC(C)=O)cc(OC(C)=O)cc3O2)cc1,273.0754089355469:[C15H13O5]+;315.08624267578125:[C17H12O6+2H]+H+,UHFFFAOYSA,HQZXCNZZVRAEPO,120.8506578921272,273.0754089355469_536.0;315.08624267578125_564.9,HQZXCNZZVRAEPO-UHFFFAOYSA-N,2,15
0.7341448215876797,"InChI=1S/C21H18O8/c1-11(22)28-14-7-5-13(6-8-14)15-10-27-16-9-17(25-3)20(26-4)21(29-12(2)23)18(16)19(15)24/h5-10H,1-4H3",1572.0;920.0,2,398.1001675,476263,C21H18O8,N,COc1cc2occ(-c3ccc(OC(C)=O)cc3)c(=O)c2c(OC(C)=O)c1OC,273.0754089355469:[C15H12O5]+H+;315.08624267578125:[C17H12O6+2H]+H+,UHFFFAOYSA,HMSBILHIZHSYAC,120.8506578921272,273.0754089355469_536.0;315.08624267578125_564.9,HMSBILHIZHSYAC-UHFFFAOYSA-N,2,15
0.7331841397294292,"InChI=1S/C21H18O8/c1-11(22)27-15-9-16(28-12(2)23)18-17(10-15)29-20(21(26-4)19(18)24)13-5-7-14(25-3)8-6-13/h5-10H,1-4H3",1584.0;920.0,2,398.1001675,312053,C21H18O8,N,COc1ccc(-c2oc3cc(OC(C)=O)cc(OC(C)=O)c3c(=O)c2OC)cc1,273.0754089355469:[C15H13O5]+;315.08624267578125:[C17H12O6+2H]+H+,UHFFFAOYSA,OXRCQEMNONCHMK,120.69251602259317,273.0754089355469_536.0;315.08624267578125_564.9,OXRCQEMNONCHMK-UHFFFAOYSA-N,2,15
0.7331841397294292,"InChI=1S/C21H18O8/c1-11(22)26-15-5-6-16-17(25)10-19(29-20(16)9-15)14-4-7-18(27-12(2)23)21(8-14)28-13(3)24/h4-9,19H,10H2,1-3H3",1584.0;920.0,2,398.1001675,472676,C21H18O8,N,CC(=O)Oc1ccc2c(c1)OC(c1ccc(OC(C)=O)c(OC(C)=O)c1)CC2=O,273.0754089355469:[C15H13O5]+;315.08624267578125:[C17H12O6+2H]+H+,UHFFFAOYSA,OBIJHSXJFFXBNQ,120.69251602259317,273.0754089355469_536.0;315.08624267578125_564.9,OBIJHSXJFFXBNQ-UHFFFAOYSA-N,2,15
0.7311346639168854,"InChI=1S/C21H18O8/c1-21(28)6-5-8-9(16(21)20(27)29-2)7-10-13(17(8)24)19(26)15-12(23)4-3-11(22)14(15)18(10)25/h3-4,7,16,22-24,28H,5-6H2,1-2H3",1056.0;1224.0,2,398.1001675,472606,C21H18O8,N,COC(=O)C1c2cc3c(c(O)c2CCC1(C)O)C(=O)c1c(O)ccc(O)c1C3=O,273.0754089355469:[C15H13O5]+;315.08624267578125:[C17H14O6]+H+,UHFFFAOYSA,CZTYSGYQMQRYBR,120.35514321412701,273.0754089355469_536.0;315.08624267578125_564.9,CZTYSGYQMQRYBR-UHFFFAOYSA-N,2,15
0.7255742649870746,"InChI=1S/C21H18O8/c1-11(22)26-15-6-4-14(5-7-15)19-10-17(25)16-8-9-18(27-12(2)23)21(20(16)29-19)28-13(3)24/h4-9,19H,10H2,1-3H3",1684.0;920.0,2,398.1001675,418081,C21H18O8,N,CC(=O)Oc1ccc(C2CC(=O)c3ccc(OC(C)=O)c(OC(C)=O)c3O2)cc1,273.0754089355469:[C15H11O5+H]+H+;315.08624267578125:[C17H12O6+2H]+H+,UHFFFAOYSA,FKQGVEJPNFAULW,119.43982262743802,273.0754089355469_536.0;315.08624267578125_564.9,FKQGVEJPNFAULW-UHFFFAOYSA-N,2,15
0.7224939547697324,"InChI=1S/C21H18O8/c1-24-14-6-18-17(28-9-29-18)5-13(14)19-12-4-16-15(26-8-27-16)3-10(12)2-11-7-25-20(22)21(11,19)23/h3-6,11,19,23H,2,7-9H2,1H3",1224.0;1144.0,2,398.1001675,486353,C21H18O8,N,COc1cc2c(cc1C1c3cc4c(cc3CC3COC(=O)C31O)OCO4)OCO2,273.0754089355469:[C15H12O5]+H+;315.08624267578125:[C17H13O6+H]+H+,UHFFFAOYSA,UJQAVUAVSJZAKR,118.93275984454924,273.0754089355469_536.0;315.08624267578125_564.9,UJQAVUAVSJZAKR-UHFFFAOYSA-N,2,15
0.7204409941826802,"InChI=1S/C21H18O8/c1-24-20-17-10(5-14-19(20)28-8-27-14)15(16-11(6-22)18(17)29-21(16)23)9-2-3-12-13(4-9)26-7-25-12/h2-5,11,15-16,18,22H,6-8H2,1H3",1224.0;1156.0,2,398.1001675,439396,C21H18O8,N,COc1c2c(cc3c1C1OC(=O)C(C3c3ccc4c(c3)OCO4)C1CO)OCO2,273.0754089355469:[C15H12O5]+H+;315.08624267578125:[C17H13O6+H]+H+,UHFFFAOYSA,ROTFEJQWSQLKSJ,118.59481339273701,273.0754089355469_536.0;315.08624267578125_564.9,ROTFEJQWSQLKSJ-UHFFFAOYSA-N,2,15
0.7165982033964704,"InChI=1S/C21H18O8/c1-11-6-13(23)9-16(24)18(11)20(27)29-21(2)17(25)8-12-7-14(4-3-5-22)28-10-15(12)19(21)26/h3-4,6-10,22-24H,5H2,1-2H3",1404.0;1072.0,2,398.1001675,379963,C21H18O8,N,Cc1cc(O)cc(O)c1C(=O)OC1(C)C(=O)C=C2C=C(C=CCO)OC=C2C1=O,273.0754089355469:[C15H12O5]+H+;315.08624267578125:[C17H13O6+H]+H+,UHFFFAOYSA,NXJNWGPNUAVXHT,117.96223548576367,273.0754089355469_536.0;315.08624267578125_564.9,NXJNWGPNUAVXHT-UHFFFAOYSA-N,2,15
0.7154646401884981,"InChI=1S/C21H18O8/c1-9-7-11(22)8-14-16(9)29-18-12-5-6-13(20(23)26-4)27-19(12)17(25-3)10(2)15(18)21(24)28-14/h5-8,13,22H,1-4H3/t13-/m0/s1",1416.0;1072.0,2,398.1001675,342045,C21H18O8,N,COC(=O)[C@@H]1C=Cc2c(c(OC)c(C)c3c2Oc2c(C)cc(O)cc2OC3=O)O1,273.0754089355469:[C15H12O5]+H+;315.08624267578125:[C17H13O6+H]+H+,ZDUSSCGKSA,WZDWSDPSJZCDHX,117.77563489223294,273.0754089355469_536.0;315.08624267578125_564.9,WZDWSDPSJZCDHX-ZDUSSCGKSA-N,2,15
0.7093725254968467,"InChI=1S/C21H18O8/c22-8-11(9-23)1-2-12-3-13-4-15(21(26)29-18(13)6-16(12)24)14-5-19-20(7-17(14)25)28-10-27-19/h1,3-7,22-25H,2,8-10H2",1224.0;1224.0,2,398.1001675,366101,C21H18O8,N,O=c1oc2cc(O)c(CC=C(CO)CO)cc2cc1-c1cc2c(cc1O)OCO2,273.0754089355469:[C15H13O5]+;315.08624267578125:[C17H15O6]+,UHFFFAOYSA,AFXMCBNNDAWVHC,116.77278634411113,273.0754089355469_536.0;315.08624267578125_564.9,AFXMCBNNDAWVHC-UHFFFAOYSA-N,2,15
0.6858758499642801,"InChI=1S/C21H18O8/c1-8-5-14(26-4)12(7-22)18-15(8)21(25)29-17-9(2)16(24)11-6-13(10(3)23)27-19(11)20(17)28-18/h5,7,13,24H,6H2,1-4H3",1584.0;1156.0,2,398.1001675,432443,C21H18O8,N,COc1cc(C)c2c(c1C=O)Oc1c(c(C)c(O)c3c1OC(C(C)=O)C3)OC2=O,273.0754089355469:[C15H13O5]+;315.08624267578125:[C17H13O6+H]+H+,UHFFFAOYSA,OMPYVUWJUNNOET,112.90490004580889,273.0754089355469_536.0;315.08624267578125_564.9,OMPYVUWJUNNOET-UHFFFAOYSA-N,2,15
0.6836664646181937,"InChI=1S/C21H18O8/c1-21(2)5-4-10-13(29-21)8-14-15(16(10)24)17(25)18(26)19(28-14)9-6-11(22)20(27-3)12(23)7-9/h4-8,22-24,26H,1-3H3",1324.0;1324.0,2,398.1001675,311053,C21H18O8,N,COc1c(O)cc(-c2oc3cc4c(c(O)c3c(=O)c2O)C=CC(C)(C)O4)cc1O,273.0754089355469:[C15H11O5+H]+H+;315.08624267578125:[C17H13O6+H]+H+,UHFFFAOYSA,SJTVGPLABIRSLA,112.5412038584077,273.0754089355469_536.0;315.08624267578125_564.9,SJTVGPLABIRSLA-UHFFFAOYSA-N,2,15
0.6757680631366972,"InChI=1S/C21H18O8/c1-23-19-14-15(22)20(24-2)16(10-4-5-12-13(8-10)28-9-27-12)29-17(14)11-6-7-26-18(11)21(19)25-3/h4-8,16,20H,9H2,1-3H3",1572.0;1224.0,2,398.1001675,413247,C21H18O8,N,COc1c2c(c3ccoc3c1OC)OC(c1ccc3c(c1)OCO3)C(OC)C2=O,273.0754089355469:[C15H12O5]+H+;315.08624267578125:[C17H15O6]+,UHFFFAOYSA,FLULTMWANDINQB,111.24101486671705,273.0754089355469_536.0;315.08624267578125_564.9,FLULTMWANDINQB-UHFFFAOYSA-N,2,15
0.6748073812784466,"InChI=1S/C21H18O8/c1-8-5-11(23)10(7-22)17-13(8)20(26)28-19-15(25)18-14(9(2)16(19)27-17)12(24)6-21(3,4)29-18/h5,7,23,25H,6H2,1-4H3",1584.0;1224.0,2,398.1001675,26080,C21H18O8,N,Cc1cc(O)c(C=O)c2c1C(=O)Oc1c(O)c3c(c(C)c1O2)C(=O)CC(C)(C)O3,273.0754089355469:[C15H13O5]+;315.08624267578125:[C17H15O6]+,UHFFFAOYSA,FMZRBSGCMFABIX,111.082872997183,273.0754089355469_536.0;315.08624267578125_564.9,FMZRBSGCMFABIX-UHFFFAOYSA-N,2,15
0.6748073812784466,"InChI=1S/C21H18O8/c1-8-5-11(23)10(7-22)17-13(8)20(26)28-16-9(2)14-12(24)6-21(3,4)29-18(14)15(25)19(16)27-17/h5,7,23,25H,6H2,1-4H3",1584.0;1224.0,2,398.1001675,406358,C21H18O8,N,Cc1cc(O)c(C=O)c2c1C(=O)Oc1c(C)c3c(c(O)c1O2)OC(C)(C)CC3=O,273.0754089355469:[C15H13O5]+;315.08624267578125:[C17H15O6]+,UHFFFAOYSA,YVGPVPKWNWSEGC,111.082872997183,273.0754089355469_536.0;315.08624267578125_564.9,YVGPVPKWNWSEGC-UHFFFAOYSA-N,2,15
0.6748073812784466,"InChI=1S/C21H18O8/c1-12(22)29-21(14-3-5-17-19(8-14)28-11-26-17)15(9-24-20(21)23)6-13-2-4-16-18(7-13)27-10-25-16/h2-5,7-8,15H,6,9-11H2,1H3",1584.0;1224.0,2,398.1001675,426995,C21H18O8,N,CC(=O)OC1(c2ccc3c(c2)OCO3)C(=O)OCC1Cc1ccc2c(c1)OCO2,273.0754089355469:[C15H12O5]+H+;315.08624267578125:[C17H15O6]+,UHFFFAOYSA,HKKUYQLJIRAPRD,111.082872997183,273.0754089355469_536.0;315.08624267578125_564.9,HKKUYQLJIRAPRD-UHFFFAOYSA-N,2,15
0.6610373395466336,"InChI=1S/C21H18O8/c1-21-4-3-11(23)20(29-21)16-13(28-21)7-10-15(19(16)26)18(25)14-9(17(10)24)5-8(22)6-12(14)27-2/h5-7,11,20,22-23,26H,3-4H2,1-2H3/t11-,20-,21+/m0/s1",1572.0;1324.0,2,398.1001675,315143,C21H18O8,N,COc1cc(O)cc2c1C(=O)c1c(cc3c(c1O)[C@H]1O[C@](C)(CC[C@@H]1O)O3)C2=O,273.0754089355469:[C15H13O5]+;315.08624267578125:[C17H13O6+H]+H+,ZTQXTMOCSA,RJWLVUKDQNSXEH,108.81612867977054,273.0754089355469_536.0;315.08624267578125_564.9,RJWLVUKDQNSXEH-ZTQXTMOCSA-N,2,15
0.6610373395466336,"InChI=1S/C21H18O8/c1-21-5-3-4-11(28-21)15-12(29-21)7-9-13(18(15)25)17(24)14-8(16(9)23)6-10(22)20(27-2)19(14)26/h6-7,11,22,25-26H,3-5H2,1-2H3",1572.0;1324.0,2,398.1001675,367742,C21H18O8,N,COc1c(O)cc2c(c1O)C(=O)c1c(cc3c(c1O)C1CCCC(C)(O3)O1)C2=O,273.0754089355469:[C15H12O5]+H+;315.08624267578125:[C17H13O6+H]+H+,UHFFFAOYSA,RILZPXMAXDFTJX,108.81612867977054,273.0754089355469_536.0;315.08624267578125_564.9,RILZPXMAXDFTJX-UHFFFAOYSA-N,2,15
0.6533444954034674,"InChI=1S/C21H18O8/c1-9(22)6-14(24)16-10(8-15(25)29-2)7-12-18(20(16)27)21(28)17-11(19(12)26)4-3-5-13(17)23/h3-5,7,9,22-23,27H,6,8H2,1-2H3",1672.0;1324.0,2,398.1001675,12649,C21H18O8,N,COC(=O)Cc1cc2c(c(O)c1C(=O)CC(C)O)C(=O)c1c(O)cccc1C2=O,273.0754089355469:[C15H11O5+H]+H+;315.08624267578125:[C17H13O6+H]+H+,UHFFFAOYSA,PUVXBJLNMVCYJW,107.54977734359593,273.0754089355469_536.0;315.08624267578125_564.9,PUVXBJLNMVCYJW-UHFFFAOYSA-N,2,15
0.6503277052119143,"InChI=1S/C21H18O8/c1-25-12-8-13(22)20-19(29-20,16(12)23)17(24)15-18(26-15)21(20)27-10-6-2-4-9-5-3-7-11(28-21)14(9)10/h2-7,12,15-18,23-24H,8H2,1H3",1592.0;1392.0,2,398.1001675,438982,C21H18O8,N,COC1CC(=O)C23OC2(C1O)C(O)C1OC1C31Oc2cccc3cccc(c23)O1,273.0754089355469:[C15H10O5+2H]+H+;315.08624267578125:[C17H14O6]+H+,UHFFFAOYSA,WGCFPWGLKTUIGC,107.05317085853858,273.0754089355469_536.0;315.08624267578125_564.9,WGCFPWGLKTUIGC-UHFFFAOYSA-N,2,15
0.6290700857820732,"InChI=1S/C21H18O8/c1-8(22)21(28)6-10-13(11(23)7-21)19(26)16-15(18(10)25)17(24)9-4-3-5-12(29-2)14(9)20(16)27/h3-5,11,23,25-26,28H,6-7H2,1-2H3/t11-,21-/m0/s1",1592.0;1572.0,2,398.1001675,319314,C21H18O8,N,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O,273.0754089355469:[C15H10O5+2H]+H+;315.08624267578125:[C17H15O6]+,MQJDWESPSA,YOFDHOWPGULAQF,103.55386497531927,273.0754089355469_536.0;315.08624267578125_564.9,YOFDHOWPGULAQF-MQJDWESPSA-N,2,15
0.622972455096269,"InChI=1S/C21H18O8/c1-21(28)7-12(23)14-9(16(21)20(27)29-2)6-10-15(19(14)26)18(25)13-8(17(10)24)4-3-5-11(13)22/h3-6,12,16,22-23,26,28H,7H2,1-2H3",1672.0;1572.0,2,398.1001675,353811,C21H18O8,N,COC(=O)C1c2cc3c(c(O)c2C(O)CC1(C)O)C(=O)c1c(O)cccc1C3=O,273.0754089355469:[C15H11O5+H]+H+;315.08624267578125:[C17H14O6]+H+,UHFFFAOYSA,WCKNDRCJQZCZLO,102.5501084162673,273.0754089355469_536.0;315.08624267578125_564.9,WCKNDRCJQZCZLO-UHFFFAOYSA-N,2,15
0.6159277183373756,"InChI=1S/C21H18O8/c1-29-12-4-2-3-10-14(12)20(27)16-15(18(10)25)19(26)11-7-21(28,13(23)8-22)6-5-9(11)17(16)24/h2-4,22,24,26,28H,5-8H2,1H3",1772.0;1572.0,2,398.1001675,90139,C21H18O8,N,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3,273.0754089355469:[C15H10O5+2H]+H+;315.08624267578125:[C17H15O6]+,UHFFFAOYSA,QHGFPRZWWKUHKF,101.39044475461,273.0754089355469_536.0;315.08624267578125_564.9,QHGFPRZWWKUHKF-UHFFFAOYSA-N,2,15
