structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
11	1	N/A	-170.3927071596439	C20H24O5	[M - H]-	FPJCOLPRFZWPHM	InChI=1S/C20H24O5/c1-12(9-14-5-7-16(21)18(10-14)24-3)13(2)20(23)15-6-8-17(22)19(11-15)25-4/h5-8,10-13,21-22H,9H2,1-4H3	Cinnamophilin	CC(CC1=CC(=C(C=C1)O)OC)C(C)C(=O)C2=CC(=C(C=C2)O)OC	4.0999999	169883;18458321;101659469	COCONUT:(CNP0126551);Natural Products:(UNPD52110);database;PubChem:(169883 18458321 101659469);SuperNatural:(SN00373585);MeSH:(169883);PubMed	68722655302
12	1	N/A	-180.02532571889063	C20H24O5	[M - H]-	DNPGVSQCZNOFIU	InChI=1S/C20H24O5/c1-12(10-21)13(2)20(14-4-6-16(22)18(8-14)23-3)15-5-7-17-19(9-15)25-11-24-17/h4-9,12-13,20-22H,10-11H2,1-3H3	null	CC(CO)C(C)C(C1=CC2=C(C=C1)OCO2)C3=CC(=C(C=C3)O)OC	4.0	54751785;132556710;132556711	COCONUT:(CNP0215627);Natural Products:(UNPD204868);database;PubChem:(54751785 132556710 132556711)	68721606658
13	1	N/A	-186.7862840844517	C20H24O5	[M - H]-	GSIZVLCQLAZSSP	InChI=1S/C20H24O5/c1-12(8-14-4-7-17-19(9-14)25-11-24-17)13(2)20(22)15-5-6-16(21)18(10-15)23-3/h4-7,9-10,12-13,20-22H,8,11H2,1-3H3	null	CC(CC1=CC2=C(C=C1)OCO2)C(C)C(C3=CC(=C(C=C3)O)OC)O	4.0	25007695;44447179	COCONUT:(CNP0233045);Natural Products:(UNPD30017 UNPD108420 UNPD52443);database;PubChem:(25007695 44447179);SuperNatural:(SN00020819 SN00020818 SN00341478 SN00027384 SN00033649);ZINC bio:(ZINC14646630 ZINC14646634 ZINC29039206 ZINC35458910);PubMed	68722663490
14	1	N/A	-197.13294565055565	C20H24O5	[M - H]-	YWMGNDNCKGBZRB	InChI=1S/C20H24O5/c1-22-17-9-6-14(7-10-17)5-8-16(21)11-15-12-18(23-2)20(25-4)19(13-15)24-3/h6-7,9-10,12-13H,5,8,11H2,1-4H3	null	COC1=CC=C(C=C1)CCC(=O)CC2=CC(=C(C(=C2)OC)OC)OC	3.29999995	139590662	PubChem:(139590662);database	68719476738
15	1	N/A	-199.66142204194193	C20H24O5	[M - H]-	DIADZLCOROOTGN	InChI=1S/C20H24O5/c1-12(6-14-4-5-16(21)18(8-14)23-3)13(2)7-15-9-19-20(10-17(15)22)25-11-24-19/h4-5,8-10,12-13,21-22H,6-7,11H2,1-3H3	null	CC(CC1=CC(=C(C=C1)O)OC)C(C)CC2=CC3=C(C=C2O)OCO3	4.80000019	76324773	COCONUT:(CNP0116386);Natural Products:(UNPD230175);database;PubChem:(76324773);PubMed	68721606722
16	1	N/A	-199.9635369318015	C20H24O5	[M - H]-	HCNYKHWVAWXELI	InChI=1S/C20H24O5/c1-13-14(2)20(24-18-12-8-6-10-16(18)22-4)25-19(13)23-17-11-7-5-9-15(17)21-3/h5-14,19-20H,1-4H3	null	CC1C(C(OC1OC2=CC=CC=C2OC)OC3=CC=CC=C3OC)C	4.62293386	""	COCONUT:(CNP0223372);Natural Products:(UNPD146023);database;SuperNatural:(SN00307809)	68722655232
17	1	N/A	-213.96086594913092	C20H24O5	[M - H]-	WMYQRZNNTOOHHF	InChI=1S/C20H24O5/c1-16(21)24-14-10-8-6-4-3-5-7-9-11-18-12-13-19(23)20(15-18)25-17(2)22/h3-8,12-13,15,23H,9-11,14H2,1-2H3	[(3E,5E,7E)-10-(3-acetyloxy-4-hydroxyphenyl)deca-3,5,7-trienyl] acetate	CC(=O)OCCC=CC=CC=CCCC1=CC(=C(C=C1)O)OC(=O)C	4.0	11462062	COCONUT:(CNP0320420);Natural Products:(UNPD55802);database;PubChem:(11462062)	68721606658
18	1	N/A	-222.36200545648458	C20H24O5	[M - H]-	LWFIOBDHPWBWRA	InChI=1S/C20H24O5/c1-16(21)24-14-10-8-6-4-3-5-7-9-11-18-12-13-20(19(23)15-18)25-17(2)22/h3-8,12-13,15,23H,9-11,14H2,1-2H3	[(3E,5E,7E)-10-(4-acetyloxy-3-hydroxyphenyl)deca-3,5,7-trienyl] acetate	CC(=O)OCCC=CC=CC=CCCC1=CC(=C(C=C1)OC(=O)C)O	4.0	11290880	COCONUT:(CNP0275641);Natural Products:(UNPD67158);database;PubChem:(11290880);SuperNatural:(SN00277343)	68722655234
19	1	N/A	-227.94387812294892	C20H24O5	[M - H]-	AAKKDBNFQFDKBM	InChI=1S/C20H24O5/c1-24-20-10-14(5-9-18(20)23)19-12-16(22)11-17(25-19)8-4-13-2-6-15(21)7-3-13/h2-3,5-7,9-10,16-17,19,21-23H,4,8,11-12H2,1H3	null	COC1=C(C=CC(=C1)C2CC(CC(O2)CCC3=CC=C(C=C3)O)O)O	3.0999999	71473347;71481160	COCONUT:(CNP0123270);Natural Products:(UNPD218760);database;PubChem:(71473347 71481160)	68721606658
20	1	N/A	-234.5111681858695	C20H24O5	[M - H]-	KAETWBBZOZEGPL	InChI=1S/C20H24O5/c1-22-15-7-4-13(5-8-15)16-11-19(25-12-20(16)24-3)14-6-9-18(23-2)17(21)10-14/h4-10,16,19-21H,11-12H2,1-3H3	null	COC1COC(CC1C2=CC=C(C=C2)OC)C3=CC(=C(C=C3)OC)O	3.28452277	""	COCONUT:(CNP0229257);Natural Products:(UNPD24909);database;SuperNatural:(SN00342553)	68722655232
21	1	N/A	-238.6365344161396	C20H24O5	[M - H]-	FSYSRGAUQPAVQZ	InChI=1S/C20H24O5/c1-22-15-7-4-13(5-8-15)19-11-16(20(24-3)12-25-19)14-6-9-18(23-2)17(21)10-14/h4-10,16,19-21H,11-12H2,1-3H3	null	COC1COC(CC1C2=CC(=C(C=C2)OC)O)C3=CC=C(C=C3)OC	3.28452277	""	COCONUT:(CNP0409098);Natural Products:(UNPD67742);database;SuperNatural:(SN00354474)	68722655232
22	1	N/A	-244.93617455602703	C20H24O5	[M - H]-	UVVDXLJIKBUFGB	InChI=1S/C20H24O5/c1-24-20-12-13-3-2-4-15(21)16(22)8-5-14-6-9-17(23)19(11-14)25-18(20)10-7-13/h6-7,9-12,15-16,21-23H,2-5,8H2,1H3	null	COC1=C2C=CC(=C1)CCCC(C(CCC3=CC(=C(C=C3)O)O2)O)O	3.20000005	101443337	COCONUT:(CNP0260937);Natural Products:(UNPD15365);database;PubChem:(101443337);SuperNatural:(SN00330587)	68722655234
23	1	N/A	-248.69652441880214	C20H24O5	[M - H]-	JXDLWXZAEIQIQO	InChI=1S/C20H24O5/c1-10-5-12-7-17(24-3)15(21)9-14(12)19(11(10)2)13-6-16(22)20(23)18(8-13)25-4/h6-11,19,21-23H,5H2,1-4H3	5-[(1S,2S,3S)-7-Hydroxy-6-methoxy-2,3-dimethyl-1,2,3,4-tetrahydro-1-naphthalenyl]-3-methoxy-1,2-benzenediol	CC1CC2=CC(=C(C=C2C(C1C)C3=CC(=C(C(=C3)OC)O)O)O)OC	4.0999999	53344596	COCONUT:(CNP0132892);Natural Products:(UNPD202044);database;PubChem:(53344596);PubMed;CHEBI:(68157)	68721606754
24	1	N/A	-249.44151936426212	C20H24O5	[M - H]-	ZABHYVQENRBSDL	InChI=1S/C20H24O5/c1-25-19-11-12-4-2-3-5-17(22)18(23)10-13-6-7-16(21)14(8-13)15(9-12)20(19)24/h6-9,11,17-18,21-24H,2-5,10H2,1H3	null	COC1=CC2=CC(=C1O)C3=C(C=CC(=C3)CC(C(CCCC2)O)O)O	3.0999999	25141365;74394447;131637674	COCONUT:(CNP0197403);Natural Products:(UNPD105653);database;PubChem:(25141365 74394447 131637674);SuperNatural:(SN00380559);PubMed	68722655298
25	1	N/A	-252.96995853236575	C20H24O5	[M - H]-	ZHBJXTBJWKBEAZ	InChI=1S/C20H24O5/c1-24-20-11-13-4-2-3-5-15(21)17(23)10-14-6-8-16(22)19(12-14)25-18(20)9-7-13/h6-9,11-12,15,17,21-23H,2-5,10H2,1H3	null	COC1=C2C=CC(=C1)CCCCC(C(CC3=CC(=C(C=C3)O)O2)O)O	2.79999995	71473348;71481155	COCONUT:(CNP0277301);Natural Products:(UNPD225120);database;PubChem:(71473348 71481155)	68721606658
26	1	N/A	-256.0471777763137	C20H24O5	[M - H]-	ICMIPAYSERNFDE	InChI=1S/C20H24O5/c1-14-17(21)18(23-12-15-8-4-2-5-9-15)19(20(22)25-14)24-13-16-10-6-3-7-11-16/h2-11,14,17-22H,12-13H2,1H3	null	CC1C(C(C(C(O1)O)OCC2=CC=CC=C2)OCC3=CC=CC=C3)O	2.0	67233432;91103066	COCONUT:(CNP0111730);Natural Products:(UNPD99617);database;PubChem:(67233432 91103066);SuperNatural:(SN00313957)	68722655234
27	1	N/A	-270.8258016684808	C20H24O5	[M - H]-	XQAQIFDOJYUBEV	InChI=1S/C20H24O5/c1-11-7-13-9-18(25-4)16(22)10-14(13)19(20(11,2)23)12-5-6-15(21)17(8-12)24-3/h5-6,8-11,19,21-23H,7H2,1-4H3	null	CC1CC2=CC(=C(C=C2C(C1(C)O)C3=CC(=C(C=C3)O)OC)O)OC	3.29999995	51136376;52316216;52316217;52316218;52316219;98695390;98695392	COCONUT:(CNP0119215);database;PubChem:(51136376 52316216 52316217 52316218 52316219 98695390 98695392);SuperNatural:(SN00039077 SN00039076 SN00039079 SN00039078);ZINC bio:(ZINC49181034 ZINC49181037 ZINC49181040 ZINC49181043);additional	68723154946
28	1	N/A	-276.35432832649565	C20H24O5	[M - H]-	PEDLAIQMBCAQMY	InChI=1S/C20H24O5/c1-11-19(12-5-6-15(21)17(7-12)24-3)14-9-16(22)18(25-4)8-13(14)10-20(11,2)23/h5-9,11,19,21-23H,10H2,1-4H3	null	CC1C(C2=CC(=C(C=C2CC1(C)O)OC)O)C3=CC(=C(C=C3)O)OC	3.29999995	45378686	COCONUT:(CNP0188177);Natural Products:(UNPD155681);database;PubChem:(45378686);SuperNatural:(SN00286228)	68722655234
29	1	N/A	-280.8140473561437	C20H24O5	[M - H]-	HCMFTRPSMOLYLT	InChI=1S/C20H24O5/c1-25-19-11-14(3-2-10-21)4-5-16(19)12-17(13-22)20(24)15-6-8-18(23)9-7-15/h2-9,11,17,20-24H,10,12-13H2,1H3	null	COC1=C(C=CC(=C1)C=CCO)CC(CO)C(C2=CC=C(C=C2)O)O	2.8015635	""	COCONUT:(CNP0092726);database	68721573888
30	1	N/A	-287.6313755517353	C20H24O5	[M - H]-	ZXRRDKJUFDKWBN	InChI=1S/C20H24O5/c1-14-18(23-12-15-8-4-2-5-9-15)19(17(21)20(22)25-14)24-13-16-10-6-3-7-11-16/h2-11,14,17-22H,12-13H2,1H3	null	CC1C(C(C(C(O1)O)O)OCC2=CC=CC=C2)OCC3=CC=CC=C3	2.0	90876212;101734038	COCONUT:(CNP0253661);Natural Products:(UNPD133150);database;PubChem:(90876212 101734038);SuperNatural:(SN00280585);PubMed	68722655298
31	1	N/A	-292.06291407278644	C20H24O5	[M - H]-	JUGBCMCFZICEBB	InChI=1S/C20H24O5/c1-6-14(3)19(21)24-12-8-9-16-10-11-17(23-5)18(13-16)25-20(22)15(4)7-2/h6-11,13H,12H2,1-5H3	null	CC=C(C)C(=O)OCC=CC1=CC(=C(C=C1)OC)OC(=O)C(=CC)C	4.69868612	""	COCONUT:(CNP0160741);Natural Products:(UNPD193211);database;SuperNatural:(SN00377470)	68722655232
32	1	N/A	-301.3967340461068	C20H24O5	[M - H]-	XBXXXXXDBUJKFO	InChI=1S/C20H24O5/c1-6-14(3)19(21)24-12-8-9-16-10-11-17(18(13-16)23-5)25-20(22)15(4)7-2/h6-11,13H,12H2,1-5H3	[(E)-3-[3-methoxy-4-[(Z)-2-methylbut-2-enoyl]oxyphenyl]prop-2-enyl] (Z)-2-methylbut-2-enoate	CC=C(C)C(=O)OCC=CC1=CC(=C(C=C1)OC(=O)C(=CC)C)OC	4.4000001	5316044	COCONUT:(CNP0184306);Natural Products:(UNPD121671);database;PubChem:(5316044);SuperNatural:(SN00160114)	68722655234
33	1	N/A	-314.48340889600644	C20H24O5	[M - H]-	YMJZBBKFFDVLLB	InChI=1S/C20H24O5/c1-12-15-9-13(5-4-8-21)10-18(24-3)20(15)25-19(12)14-6-7-16(22)17(11-14)23-2/h6-7,9-12,19,21-22H,4-5,8H2,1-3H3	null	CC1C(OC2=C1C=C(C=C2OC)CCCO)C3=CC(=C(C=C3)O)OC	3.29999995	101542784	COCONUT:(CNP0134053);Natural Products:(UNPD222925 UNPD204731);database;PubChem:(101542784)	68721606658
34	1	N/A	-324.764793434309	C20H24O5	[M - H]-	PWKCILKUQKEZFE	InChI=1S/C20H24O5/c1-4-5-6-10-18(23)11-8-7-9-17-12-13-19(24-15(2)21)20(14-17)25-16(3)22/h7-9,11-14H,4-6,10H2,1-3H3	null	CCCCCC(=O)C=CC=CC1=CC(=C(C=C1)OC(=O)C)OC(=O)C	4.43984795	""	COCONUT:(CNP0306564);Natural Products:(UNPD63816);database;SuperNatural:(SN00379490)	68722655232
35	1	N/A	-324.78804706724736	C20H24O5	[M - H]-	LEOZZNWPCJSWGW	InChI=1S/C20H24O5/c1-25-20-9-13(4-5-18(20)23)14-10-16-15(17(14)11-22)7-12(3-2-6-21)8-19(16)24/h4-5,7-9,14,17,21-24H,2-3,6,10-11H2,1H3	null	COC1=C(C=CC(=C1)C2CC3=C(C=C(C=C3C2CO)CCCO)O)O	3.26328945	""	COCONUT:(CNP0236614);Natural Products:(UNPD170869);database;SuperNatural:(SN00371831)	68722655232
36	1	N/A	-325.0215777173123	C20H24O5	[M - H]-	OOFFFDNFBGROFL	InChI=1S/C20H24O5/c1-5-15(2)19(21)25-14-12-16(3)20(22)24-13-6-7-17-8-10-18(23-4)11-9-17/h5-12H,13-14H2,1-4H3	null	CC=C(C)C(=O)OCC=C(C)C(=O)OCC=CC1=CC=C(C=C1)OC	3.9000001	10617424	COCONUT:(CNP0298912);KNApSAcK:(49487);Natural Products:(UNPD97746);database;PubChem:(10617424);SuperNatural:(SN00374382)	68722655250
37	1	N/A	-337.28608209416126	C20H24O5	[M - H]-	PXODZCMXOZRVEN	InChI=1S/C20H24O5/c1-20(2,3)15-6-10-18(11-7-15)25-13-16(21)12-24-17-8-4-14(5-9-17)19(22)23/h4-11,16,21H,12-13H2,1-3H3,(H,22,23)	Terbufibrol	CC(C)(C)C1=CC=C(C=C1)OCC(COC2=CC=C(C=C2)C(=O)O)O	4.0999999	41907;76957082;76957083;86294932	MeSH:(41907);database;PubChem class - safety and toxic;PubChem:(41907 76957082 76957083 86294932);PubMed;PubChem class - drug	68820140102
38	1	N/A	-348.4452895703048	C20H24O5	[M - H]-	KDRXBLKIJHTGCN	InChI=1S/C20H24O5/c1-5-10-19-11-6-7-17(21)20(19,22)25-18(13(19)2)14-8-9-15(23-3)16(12-14)24-4/h5-9,12-13,18,22H,1,10-11H2,2-4H3	null	CC1C(OC2(C1(CC=CC2=O)CC=C)O)C3=CC(=C(C=C3)OC)OC	3.0	23723037;101938153;101938156;101938157;101491280;101491281	COCONUT:(CNP0153941);Natural Products:(UNPD9236 UNPD177916);database;PubChem:(23723037 101938153 101938156 101938157 101491280 101491281);SuperNatural:(SN00330623 SN00248000);PubMed	68722655298
39	1	N/A	-349.49259956575554	C20H24O5	[M - H]-	GRRCMANLWQNHJK	InChI=1S/C20H24O5/c1-4-6-13-8-15(21)11-17(9-13)25-20(23)19-14(7-5-2)10-16(24-3)12-18(19)22/h8-12,21-22H,4-7H2,1-3H3	null	CCCC1=CC(=CC(=C1)OC(=O)C2=C(C=C(C=C2O)OC)CCC)O	5.80000019	139583389	COCONUT:(CNP0159140);Natural Products:(UNPD23940);database;PubChem:(139583389);SuperNatural:(SN00251885)	68722655234
40	1	N/A	-350.873021265008	C20H24O5	[M - H]-	FKDIIXZIKCNXAT	InChI=1S/C20H24O5/c1-6-12(3)19(22)24-16-9-11(2)7-8-15(21)13(4)10-17-18(16)14(5)20(23)25-17/h6-7,10,16-18H,5,8-9H2,1-4H3	dehydronobilin	CC=C(C)C(=O)OC1CC(=CCC(=O)C(=CC2C1C(=C)C(=O)O2)C)C	3.0	44579900;131752038	COCONUT:(CNP0167182);HMDB:(36691);KNApSAcK:(11800);Natural Products:(UNPD118165 UNPD407);database;PubChem:(44579900 131752038);SuperNatural:(SN00295787 SN00265542);PubChem class - bio and metabolites;PubMed;KEGG Mine	77329367130
41	1	N/A	-358.7186753795046	C20H24O5	[M - H]-	KRXLVSZOLMEYHF	InChI=1S/C20H24O5/c1-5-15(3)19(21)25-14-17(6-2)20(22)24-13-7-8-16-9-11-18(23-4)12-10-16/h5-12H,13-14H2,1-4H3	null	CC=C(C)C(=O)OCC(=CC)C(=O)OCC=CC1=CC=C(C=C1)OC	3.9000001	10066093;26118117	COCONUT:(CNP0206120);KNApSAcK:(49486);Natural Products:(UNPD64379);database;PubChem:(10066093 26118117);SuperNatural:(SN00322562 SN00020669);ZINC bio:(ZINC14505166);additional;Training Set	68723204114
42	1	N/A	-359.49549422012944	C20H24O5	[M - H]-	WCTVCSTUKQFAEX	InChI=1S/C20H24O5/c1-6-12(3)19(22)24-16-9-11(2)7-8-15(21)13(4)10-17-18(16)14(5)20(23)25-17/h6,9,16-18H,4-5,7-8,10H2,1-3H3	null	CC=C(C)C(=O)OC1C=C(CCC(=O)C(=C)CC2C1C(=C)C(=O)O2)C	2.9000001	25180122	COCONUT:(CNP0184925);Natural Products:(UNPD118243);database;PubChem:(25180122);SuperNatural:(SN00382696);PubMed	68722655298
43	1	N/A	-378.7494101772735	C20H24O5	[M - H]-	OFEHRPYKXBKLHU	InChI=1S/C20H24O5/c1-5-8-20-10-15(25-4)18(22)17(19(20)23)16(11(20)2)12-6-7-13(21)14(9-12)24-3/h5-7,9-11,16-18,21-22H,1,8H2,2-4H3	null	CC1C(C2C(C(=CC1(C2=O)CC=C)OC)O)C3=CC(=C(C=C3)O)OC	2.29999995	101712309	COCONUT:(CNP0210141);Natural Products:(UNPD69416);database;PubChem:(101712309);SuperNatural:(SN00289833)	68722655234
44	1	N/A	-384.71261198553304	C20H24O5	[M - H]-	RLOXIGRNKNTVJQ	InChI=1S/C20H24O5/c1-17(2)20(23)25-19(14-16-24-18(3)22)13-11-9-7-5-4-6-8-10-12-15-21/h7,9-13,17,19,21H,14-16H2,1-3H3	null	CC(C)C(=O)OC(CCOC(=O)C)C=CC=CC#CC#CC=CCO	3.0999999	132941089	COCONUT:(CNP0119970);Natural Products:(UNPD223940 UNPD226060);database;PubChem:(132941089)	68721606658
45	1	N/A	-385.77628426135124	C20H24O5	[M - H]-	CVNWHGNSIXIBPG	InChI=1S/C20H24O5/c1-5-17(14-25-19(21)13-15(2)3)20(22)24-12-6-7-16-8-10-18(23-4)11-9-16/h5-11,13H,12,14H2,1-4H3	null	CC=C(COC(=O)C=C(C)C)C(=O)OCC=CC1=CC=C(C=C1)OC	4.19999981	10807400	COCONUT:(CNP0153111);KNApSAcK:(49488);Natural Products:(UNPD20480);database;PubChem:(10807400);SuperNatural:(SN00322337)	68722655250
46	1	N/A	-391.95366181087036	C20H24O5	[M - H]-	XCVQLZKNJZOSEP	InChI=1S/C20H24O5/c1-6-9(2)19(22)25-18-16-11(4)14(21)8-13(16)10(3)7-15-17(18)12(5)20(23)24-15/h6,10,13,15,17-18H,5,7-8H2,1-4H3	null	CC=C(C)C(=O)OC1C2C(CC(C3C1=C(C(=O)C3)C)C)OC(=O)C2=C	3.18604875	""	COCONUT:(CNP0134497);Natural Products:(UNPD43425 UNPD198733 UNPD222320);database;SuperNatural:(SN00224353)	68722655232
47	1	N/A	-401.5367444376797	C20H24O5	[M - H]-	ZPKGDBHZZOTIQF	InChI=1S/C20H24O5/c1-4-7-20-9-15(23-3)18(21)17(19(20)22)16(11(20)2)12-5-6-13-14(8-12)25-10-24-13/h4-6,8-9,11,16-19,21-22H,1,7,10H2,2-3H3	null	CC1C(C2C(C(=CC1(C2O)CC=C)OC)O)C3=CC4=C(C=C3)OCO4	2.5999999	101663176;101663177	COCONUT:(CNP0304079);Natural Products:(UNPD60775);database;PubChem:(101663176 101663177);SuperNatural:(SN00311690)	68722655234
