structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
21	1	N/A	-67.62702578964458	C18H16O6	[M + H]+	HJYKMYKZGICPGU	InChI=1S/C18H16O6/c1-21-11-7-16(23-3)18-13(20)9-15(24-17(18)8-11)10-4-5-14(22-2)12(19)6-10/h4-9,19H,1-3H3	null	COC1=C(C=C(C=C1)C2=CC(=O)C3=C(O2)C=C(C=C3OC)OC)O	3.04133677	13964545	COCONUT:(CNP0220929);Natural Products:(UNPD173431);database;PubChem:(13964545);PubMed	68721606722
22	1	N/A	-68.83109901853103	C18H16O6	[M + H]+	WPAFRCVVAONVFD	InChI=1S/C18H16O6/c1-21-11-6-4-10(5-7-11)12-9-24-13-8-14(22-2)18(23-3)17(20)15(13)16(12)19/h4-9,20H,1-3H3	7,4''-Di-O-methyltectorigenin	COC1=CC=C(C=C1)C2=COC3=CC(=C(C(=C3C2=O)O)OC)OC	3.29999995	10830108	COCONUT:(CNP0094265 CNP0161811);KNApSAcK:(9469);Natural Products:(UNPD172934);database;PubChem:(10830108);SuperNatural:(SN00159146);KEGG Mine	77312589842
23	1	N/A	-69.21664199506738	C18H16O6	[M + H]+	VOLPCZWHFBZDQT	InChI=1S/C18H16O6/c1-21-16-14(20)13-11(19)9-12(10-7-5-4-6-8-10)24-15(13)17(22-2)18(16)23-3/h4-9,20H,1-3H3	Alnetin	COC1=C(C(=C2C(=C1O)C(=O)C=C(O2)C3=CC=CC=C3)OC)OC	3.29999995	73210	COCONUT:(CNP0299478);KNApSAcK:(3831);Natural Products:(UNPD59430);database;PubChem:(73210);SuperNatural:(SN00252663)	68722655250
24	1	N/A	-69.43105177575335	C18H16O6	[M + H]+	SGPXJCVFCJANKN	InChI=1S/C18H16O6/c1-21-11-6-4-10(5-7-11)18-17(20)16(19)15-13(23-3)8-12(22-2)9-14(15)24-18/h4-9,20H,1-3H3	Flavone, 3-hydroxy-4'',5,7-trimethoxy-	COC1=CC=C(C=C1)C2=C(C(=O)C3=C(O2)C=C(C=C3OC)OC)O	3.01896358	624831	COCONUT:(CNP0329379);Natural Products:(UNPD93473);database;PubChem:(624831);SuperNatural:(SN00391846);PubMed	68722655298
25	1	N/A	-70.99447450388489	C18H16O6	[M + H]+	HIXDQWDOVZUNNA	InChI=1S/C18H16O6/c1-21-11-7-12(19)18-13(20)9-15(24-17(18)8-11)10-4-5-14(22-2)16(6-10)23-3/h4-9,19H,1-3H3	Luteolin-7,3'',4''-trimethylether	COC1=C(C=C(C=C1)C2=CC(=O)C3=C(C=C(C=C3O2)OC)O)OC	3.04133677	5272653	COCONUT:(CNP0140631);KNApSAcK:(3870);Natural Products:(UNPD191216);database;PubChem:(5272653);SuperNatural:(SN00255319);ZINC bio:(ZINC13838615);PubMed	68722663506
26	1	N/A	-71.41839711877786	C18H16O6	[M + H]+	NJMVMVLCKAPKLX	InChI=1S/C18H16O6/c1-21-16-13-11(19)9-12(10-7-5-4-6-8-10)24-15(13)14(20)17(22-2)18(16)23-3/h4-9,20H,1-3H3	8-Hydroxy-5,6,7-trimethoxyflavone	COC1=C(C(=C(C2=C1C(=O)C=C(O2)C3=CC=CC=C3)O)OC)OC	2.70000005	15224753	COCONUT:(CNP0274051);KNApSAcK:(3830);Natural Products:(UNPD190744);database;PubChem:(15224753);SuperNatural:(SN00306595);KEGG Mine	77312589842
27	1	N/A	-71.60979589743074	C18H16O6	[M + H]+	VGWNSNGHEDKQDA	InChI=1S/C18H16O6/c1-8-4-5-10(6-9(8)2)17-16(22)14(20)13-12(24-17)7-11(19)18(23-3)15(13)21/h4-7,19,21-22H,1-3H3	null	CC1=C(C=C(C=C1)C2=C(C(=O)C3=C(C(=C(C=C3O2)O)OC)O)O)C	3.16626072	""	COCONUT:(CNP0315310);Natural Products:(UNPD74484);database	68721606656
28	1	N/A	-72.1373084103093	C18H16O6	[M + H]+	AJMNTEFGXPRZHG	InChI=1S/C18H16O6/c1-21-13-7-5-4-6-10(13)14-8-11(19)16-12(20)9-15(22-2)17(23-3)18(16)24-14/h4-9,20H,1-3H3	Andrographin	COC1=CC=CC=C1C2=CC(=O)C3=C(O2)C(=C(C=C3O)OC)OC	3.29999995	5318506	COCONUT:(CNP0251867 CNP0403447);KNApSAcK:(13302);Natural Products:(UNPD36615);database;PubChem:(5318506);SuperNatural:(SN00159135);PubMed	68722655314
29	1	N/A	-73.22337824432239	C18H16O6	[M + H]+	JMDFEVHVJUQIKK	InChI=1S/C18H16O6/c1-21-11-6-4-10(5-7-11)15-18(23-3)14(20)12-8-9-13(19)17(22-2)16(12)24-15/h4-9,19H,1-3H3	null	COC1=CC=C(C=C1)C2=C(C(=O)C3=C(O2)C(=C(C=C3)O)OC)OC	2.9000001	10592359	COCONUT:(CNP0218971);HMDB:(41544);Natural Products:(UNPD111257);database;PubChem:(10592359);SuperNatural:(SN00285147);PubChem class - bio and metabolites	68739432458
30	1	N/A	-73.42221029550994	C18H16O6	[M + H]+	MDEDRFPEUVNRFK	InChI=1S/C18H16O6/c1-21-16-6-10(7-17(22-2)18(16)23-3)14-9-13(20)12-5-4-11(19)8-15(12)24-14/h4-9,19H,1-3H3	7-Hydroxy-3'',5''-trimethoxyflavone	COC1=CC(=CC(=C1OC)OC)C2=CC(=O)C3=C(O2)C=C(C=C3)O	3.04133677	5381920	COCONUT:(CNP0239749);HMDB:(140447);Natural Products:(UNPD11003);database;PubChem:(5381920);SuperNatural:(SN00320111);ZINC bio:(ZINC05639600);PubChem class - bio and metabolites;PubMed	68739440714
31	1	N/A	-73.55261691205916	C18H16O6	[M + H]+	LJVMNMMAZVWXPY	InChI=1S/C18H16O6/c1-21-10-5-7-14-13(8-10)16(19)17(20)18(24-14)12-6-4-11(22-2)9-15(12)23-3/h4-9,20H,1-3H3	2-(2,4-dimethoxyphenyl)-3-hydroxy-6-methoxychromen-4-one	COC1=CC2=C(C=C1)OC(=C(C2=O)O)C3=C(C=C(C=C3)OC)OC	2.9000001	688731	COCONUT:(CNP0059420);database;PubChem:(688731);SuperNatural:(SN00000627);ZINC bio:(ZINC00057770);additional;PubMed	68723155010
32	1	N/A	-73.63687396418275	C18H16O6	[M + H]+	BYXZGUHXJIJVCW	InChI=1S/C18H16O6/c1-21-11-6-4-5-10(7-11)18-17(20)16(19)15-13(23-3)8-12(22-2)9-14(15)24-18/h4-9,20H,1-3H3	null	COC1=CC=CC(=C1)C2=C(C(=O)C3=C(O2)C=C(C=C3OC)OC)O	3.01896358	""	COCONUT:(CNP0301889);database	68721573888
33	1	N/A	-74.99684462317624	C18H16O6	[M + H]+	GWGHGCZLKFNXBK	InChI=1S/C18H16O6/c1-8-11(19)7-14-15(16(8)21)17(22)9(2)18(24-14)10-4-5-13(23-3)12(20)6-10/h4-7,19-21H,1-3H3	null	CC1=C(C=C2C(=C1O)C(=O)C(=C(O2)C3=CC(=C(C=C3)OC)O)C)O	3.05958962	""	COCONUT:(CNP0134710);Natural Products:(UNPD19831);database	68721606656
34	1	N/A	-75.13073202839644	C18H16O6	[M + H]+	CHDLFAIVPUPGAT	InChI=1S/C18H16O6/c1-21-11-6-4-10(5-7-11)12-9-24-14-8-13(19)17(22-2)18(23-3)15(14)16(12)20/h4-9,19H,1-3H3	5-Methoxyafrormosin	COC1=CC=C(C=C1)C2=COC3=C(C2=O)C(=C(C(=C3)O)OC)OC	2.70000005	10782482	COCONUT:(CNP0309646);KNApSAcK:(9470);Natural Products:(UNPD67365);database;PubChem:(10782482);SuperNatural:(SN00327758);PubMed;KEGG Mine	77312589906
35	1	N/A	-75.15450324745329	C18H16O6	[M + H]+	WAWJFYVZZGEXBU	InChI=1S/C18H16O6/c1-21-11-9-12(22-2)17(23-3)18-13(11)14(19)15(20)16(24-18)10-7-5-4-6-8-10/h4-9,20H,1-3H3	3-Hydroxy-5,7,8-trimethoxyflavone	COC1=CC(=C(C2=C1C(=O)C(=C(O2)C3=CC=CC=C3)O)OC)OC	2.9000001	44259915	COCONUT:(CNP0391597);KNApSAcK:(4560);Natural Products:(UNPD173415);database;PubChem:(44259915);SuperNatural:(SN00357439)	68722655250
36	1	N/A	-75.47702196647256	C18H16O6	[M + H]+	KUGNLDQXJCOXDB	InChI=1S/C18H16O6/c1-21-13-7-5-4-6-10(13)14-8-11(19)16-15(22-2)9-12(20)17(23-3)18(16)24-14/h4-9,20H,1-3H3	7-Hydroxy-5,8,2''-trimethoxyflavone	COC1=CC=CC=C1C2=CC(=O)C3=C(C=C(C(=C3O2)OC)O)OC	2.70000005	21637563	COCONUT:(CNP0286057);KNApSAcK:(3847);Natural Products:(UNPD23376);database;PubChem:(21637563)	68721606674
37	1	N/A	-81.46698247718717	C18H16O6	[M + H]+	SYNMHBLAWSMSHJ	InChI=1S/C18H16O6/c1-21-10-7-11(19)17-12(20)9-16(24-15(17)8-10)18-13(22-2)5-4-6-14(18)23-3/h4-9,19H,1-3H3	5-Hydroxy-7,2'',6''-trimethoxyflavone	COC1=C(C(=CC=C1)OC)C2=CC(=O)C3=C(C=C(C=C3O2)OC)O	3.04133677	5318369	COCONUT:(CNP0151469 CNP0294957);KNApSAcK:(13310);Natural Products:(UNPD180181);database;PubChem:(5318369);SuperNatural:(SN00159133)	68722655250
38	1	N/A	-81.57013671924584	C18H16O6	[M + H]+	VYUBGGKHELMRLL	InChI=1S/C18H16O6/c1-21-14-7-4-10(8-15(14)22-2)12-9-24-17-11(16(12)20)5-6-13(19)18(17)23-3/h4-9,19H,1-3H3	7-Hydroxy-8,3'',4''-trimethoxyisoflavone	COC1=C(C=C(C=C1)C2=COC3=C(C2=O)C=CC(=C3OC)O)OC	2.70000005	44257263	COCONUT:(CNP0174330);KNApSAcK:(9416);Natural Products:(UNPD14256);database;PubChem:(44257263);SuperNatural:(SN00305096);PubMed	68722655314
39	1	N/A	-81.66313552409864	C18H16O6	[M + H]+	GMKBLHXKYVSJSF	InChI=1S/C18H16O6/c1-21-12-9-11(19)13-14(20)18(23-3)15(10-7-5-4-6-8-10)24-17(13)16(12)22-2/h4-9,19H,1-3H3	Methylgnaphaliin	COC1=C(C2=C(C(=C1)O)C(=O)C(=C(O2)C3=CC=CC=C3)OC)OC	3.5	21632881	COCONUT:(CNP0314873);KNApSAcK:(4559);Natural Products:(UNPD73917);database;PubChem:(21632881);SuperNatural:(SN00277185);PubMed	68722655314
40	1	N/A	-82.57940623819329	C18H16O6	[M + H]+	IJFGDMYMNMDEIE	InChI=1S/C18H16O6/c1-21-14-8-13-15(18(23-3)17(14)22-2)16(20)11(9-24-13)10-6-4-5-7-12(10)19/h4-9,19H,1-3H3	null	COC1=C(C(=C2C(=C1)OC=C(C2=O)C3=CC=CC=C3O)OC)OC	2.86383438	""	COCONUT:(CNP0294317);Natural Products:(UNPD164196);database;SuperNatural:(SN00288529)	68722655232
41	1	N/A	-84.34963847735912	C18H16O6	[M + H]+	MZDVAGGFTKLLML	InChI=1S/C18H16O6/c1-9-11(19)7-12(20)17-13(21)8-15(24-18(9)17)10-4-5-14(22-2)16(6-10)23-3/h4-8,19-20H,1-3H3	null	CC1=C2C(=C(C=C1O)O)C(=O)C=C(O2)C3=CC(=C(C=C3)OC)OC	3.29999995	14016450	COCONUT:(CNP0231033);Natural Products:(UNPD50281);database;PubChem:(14016450);SuperNatural:(SN00261263)	68722655234
42	1	N/A	-84.8434077126452	C18H16O6	[M + H]+	VYXYOZKEUSGUGZ	InChI=1S/C18H16O6/c1-21-12-9-11(19)16(22-2)17-13(12)14(20)18(23-3)15(24-17)10-7-5-4-6-8-10/h4-9,19H,1-3H3	7-Hydroxy-3,5,8-trimethoxyflavone	COC1=C2C(=C(C(=C1)O)OC)OC(=C(C2=O)OC)C3=CC=CC=C3	2.9000001	44259914	COCONUT:(CNP0157301);KNApSAcK:(4558);Natural Products:(UNPD62192);database;PubChem:(44259914);SuperNatural:(SN00255921)	68722655250
43	1	N/A	-86.39400930330733	C18H16O6	[M + H]+	GLSQLYMTPJESIY	InChI=1S/C18H16O6/c1-21-14-5-4-10(6-17(14)23-3)12-9-24-15-8-13(19)16(22-2)7-11(15)18(12)20/h4-9,19H,1-3H3	Cladrastin	COC1=C(C=C(C=C1)C2=COC3=CC(=C(C=C3C2=O)OC)O)OC	2.70000005	12303305	COCONUT:(CNP0327957);KNApSAcK:(9415);Natural Products:(UNPD91516);database;PubChem:(12303305);SuperNatural:(SN00334927);PubMed	68722655314
44	1	N/A	-86.45492179671581	C18H16O6	[M + H]+	SUCHEMBCMPYKEY	InChI=1S/C18H16O6/c1-21-13-9-15(23-3)14(22-2)8-11(13)18-17(20)16(19)10-6-4-5-7-12(10)24-18/h4-9,20H,1-3H3	null	COC1=CC(=C(C=C1C2=C(C(=O)C3=CC=CC=C3O2)O)OC)OC	2.9000001	24721528	COCONUT:(CNP0043738);database;PubChem:(24721528);SuperNatural:(SN00034962);ZINC bio:(ZINC40940172);additional;Training Set;PubMed	68723171394
45	1	N/A	-88.62694103566304	C18H16O6	[M + H]+	WSQWAMGRHJQANC	InChI=1S/C18H16O6/c1-21-11-6-4-10(5-7-11)17-18(23-3)16(20)15-13(19)8-12(22-2)9-14(15)24-17/h4-9,19H,1-3H3	7-Trimethylkaempferol	COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)OC)O)OC	3.5	5468749	NORMAN:(NS00025031);COCONUT:(CNP0093397 CNP0115683);KNApSAcK:(4573);Natural Products:(UNPD23868);database;PubChem:(5468749);SuperNatural:(SN00013637);ZINC bio:(ZINC05733532);additional;Training Set;PubMed	68723466322
46	1	N/A	-89.75253299066011	C18H16O6	[M + H]+	OKMZAQXBYWZWCL	InChI=1S/C18H16O6/c1-9-16(10-4-5-13(22-2)14(6-10)23-3)18(21)17-12(20)7-11(19)8-15(17)24-9/h4-8,19-20H,1-3H3	3-(3,4-dimethoxyphenyl)-5,7-dihydroxy-2-methylchromen-4-one	CC1=C(C(=O)C2=C(C=C(C=C2O1)O)O)C3=CC(=C(C=C3)OC)OC	3.29999995	5309168	COCONUT:(CNP0169926);database;PubChem:(5309168);SuperNatural:(SN00075610);CHEBI:(116889);ZINC bio:(ZINC05955706);PubMed	68722630754
47	1	N/A	-90.87792376502766	C18H16O6	[M + H]+	WVKDAMAQNQRJFP	InChI=1S/C18H16O6/c1-21-11-6-4-10(5-7-11)12-9-24-18-15(16(12)20)13(19)8-14(22-2)17(18)23-3/h4-9,19H,1-3H3	Spectrum_000531	COC1=CC=C(C=C1)C2=COC3=C(C2=O)C(=CC(=C3OC)OC)O	3.29999995	6708795	COCONUT:(CNP0190698);Natural Products:(UNPD41792);database;PubChem:(6708795);SuperNatural:(SN00003151);ZINC bio:(ZINC02566760);additional;Training Set;PubMed	68723204162
48	1	N/A	-91.2328661496687	C18H16O6	[M + H]+	NDJRQOXSFHAYMY	InChI=1S/C18H16O6/c1-21-10-4-5-15(23-3)12(6-10)16-9-14(20)18-13(19)7-11(22-2)8-17(18)24-16/h4-9,19H,1-3H3	5-Hydroxy-7,2'',5''-trimethoxyflavone	COC1=CC(=C(C=C1)OC)C2=CC(=O)C3=C(C=C(C=C3O2)OC)O	3.04133677	10914422	COCONUT:(CNP0267731);KNApSAcK:(13306);Natural Products:(UNPD168825);database;PubChem:(10914422);SuperNatural:(SN00367847);PubMed	68722655314
49	1	N/A	-91.57081162267453	C18H16O6	[M + H]+	MFUQOJVVEIIGHY	InChI=1S/C18H16O6/c1-21-10-4-5-11-13(19)8-16(24-15(11)6-10)12-7-17(22-2)18(23-3)9-14(12)20/h4-9,20H,1-3H3	Diplotrin C	COC1=CC2=C(C=C1)C(=O)C=C(O2)C3=CC(=C(C=C3O)OC)OC	2.70000005	54672085	COCONUT:(CNP0260720);Natural Products:(UNPD203176);database;PubChem:(54672085);CHEBI:(69449);MeSH:(54672085);PubMed	68721606758
