structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
11	1	N/A	-56.5046429546502	C9H8N2	[M + H]+	OSILBMSORKFRTB	InChI=1S/C9H8N2/c10-9-8-4-2-1-3-7(8)5-6-11-9/h1-6H,(H2,10,11)	Fragment 17	C1=CC=C2C(=C1)C=CN=C2N	1.66597211	73742;6931157	NORMAN:(NS00048280);database;PubChem:(73742 6931157);PubChem class - bio and metabolites;MeSH:(73742);PubChem class - safety and toxic;PubMed	68803625030
12	1	N/A	-56.54904107242044	C9H8N2	[M + H]+	OSRARURJYPOUOV	InChI=1S/C9H8N2/c1-7-2-3-8-9(6-7)11-5-4-10-8/h2-6H,1H3	6-Methylquinoxaline	CC1=CC2=NC=CN=C2C=C1	1.67953777	242567;117837342	COCONUT:(CNP0194351);Natural Products:(UNPD34974);database;PubChem:(242567 117837342);PubChem class - safety and toxic;PubMed;KEGG Mine	77378650178
13	1	N/A	-60.87691937847131	C9H8N2	[M + H]+	LLWZYICPFDZZOG	InChI=1S/C9H8N2/c1-7-4-11-5-8-2-3-10-6-9(7)8/h2-6H,1H3	4-Methyl-2,6-naphthyridine	CC1=CN=CC2=C1C=NC=C2	1.39999998	588916	COCONUT:(CNP0255709);Natural Products:(UNPD134395);database;PubChem:(588916);SuperNatural:(SN00296881)	68722655234
14	1	N/A	-61.208058396444144	C9H8N2	[M + H]+	ALHUXMDEZNLFTA	InChI=1S/C9H8N2/c1-7-6-10-8-4-2-3-5-9(8)11-7/h2-6H,1H3	2-Methyl quinoxaline	CC1=NC2=CC=CC=C2N=C1	1.88162291	23686;12340185;132961598	NORMAN:(NS00022728);COCONUT:(CNP0280946);Natural Products:(UNPD110515);database;PubChem:(23686 12340185 132961598);CHEBI:(132812);MeSH:(23686);PubChem class - safety and toxic;PubMed	68788977766
15	1	N/A	-72.5970813607613	C9H8N2	[M + H]+	ZOUQPHQOJNSPAH	InChI=1S/C9H8N2/c1-7-4-11-6-8-5-10-3-2-9(7)8/h2-6H,1H3	null	CC1=CN=CC2=C1C=CN=C2	1.39999998	45079668	COCONUT:(CNP0238746);Natural Products:(UNPD125585);database;PubChem:(45079668)	68721606658
16	1	N/A	-73.0851149267886	C9H8N2	[M + H]+	DXPQTHAFYUTZRR	InChI=1S/C9H8N2/c1-7-10-6-8-4-2-3-5-9(8)11-7/h2-6H,1H3	2-Methylquinazoline	CC1=NC2=CC=CC=C2C=N1	1.89999998	588987	PubChem:(588987);PubMed;database	68719476802
17	1	N/A	-73.44854313030564	C9H8N2	[M + H]+	KREYIEXCOLYLAV	InChI=1S/C9H8N2/c1-7-6-10-11-9-5-3-2-4-8(7)9/h2-6H,1H3	4-Methylcinnoline	CC1=CN=NC2=CC=CC=C12	1.95969188	26843	NORMAN:(NS00024824);COCONUT:(CNP0290464);Natural Products:(UNPD16947);database;PubChem:(26843);SuperNatural:(SN00358030);ZINC bio:(ZINC01670611);PubChem class - safety and toxic	68790034434
18	1	N/A	-78.36808185437687	C9H8N2	[M + H]+	JWEOEZZCZCCPJL	InChI=1S/C9H8N2/c1-7-8-4-2-3-5-9(8)11-6-10-7/h2-6H,1H3	4-Methylquinazoline	CC1=NC=NC2=CC=CC=C12	1.94807029	241520	COCONUT:(CNP0159497);KNApSAcK:(26235);Natural Products:(UNPD146454);database;PubChem:(241520);SuperNatural:(SN00367186);ZINC bio:(ZINC01681140);MeSH:(241520);PubMed	68722663510
19	1	N/A	-88.63397090331242	C9H8N2	[M + H]+	CBTWKRLUNDZXIF	InChI=1S/C9H8N2/c1-3-8(7-10-5-1)9-4-2-6-11-9/h1-7,11H	Nornicotyrine	C1=CC(=CN=C1)C2=CC=CN2	1.29999995	68125	COCONUT:(CNP0403248);Natural Products:(UNPD86758);database;PubChem:(68125);ZINC bio:(ZINC13208435);PubMed;KEGG Mine	77311549506
20	1	N/A	-141.5977095188591	C9H8N2	[M + H]+	AWOGYKQLZGNICG	InChI=1S/C9H8N2/c1-2-6-10-9(5-1)11-7-3-4-8-11/h1-8H	2-pyrrolylpyridine	C1=CC=NC(=C1)N2C=CC=C2	1.60000002	736557	NORMAN:(NS00032175);database;PubChem:(736557);PubMed	68719738946
21	1	N/A	-144.01516968325666	C9H8N2	[M + H]+	XHLKOHSAWQPOFO	InChI=1S/C9H8N2/c1-2-4-8(5-3-1)9-6-10-7-11-9/h1-7H,(H,10,11)	4-Phenylimidazole	C1=CC=C(C=C1)C2=CN=CN2	1.70000005	69590;101134147	NORMAN:(NS00018503);COCONUT:(CNP0021123);database;PubChem:(69590 101134147);PubChem class - bio and metabolites;MeSH:(69590);PubChem class - safety and toxic;PubMed	68805722182
22	1	N/A	-163.12650782783518	C9H8N2	[M + H]+	OEDUIFSDODUDRK	InChI=1S/C9H8N2/c1-2-4-8(5-3-1)9-6-7-10-11-9/h1-7H,(H,10,11)	3-Phenylpyrazol	C1=CC=C(C=C1)C2=CC=NN2	1.89999998	17155;5247653;5323620;87371320	database;PubChem class - safety and toxic;PubChem:(17155 5247653 5323620 87371320);PubMed	68786585666
23	1	N/A	-167.220242101717	C9H8N2	[M + H]+	SEULWJSKCVACTH	InChI=1S/C9H8N2/c1-2-4-9(5-3-1)11-7-6-10-8-11/h1-8H	Phenylimidazole	C1=CC=C(C=C1)N2C=CN=C2	1.70000005	81595;11323849	database;PubChem:(81595 11323849);ZINC bio:(ZINC00160340);PubChem class - bio and metabolites;MeSH:(81595);PubChem class - safety and toxic;PubMed	68803371078
24	1	N/A	-172.43201097811138	C9H8N2	[M + H]+	ZCUJYXPAKHMBAZ	InChI=1S/C9H8N2/c1-2-4-8(5-3-1)9-10-6-7-11-9/h1-7H,(H,10,11)	2-Phenylimidazole	C1=CC=C(C=C1)C2=NC=CN2	1.71551263	69591;15556998;11412454;19964107;50924375;138396180	NORMAN:(NS00020537);database;PubChem:(69591 15556998 11412454 19964107 50924375 138396180);PubChem class - bio and metabolites;MeSH:(69591);PubChem class - safety and toxic;PubMed	68803625030
25	1	N/A	-188.66396886944705	C9H8N2	[M + H]+	WITMXBRCQWOZPX	InChI=1S/C9H8N2/c1-2-5-9(6-3-1)11-8-4-7-10-11/h1-8H	1-Phenylpyrazole	C1=CC=C(C=C1)N2C=CC=N2	2.10062432	70769;21677273;21680206;24798843;50941584;59638553;59806792;59806816;59806833	NORMAN:(NS00015749);database;PubChem class - safety and toxic;PubChem:(70769 21677273 21680206 24798843 50941584 59638553 59806792 59806816 59806833);PubMed;CHEBI:(38879)	68786847842
26	1	N/A	-196.80899766440072	C9H8N2	[M + H]+	GMSQLQURORXIQR	InChI=1S/C9H8N2/c1-2-6-9-8(4-1)5-3-7-10-11-9/h1-6H,7H2	3H-1,2-Benzodiazepine	C1C=CC2=CC=CC=C2N=N1	2.5	12281060	PubChem:(12281060);PubMed;database	68719476802
27	1	N/A	-199.24670053028936	C9H8N2	[M + H]+	QQUIWIVTEWQHKA	InChI=1S/C9H8N2/c1-2-4-9-8(3-1)7-10-5-6-11-9/h1-4,6-7H,5H2	3H-1,4-Benzodiazepine	C1C=NC2=CC=CC=C2C=N1	0.699999988	15648750	PubChem:(15648750);PubMed;database	68719476802
28	1	N/A	-201.30288762120557	C9H8N2	[M + H]+	GUJAGMICFDYKNR	InChI=1S/C9H8N2/c1-2-4-9-8(3-1)7-10-5-6-11-9/h1-7,11H	1,4-Benzodiazepine	C1=CC=C2C(=C1)C=NC=CN2	1.20000005	148431;20360425	MeSH:(148431);database;PubChem:(148431 20360425);PubMed;CHEBI:(38431)	68719476838
29	1	N/A	-205.38454260048604	C9H8N2	[M + H]+	YVOHCRLDUPTKOH	InChI=1S/C9H8N2/c1-2-4-9-7-11-10-6-5-8(9)3-1/h1-4,6-7H,5H2	5H-2,3-Benzodiazepine	C1C=NN=CC2=CC=CC=C21	0.899999976	12868192	PubChem:(12868192);PubMed;database	68719476802
30	1	N/A	-219.65743283848744	C9H8N2	[M + H]+	SVUOLADPCWQTTE	InChI=1S/C9H8N2/c1-2-6-9-8(4-1)5-3-7-10-11-9/h1-7,11H	benzodiazepin	C1=CC=C2C(=C1)C=CC=NN2	1.89999998	134664;20360426	COCONUT:(CNP0216570);database;PubChem:(134664 20360426);PubChem class - bio and metabolites;MeSH:(134664);PubChem class - safety and toxic;PubMed;PubChem class - drug	68839014470
31	1	N/A	-221.3589607731181	C9H8N2	[M + H]+	OVTCUIZCVUGJHS	InChI=1S/C9H8N2/c1-3-8(10-5-1)7-9-4-2-6-11-9/h1-7,10H	dipyrrin	C1=CC(=CC2=CC=CN2)N=C1	0.899999976	3083424;6450156;6912403;135024030	MeSH:(3083424);database;PubChem:(3083424 6450156 6912403 135024030);PubMed;CHEBI:(36377 36376 36318)	68719476838
32	1	N/A	-230.5081855797911	C9H8N2	[M + H]+	ZVAPWJGRRUHKGP	InChI=1S/C9H8N2/c1-2-5-9-8(4-1)10-6-3-7-11-9/h1-7,10H	1,5-benzodiazepine	C1=CC=C2C(=C1)NC=CC=N2	1.20000005	429551;3517657	PubChem:(429551 3517657);PubMed;database	68719476802
33	1	N/A	-266.4151766729567	C9H8N2	[M + H]+	RQKDTQACQPHOQL	InChI=1S/C9H8N2/c1-2-4-9-7-11-10-6-5-8(9)3-1/h1-7,10H	3H-2,3-Benzodiazepine	C1=CC=C2C=NNC=CC2=C1	1.89999998	22015773	PubChem:(22015773);PubMed;database	68719476802
